n_harmonics,base_freq,magnitudes,instruments
7,1.7682230236022876,"[ 1.13808378  0.54272121 -0.40782193  0.00338037  0.48073931  1.73190334
 -0.36483578]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.984995093092663,-0.46313911975564426
-2.976026780554895,-0.3744402549472944
-2.9700445381841267,-0.3107775855883803
-2.9505774176026636,-0.19652657073713864
-2.948383149711831,-0.20468566661893764
-2.9445780531735606,-0.13085721851934057
-2.9416376904681565,-0.12092891798258042
-2.931506049217366,-0.0709682589129908
-2.9175213244656932,-0.15682938289339748
-2.916134127194714,-0.10142669962142137
-2.912224496259034,-0.1512085304403686
-2.908579138411391,-0.11606670382761439
-2.903826762535124,-0.16907610077869686
-2.902484825096559,-0.13751553577360243
-2.896247110655593,-0.2121833032697845
-2.8869089081383734,-0.2921602661590823
-2.8841341046752547,-0.3104548551323688
-2.8661416730071334,-0.4685145204217648
-2.8612976358884996,-0.5405796709078957
-2.8571470784947484,-0.5709701713037149
-2.8535877901962787,-0.6527404529127473
-2.8528725644167237,-0.6984050749949986
-2.8520238688277972,-0.6826848439091838
-2.846006843413024,-0.7819616143512198
-2.8446989213563336,-0.7594502271112994
-2.8445880205341547,-0.7622530729939665
-2.8406935574082848,-0.8183852711890178
-2.835297695609599,-0.9168663590621254
-2.831207147530832,-0.9808268125537085
-2.8297595932768855,-1.0279841987003324
-2.824353823520773,-1.0920626884366147
-2.822126525631856,-1.0592701767894268
-2.8178596043695907,-1.1786410565049086
-2.81688493739012,-1.186136264806792
-2.816607471344474,-1.2040526525625097
-2.8006567205690507,-1.4855671759362445
-2.7982695570181635,-1.4896917569060806
-2.7887381682281567,-1.7106793797004978
-2.7843594894741477,-1.8094002060113206
-2.7686300007119735,-2.01461746380215
-2.7626318767292695,-2.102493820762867
-2.7616591299595736,-2.1193754717194664
-2.7611284731901233,-2.0687073844895214
-2.7568020499010277,-2.240435792799296
-2.7395435376704764,-2.4022481387381016
-2.72623212417116,-2.583351986695286
-2.72585070222884,-2.5901317200917098
-2.725606844185755,-2.5663958664219786
-2.7242337326554216,-2.604020826114235
-2.719822600192242,-2.6428004318156653
-2.7105769424397366,-2.693949177764729
-2.7067140598642205,-2.7728585690913174
-2.695718824645145,-2.772945747779007
-2.689268445842643,-2.775914283791136
-2.680843268436036,-2.8320310215612974
-2.6751187553743536,-2.8024168374091047
-2.6731231515849894,-2.7863151342881958
-2.6731021099187515,-2.81813564470669
-2.669815640761307,-2.804669387507925
-2.6647502774601683,-2.8164518170780033
-2.6554548455355347,-2.8055050640611063
-2.654238822017155,-2.754631500001775
-2.650178358126464,-2.719867403109752
-2.6486605073336387,-2.672350602249541
-2.639268330225355,-2.65285612090362
-2.635128231654698,-2.5581841965467125
-2.63371798166529,-2.5942180309732445
-2.629734481685398,-2.5040721315310335
-2.616507225771364,-2.3457723448349626
-2.6093559999095843,-2.3011219033942125
-2.608578190711388,-2.2444728516472416
-2.5963613516578485,-2.0696809810514316
-2.590961207642005,-1.9950743240107607
-2.5909027541708554,-2.000079660438185
-2.58551949141087,-1.8742053931592568
-2.580856822060242,-1.8393771587322942
-2.577047355158948,-1.705717661001965
-2.5750100974673984,-1.729069061560924
-2.5745851843349543,-1.6925999786733932
-2.5723642836177807,-1.7020138321013376
-2.563688718655871,-1.5218399196315766
-2.543580146061492,-1.0939536359563422
-2.5415267442527645,-1.066587537510436
-2.5400793350053172,-0.9947927567619949
-2.5237219987912205,-0.6949842287736602
-2.5222411376436296,-0.6700584531726077
-2.519498298498007,-0.5990565219052136
-2.518468714585123,-0.5988552677813576
-2.51584873298283,-0.5839756270451857
-2.5099700922954864,-0.3843885219792061
-2.5097604376424574,-0.3863446267831198
-2.50911882900785,-0.3841190950231089
-2.507246471308489,-0.34340568891003387
-2.506984116557016,-0.34764329265707217
-2.50320044738553,-0.32324298214739544
-2.4952537662200154,-0.15155814355851147
-2.4946249095976416,-0.14996080933411354
-2.4945378145546626,-0.1340227961951078
-2.4804040159218568,0.0812257192258547
-2.4661514876464237,0.29661617158944703
-2.460506853512973,0.37954395327390505
-2.4529751775951247,0.5134944943393329
-2.450984260615746,0.47557967568096515
-2.449487837742839,0.5385576105055664
-2.4460568296663228,0.5504293176833963
-2.4398580314539995,0.5984380542043358
-2.432697791829429,0.6679477872335505
-2.4284095400712107,0.7203692505930914
-2.427701280541606,0.7322978158870793
-2.416558925417649,0.7720264484665965
-2.400076672933764,0.8127054316904577
-2.3975206158326308,0.7479726625063954
-2.394326265311605,0.8171391697825497
-2.3913637676748243,0.8177401675590688
-2.380302586170151,0.7396177772073648
-2.377719362721113,0.7344632130611857
-2.375610181537559,0.7294534106091161
-2.3628437669003954,0.6228136843254558
-2.3550555803330955,0.5119313478974133
-2.353473291311394,0.571301859925136
-2.349395052474765,0.5199539899821836
-2.3380289528332625,0.40356190001023917
-2.3293573214079304,0.3121639691790858
-2.32823680471678,0.2897912538237586
-2.319714598171455,0.22106200155727088
-2.3102889166346383,0.035495227495923556
-2.3057374124694676,-0.041572034421124095
-2.3055169546663583,-0.03139479434329036
-2.298518834202121,-0.09381209153601452
-2.284065019724175,-0.3461557369369963
-2.281240001011464,-0.4312203652541496
-2.2772800080781437,-0.5092525683926344
-2.2749035779630424,-0.508984533229605
-2.2737501258037796,-0.52893922847185
-2.2695280747228708,-0.5930555099112936
-2.2693514934892205,-0.6303630073915792
-2.2425667349118434,-1.0900889379803385
-2.2400308322259823,-1.0783986721250949
-2.2362462732370574,-1.120745815981318
-2.2343780450424897,-1.1771117406776324
-2.2342419457418465,-1.1698072340733705
-2.229466647522426,-1.260071655173648
-2.221449800787637,-1.2614757739178049
-2.213830336090737,-1.4285092516020894
-2.1958771886671897,-1.5799770116088279
-2.190965327973589,-1.634509341972682
-2.19024637824311,-1.6002489006197038
-2.1802245543938117,-1.6986240128161834
-2.1755541941019976,-1.7011130430207004
-2.168372277123673,-1.6998530299230201
-2.1665382492402907,-1.7368953994800471
-2.1433652926301043,-1.7044716138911367
-2.1230702825151817,-1.6197797957433466
-2.122234571785902,-1.6354711681515677
-2.1160580500983315,-1.608239740075389
-2.099665048889887,-1.443405760513442
-2.096575041827225,-1.3789949467041887
-2.0954925405367417,-1.3796017317026972
-2.0910660097295852,-1.306874242218435
-2.0872069346775586,-1.30614185465289
-2.0701578835612806,-1.0485437952008123
-2.0597168896969755,-0.8285685862374884
-2.021127005570863,-0.18574507481816624
-2.021003311054171,-0.19549925074695684
-2.0201805212796873,-0.181109992155419
-2.0143458657970736,-0.088429608180552
-2.0134500460177853,-0.060078059993490626
-2.0025591356182773,0.14891729079716148
-1.9681982193636347,0.693355041167412
-1.9672686845951046,0.6559843446128371
-1.9652065099823752,0.7509557314672921
-1.9642196652639767,0.685596663771793
-1.9365031532158297,1.0592980493136033
-1.9344136906375484,1.066035385638792
-1.9314274742072237,1.0702891728326493
-1.9187612419346833,1.2189464440114461
-1.9088555326933827,1.239036953230317
-1.900772731334227,1.279663371429565
-1.898227766622935,1.2434528494431176
