n_harmonics,base_freq,magnitudes,instruments
8,4.901558936366536,"[-0.01982094  0.24062835 -1.25390401  0.73560109 -0.79450604 -0.54291413
  0.8376718  -0.38148209]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9991236115160786,1.0074699220309211
-2.9925468716499695,0.9764532805932199
-2.988001740684066,0.9233635557982567
-2.986294157755009,0.9014357019418195
-2.9810797459863285,0.8459145860724544
-2.9801824565567454,0.8219762551020122
-2.9785111092835566,0.7998057184423113
-2.967052061016621,0.6564626224350946
-2.9617627421167163,0.6258198730859892
-2.9526486509369962,0.5612624270682567
-2.9458071547984197,0.5639344691989205
-2.9421289747804766,0.5894662231328263
-2.939335837597501,0.6107861852890945
-2.937513355591355,0.6272619450234816
-2.9029592208436554,1.4194328345989486
-2.8995555510126283,1.51427067457196
-2.8906221163892747,1.7409557331661842
-2.886537725171084,1.8211720152204691
-2.885252386077216,1.846897738361497
-2.8848039764017033,1.8617318475455455
-2.8836995681000035,1.8837459723203416
-2.874241556996666,2.0257134753266786
-2.8727803344131866,2.0324329839611437
-2.8612664346388295,2.0820921058600295
-2.8509774373458234,2.001452248651626
-2.849575422338978,1.9872444632415638
-2.8489840485426168,1.9733881686682784
-2.848738936624379,1.965539280072049
-2.84517691468173,1.919189930193742
-2.843546802874482,1.8991307758037297
-2.8406733332776017,1.8572349761439708
-2.84062917211366,1.8471403660745138
-2.835522402977185,1.760648460210495
-2.8273597389097813,1.5898434330855717
-2.824258062572693,1.532415078178187
-2.817573970432251,1.4194727819957702
-2.802245546439851,1.273232185936993
-2.800632474159879,1.2734106430392274
-2.799979255880116,1.273272254081397
-2.7923234175237863,1.3065700774588922
-2.779410842611382,1.5056324858130965
-2.765342357114929,1.9001879697409592
-2.7550016075757,2.2433064705921275
-2.7386399464657507,2.7159798666285817
-2.7332928471456848,2.8149168992914553
-2.7285848263115,2.8604477706151368
-2.7266169732828747,2.864910417122218
-2.71422929664573,2.7595191734496294
-2.7108998096339327,2.675291992205295
-2.7067622186654816,2.551647962969621
-2.702209534684102,2.363857833605841
-2.6978075535123986,2.1558844157110775
-2.6928512512911356,1.879030106774122
-2.679443427739587,0.9547474169685172
-2.6776093379409636,0.8301679000712946
-2.67421241312998,0.5508969854325989
-2.668691527638418,0.14155183586269962
-2.6659127205251663,-0.08185074553954255
-2.662910888445702,-0.29688568465738696
-2.6457177113653527,-1.3928148404698149
-2.640431671085587,-1.6249715208279198
-2.6402184702691085,-1.6275480314131847
-2.634469878652863,-1.8124799155942433
-2.6293356632310445,-1.9090935475195219
-2.6271362325221923,-1.9244588863108003
