n_harmonics,base_freq,magnitudes,instruments
10,4.01850848236769,"[-0.75013534 -0.11933816  0.75007102 -1.74168503 -1.35672364  0.47457073
 -0.78551248 -1.55440152  0.16295054  1.18517283]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99726626671562,-0.1920277577052317
-2.983056473729676,-0.510422945847666
-2.9805135414647665,-0.5966123583362972
-2.9789020256873746,-0.6579902296235639
-2.973059021660253,-0.8892705630347237
-2.972995859818571,-0.8756273262727224
-2.967787104228097,-1.1004086304660325
-2.9669523093155723,-1.1001133812860253
-2.9656034531403233,-1.1933100610196847
-2.9592947167459243,-1.412764010651543
-2.9514333529065286,-1.6759481392210867
-2.9501754303848458,-1.7034444373985618
-2.9449136491449717,-1.8239037650860999
-2.932833793075056,-1.841918137748184
-2.9310522003956363,-1.8180029771037671
-2.8938088797859423,0.45748015422361793
-2.888316919195691,0.9728524961728747
-2.887821477949484,0.990102665083467
-2.8849781997588915,1.2667283610084394
-2.8836690467225683,1.389262099700556
-2.8836517390165355,1.3787674395157437
-2.882407533986286,1.479362464688813
-2.8801119185351314,1.6452153316720428
-2.8748051918967032,2.107749888067777
-2.873888464713331,2.1884878866920223
-2.873579886588982,2.180235228567006
-2.867884249571407,2.5458731404090646
-2.861424393780122,2.879345237700193
-2.8594086262842104,2.9404832876862024
-2.8486190981872035,3.111867646775129
-2.8446607567869813,3.063402523116314
-2.838677435825902,2.8308664682429234
-2.8324595645004,2.481501027267325
-2.830916694467719,2.358985487935854
-2.8263393946991306,2.0054312468999127
-2.814085690200091,0.6834757354230614
-2.813507913092693,0.6505929781946387
-2.8110912611258265,0.33594441853352996
-2.8061902320811125,-0.2729584309479732
-2.802358382967345,-0.7448205970223671
-2.7989328857219755,-1.1991695577155934
-2.795103831977695,-1.6890662528766545
-2.771352975970249,-3.9071552989578033
-2.7709000561622936,-3.941866283253776
-2.7543244435088416,-4.18402422226749
-2.741579334642414,-3.5277421917263205
-2.7415391696989646,-3.53222646250974
-2.7307331537280835,-2.4462091616269492
-2.699087127586357,1.8455075806757721
-2.698851818151513,1.8597671205466237
-2.695167904475399,2.308816051121951
-2.676707304175352,3.86647116533059
-2.6744055977593737,3.9670818797147374
-2.67055232472588,4.059976742532509
-2.663972130553514,4.098311082496442
-2.6566667587983117,3.910902274455031
-2.656344738061592,3.879153327807098
-2.6516045054154884,3.589204323268733
-2.6459450440298475,3.149702881770401
-2.6455041418827805,3.1228891950922084
-2.642956483058825,2.9083230846735417
-2.628426217940932,1.3203617875365536
-2.61912346844212,0.18013651779614592
-2.6120882316671232,-0.6709995876379402
-2.6083954965597984,-1.0863876950881914
-2.6049702371621613,-1.424715027479696
-2.601300881565952,-1.78602018721392
-2.5946129363810266,-2.3088164582589874
-2.5937582204838714,-2.3602153714998457
-2.5786724459975208,-2.9557023175110295
-2.5715545024655135,-2.9405504196656826
-2.567780041829185,-2.8631319844616763
-2.56712807943547,-2.853051695421037
-2.558092781505703,-2.3810218300227772
-2.5576499215609085,-2.3499703931620166
-2.5561573515524953,-2.2632381692091124
-2.537712739894981,-0.6486070828768454
-2.536902611882827,-0.5680199892333905
-2.5224570993354765,0.887502693194931
-2.511738454321093,1.8905989930196776
-2.5103446600332617,1.9779945913786925
-2.5088705110137113,2.105561059013634
-2.5027610942468916,2.5852212603132796
-2.502117691089212,2.600793176258898
-2.4939733106460555,3.106097860319916
-2.486453185780963,3.428682772441061
-2.4475713000379606,3.8543149546151447
-2.4383558454965018,3.7822243264547417
-2.414099632628715,3.76635136108467
-2.3962903599061707,3.83336627726578
-2.3855995588028036,3.8463134133807295
-2.3850932217903873,3.823686631588111
-2.3659851658394113,3.534162627014805
-2.360842976888865,3.407153133725674
-2.358487051794561,3.32205291414694
-2.3569444415914074,3.2691306634916235
-2.3540053532316456,3.144166317153258
-2.351834544451496,3.0222100156551153
-2.349867019073119,2.9404337381997743
-2.3446899158351644,2.6823878499835243
-2.3422677401713607,2.5598335921628665
-2.332352352774307,1.894779059609533
-2.3321531767372274,1.8962219718242561
-2.3178842696294693,0.9165914144335977
-2.317396376087332,0.8755884598234074
-2.3058085076612294,0.17210018003421737
-2.3043150335825464,0.06777377201117445
-2.303309445549207,-0.002349499100270082
-2.298864253882088,-0.22999869031672623
-2.2879507707814737,-0.6912615637935681
-2.287626392540142,-0.7169959320709764
-2.2791842487509895,-0.9142976328743198
-2.2776866386459718,-0.9221626133910364
-2.2721149050361955,-0.9655280092342132
-2.2614336871599914,-0.8693192971728405
-2.257180595264539,-0.7880807331489319
-2.253705729125084,-0.7101497026441678
-2.246443947281585,-0.48945387738140905
-2.239852029021124,-0.25087514302100383
-2.234507157613179,-0.1045974444386288
-2.225381740497536,0.15979416546346425
-2.2223586669931974,0.28705412330253716
-2.221687365661958,0.29104350400001916
-2.220020531179553,0.3147963220594128
-2.219285147789669,0.3508944714843957
-2.218972811068758,0.38004044715261975
-2.206430094316565,0.5187277908708232
-2.201378345532005,0.4734731504943552
-2.1966355718734873,0.39867133291633217
-2.183167045280924,0.01206892399012896
-2.1644597448792355,-1.0230405380748395
-2.160787646907428,-1.2528428432729002
-2.1428685456784797,-2.3504542797796644
-2.1391503697741703,-2.5537574925700777
-2.1331913230999597,-2.8224448773069186
-2.1296183876146157,-2.975774574693171
-2.1276088936298514,-3.013338914630764
-2.127291512647525,-3.0227499028559635
-2.1160760411255435,-3.23579632705316
-2.1150595079052232,-3.272589858850104
-2.1094708343599216,-3.252397800775469
-2.1045801917258347,-3.172786422117531
-2.1028904367155525,-3.133263667400824
-2.099563179912639,-3.0335369193091877
-2.095967620314683,-2.94593719920317
-2.0941222834068505,-2.844419343866995
-2.0815106169296373,-2.257855103990971
-2.0760623587604625,-1.9453425917195697
-2.065827367647081,-1.2635291492500083
-2.065741523749235,-1.2676459155560902
-2.0656500895410406,-1.2645631669404784
-2.063756552219541,-1.1156107667286617
-2.051323667441138,-0.38018630198848297
-2.049234861379955,-0.2400120948723701
-2.0456846362976036,-0.049343934575900514
-2.045008307293689,-0.012775010057592961
-2.0436687078874716,0.06510593834407172
-2.040428483639351,0.23564688273639586
-2.0393250613664256,0.28180395473627484
-2.026759512026951,0.7527847303091554
-2.0240955427114633,0.8021771190354343
-2.0239518358197293,0.8084508244762365
-2.0024603981834854,1.0428774048699703
-2.001779142542838,1.0759033999772774
-1.9956315793728308,1.061536290203801
-1.9886818487016131,0.9922703148863493
-1.9886158594255943,0.985085354878195
-1.9851232730870214,0.9533492083414337
-1.9819070945523825,0.9337906565434692
-1.9746077981440702,0.8080564896084912
-1.9639561019392937,0.7079697023797878
-1.963936038165364,0.7172576605715728
-1.9629216548609294,0.6865121815103264
-1.949312432386247,0.6251041649001482
-1.9452574318333526,0.5397181902744164
-1.93300506974505,0.514706016070448
-1.9310333925653107,0.45924138089527533
-1.9286301088558226,0.47127444541027114
-1.9276172614442069,0.44795533990808845
-1.9252983477318841,0.44886771327952946
-1.9141633299137408,0.36340086476169364
-1.8836984798447334,-0.22251552679774528
-1.879510632954018,-0.36328760109244845
-1.8650581224543745,-0.8378548787642001
-1.8626977670711615,-0.9209637305545438
-1.8555609302434142,-1.172639028651763
-1.8536829273660358,-1.223908928861572
-1.8520858774676416,-1.2860907666533645
-1.850581217156726,-1.3204976522023852
-1.8436151834108594,-1.5353673116085393
-1.836011747992128,-1.6884032393638329
-1.8281616602666317,-1.7727840756798665
-1.8275217212117532,-1.7997299326231924
-1.8268278804115567,-1.7965582937956752
-1.8249576856195127,-1.8261329541864546
-1.8159761751941323,-1.8103618997681734
-1.801336234978573,-1.5258006647911078
-1.7993608847727098,-1.4903428837249573
-1.786734020920972,-1.0034985135450503
-1.7778565778600903,-0.5329920189249493
-1.776836260073757,-0.462661251018908
