n_harmonics,base_freq,magnitudes,instruments
10,3.403651822735988,"[ 0.05787861  1.37881111  0.26066225 -1.29713471  0.41483632  0.7481146
 -0.21843046  0.67756135 -0.0020018  -0.25635183]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9978931886516995,0.6179091062506443
-2.976836463970419,-0.9503370102280542
-2.9570604660784356,-2.6920985364864842
-2.94226106727562,-3.941555923735363
-2.9386172873629155,-4.2284912009076
-2.9366072701790618,-4.356072026617473
-2.9298486914168183,-4.843517384551103
-2.9239891228660397,-5.217250600080995
-2.894373848857456,-6.0445830040817095
-2.8940391288268055,-6.048228145959896
-2.8879398135576846,-6.003995769674523
-2.8874879771133006,-5.976114888772205
-2.8833410579496723,-5.865690989576712
-2.877559555698684,-5.690831172720589
-2.874264298199548,-5.49312493811023
-2.865997753265282,-5.042025630778133
-2.864397051073865,-4.953742666378935
-2.8613974411449608,-4.729200806832939
-2.8612673656745846,-4.712747808684371
-2.8606310185199675,-4.678343792989985
-2.853308095436195,-4.059713376834461
-2.850242945980024,-3.801965633015952
-2.840777381530868,-2.897296481285046
-2.8390696643733984,-2.750330867809455
-2.835605673878815,-2.3593288842353135
-2.832484142780074,-2.0786401670900467
-2.827515931626759,-1.5619877081888196
-2.82092699665193,-0.8903489336564037
-2.819219364918953,-0.7568933810990195
-2.8124304545978864,-0.08206263053343503
-2.809855516613638,0.12724396966472923
-2.805252139061028,0.5397551788455265
-2.8046435122396356,0.5619173009131975
-2.8004325803161008,0.9045142603819276
-2.800399988966314,0.9201747577709183
-2.795861750457727,1.2293453764968478
-2.78888995234814,1.6255264192372834
-2.785576295697736,1.7885044784873687
-2.785287944972959,1.804137507727169
-2.7786589562043242,2.0532675482576916
-2.775910038597054,2.12716056304928
-2.770803611703283,2.2021086869573
-2.7705701011821318,2.2001588706228836
-2.761607207626262,2.1902575687115085
-2.757148906919247,2.138934198071549
-2.7499213885413107,1.969984213678764
-2.749541734001861,1.963174163541478
-2.745791417259821,1.8277712818926568
-2.7398412068749165,1.5730354374372524
-2.734324853079684,1.3148398997339767
