n_harmonics,base_freq,magnitudes,instruments
9,1.3083805264022264,"[ 0.3074689  -2.86530653 -0.07414879  0.70173943  0.40076791  0.21130388
 -0.91438282 -2.71423793 -0.21140551]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9891514569185773,-1.2740924922995585
-2.985533603836385,-1.253382358878352
-2.974727556626216,-1.2229328781289788
-2.972372243527957,-1.2191632052628105
-2.9694805529883896,-1.1835447819515053
-2.967709092894691,-1.1918303755114612
-2.9597626605898553,-1.1570388806859895
-2.954476051120734,-1.1538920850286682
-2.9454965847030294,-1.0902729012618422
-2.937964875245018,-1.059406151935705
-2.9338483085327747,-1.0264412974114197
-2.929167726178875,-1.0144411105975524
-2.9291422032657572,-1.0255186975174144
-2.9230709242077806,-0.9673827353878082
-2.923020819105608,-0.9856408271879448
-2.9168518406591493,-0.9528031488035041
-2.914479989281781,-0.938910655931642
-2.913269722145689,-0.9260880107489871
-2.904033113039421,-0.8779849241140958
-2.9017086794115814,-0.8588430370024426
-2.899562376187639,-0.8166187331496498
-2.8980444799932377,-0.82254449007412
-2.8922875601571567,-0.8073464200324286
-2.892120103985815,-0.7964421505731729
-2.8917782095657545,-0.7754529279758176
-2.8824444323734806,-0.7142849329077572
-2.87534764262343,-0.6776057641417983
-2.8634986200820416,-0.5914429242639994
-2.8608167170719643,-0.5657254239838985
-2.853053040071999,-0.5266867401710976
-2.8425729824851014,-0.46052851241661513
-2.8424516474722887,-0.4476832364781217
-2.842003297638717,-0.4522831425018248
-2.840303336319164,-0.44960971721705384
-2.8356738456155837,-0.426172303454214
-2.8325658059414205,-0.37963234393947337
-2.8317033662627846,-0.37707047518326775
-2.82949925893707,-0.35566761743351566
-2.815051737178379,-0.27186750262241455
-2.8075256682944225,-0.21863030574300535
-2.8070753401408988,-0.22544983277079073
-2.806412162425011,-0.19219744105079462
-2.788840273274228,-0.09191330884282155
-2.777452349083117,-0.01961659940744146
-2.765599972390694,0.04093757727871991
-2.7559361320711493,0.07849936609045814
-2.7513516832488354,0.10915097457250086
-2.749508991352921,0.11555570971018758
-2.7450800440285787,0.14734118709720534
-2.737491728723671,0.1682040738338269
-2.7357753632710606,0.1815789288571395
-2.72913689775225,0.2026644089321286
-2.717697785521451,0.2540544733648313
-2.7159549689718516,0.2521198973125206
-2.712450448842092,0.2568023232473709
-2.7123623316956493,0.26750323378365015
-2.708583572324211,0.27657838057328576
-2.7044209196098703,0.29711461633931485
-2.704168415173215,0.27535446723622564
-2.6892271661775897,0.3116225979446815
-2.6855040990538326,0.3407155910412739
-2.6722385554552486,0.36043182078218694
-2.6699695836970045,0.3721366423138923
-2.6689347556916534,0.3558079030548055
-2.6565635978153015,0.3697316111499328
-2.6545406682486274,0.38181573663947777
-2.6491363763217004,0.3698549299013343
-2.6392646796905854,0.3911962707864193
-2.63810618593912,0.3703146031285858
-2.6377078179886224,0.37607223059228717
-2.619844882497664,0.40828044918888423
-2.598053626578109,0.39778700066132056
-2.5956924803547405,0.40334160296661414
-2.5879845427903323,0.4088254986978931
-2.587753912602855,0.4039725628560477
-2.5866397425307284,0.39976273407350144
-2.585623549215007,0.40440512206150375
-2.583491031516153,0.4064316365308351
-2.578720892281893,0.4083932497271545
-2.576280715933841,0.4168123429888992
-2.572682400383614,0.41916881388992566
-2.566271436174964,0.44337833206403077
-2.5375147881148825,0.4882946450550793
-2.5354236716567153,0.494393961438902
-2.528345676371506,0.49613223571266973
-2.5270366472380204,0.5244223301026457
-2.5254659025712045,0.5317682496005076
-2.525048048098312,0.5227565103563255
-2.5244547314647927,0.5227065378846821
-2.5237533530063954,0.5431953801626371
-2.5235521938209553,0.5333981611861315
-2.5232394595220318,0.5509594269720711
-2.5178001534608105,0.5467320654959006
-2.5171005253303127,0.5517929935310134
-2.5055365956543287,0.6098281808801893
-2.5021375925623124,0.6193293942710831
-2.497764789142087,0.6306508596939548
-2.488430171709058,0.6964884097503907
-2.4882536324701454,0.6865029697535118
-2.4873429061464867,0.6664558715672169
-2.4822843767245155,0.7315413387452903
-2.467678071180727,0.808637575708408
-2.4587525818293727,0.913131024181845
-2.4542503450827295,0.918867442682945
-2.4402507707167818,1.0532049422063237
-2.4270097057038056,1.1583760754121282
-2.426282084983291,1.170634956336415
-2.422155624273369,1.2160419950263213
-2.418229266366706,1.2323180720023448
-2.4100774512944296,1.3231060384330984
-2.3975927357422337,1.4519114769088828
-2.388941495364569,1.5455528167901174
-2.37775472308207,1.6827726269280836
-2.370414970708979,1.7431503285756944
-2.369903278440805,1.761090489299623
-2.369210207352271,1.7755571113366728
-2.3612861405580388,1.8473175399628334
-2.348838233372762,1.9967720439496166
-2.3430214182556597,2.050009245381503
-2.342561553630297,2.0634368600286552
-2.3408404960553364,2.0722222815470075
-2.324657847120455,2.2582787915528253
-2.3234771495393276,2.270177278901731
-2.3229292434284754,2.2482596401171815
-2.3130333531862193,2.348968526585713
-2.3106788928950337,2.3786937218280997
-2.307349243588538,2.408604684536945
-2.3018758686026404,2.469896684868552
-2.2949902975305605,2.5144560438180035
-2.2895234065802064,2.5553348702976946
-2.2741670405454197,2.650122899797032
-2.269604900285763,2.6827646500050197
-2.257961405816061,2.7371550908467785
-2.254901924397215,2.7391192445767207
-2.247198271559622,2.7763311197159717
-2.2423647439913967,2.7668073175723844
-2.2410422950533784,2.77122407510784
-2.2343157146102186,2.7712529265509813
-2.2341080900618895,2.7779333682506
-2.224926091395189,2.7797023546558774
-2.2107487060099773,2.761561108387917
-2.187564932144622,2.677269027620652
-2.1853338113491683,2.6559560184820232
-2.1807560893228155,2.6179377666425654
-2.1790443312092647,2.6217737861396104
-2.1680592748423653,2.5197463767473876
-2.1671637785969633,2.524196509948918
-2.1656636364225257,2.5059094313970576
-2.1654920069027277,2.5049552038028238
-2.161271200544847,2.457218188581111
-2.157417993833773,2.445845975344002
-2.1569644989825045,2.439381414796156
-2.1511338152537047,2.3744007084519576
-2.1482664296309433,2.3354746295437687
-2.144413649767756,2.271807537220007
-2.1236223227957183,2.025741239600554
-2.11671240513654,1.9536236109859797
-2.1150985946196488,1.9100605328882474
-2.1102727168052806,1.8649252452712723
-2.1003690204709615,1.7007177240473055
-2.091633873885452,1.5571014283507016
-2.0910360831794113,1.5363832950102887
-2.0804425883642104,1.353114071760076
-2.0632659780224567,1.0916392388448137
-2.0605506271124847,1.0277088821040252
-2.0539475762664257,0.9265189076040101
-2.04343900201961,0.7577453695305153
-2.036367986705053,0.6331621405048486
-2.035480621345082,0.6257721156689667
-2.0195429500043707,0.3293204899629236
-2.0192361152071276,0.33477476413021756
-2.0123968412049327,0.25166797106434535
-2.0093550052795646,0.21457389627267384
-2.0087962901189016,0.2173752830018529
-1.9984651989782867,0.04233767180202904
-1.997825714277304,0.03452553007935741
-1.9922565086347053,-0.02835295313585491
-1.9903124457971342,-0.065919641834223
-1.9887095460951452,-0.09962498543514267
-1.9714941547900693,-0.3210734022889302
-1.9712896653729006,-0.29235779114141014
-1.9706215717762374,-0.30271065387779317
-1.9673964233600096,-0.3566695298574916
-1.9665500272667218,-0.37161984267158027
-1.9640013089912662,-0.3996227812617994
-1.956629471867734,-0.46496104651312814
-1.9498609888323029,-0.5463685739372894
-1.941109632640995,-0.6122184976652684
-1.934334652630659,-0.6708387883700541
-1.9337627089708416,-0.6876201320410119
-1.9311426790751958,-0.6754674880568469
-1.9304316475966465,-0.6901885691034684
-1.9291418145133312,-0.7027865595431316
-1.9281470127198332,-0.6903874636769398
-1.9280739377432314,-0.6986585052181502
-1.9216938830385355,-0.7468234259310222
-1.9212268094001441,-0.7532719629226992
-1.9200177492053772,-0.7412949913518008
-1.9186051111022093,-0.757504707650979
-1.907418662626143,-0.7862883010752775
-1.8951139637614123,-0.8389563416590045
-1.8835427091742676,-0.8352814639435089
-1.8808103195990253,-0.8232846628306028
-1.8773228123577166,-0.822088794911233
-1.8752608199996206,-0.8432191487852096
-1.870735743875749,-0.8242814825437569
-1.8677874426409822,-0.811961137114736
-1.8621507897588774,-0.8222214442049487
-1.8582108057173634,-0.7873351121834279
-1.8580795647022033,-0.7864108740119472
-1.8399831952703007,-0.711315534710866
-1.8260250739003794,-0.6255506369279062
-1.8216431084410134,-0.5742455036472964
-1.8155944386141067,-0.55990337115559
-1.814064267788112,-0.5444446054117441
-1.8095059310469574,-0.48732260848360265
-1.7956417436717274,-0.4044944665800819
-1.7761071026731732,-0.180827380178394
-1.772714440678269,-0.15329030538681465
-1.7604739181108002,-0.04541439697086291
-1.7571651271079516,-0.035235657699909384
-1.7405495156817277,0.14747385014128989
-1.7371542724960232,0.18927886870634633
-1.7338731237945564,0.2327115895976771
-1.7249548569081412,0.3142097363548499
-1.709269830169621,0.44763466821836506
-1.7073269826344806,0.4563294810343978
-1.699034492429061,0.5350169260601915
-1.686166002473552,0.63903011783132
-1.6820265276772361,0.6614925478512707
-1.6696221638207334,0.7633539950142307
-1.6604532954866302,0.7891274937113998
-1.6604260883743804,0.8110895213718076
-1.660077838474896,0.804001844838921
-1.652404359225717,0.8552241779654823
-1.6492704219548644,0.869918526634579
-1.6471296618154097,0.8702169396985762
-1.6418493449752796,0.8881806138338326
-1.619523381282477,0.9881001140614195
-1.6158596755155543,0.9910517160214422
-1.592690390748759,1.0150478446495663
-1.592023334205896,1.0181563248832746
-1.5758683182887618,0.9994907329554773
-1.5750097713223283,1.0195934850013542
-1.5720328293792278,1.0280899256973297
-1.5603150985144694,1.0094374308912122
