n_harmonics,base_freq,magnitudes,instruments
9,1.5132492909248354,"[-0.9821601   2.14499053  0.67873645  1.84196085  0.22632711 -0.70263057
 -0.87984834 -0.20971536 -1.10094909]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9997800752015786,-3.214759777567896
-2.995823541542894,-3.2470961236115996
-2.9893808273603746,-3.33439116350628
-2.9866567179236974,-3.3059288458289933
-2.9773790577609263,-3.361312527556001
-2.9587058627111693,-3.506304192133715
-2.957662743319217,-3.5153506552238856
-2.9529960449823784,-3.5210673438553086
-2.9503284291188745,-3.5078172734844895
-2.9499641699868437,-3.528835376618667
-2.9433449747575446,-3.5559773368108902
-2.9377999939567125,-3.577307781555557
-2.932219364464884,-3.596904763527037
-2.931176002948499,-3.586009124728711
-2.9193565741169003,-3.6224215345313606
-2.9165386708832726,-3.596777344080309
-2.907275708596438,-3.6214628374720004
-2.9062168765038496,-3.552604613475015
-2.9038649942344934,-3.644831143996374
-2.9032005188657957,-3.6234041643767574
-2.9000974174608176,-3.548974738438917
-2.8958469752016756,-3.5502890285404267
-2.8941654577343003,-3.5476579167343005
-2.892125654649587,-3.5460691197396432
-2.8873390687180986,-3.589132551893758
-2.8845808402767847,-3.5872650544519726
-2.8824552325821777,-3.5192517500328404
-2.8701300587872702,-3.4284958677237976
-2.8419993661881975,-3.1711371628482756
-2.8325469355736486,-3.069644815351668
-2.826729525242745,-3.0396898088484305
-2.8051377813056657,-2.7045690575716375
-2.790676025033233,-2.481216109348318
-2.7806438467267203,-2.2560791418240087
-2.7751338678532007,-2.1381537890613895
-2.7593896391410864,-1.8535236374500321
-2.7542414580281314,-1.7079303749004535
-2.7495240632670424,-1.5620724653187497
-2.741490456507381,-1.4866789210082727
-2.7344842899035724,-1.223080917211781
-2.7317061662154574,-1.1267555154720288
-2.7294417841185945,-1.0834054643740245
-2.7090966369270126,-0.5782508659116408
-2.7000601927639964,-0.3403818165200714
-2.6894765658438033,-0.04390494622684552
-2.6829376264294575,0.08288861410767026
-2.6793098315136676,0.30059828499066577
-2.672950978749092,0.41347628814508053
-2.667821167403643,0.5348693885550088
-2.6608700265109633,0.7610859302368179
-2.6587720831091435,0.7921982719097221
-2.6469033308105825,1.1068773348001328
-2.6449144597493346,1.1394699058077784
-2.6428757381591303,1.2046901957044096
-2.6422417165060077,1.2695933361268008
-2.6403296305890493,1.218462826676605
-2.6357014517602178,1.4083757769899716
-2.610462506473242,2.0095957427009115
-2.593980591267223,2.3335489348253655
-2.5778428059257443,2.671459256062907
-2.575608477208009,2.7839525550656443
-2.57460692142788,2.731849704310012
-2.5559906280679234,3.032204113062881
-2.5472324612935555,3.1096881609189464
-2.546221302253853,3.1810113638210162
-2.5456851477424474,3.123966493419435
-2.541930649792717,3.248904420682265
-2.5253237021125803,3.301789522888319
