n_harmonics,base_freq,magnitudes,instruments
10,4.971654867556906,"[-1.11066722 -0.23819962 -1.03823262  1.11952244  0.95218773 -0.51256944
 -1.07334832 -0.13052536 -1.5835824   0.94363032]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9991029755039103,-3.93454065438535
-2.9925098612484047,-3.0129856417932555
-2.9882017747961296,-2.3673203884926775
-2.983810509462929,-1.5423218105266763
-2.973161424392563,0.25697198247891667
-2.9550188269660236,3.0250972232523234
-2.947223176968987,3.971755090228213
-2.945230012976421,4.117645252331455
-2.9418583396860365,4.42540114166102
-2.9347435870351783,4.889764209456497
-2.933728116541716,4.965226132360721
-2.9334411394555646,4.936723801385999
-2.924437203160589,5.225261895422515
-2.9200505392846763,5.230687396749579
-2.9125366962573773,5.157923944454683
-2.91187478552363,5.149493826528875
-2.904298578442999,4.852756486608309
-2.898192905003418,4.496083723025087
-2.8961762949924466,4.3881175489795945
-2.895819074691434,4.423669658704642
-2.889766494730612,3.9942579139431094
-2.881404079409687,3.4375289133261835
-2.880143093678904,3.374947422502112
-2.8738258936310745,2.888217491772351
-2.8721405163617924,2.8146489125709033
-2.868600955921136,2.5709686675537733
-2.8655621439781678,2.3532730814620084
-2.852455224686514,1.5870159910123098
-2.837168427003686,1.0239765481863035
-2.8212982438337653,0.9536307360866357
-2.8153720508319813,1.0196024420528955
-2.809610287995593,1.1609869057083815
-2.8052324935597275,1.281517002017525
-2.8004907815539104,1.4676389043627633
-2.79883738743347,1.5026208694356473
-2.798597694757668,1.5169169048185656
-2.7888994520693515,1.907302175512307
-2.7879987297146656,1.903058028290805
-2.787979999037753,1.906389524592486
-2.787730224349893,1.9244107232768728
-2.7614514588277324,2.5085510330806775
-2.746099531617493,2.168283363904882
-2.7430035696528043,2.0386055251632853
-2.7403770631010493,1.8800298846738883
-2.7232141392490643,0.7398946069468281
-2.7189749262903344,0.4734994933638618
-2.7184064889093253,0.4511892222327096
-2.708248710428619,-0.33995749108628137
-2.684208848761796,-1.1036882282301546
-2.6814891048763876,-1.1300164272144977
-2.6758610372230205,-1.0052316246794277
-2.67390874917489,-0.9296379855611384
-2.6630719316115536,-0.40922361288016584
-2.6607541861332296,-0.2687410654901811
-2.654108174994367,0.20676709545235467
-2.6467264273265934,0.7077859630001962
-2.644040708430449,0.9471734400354583
-2.6409380917788017,1.137633630290784
-2.639451307445095,1.2555213492247368
-2.6275621512909115,1.8491556526493198
-2.626929300120957,1.831560563982169
-2.624533444972381,1.9297098924918266
-2.6236684211140986,1.9252900192332836
-2.6220310884649574,1.9608995435687173
-2.620892402983995,1.9881800365792246
-2.6203244916941753,1.9165167094732267
-2.6185026041177846,1.9557632432050072
-2.6086908624960983,1.7704531664223873
-2.606356472517906,1.641358393404459
-2.5929397019198364,0.699208777460238
-2.58959792691806,0.3653873037348297
-2.569082084521728,-1.7430765013510656
-2.565575345827896,-2.1117241555434676
-2.5587812985627414,-2.636958940945146
-2.55456280663553,-2.929344922428008
-2.55398408761042,-2.913856769753627
-2.5183819325002297,-2.567288830878383
-2.514124132667223,-2.345816180093786
-2.511948048119138,-2.209749521000934
-2.5063835818465288,-1.8418401556897075
-2.503785646957647,-1.742360797585596
-2.5037091069356117,-1.709599373893271
-2.4970673305559807,-1.3931749128946467
-2.4966654115633062,-1.3489241751588696
-2.496480339091163,-1.3417869822653492
-2.4786315624975126,-0.9870438940339583
-2.463662706819653,-1.4013818539918443
-2.453391143745952,-1.883069478501486
-2.4352801022244384,-2.7120849286194026
-2.4310305489537836,-2.810248902539946
-2.419673387341037,-2.8362186452667566
-2.4177106771971486,-2.7438187700576475
-2.413694799644423,-2.645431419040739
-2.410428270573993,-2.446837642247185
-2.402631407651455,-1.8255898887170285
-2.398981970442426,-1.6186447353805944
-2.3963188890636085,-1.2813275717764656
-2.3931296075628774,-0.9955202883964187
-2.3907190436051238,-0.7050606593402893
-2.37933876829703,0.5163988841822309
-2.3629618764328377,2.0056950189355747
-2.351939759469526,2.5159768901027597
-2.347883150885835,2.559861089031925
-2.3444864055934476,2.62665955514249
-2.3420161466681417,2.60385005775377
-2.3391844136085873,2.555653433560925
-2.337557795019497,2.442731780277806
-2.3318983842333045,2.27447979284007
-2.3269571353274547,2.0133451301592076
-2.323177936685105,1.7328849596349847
-2.320977942165591,1.630084533659419
-2.3172548294181627,1.376064686348474
-2.301431715266807,0.39744552519441523
-2.2983333477283607,0.2558168849319571
-2.2965318187916877,0.17460765698259506
-2.2893314295998612,-0.015916201128389346
-2.277492372295951,-0.06387944595631784
-2.2746361603201484,-0.0005346224647611551
-2.2721259155423947,0.019569146611362997
-2.2700864782377748,0.10296774159488778
-2.2692288158391962,0.1185179709267067
-2.267377090935663,0.1596434274849432
-2.2619289956348556,0.34821773189424965
-2.253978987291969,0.7005396981547926
-2.2524804186189917,0.7670315833236783
-2.2439087693412443,1.0093651675304156
-2.2417079580520127,1.0425261755361561
-2.2390194152139387,1.1131645977018956
-2.2358981530026254,1.1457293808151532
-2.232729709030014,1.1537269427613512
-2.227397070040042,1.0228530537405203
-2.225758320662189,0.9962043212068867
-2.220415095295461,0.760833793913988
-2.2178794472503762,0.6296442386156181
-2.2177224015229253,0.6374268991657186
-2.2119000193737035,0.2948069157675917
-2.198151609276007,-1.0366086663429361
-2.1937804955002855,-1.453436604652143
-2.1918241834358225,-1.653779806661866
-2.1905017536230527,-1.7705849903183413
-2.188342118332545,-1.9699154230034939
-2.1859857431082745,-2.1957623264115615
-2.1772375780881674,-2.970782590312013
-2.1589786243944875,-3.688313413735448
-2.1512292677908205,-3.549259595142556
