n_harmonics,base_freq,magnitudes,instruments
8,1.2822920871212933,"[-1.6935039  -1.71155597  0.09252435 -1.25936813 -1.67520103  0.6652417
  0.20275526 -0.28746451]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9970891074366364,-1.8282166848633126
-2.9966192247190224,-1.825428270985604
-2.985905987749665,-1.657586797714161
-2.9789072682396434,-1.561145012266745
-2.976582623033943,-1.5161549574961597
-2.9723738448618953,-1.464571376650427
-2.9667808764954113,-1.3638859108441423
-2.9525945373917915,-1.0977402600047979
-2.9469845174097298,-0.9973852346503224
-2.9248011142896013,-0.518714157266508
-2.923420354782668,-0.48300553542135505
-2.9208646141494086,-0.4330222956270122
-2.9184551047472524,-0.37593871273428836
-2.9172885448297636,-0.3602020509626924
-2.915898775216271,-0.3071006308161587
-2.909635003869068,-0.17421304370707416
-2.9061388991275754,-0.07693275633528013
-2.9051566658973327,-0.06534407563181092
-2.897926189334598,0.1258143177158841
-2.8805997742746685,0.5459710162474423
-2.87845422336801,0.5971173944929463
-2.876627122323774,0.6298637505272602
-2.875932185895113,0.6504965063608029
-2.8655598729242415,0.9223450464877097
-2.8506272231595036,1.2968574196529628
-2.8466483902639914,1.4127029392255361
-2.8431765445176946,1.4867473962688929
-2.824757112787258,1.9453634871401575
-2.818491671661044,2.0744896165422553
-2.8160802539752305,2.155429548683672
-2.8089172498071386,2.2963025049001686
-2.80275975944814,2.430159503447419
-2.7980095651211716,2.5492934392648485
-2.7942102933217496,2.594137650726855
-2.7938953129455566,2.6072463263078838
-2.7862782388673626,2.767651312102886
-2.7741053327764282,2.98873835746169
-2.7487910767709858,3.375189543868966
-2.744581570116001,3.4478915946914435
-2.7410628930080674,3.490252867631585
-2.7408900053651055,3.4793544129282887
-2.733268871427762,3.5644876244506363
-2.7317241410031228,3.577352195835936
-2.727176289582763,3.6242660180703523
-2.724463633330967,3.6465568138881936
-2.7220774577765807,3.6691325135425323
-2.691190450222256,3.808723061872258
-2.690819439429017,3.7975469103955266
-2.6872420017886576,3.7953334684840363
-2.68344075931637,3.7985404890418497
-2.681259500916826,3.7897975496369445
-2.6683836097931612,3.766776390730135
-2.664736600896334,3.7487962044517795
-2.6636198940570726,3.759690080343626
-2.6614725323722017,3.7380234773987966
-2.654742934237369,3.699260989654911
-2.646722542402251,3.6356116250099952
-2.644154042422625,3.6044515342526333
-2.6378547780637835,3.5612756975982305
-2.628621955045025,3.4357647581258535
-2.62682013056477,3.425617942138672
-2.6264869252918155,3.4146164237435106
-2.6219389507701623,3.367160244036512
-2.612318248170091,3.228905788366289
-2.606219206294489,3.1204993684461417
-2.5990232395892194,3.0208482894106226
-2.5905641088308324,2.875735692211713
-2.590094632230066,2.850718267369313
-2.585694111902529,2.7839966044850253
-2.5836416215227422,2.739004097709371
-2.5820385652342535,2.7135860339310343
-2.578259250345816,2.6477737402463712
-2.575271818454846,2.573018869882304
-2.5749293791722216,2.579913853224698
-2.56205849260908,2.3016874718342577
-2.557611585409888,2.208522028122235
-2.5569240656362764,2.195655937946635
-2.5523746305366926,2.094026534919365
-2.5506528879505543,2.052544578685098
-2.5485235082647355,2.0020423776341283
-2.546946252468153,1.9783014453858374
-2.542619250477558,1.8834218200783939
-2.538261639056927,1.7814595959950819
-2.522912406858513,1.4382292454387353
-2.5170986830584363,1.3198577391702457
-2.515131769599573,1.2653396320192445
-2.4965764439575118,0.8473664012056021
-2.49052982336122,0.7187734174578302
-2.476256572992531,0.3958263112404375
-2.467860292790615,0.2414545519345601
-2.466668853770722,0.2183824488293978
-2.464498155776098,0.1781052076354001
-2.464457252683334,0.15852478650304244
-2.46425966492648,0.16755566250866102
-2.4618352335586606,0.12238331905878892
-2.4605726784170985,0.10871030014840896
-2.460350475334442,0.09586531935911868
-2.457719346771532,0.05885645303185641
-2.4522204136701933,-0.057369132876051665
-2.4415736908852574,-0.24512318277476447
-2.4403883267156026,-0.26221872808476226
-2.4323707317873504,-0.3895542971496939
-2.4295567066055366,-0.42401379521275867
-2.4211356579634264,-0.5415549228624141
-2.4164715618908787,-0.5930563479066268
-2.415363917294293,-0.6194277225450555
-2.399810318474705,-0.7856149353775218
-2.3987864107516854,-0.7952016544258207
-2.395056868640144,-0.8175438143089505
-2.393510655062159,-0.8383762722403256
-2.3900837279326206,-0.8494725396997077
-2.3884453699753294,-0.8766222701933867
-2.3857258988735075,-0.8797026842722577
-2.383288327421317,-0.9075533113751586
-2.382306939496806,-0.9182435044541971
-2.382105597885932,-0.9089257458467027
-2.3774811906580835,-0.9173162497046159
-2.3753672796213587,-0.9223779757225579
-2.3655262576272262,-0.9780428815256297
-2.3618908673833174,-0.9750161515040204
-2.3580781700576727,-0.9775570367908151
-2.3574820221176114,-0.9802797213499517
-2.3553937666469382,-0.9775409770926242
-2.3550233772415945,-0.9661832569720614
-2.3382720895363107,-0.920993524970937
-2.3325173606905665,-0.9027212066167906
-2.330378306807983,-0.895680665659586
-2.3210168654841454,-0.8481133708586942
-2.3201140609349893,-0.8312975686469899
-2.3184419005909636,-0.8069127940819317
-2.315480720948491,-0.7831336134074853
-2.315014348519296,-0.7864396469940599
-2.3142022999003933,-0.7765582259864542
-2.3084152843461383,-0.720365820016548
-2.307828403308412,-0.7299109753884637
-2.306408068480173,-0.6834096357696136
-2.305763551109187,-0.6873706850027959
-2.3032270158525687,-0.6473442064778427
-2.2993174489443637,-0.6391767057678328
-2.29374192271679,-0.5497056949185297
-2.2934339635863785,-0.5487711242490814
-2.2897179892100445,-0.5272001206084784
-2.2838360610695014,-0.41972125189292125
-2.2752057333410836,-0.282359739755632
-2.2667049327878352,-0.15461262305682993
-2.262965983282899,-0.08114341868763864
