n_harmonics,base_freq,magnitudes,instruments
8,1.4190248185704188,"[-0.111017   -2.22171735  0.61755234 -0.11823873  0.20439686  0.34415042
  0.75915881  0.43046489]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9972751796241104,0.5581072095634435
-2.996771393255779,0.6196721727494053
-2.996764919701115,0.6134543769052577
-2.993283088444879,0.6521180845321898
-2.988511515029339,0.7143167485032514
-2.9801528967372093,0.8132481684964235
-2.9684224383315048,0.8892841213247287
-2.955577014837625,0.9939155164415098
-2.949339522037138,1.03365454519596
-2.94933008990327,1.0824974487291361
-2.948337206958362,1.0223350842798193
-2.9435200805289714,1.0640287331253284
-2.9328712235214383,1.03958904478905
-2.919352913486603,1.0986378172408255
-2.8952153495242277,0.9563769278147572
-2.8761712222371667,0.8081186732177267
-2.8477944564151336,0.4478190072377661
-2.8455213184062593,0.40023971117214197
-2.8400413272386453,0.2743864128274579
-2.836510442802296,0.27830656903699985
-2.8258048864031253,0.05889846894667578
-2.8245612485850784,0.027991216385110086
-2.8231029084381856,0.010619714372001965
-2.822099344871754,-0.021124708196266776
-2.820460429781037,-0.04890974889467998
-2.8184096810291335,-0.024383875374326645
-2.791463870772801,-0.6196401005573222
-2.7817602702357496,-0.8199783813911116
-2.781116894680501,-0.8306848465467787
-2.7783692027161777,-0.8517061144988195
-2.770393359605224,-1.061220783201666
-2.7694476488766853,-1.0425316898011876
-2.7687808774891107,-1.0983663254685947
-2.7520827638149923,-1.3762967758047753
-2.7510837040732525,-1.411307874437747
-2.7392081307998666,-1.644369470708463
-2.7375393149013107,-1.7012326094570716
-2.729586466878029,-1.8498341843650727
-2.726243178233836,-1.8682432794308708
-2.726198202325147,-1.8918834489366274
-2.7245134981001393,-1.88555229753667
-2.7161178073354657,-2.081577149503822
-2.7054754693632925,-2.262759540088927
-2.7054258120514962,-2.2692492919863416
-2.7014303062524387,-2.314020364410771
-2.690163215214196,-2.4477257453435346
-2.6716823956599485,-2.695520159044008
-2.6672806275638035,-2.7434959838788955
-2.6641311601006006,-2.7513661795683855
-2.6629462680094775,-2.81634468978536
-2.661706646405487,-2.803500259574117
-2.65302057302174,-2.837572516200166
-2.652817366247893,-2.843766246526187
-2.650820126199939,-2.883980298778319
-2.6373641101412115,-2.9403569862279566
-2.6317917978856586,-2.9643647536453632
-2.6187657750386037,-3.1272782410194595
-2.6172293768096067,-3.0650479664828247
-2.6161159224494472,-3.1010606721737357
-2.6021138063855793,-3.1218087125531846
-2.5962211106161837,-3.051760132779401
-2.5924347821120515,-3.110133685140384
-2.592007894477763,-3.105514300870893
-2.577799896313021,-3.056713794092347
-2.5752214011155248,-3.0604183595684513
-2.5658161528707435,-3.0088641870980894
-2.562804361683805,-3.014639820150186
-2.558626936833944,-2.9663617573463354
-2.5557545782731252,-2.936365459985209
-2.5464606357877617,-2.9168937442487066
-2.5461338330431547,-2.9528069931838403
-2.5432328545668335,-2.912794544076867
-2.540611551774246,-2.928664829235413
-2.5257254072512927,-2.8530615441273386
-2.525533152618511,-2.7941872152944622
-2.5212258817843765,-2.7889189233175578
-2.520562328882737,-2.8034536204801714
-2.5198159565024865,-2.768594360718184
-2.515417764879003,-2.7108883271512965
-2.51267209493928,-2.711607634729162
-2.507836647459119,-2.6559149885157143
-2.503129704442047,-2.6231703347943736
-2.4938265639551718,-2.5770425994694217
-2.493404318159318,-2.5862913059175696
-2.49245210416045,-2.5786295175936065
-2.480975018350204,-2.497660595017311
-2.479120694384784,-2.4370387948812713
-2.4784307889596553,-2.5131595084847542
-2.4744339128681174,-2.4326394869280525
-2.4732661589047034,-2.471647717293432
-2.4693816907744055,-2.4505872028181104
-2.468172696594369,-2.3611580735477076
-2.4664872349769382,-2.384784062114505
-2.4664823376022764,-2.389264885772822
-2.462418791558627,-2.3660612540895865
-2.45393460955346,-2.2889135930511584
