n_harmonics,base_freq,magnitudes,instruments
10,4.507957574755169,"[ 0.44923695 -1.51514293  1.36765684  1.2581985  -0.14443626  0.63823487
  0.34175581  0.21454422  0.24250809  0.3582153 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.983842100383669,-0.5569952810804826
-2.979564938401107,-0.7258348566540924
-2.9607934597877446,-1.2461425132171005
-2.9603559822749403,-1.239071976369645
-2.9602110485030737,-1.2433554895038557
-2.955143836419031,-1.257662434855629
-2.951454185022155,-1.2300543795868502
-2.93033105832445,-0.41617139363012734
-2.925299599064893,-0.09164740557867396
-2.91416443127725,0.7253455226250849
-2.909962980315367,1.0268378859645657
-2.9057034855645134,1.317235304247739
-2.901483521902429,1.5887762006766601
-2.900420105344146,1.651869339845477
-2.8977718843568487,1.789312209577054
-2.8901062721504642,2.100955040238708
-2.8882180619713953,2.161202427973204
-2.884958324699582,2.210904597893372
-2.883375890255558,2.230202553905163
-2.877219331257808,2.1941125297518775
-2.8693785526929254,1.935126665280065
-2.866192415112363,1.7613061040573146
-2.8575847573479725,1.108564762148828
-2.850031714746023,0.3876947500456322
-2.8418100909047315,-0.5375926227699618
-2.8402326592823846,-0.7197806959502921
-2.8322383123078487,-1.6332342004190707
-2.8316461630453635,-1.6983999699577974
-2.8295516691232874,-1.9240433361558993
-2.824369133998422,-2.441059519864098
-2.819025746854088,-2.8890671855557764
-2.8156590761686413,-3.1235297931089963
-2.8150711980276517,-3.166224808274968
-2.8130450729719856,-3.284420623211742
-2.7990251668412673,-3.538750628760567
-2.7953897775292926,-3.444757898888585
-2.780981491530513,-2.4282953867867243
-2.7750199793474533,-1.7630089661983472
-2.762864649899941,-0.12497815477448768
-2.76012540235324,0.2634151059570751
-2.7595600605232646,0.3473321913030864
-2.748858913556818,1.7959750993184511
-2.7487051425926703,1.8184121257635453
-2.746268830911537,2.1172087315458303
-2.7435098999563876,2.4250954989156774
-2.7417941166865027,2.6121024931487025
-2.7291971087585063,3.5419244011966367
-2.7176237955590645,3.6629534961250707
-2.717154996657835,3.653494217910442
-2.703232483742471,2.8063482234742985
-2.702828272006353,2.7648449564345223
-2.7005338115703625,2.533396618848066
-2.6934809106338182,1.7187971611204398
-2.6891700278963913,1.1561134733682417
-2.682954692433495,0.30904008329365157
-2.6771491852355327,-0.4963343681748458
-2.675996164614003,-0.6384126908251312
-2.666545536119074,-1.7896783618729843
-2.6655511297096934,-1.9036736068999904
-2.6615074272073773,-2.298878100746624
-2.6594430514612046,-2.474147271663161
-2.655212227629197,-2.784611817093623
-2.6538968316122133,-2.8589843806130255
-2.650089575376625,-3.0329465236970057
-2.637276116646909,-3.0271617701457556
-2.6353020007875303,-2.9599340250417874
-2.6352702755833697,-2.9582794833669266
-2.6198514166771205,-1.74062617137827
-2.6148525734029455,-1.1808335949150366
-2.6118676456255336,-0.8046746281362399
-2.6058176339043797,-0.030521442521144467
-2.6052112436673553,0.05474179300578254
-2.601258460484787,0.5587457307297203
-2.6006888102354577,0.6354913803620111
-2.6002795827419662,0.680742436666663
-2.594218386869567,1.4371496567196822
-2.5864403966484013,2.2926642141327878
-2.576097695860539,3.092524907998034
-2.5690261404120847,3.3797743129794506
-2.5570521088011278,3.3246067874986616
-2.5511640612107875,3.060812593533174
-2.5505167335330667,3.0302767844566287
-2.542233718877629,2.4243783381234514
-2.5303656514168367,1.2773116778108393
-2.524381317192771,0.6518989759952413
-2.520889315643619,0.2877295672518696
-2.5167855304116884,-0.11301001179889694
-2.5132644539363787,-0.4463509082735114
-2.496313543831707,-1.6397169817668849
-2.489027296954701,-1.8660714658736706
-2.4793246044712616,-1.891939401300621
-2.470600201326289,-1.6762230645107314
-2.4623647472241634,-1.309219757305944
-2.457338186402617,-1.0278775254325245
-2.423930782302274,0.7626787377377549
-2.42207967503722,0.8228705238237458
-2.4133676458575817,0.9800113939265133
-2.405814938856161,0.9859392448774579
-2.40080182337278,0.9436859531265244
-2.398498768780862,0.8940795617773467
-2.378759040551591,0.27043564333271436
-2.3769567895630495,0.19824017623252843
