n_harmonics,base_freq,magnitudes,instruments
10,4.915565847622188,"[-1.31977114  1.55800611 -0.09758803 -0.60989394 -0.83616404 -1.33392092
  0.6361634  -1.75148514 -0.43543029  0.45940076]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998375636440228,4.54904421260938
-2.9973433071543423,4.54002909218076
-2.9951033752475924,4.604580134859422
-2.990015414591796,4.6891980106915705
-2.989399249339323,4.6333793980695415
-2.988018464290787,4.600108582097927
-2.9869840299465857,4.6608519064315175
-2.9812174567502465,4.646115924776605
-2.9780625998815085,4.589426067476954
-2.975357251872147,4.566742971421829
-2.9731211830687707,4.526040308131643
-2.971188031504677,4.452153013340753
-2.9694151325912967,4.391509118632573
-2.968387312613075,4.2953168892109
-2.968252293621213,4.286399329870217
-2.9619622108188013,4.036280550813456
-2.95504973348846,3.690519969584379
-2.934967504131219,2.1156059532860496
-2.932390624648234,1.9199268907304143
-2.9288995552809935,1.5523993072377391
-2.928721042978864,1.501977390785782
-2.9163067962152933,0.2704121661980461
-2.9123732024437263,-0.09121830812473003
-2.89888083655486,-1.5225715199845589
-2.8886086268582534,-2.43243155924773
-2.883275147593241,-2.800734734654313
-2.8824184496490095,-2.8665540858106064
-2.8771332426891756,-3.1603228176364224
-2.8713155364434364,-3.3629622202648397
-2.8676780035051124,-3.394858962818559
-2.8566299870902294,-3.397937085371873
-2.8481430331822786,-3.2006139950216466
-2.846891492636802,-3.131504295183386
-2.8461698849361987,-3.113881601669628
-2.8449628426290623,-3.0150049756783
-2.8356443579388655,-2.4595040927269958
-2.833077935330314,-2.3666957215580244
-2.8187597453111244,-1.3127349216228383
-2.8181782080896585,-1.2656057607179438
-2.8152071582701472,-1.0441370844721511
-2.8061158834779496,-0.4756671288264723
-2.797734248930422,-0.15663535484552416
-2.7951913302017366,-0.09747439818961617
-2.7772759291829265,0.17197974595222829
-2.7715769695995194,0.11970297455124593
-2.764141111326877,0.019366234665728115
-2.7634491808979,-0.020963042069147505
-2.760596610847622,-0.04383948157019401
-2.7589935021773897,-0.02691278969402925
-2.755966483546966,-0.09302617374043713
-2.7556229957560183,-0.15935730424370137
-2.7532210295189574,-0.16240532821492296
-2.746564746291143,-0.23608234840627035
-2.7440741143448695,-0.23793378404964463
-2.7397241298160733,-0.23065128891532918
-2.7296818971342707,-0.08447379231115858
-2.72839948620659,-0.06667738992664006
-2.723553221996525,0.11949219684533993
-2.7213582620574774,0.1564339466201927
-2.7105593862670867,0.6187488216519883
-2.7034105193908395,1.1376986067225099
-2.697911715164667,1.522658042480238
-2.6871369556183353,2.12162286304474
-2.6828077108577055,2.2854396818465395
-2.677056428569418,2.435987434169392
-2.6767279582305994,2.4905440924225006
-2.6761006868807087,2.5053330042491817
-2.674021517134867,2.5589793372662943
-2.663506859959806,2.592964642334623
