n_harmonics,base_freq,magnitudes,instruments
9,1.3946789096627623,"[-1.13261254  0.03062052 -1.40336997  1.08273076  0.72197131 -1.38548285
 -0.73573778 -1.52339026 -0.2020498 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.989486578196967,-1.200114402529987
-2.9813535360491006,-1.2470334971522798
-2.9749207088942846,-1.2975457810303321
-2.973733741565933,-1.2663756459306612
-2.971623611807529,-1.3138879734650015
-2.9593422197051997,-1.355189087901279
-2.9412461667960805,-1.521352502699344
-2.9246330270167604,-1.6471374616115122
-2.9128923187461675,-1.7278978147849349
-2.901461361044416,-1.796957080563929
-2.9009215755111875,-1.7929359166610008
-2.900197941244609,-1.8394658648173319
-2.8972190116073597,-1.8442211379462918
-2.8921069548380154,-1.898106793376614
-2.8917636122344943,-1.8641740279836563
-2.890047225101459,-1.848083017465576
-2.8699593862694157,-1.9876788223914514
-2.868936890812773,-1.9776517949810113
-2.866035239231365,-2.0104837168391776
-2.865951446649705,-2.0083622920485156
-2.864362243389319,-1.9958662266800034
-2.8633392318156634,-2.0180175432960357
-2.8623006348390323,-2.038127726621783
-2.838354007036376,-2.1222886912274075
-2.8375788647570515,-2.0920591079016857
-2.833912649121653,-2.101146207545306
-2.8256766489885767,-2.110837117222654
-2.80785782613836,-2.0812478492385154
-2.8021285178864153,-2.0882662434719337
-2.794055047235098,-2.0702236209713667
-2.7935356660206443,-2.02193151423761
-2.7930541355002414,-2.068985022660211
-2.791428138855041,-2.0822399762234816
-2.7908501088643725,-2.0958935472422735
-2.790777564535607,-2.0528740538882992
-2.788422898168614,-2.051230346099527
-2.778290762938224,-1.9911029026203568
-2.7571775261049285,-1.8133169739917139
-2.7540710577544716,-1.7916204679944776
-2.752634374370058,-1.7557588162333697
-2.742955872331581,-1.694516453553444
-2.7320975870345308,-1.5732516802878482
-2.7243772684981176,-1.4665259467191456
-2.7228776333240905,-1.4544875148416683
-2.7185934911088276,-1.3934926455763643
-2.6934792948004453,-1.0383477322421546
-2.6793980739764223,-0.8479599372729805
-2.672331485220732,-0.6986969071809443
-2.67020608656365,-0.6895044017452999
-2.670043989693928,-0.6607731727068774
-2.664419672276246,-0.6066647697686877
-2.6548161035141176,-0.43952051172806
-2.6537317561357945,-0.4245428306168202
-2.652886358212715,-0.41070999195956825
-2.652769934675992,-0.39295838358471413
-2.6480404260169292,-0.33165017335132035
-2.646185695025879,-0.29207311595891894
-2.644978582150766,-0.29897917385860945
-2.6367289185678544,-0.1688543760158841
-2.625839270061565,-0.03373803322849707
-2.617565042562493,0.07725522052535863
-2.6099221749253116,0.1916335769615948
-2.6044744456957982,0.22217612185705987
-2.602597547081248,0.2577469235960148
-2.6025348404499336,0.26552707147830223
-2.5949393479460734,0.31844745607072733
-2.579930859634593,0.4806965363969587
-2.5776406798599605,0.45975575726695517
-2.5762008502630644,0.47121989908835854
-2.561042857362331,0.5580496942180629
-2.5582671481304047,0.5506007652224958
-2.5554078533074938,0.5468107807013514
-2.5484310446909104,0.5883233563817426
-2.5461751879358205,0.5832004291889938
-2.5377279889372977,0.5769127634276774
-2.5364788442220116,0.5728812486003075
-2.520334564722042,0.5195018368160794
-2.5196747896517806,0.5315091251394962
-2.5162592336818577,0.5173652177320943
-2.5120884586171854,0.4830106252325711
-2.511870273301219,0.4692310391132998
-2.5066037079216352,0.41480844376540477
-2.499727880686081,0.35558152868132353
-2.497052778427644,0.31554422195888426
-2.4924952962429754,0.29885362759879674
-2.4891810848612184,0.24229222516149357
-2.4889458814549688,0.2717760962443103
-2.48519726533312,0.1884369246814862
-2.4722565648138404,0.02293976912014699
-2.4720975293411667,0.03100322574048201
-2.4714906883295686,0.013680887677162256
-2.4611413239715603,-0.1471959264375847
-2.4598373552567834,-0.16324871252622955
-2.4582275109420095,-0.17413433250809324
-2.455875482930537,-0.23997223940271123
-2.4554866831934805,-0.22538739029128066
-2.4551300746376326,-0.24547530727266756
-2.4541244533673767,-0.23833534825915204
-2.4537484175045163,-0.2729979979130572
-2.450517072588114,-0.32167354316222724
-2.4503560890170863,-0.33696973147859977
-2.4387600299364607,-0.5420937805796036
-2.433782765506808,-0.6284086320701424
-2.426993811427211,-0.793670419016328
-2.4158090766246527,-0.9885098680090023
-2.4135250719155596,-1.0532084555445376
-2.4122452363241966,-1.062541198176917
-2.406216694161574,-1.1767640403131518
-2.403939877419176,-1.2265151753818484
-2.3997989443465677,-1.3133994785769512
-2.3983271031587203,-1.3382988464881562
-2.3956554472271723,-1.4103413835713419
-2.3932254355166824,-1.4705959463679839
-2.3839475759355877,-1.6103042468844848
-2.3730649432396698,-1.8353571339143877
-2.3697160729547875,-1.8851883882848555
-2.361024591161969,-2.05527160899246
-2.358989091121167,-2.082897079872463
-2.352259514685592,-2.1857077516177794
-2.351829163978776,-2.2054918927326193
-2.3504132797426607,-2.229711528426372
-2.3496172972558873,-2.235634117628161
-2.3438141377532453,-2.3334874714706446
-2.342668439339106,-2.3649816197392086
-2.3422993218450605,-2.345000226532242
-2.341933993117005,-2.3431863327099585
-2.340370138426495,-2.3861284300206718
-2.335888815221881,-2.417798365530161
-2.3332907511745917,-2.4664816894750032
-2.3277822079657016,-2.541688201871402
-2.325726008333336,-2.5478323676507637
-2.3154695506059735,-2.6430036028019877
-2.311353867015834,-2.6486285921657875
-2.303919239256299,-2.693580043580235
-2.299593460405999,-2.724591151145396
-2.2963754605140627,-2.729199111401491
-2.283337624588441,-2.7202776077657336
-2.27839241079816,-2.717482745142433
-2.264238877233918,-2.6444924024865597
-2.227971160203533,-2.1953261724082473
-2.2267943412344158,-2.180210811144905
-2.2185786950037905,-2.010981778895061
-2.2032448481783375,-1.6365551057071808
-2.193881213647115,-1.3693147215144998
-2.192328199247485,-1.343775372045814
-2.1868853972542497,-1.1858240286093789
-2.1815594135177196,-1.0443891933419098
-2.1774065447798643,-0.9224941489655991
-2.177028744475845,-0.9158792780782841
-2.1682573715217135,-0.6443669617125636
-2.158631381205588,-0.33729824466013525
-2.1585507408504734,-0.3300822970604174
-2.1568733389794623,-0.2667830702510064
-2.156489702334648,-0.26783682241512674
-2.1390209317898377,0.3290727890418534
-2.1327710062245964,0.5320272699711682
-2.1223755327827156,0.8559592470757625
-2.1213203750157543,0.9219905379485237
-2.120675651545456,0.9308429812487642
-2.105104462369157,1.4753902709735354
-2.1035397460443686,1.5307530626407153
-2.089337077654749,1.9884908748181427
-2.0884120353232984,2.0066096390649193
-2.087146972420226,2.0365519010043656
-2.0824346130810367,2.2052515800701773
-2.0756796359233105,2.374147635758924
-2.0732895431010747,2.466542799585794
-2.0723602377909174,2.4857619578443155
-2.072310365991318,2.466317237744919
-2.0595224209257323,2.8016759456516676
-2.050594195875329,3.0167313175925488
-2.0387378388701345,3.2421680852381987
-2.038051002747733,3.2588360814589405
-2.030630537221754,3.3757479354253404
-2.023855680312387,3.464267799623569
-2.01527359158658,3.5471409949283035
-2.014050818515452,3.5818671776284545
-2.012856838416596,3.564662596592428
-2.0064533333832606,3.6520386677865093
-1.9930588977571124,3.68539664102516
-1.9847287212021498,3.7154366026748775
-1.9833398452065982,3.6734354034070074
-1.9743282335043515,3.626870451992991
-1.964399228331896,3.582345974610791
-1.9625612123395528,3.5606995712604763
-1.954195981602412,3.4606094977432154
-1.952459517677733,3.427610580197057
-1.9478881156242651,3.3624495282719744
-1.9476184167477315,3.389103761188207
-1.9467661356364587,3.3589819004767016
-1.929038183653759,3.03816142652541
-1.9260508782826347,2.9575121887721845
-1.9186810583584313,2.8208811866329064
-1.9174093106604833,2.7720675669339894
-1.9045487324572083,2.43205149370929
-1.903612932217024,2.425191621055248
-1.89526437135111,2.1701415647328433
-1.8890993917792334,1.9813768661719489
-1.8843060427465088,1.8341212478692286
-1.873156052825901,1.4683270664835901
-1.8720984266986431,1.4571345561808229
-1.8709029298576583,1.4088576067498986
-1.862099296740359,1.1257746824043038
-1.8611857217721295,1.1115120470429372
-1.85829381943999,0.9791251102386684
-1.8502513676460368,0.7073991431794039
-1.8435930456258616,0.4865617708860691
-1.8405788617878125,0.37866263394805083
-1.8382474148255472,0.30521956182512167
-1.8286170860144877,0.01357202471666388
-1.8261928690840503,-0.07340790146852308
-1.8182336084350739,-0.32753219091407376
-1.8100093288351848,-0.5806148090595681
-1.801247223004692,-0.8538030456961168
-1.7945912357154894,-1.0281022170938736
-1.7932786754367178,-1.0542359365419283
-1.7860340196313258,-1.2325654233152807
-1.7838000967604684,-1.2918761032678978
-1.781766756060519,-1.3471619498986889
-1.7635539981233144,-1.7344578954456176
-1.763096801273827,-1.7234869795210768
-1.7591453744109713,-1.8043342084367842
-1.7441663825057228,-1.9932129923826483
