n_harmonics,base_freq,magnitudes,instruments
9,2.943094446479924,"[-1.88151319 -1.1993577  -0.40277     0.40520921 -2.30870491 -0.86602537
 -0.13014077  0.97065363 -1.1837136 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998813469440206,0.42577600888563544
-2.9884767215727557,-0.10864916219519383
-2.986588932879971,-0.2685279634372472
-2.9732552382992266,-0.9557327563608472
-2.969814787793052,-1.107261840157414
-2.969510734174018,-1.0919308271259918
-2.9653110615917204,-1.3013406470760565
-2.9555252559578262,-1.6120241975766736
-2.955348023960466,-1.6172562656641802
-2.9535247063272996,-1.7032932300208592
-2.946803950749966,-1.8498658395110497
-2.944271259424333,-1.9213490108190117
-2.941387573157606,-1.971305197136705
-2.93874589819013,-2.04047003383668
-2.9359685726925133,-2.021015798702837
-2.9306671410042786,-2.0340164990551415
-2.925397140545191,-1.9937573774371917
-2.910709076537949,-1.7049283843418246
-2.893286964363761,-1.02938598393449
-2.8882974668200916,-0.7209938443764403
-2.870530487433789,0.3333541362696751
-2.8450505307689955,1.8022188972693656
-2.8215478500936486,2.761241315033458
-2.821455150801052,2.7999935388737356
-2.8139657501019952,2.960188709202255
-2.8057055561016933,3.095389608766724
-2.787124617142278,2.969599760638501
-2.781439550524221,2.760999870812713
-2.7770302818593433,2.6468090846740955
-2.7752615409404155,2.66829089818953
-2.768653263444749,2.3432034254947616
-2.7643521334382033,2.13330510199882
-2.7562841823374,1.8000189010380778
-2.753186869717565,1.6023326329950318
-2.7529122154086445,1.5394827134554043
-2.7363271741519877,0.5701284792917827
-2.7085551011187885,-0.8689069918471499
-2.6978196677828636,-1.3282539400379496
-2.6739345111448296,-1.7281314294614942
-2.671844767475977,-1.8354628398592965
-2.6657221530578163,-1.7453236193035468
-2.662207432400466,-1.7715991465149927
-2.6572439467010827,-1.5988298032115156
-2.6513916880244413,-1.5073822522680167
-2.648696033691768,-1.4285115746642765
-2.640541892757222,-1.2121438815383268
-2.632800067459401,-0.9009839037526214
-2.629149566579312,-0.7010565094612495
-2.620317413192363,-0.2264043540306145
-2.6096383696163628,0.2286405976001116
-2.6095766360833936,0.29651754685621956
-2.5919960051799222,1.281930573113378
-2.584776527741857,1.7087984170346067
-2.5714384356292594,2.3513969273659554
-2.5700904170512846,2.4666564974667993
-2.5671480955872816,2.6310082909753785
-2.563078617719644,2.7452423444872296
-2.5574352704739955,2.996297986626186
-2.551905789389767,3.178975122093881
-2.550620071425013,3.282291200027236
-2.5459310384872857,3.4473772011322024
-2.5424806786450223,3.4797336313367735
-2.540895858069308,3.5166239482068016
-2.5379057001618843,3.5695927363722806
-2.5300955276169503,3.7231137776836682
-2.5264249245363617,3.7659859234004953
-2.4926483567202387,3.923576306681592
-2.471589493867365,3.684472678652937
-2.4552767592851654,3.4767485129704268
-2.454789237176435,3.4873619848460637
-2.4510775788407546,3.431690432371701
-2.445586257547421,3.308633856933122
-2.4430876392332914,3.3849516859337716
-2.443044502123336,3.3451637986072496
-2.4349395629773882,3.2518743378541433
-2.434505255054158,3.2706018397463374
-2.4294884893616713,3.1866948572627756
-2.425013370921348,3.128365677759319
-2.4142418284976843,3.0162992168891014
-2.407184540652393,2.933882414637567
-2.4057445776965722,2.9423845548445775
-2.398540933090092,2.7929707572093676
-2.3859226752048595,2.631241951401417
-2.3782925109488584,2.555811208010817
-2.3738774352453325,2.4302699928364913
-2.373627136592609,2.442438389483355
-2.3409443846866926,1.4622422881923223
-2.3341748852392716,1.1965816323478085
-2.3334395582206637,1.152795237136366
-2.328315336771537,0.9797899387330049
-2.299018116010747,-0.4165800103236747
-2.2938783055086684,-0.727076637339953
-2.2928155351874837,-0.7455956354493251
-2.291688898122503,-0.8451557269444034
-2.2828787321388555,-1.1779091926900191
-2.274615784637996,-1.6363026427106822
-2.264300343803325,-2.06345526385364
-2.258858044783623,-2.2678529759369934
-2.249195621436924,-2.509514851720094
-2.2453818879694825,-2.5949000047279625
