n_harmonics,base_freq,magnitudes,instruments
7,4.086615496602006,"[ 2.18045529 -0.80581056  0.25438048 -0.20452456 -0.01859164  1.13020536
 -0.99673388]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9935095854698757,-1.0240570290575381
-2.989661339765645,-0.9966586467963849
-2.9843832244585355,-0.9655158417904904
-2.9827568019305937,-1.0064970167416911
-2.976503620722681,-0.9851589135261205
-2.975335685070437,-1.0010649740331707
-2.9618316002605405,-0.9412030393652082
-2.959358733059263,-0.8832276873726634
-2.941419737148827,-0.7127395987862681
-2.9362975784485763,-0.6955468694777256
-2.935445603745288,-0.7024756886862904
-2.9326512342645223,-0.6789075000929137
-2.932071151156882,-0.6978190524738167
-2.9309883509849772,-0.7342471654761358
-2.9248798412921886,-0.6847676275899663
-2.9217004996273266,-0.7193500911305645
-2.9180773399288205,-0.6828910586924913
-2.9162699741261475,-0.6981341898710629
-2.894580526513215,-0.8994164739315939
-2.893828429333776,-0.905930943215297
-2.8871984819450134,-1.0814206180861494
-2.876763222195858,-1.2900788149485773
-2.8679393527654424,-1.5916564773644035
-2.865334894259123,-1.669718762707975
-2.8644796432494637,-1.713720176944957
-2.863602146394468,-1.8332874072350427
-2.8515009108845417,-2.205162038372212
-2.849128432008272,-2.2426725998256796
-2.8424158289792505,-2.5014193271376945
-2.837772025934318,-2.7308035896565634
-2.83344291388304,-2.900364173993055
-2.832798069633575,-2.893704851596383
-2.8307286045053957,-3.0277147972236804
-2.823148431802095,-3.1884589267553025
-2.8190659477421938,-3.359820771550893
-2.8160034631368016,-3.4631007717360505
-2.8087935245032303,-3.5666657055817033
-2.8065150541173995,-3.6527749027629985
-2.79552658173375,-3.693622414903289
-2.7541613024096443,-2.747312198053635
-2.7495720049289467,-2.503938290378908
-2.7491486731188965,-2.5753512131147978
-2.748092300551,-2.456934844812864
-2.74362235179472,-2.1831807419226426
-2.7176225278541613,-0.5814954625483736
-2.7156189117749228,-0.4507403259522116
-2.7155546748362474,-0.4181942876596645
-2.7109259107773536,-0.13170368026337484
-2.707707471268251,0.08933955602505092
-2.699131188413956,0.5130938334635246
-2.686157240196374,1.1229104516068202
-2.6848715672697754,1.1499154243166907
-2.682447658911002,1.288660549366679
-2.680219973435009,1.3260990496599767
-2.6756637357224617,1.479741432619196
-2.6608338119349364,1.7024421311812477
-2.6580550221978183,1.6855497670965314
-2.6541961271423204,1.613765784630225
-2.652217507512474,1.5821674404459913
-2.64920506692311,1.6053841937889797
-2.6343980570137684,1.183052341297486
-2.6271520756447817,0.8918285635551995
-2.6241999494670596,0.7129976192967007
-2.6191574857981323,0.46014946651563143
-2.614035626814755,0.1894032732397417
-2.6121303244509244,0.06699888666606026
-2.608675789993218,-0.09442317112956204
-2.6054225692442596,-0.27092788985394267
-2.5967941287857204,-0.7750863952397666
-2.5896913954110112,-1.1937154008150164
-2.587766315256463,-1.3381665768685251
-2.566138069135097,-2.227034714383376
-2.5603948179347444,-2.4009852175340742
-2.548660911155476,-2.535778526607406
-2.5385877127390497,-2.4442246037432347
-2.5304645055795776,-2.241434027680463
-2.5293606809876534,-2.241924793456707
-2.5221157339088944,-1.9635680287346169
-2.521630585511142,-1.9398089493808228
-2.5175878990128835,-1.7257507781803092
-2.5149577392730924,-1.5859044663037911
-2.5091185259791198,-1.260876910150736
-2.506577186049837,-1.1126994758343272
-2.506465374242286,-1.1188608071458481
-2.4899077051934286,0.13320854036014032
-2.48383056021051,0.5481671642272611
-2.4805855187642365,0.8671593172944374
-2.47605747020991,1.1742876665128827
-2.4696793360835105,1.7161567846166936
-2.4635878891653196,2.173072571430448
-2.4616470351703845,2.23636373871729
-2.460302562336868,2.3487565109926325
-2.4520356529755456,2.931418724275445
-2.4483422587637285,3.0655347128379686
-2.448246849305633,3.1333279381442094
-2.4472640209495213,3.1823013967351237
-2.4384790941928984,3.5856154944673118
-2.4365085019682846,3.6497214062478798
-2.428783782730016,3.8451499054609903
-2.4264357049010563,3.9247163482568066
