n_harmonics,base_freq,magnitudes,instruments
9,2.009858072362676,"[ 0.56160338  0.16672421 -0.49317195  0.40000982 -0.93116888  0.73167974
  0.78327273  1.57852601 -1.93895145]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995827700489084,1.3301164526240639
-2.9902706549817086,1.506717801559373
-2.9852878838308934,1.6549248309224844
-2.9843072266789843,1.6844446381269336
-2.984244540536494,1.690912922056292
-2.9738490451230577,1.9817657033664893
-2.973273893164242,1.993214836409298
-2.9718442989782274,2.0316844800641327
-2.9613746569030557,2.284585955388925
-2.956072289885819,2.3853015103261446
-2.9553894321191096,2.40335674145482
-2.9528813558744518,2.453800073576021
-2.9397612930278645,2.6663160868755718
-2.9339395668890664,2.7381378009680075
-2.9308265389243577,2.7731137251896927
-2.92302981435759,2.841326046683616
-2.913586627908031,2.8977815205706965
-2.9056732416345836,2.9240007098757816
-2.9033197178696737,2.921467091694361
-2.9000203766434622,2.9187646556426343
-2.8961290867190854,2.9140898067151757
-2.896084482526706,2.9163233562608215
-2.890505827436627,2.9000203797119126
-2.888286355262733,2.8825973456431155
-2.8865022120492383,2.8864265794756347
-2.8837692738509304,2.8626509508628417
-2.881196863299391,2.8558834099478694
-2.864267058645238,2.7160489516234594
-2.8641185117930643,2.7155390228475436
-2.8520083848894084,2.5778629426936446
-2.8442950430950447,2.4791108597257563
-2.841128156921509,2.443509211452136
-2.830532400372756,2.298329162835633
-2.822849290202873,2.197407073541305
-2.822496582445747,2.1921629874418764
-2.809836963564768,2.0164376944233933
-2.8061800556505547,1.9673138126604455
-2.7904759449247214,1.768378367847056
-2.774431828476563,1.5947026098806818
-2.7737109151322006,1.5832374812812011
-2.7709202647436078,1.5666066737045474
-2.7696659434945676,1.5481143506320443
-2.767341029226265,1.5270821088669304
-2.7649440642302023,1.512545950402574
-2.7600935078419053,1.4752962760743762
-2.744244369516964,1.3637845672007662
-2.737690529421525,1.331863304364124
-2.7339897482426094,1.3126758392260676
-2.731080157952274,1.306382582930941
-2.7294085640730805,1.304529716802278
-2.7155174882512685,1.258171264211032
-2.6967819773720363,1.2313130664828837
-2.696383014597617,1.2308661015628206
-2.686683453697731,1.2145399294139463
-2.68427342988946,1.2156714658093752
-2.6813908084687954,1.210687053657407
-2.6716574636499466,1.2012625257282983
-2.6706197474975584,1.2000196190678587
-2.6591381625938597,1.176186346008894
-2.6380395779073913,1.0885559500698927
-2.6371370429635643,1.0862446266053631
-2.6331001757643655,1.0612308634633
-2.6299074253748946,1.0410765232896932
-2.62968691951365,1.0358441601883275
-2.6238451595121925,0.9961068054818168
-2.6228424062370266,0.9888816521080515
-2.618340807996386,0.9524405187472496
-2.610812630348899,0.8883984786384852
-2.609435726110897,0.8670737185526575
-2.607133466347838,0.8467787936139712
-2.606808775971164,0.846048809213383
-2.597129661101519,0.730525630495334
-2.593481386007765,0.6855271323018904
-2.593460501382001,0.6827430320644119
-2.5786680965971778,0.47844106952680365
-2.5783121244185176,0.46847354361024746
-2.552614094979183,0.04781149149123945
-2.5480383099193054,-0.02948279422124549
-2.5373946891118204,-0.2170747898161646
-2.536088179769067,-0.2402494324249
-2.535769427161437,-0.24443839864471997
-2.532531403909796,-0.30226590473469184
-2.518219660180563,-0.5416741355857407
-2.5075042762789845,-0.6984068017144331
-2.5051377249121893,-0.7314829299396174
-2.5025936663067094,-0.7714797647036488
-2.4925347172617847,-0.8884176421378578
-2.488169497287547,-0.9266277075598445
-2.486209486310961,-0.9501669683723472
-2.483861857695304,-0.9666058137880853
-2.4802290497327233,-0.9957554992191774
-2.466985377642488,-1.0572702159010778
-2.4644518027433313,-1.0639392169029427
-2.463754430090651,-1.067602967230212
-2.462719747132965,-1.0671612554150158
-2.45352447752449,-1.0609192168588748
-2.45219828508678,-1.0591814743698695
-2.4505278501303978,-1.0472422022778012
-2.4387626518759604,-0.9848474586401635
-2.4314674072747793,-0.9080358725709607
-2.4287855613176568,-0.8788868922731771
-2.417885075853088,-0.7241774013689788
-2.4105684646351055,-0.5916708547862269
-2.401068872845927,-0.39389710463431143
-2.3976893912053754,-0.3065271450808316
-2.396729978439204,-0.29150507660209646
-2.393358454723562,-0.2132685042868867
-2.3874127837472265,-0.05419837019048852
-2.384865506873968,0.016031489727399994
-2.3817108380060885,0.09800011923900323
-2.3803844874076776,0.13697912901382672
-2.3737944025655393,0.3326500537515654
-2.364729398616103,0.6010295431126417
-2.362803676046834,0.6677030650449252
-2.3515094378111767,1.0311018378405308
-2.3416524225878135,1.3490389627890111
-2.339501598212076,1.4212965008841714
-2.3275615892660553,1.8016244178721716
-2.3261708970396855,1.838967170285161
-2.317503199248942,2.1085910881337218
-2.3169408769315183,2.123534905190863
-2.3151923919639206,2.17677328777525
-2.306813593551658,2.4081330291457026
-2.295923332591049,2.69459928757396
-2.2943438942306833,2.726785464528702
-2.288189099136277,2.8682771047739926
-2.2838529231690115,2.9525056045631013
-2.275688633226787,3.106175097768685
-2.27491565317547,3.1100108896938
-2.2722357446562613,3.164232798179408
-2.2662785005050354,3.240971957718085
-2.2512780971905038,3.374573048422904
-2.2493668074263082,3.382572296228509
-2.246054679501091,3.402816647756297
-2.2455445862559498,3.4030535520940735
-2.2377136923813,3.4131990433190675
-2.2280917311954083,3.3855652302783166
-2.2154666542221055,3.3006770166983186
-2.2131635845019577,3.2803908606594567
-2.209175333612821,3.2350078843203587
-2.2040065310007892,3.1694218996320056
-2.202579596855799,3.1525715928820386
-2.1969587366300076,3.062712342926087
-2.188218073339722,2.9160914621111607
-2.169166696239242,2.537955570076901
-2.165454422320105,2.451462101171753
-2.1644610190448743,2.429748679780282
-2.1620272887104965,2.377638122586064
-2.1585759851423583,2.297039866943352
-2.149479320484589,2.10376146590287
-2.1422530952036203,1.94325672060126
-2.1094984359516102,1.314222625229403
-2.108382171080315,1.2915030109172625
-2.0984862360052148,1.1518783022357268
-2.089052937986838,1.0493839913152718
-2.084126662839366,1.0106458830824665
-2.078480410463282,0.970389158050289
-2.0631908601221856,0.9178442103063411
-2.0625847716129417,0.920394559717549
-2.0546720952912017,0.9324427084865493
-2.0531418150532694,0.9320553513687594
-2.0508369968576234,0.9482028425503427
-2.0506390576956637,0.9477999854835686
-2.033773056099313,1.0525304001411442
-2.0330858044113205,1.0658170594181045
-2.0235496483679416,1.1638470324905883
-1.9990120296462688,1.5017404618334529
-1.9926261847911724,1.602595980841269
-1.9910358995807766,1.6266554714957133
-1.989789273709311,1.6492753598668524
-1.9851669290088503,1.7210569050403053
-1.9821575512781473,1.772234603869125
-1.9782447901323117,1.8350840046629093
-1.974846366609834,1.8762204380842404
-1.971504839620854,1.9309721198386207
-1.9696247604890313,1.9612018353554286
-1.9671035587765913,1.9967394900085331
-1.9662447831233503,2.0043318431856516
-1.9492361208326987,2.224758359125031
