n_harmonics,base_freq,magnitudes,instruments
8,1.6709175487581356,"[-0.18725451  0.05503601 -0.49539831 -0.43878072 -0.83377753  0.13955534
 -0.65053822 -1.49214668]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9969070039263905,6.174472265975407
-2.993540108140535,6.135442994938984
-2.9860430497750654,6.037819942800664
-2.9785410587937386,5.930872366023707
-2.9742765606349346,5.851460150786114
-2.971598151095961,5.804250287890399
-2.962953257624671,5.621150800121436
-2.960835657783216,5.585232675995881
-2.9519801344850665,5.3654199791540345
-2.951409070167987,5.354501912691842
-2.9457932012208587,5.218708625264721
-2.9439552478468594,5.1547596963808235
-2.9108129993337153,4.151955040323399
-2.908206914704053,4.0626520659446905
-2.9060316262830694,3.9953854581264396
-2.8995594566867218,3.770854094542659
-2.8934418328556983,3.5663119896002304
-2.888370920009619,3.3918447530254987
-2.8860992709427387,3.309606879283581
-2.8858290638003146,3.300150285777606
-2.8843724103880977,3.254291917308899
-2.8836192982652378,3.2260285741419703
-2.8811499172837527,3.140481042973982
-2.8779864546838594,3.0295605301077906
-2.8758409680422714,2.9580848992316393
-2.8677095248248836,2.67999814737238
-2.8631514703442384,2.5262230513247528
-2.8606908793424584,2.442654757212057
-2.8519871976588123,2.1451959335339774
-2.843768470059741,1.8887534343581203
-2.8426060813027076,1.846136086813893
-2.8394604996521564,1.7509447164522502
-2.833431725466552,1.5627440238400152
-2.8195453480626673,1.1625431481221644
-2.8132304352712323,1.0039696300692926
-2.810985625862615,0.9393325420997143
-2.8078808001715823,0.859287614380557
-2.8073005592507836,0.8428115113421175
-2.8070270889251674,0.834591949273151
-2.799394188274672,0.6588349125120748
-2.7898925859735897,0.4547453608219693
-2.7864602990471345,0.3779799543055238
-2.777676089669029,0.2147844604678692
-2.7651658210501253,0.022094992519006387
-2.757718136820431,-0.07457896087558455
-2.7471938664597815,-0.17806216271727124
-2.7394690163814905,-0.24493987521445698
-2.7330658555404233,-0.29050298119029044
-2.731346676081778,-0.29791640551777243
-2.7220648876541995,-0.3308604605081367
-2.7188275326368987,-0.3364934383873531
-2.708267521118571,-0.3516085897285191
-2.7076735086244663,-0.3510787065552582
-2.7056271340305207,-0.3544005493864224
-2.704807985347636,-0.34636552360074596
-2.70378415711707,-0.3480871401511564
-2.684117755011478,-0.28632494723462626
-2.683064997165834,-0.28251623805386616
-2.682090886238785,-0.27408574720033657
-2.679220055266228,-0.2614343413389521
-2.6771373188423757,-0.24695764415414478
-2.676235423599043,-0.24325950287620762
-2.674185662619146,-0.2281961342828584
-2.6694701995311445,-0.19547297690800855
-2.666159121697536,-0.17472590744205477
-2.6645683443625545,-0.17088153578540022
-2.664048786198815,-0.1489569786945882
-2.6557916931146313,-0.08885044683119804
-2.6505803748208194,-0.04917161581930618
