n_harmonics,base_freq,magnitudes,instruments
7,3.125410618976268,"[-0.31581085 -0.82008364  0.69667512 -0.94223594  0.67377543 -0.64954855
 -0.89490976]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9928861351003873,-0.5808000974399906
-2.983064848661426,-0.6513716956295809
-2.982806155444089,-0.6855455759229493
-2.9816054792917863,-0.6787794189063506
-2.977791043531092,-0.7068701780118967
-2.9696142133377914,-0.7450099372187671
-2.9588939148246958,-0.804069829238145
-2.953706287827643,-0.8504646700302626
-2.95311721358689,-0.7852586332155946
-2.948374188607196,-0.8301667111040005
-2.941667968127744,-0.8547347996784831
-2.937132648254069,-0.8286873735520501
-2.9365517332240163,-0.8296899923235975
-2.919630462058568,-0.8102422088596127
-2.9191174175743364,-0.8052638203312796
-2.9154417380771696,-0.790134326539842
-2.913619318636327,-0.7902973348477154
-2.9104393122049665,-0.7508766360083978
-2.9090166834689555,-0.7579928404170037
-2.899501723271202,-0.7733980817398874
-2.8850542269566235,-0.7346743681361655
-2.8693953716158638,-0.7794529336702595
-2.8628470860034065,-0.8289357597054674
-2.857371992654695,-0.8559263305865107
-2.8565453533474283,-0.8888802839187797
-2.848551428619158,-0.9305782687135964
-2.8459783111593646,-0.9550376039732758
-2.8389767060191424,-1.0560800526272052
-2.826028764849272,-1.2716668491877678
-2.822023888511623,-1.3224029352817914
-2.8199861765011214,-1.3647078158813484
-2.8192592930667226,-1.3574963215691176
-2.812433781816451,-1.5414064857998324
-2.80917317822034,-1.581364828688152
-2.8077806581025415,-1.5808764527472792
-2.80715269923732,-1.6112421683491909
-2.806485038370669,-1.6216542878173714
-2.8014429584442357,-1.7297425881740491
-2.7973432942999987,-1.8187074536716608
-2.79697987710281,-1.8423743649813982
-2.7958949030186,-1.8529614723082017
-2.7893181380060676,-1.9853201597245964
-2.788591251786723,-2.0610888240272356
-2.785302799557389,-2.099443639987254
-2.7820959561697993,-2.1714839322088904
-2.7811382006728023,-2.2175039296752295
-2.7710392952704037,-2.4094237080234846
-2.770785580610027,-2.418974382650194
-2.7669713969052587,-2.4998224523540373
-2.7604498681172727,-2.5915503354868985
-2.7346295072435147,-2.8644977950826447
-2.7267898739856973,-2.8917309563712967
-2.716074361591024,-2.839759779648413
-2.71092257864688,-2.796349029179622
-2.7095920101676416,-2.7549048257328934
-2.705793667602097,-2.70458911083814
-2.704488997327201,-2.69511800849527
-2.6920173058720165,-2.413876950482275
-2.6900568437844123,-2.3457881142552917
-2.688766817349568,-2.3056239714506295
-2.663914658596351,-1.3652780778596796
-2.66004979540003,-1.1771957028850066
-2.6411188527979044,-0.15744890301033385
-2.6392344830943637,-0.06914605740449532
-2.628146071046272,0.5493643502956591
-2.616786421780552,1.1980151634880378
-2.604048340458607,1.9354215786441171
-2.600969268437917,2.125856390515369
-2.5922754658174885,2.5367437163903537
-2.5902286023570773,2.6503966560968815
-2.583640360291092,2.934168421334672
-2.5786390334682245,3.129436843726048
-2.578232528969381,3.142723311353105
-2.573940729535797,3.282003199714932
-2.5738812352777654,3.295313967719644
-2.5704466936890062,3.396183198859078
-2.5698961726934897,3.435559236379609
-2.56021933137486,3.655923862873934
-2.55437793157194,3.8371329072164233
-2.5522426060602976,3.8576146867765484
-2.55208748786806,3.836532624738331
-2.5473752928018767,3.934491084580148
-2.5470000593018023,3.9139673715189227
-2.546548183393684,3.904634446463099
-2.545829994505562,3.911949149741346
-2.5378375246560223,3.9608120010129193
-2.5360369790300172,3.9370415561526375
-2.531982422199764,3.9164704295912283
-2.520855494428962,3.8126840481777995
-2.5131790774159146,3.6372419269240885
-2.511192506961918,3.5716283014058043
-2.5088659392774053,3.5350636004783893
-2.508801390025667,3.4993214589608783
-2.506463330705614,3.4627752932640643
-2.50221613192054,3.302315690751193
-2.496590609737466,3.1170721483875625
-2.4950577849526825,3.0529748130909486
-2.4851160371660086,2.6327348269702635
-2.4811574203086435,2.483028023161632
-2.4803833641283886,2.4104888812130496
-2.449301683250921,0.8561150833344882
-2.4445643536777837,0.6157409522506642
-2.42774751038775,-0.17642814202653026
-2.426937598050764,-0.24515196297211625
-2.411601594507621,-0.7913375534082346
-2.409492410883198,-0.8666933168770113
-2.404772178386411,-1.0385109797735042
-2.390412064961053,-1.3990125606413133
-2.3849716091260693,-1.446510121436126
-2.3831139349174943,-1.4546554163725889
-2.3822835240065814,-1.4732424102250923
-2.3807709228338467,-1.4871152561258956
-2.375720088924464,-1.5081120824879777
-2.3530144879211514,-1.3618534203524713
-2.3481771121994397,-1.2698253613407233
-2.3473142458642497,-1.2749994612040931
-2.3419244256520515,-1.164385364778038
-2.332122294471869,-0.9383364304605232
-2.3276348184839266,-0.7932733390988346
-2.325421092687156,-0.733118388138545
-2.3142171489819505,-0.38813312884662593
-2.3131970942961484,-0.3804209905229313
-2.302396457023691,-0.008934375630052761
-2.298492691470951,0.10581802120113983
-2.290490219219148,0.37565510032000143
-2.28559132482625,0.5287009111082657
-2.282381982366839,0.6144155636583736
-2.280552374578183,0.6639100980440245
-2.260456923973202,1.105811481663791
-2.253379468379033,1.177758327381627
-2.248538266874309,1.2057683518318085
-2.238799686408399,1.2235649640827722
-2.2361854296847246,1.2490087772339682
-2.2318708701811065,1.216308745145223
-2.226402080080539,1.16883032613463
-2.2208640171446294,1.1105482446396966
-2.219560148530359,1.0571247936182004
-2.218266217588919,1.0415935182277127
-2.214375723037226,0.9548508612183743
-2.210143954387752,0.8484958760935405
-2.203736286171776,0.6939901802851038
-2.20279050422407,0.6557326337783588
-2.1989971684116165,0.5712079840414214
-2.1988791178409226,0.5674653782776646
-2.193204417444771,0.35543714437690843
-2.1867849390644434,0.1336115092428314
-2.1829174681236876,0.0033679983065134853
-2.1722610249532166,-0.4719063336558798
-2.1701077698049733,-0.52450488080544
-2.1592189888184707,-1.0218326504880575
-2.1529582090319597,-1.2966326682439033
-2.146586777190455,-1.584453906153067
-2.144500608386403,-1.6587244944215873
-2.1291764724429845,-2.222703059417343
-2.1098695353700934,-2.8052024906249833
-2.108408234176575,-2.80693586439795
-2.100727166215143,-2.9811490260010656
-2.093788987884322,-3.068827280207556
-2.093061967682957,-3.0876630469783297
-2.086245501255032,-3.11286172002756
-2.0788084570352057,-3.095355873415666
-2.075872335361464,-3.0725939334735237
-2.072000283720392,-3.023539812246358
-2.064408378345065,-2.8832053464832694
-2.0628011675271902,-2.862941668432112
-2.0571823603360557,-2.761036981788137
-2.047588019819664,-2.4406167050653265
-2.04112672008371,-2.1880288738534106
