n_harmonics,base_freq,magnitudes,instruments
9,3.081986459075535,"[ 2.00451326 -1.08641578 -1.04149485 -0.68387275 -1.02810608 -0.93266836
  2.17548001 -0.24855205  1.30261913]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.996449294594869,0.24267910799529246
-2.989276376806828,0.21015469331846773
-2.9877291722135766,0.20140860616549044
-2.9823878907260624,0.16571960679275408
-2.976281126328705,0.208297750530817
-2.9745882940407102,0.19286911550745423
-2.956840306853154,0.26244302982529666
-2.9563790052571894,0.2360137190299186
-2.9563451222214714,0.2972682797896838
-2.954356545111116,0.2935361769053744
-2.9451870056108973,0.343772165655518
-2.9336751261716816,0.43194136373599734
-2.9296244153496165,0.4813260445195269
-2.9236110106259305,0.48990112716544804
-2.9232259857106677,0.5523169462785232
-2.9195933422085667,0.5508295905772184
-2.9166920371711536,0.53940051634132
-2.908586185434733,0.6234344141042565
-2.9057641390734865,0.6761997767366731
-2.9052614266276455,0.6135682563458392
-2.8992222935854928,0.6703908530265654
-2.897196362358126,0.688823534540131
-2.884778535680585,0.6679713477602832
-2.881057793135597,0.6183365849137558
-2.8756892951532063,0.6277185795800482
-2.873746032361076,0.552265792298872
-2.861322099967688,0.4212830061123682
-2.8549008646963943,0.317246290278229
-2.852542282003305,0.24437472989387676
-2.8424298876159018,0.031909684561427724
-2.8355964682958215,-0.13616321814082988
-2.8324987900639735,-0.23118677421234274
-2.8290734460026155,-0.31735722667260835
-2.8270610243337693,-0.39367540616006463
-2.8251532138084516,-0.42958095928216256
-2.816324286387082,-0.7094908440369712
-2.806595495583167,-0.9971977922056984
-2.806333136226252,-1.0085510932941188
-2.804129086018868,-1.083913551625367
-2.8023719788403865,-1.1403721189772449
-2.7884903422974463,-1.601951513139609
-2.7721113731025806,-2.0224420509546186
-2.7619013455296946,-2.258557447359113
-2.7602092050927505,-2.286148042617252
-2.7574482962092266,-2.335296564970647
-2.75436466049105,-2.4004314482641127
-2.7506517727926143,-2.4955635053610634
-2.7479464297519436,-2.5552022444605726
