n_harmonics,base_freq,magnitudes,instruments
8,2.6523394005911203,"[-0.39547659  0.73558537 -2.49708467  0.92542324  2.21573316  0.82995935
  0.32782168  0.52206021]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9716012215483705,-1.8612334563654422
-2.9669725353538965,-1.8207017970301693
-2.959328612412174,-1.851974938370276
-2.951893179167331,-1.9330655159851833
-2.950723983056178,-1.9068852437687906
-2.9346414385325694,-1.980661072867879
-2.9091744987582904,-1.905013497282495
-2.9071142964929257,-1.9225959705643518
-2.9038144162997916,-1.9091066899847042
-2.9007963279146756,-1.8546462133944357
-2.88942220580143,-1.7550468344650285
-2.8768601935857783,-1.5759934450448363
-2.8708173888106927,-1.424672740830218
-2.8700689205338903,-1.4724938400189556
-2.8686225803734575,-1.4091557833666384
-2.8640369118483195,-1.2858552540483725
-2.854046100302025,-1.0318610763982856
-2.8485669161065994,-0.8930117191424434
-2.843194881194856,-0.6626003693564635
-2.8418757132963166,-0.6848257870336871
-2.818683530728442,0.2266516254832622
-2.8151405974745525,0.3427526792960123
-2.809323731380956,0.5681242323086048
-2.7952048869688615,1.2074187768038702
-2.7834972801301747,1.7078913063158367
-2.7819220714696034,1.8048708302867624
-2.777237795305287,2.0043763185923162
-2.7741809390060936,2.105689497813751
-2.758595911224407,2.7838665285845368
-2.7549691130612235,2.889803635322259
-2.7512947170962274,3.0344925744119546
-2.7503564016112856,3.0422197993093794
-2.7475700752128907,3.199372996500989
-2.74582479313968,3.2240485861716754
-2.728652903574657,3.732654239750724
-2.720090289948939,3.9475873338726344
-2.7194943135401433,3.9454777408337125
-2.717985973644776,3.9692514104806955
-2.7177693424414526,4.018568645625763
-2.7015626631223,4.136183809118767
-2.697264701617951,4.214156309080179
-2.6931247564976037,4.167332455090734
-2.6925027764119256,4.1782964927068384
-2.6917686318193863,4.203143199643366
-2.6884635599962445,4.178366083739761
-2.6854063245343847,4.151598693981265
-2.6813502736010086,4.116223387684991
-2.6775708332302655,4.0894916859852275
-2.676210420504309,4.045275820327857
-2.6738234298728587,4.014404218358827
-2.6724385964164448,3.9115760602812366
-2.6715365932872244,3.917141504246567
-2.6706019934077485,3.8584910359878815
-2.6649484460611377,3.769089134458423
-2.6630719357250205,3.7305119152844415
-2.6578738627518224,3.5657471053201992
-2.6564241049869715,3.5420480848330462
-2.6462747600538106,3.163233372459017
-2.6366658414489033,2.7311336280028775
-2.636557675560054,2.6551557974265636
-2.6319281270940174,2.4639416534068057
-2.6284301601870963,2.3001381543864547
-2.6278953328330488,2.28164416663151
-2.627401128301363,2.2404854450664633
-2.6230015325442926,2.0108251142476345
-2.613363868129686,1.4779007787616572
-2.6121632368290033,1.3792891674158037
-2.604419352515369,0.9072381285704129
-2.5964499007228743,0.4420151686952414
-2.595775287942625,0.43154990085175304
-2.593669958305613,0.3363605856548651
-2.5927516027979918,0.274543994996873
-2.583660287895041,-0.17291458272366858
