n_harmonics,base_freq,magnitudes,instruments
9,3.885610284796218,"[-0.09411723 -1.84148599  0.63439179 -1.13663678  0.73546724  1.04164925
 -0.31012648 -0.13524474 -0.9295946 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.991232758313283,2.8110644005002023
-2.9745477773676408,3.3429299058117383
-2.973845932267144,3.348893583015828
-2.9691357246077192,3.3607889366577037
-2.9620916804273945,3.263234238448545
-2.959402080483896,3.190589156267208
-2.9323156456136346,1.4971150130083466
-2.927692021709038,1.0754990409015193
-2.92557465451355,0.8758837130388764
-2.9230274415161093,0.6305837482708458
-2.9185554356059837,0.19226918361163026
-2.9181778174336426,0.15614286027425317
-2.917814069730459,0.11849204565843621
-2.9090535012173895,-0.7420910274164171
-2.900872966434696,-1.5017927060757317
-2.896202423347498,-1.899726876496154
-2.89146924850613,-2.2694831773071535
-2.8838375026565277,-2.768945240374896
-2.881336171910602,-2.906127335601369
-2.881143736725522,-2.916670021048684
-2.8737580479157225,-3.2238885019220302
-2.867755828859565,-3.3713930093520577
-2.8650056911037955,-3.4027616337330833
-2.86121386864565,-3.4178200058700003
-2.856838182285581,-3.389924138265222
-2.851178643736664,-3.2722808854510976
-2.8480587390746814,-3.1741531528134126
-2.843191322676167,-2.981403085197768
-2.840762127539052,-2.866235874558305
-2.8273302430522413,-2.045327524307582
-2.8167337219584594,-1.255869273505921
-2.81431575534065,-1.0673541677229539
-2.81378509324058,-1.02734963589751
-2.8121557658614185,-0.8989604653684249
-2.8048912249725264,-0.3369378665263354
-2.7977378252295377,0.18898187343977907
-2.796672338226604,0.26260854523484045
-2.793060403422576,0.5068271639451032
-2.7811963688999835,1.1822077842133822
-2.7784846551258786,1.3049442047727249
-2.7782892835877595,1.3131121365583476
-2.776807249506624,1.373179017205769
-2.7679480982640614,1.652280418035389
-2.7627833700941418,1.7475335645059304
-2.7298551772523743,1.3137159765487376
-2.7273333128946478,1.2289903898199963
-2.723892208688299,1.1075908718438494
-2.699764940581173,0.26664781271785953
-2.6967077767125316,0.1827692802361534
-2.692964716153768,0.09467819904615563
-2.692807064417819,0.09012480239182924
-2.682628934218885,-0.06449203797943409
-2.6796687027543094,-0.08401069294456345
-2.673581446448747,-0.08178758968422195
-2.6491068212578064,0.47770025317170994
-2.6465335122665863,0.5811472544076327
-2.6343821233648654,1.163312300121442
-2.6275864636960953,1.5361741410294532
-2.6269570716911916,1.5712016273845755
-2.6188729053302726,2.0361166685008953
-2.6099483938982395,2.5488059918279413
-2.6021221355541337,2.9789377954939713
-2.5736025805428167,4.146357877109411
-2.5601810414658113,4.393370816319019
-2.5596095896153965,4.402405040572216
-2.5593921990225352,4.402828178664233
-2.549237121907319,4.446616758801274
-2.5445914951524147,4.428528908510598
-2.5399623782903973,4.386940844214832
-2.5355494076477996,4.332758598278345
-2.5317351539365087,4.269197776878423
-2.530575693172035,4.247849734579891
-2.5200868962101644,4.0048797502218365
-2.519674965109755,3.994464580908068
-2.516476025012327,3.902105926060979
-2.515872793199729,3.884563749502575
-2.511983345577228,3.764234842199289
-2.5115321511094724,3.750842352202936
-2.5103979865185995,3.7130508435102128
-2.508992668757527,3.6664627299648105
-2.5030621642128668,3.4565661343031695
-2.502915752987567,3.4507491934927597
-2.5028534141636465,3.4485914855565993
-2.502332901978982,3.4287402716842483
-2.5004776773740263,3.3612282720208824
-2.491165058831365,2.9873173739244963
-2.4765785802354072,2.341102939661258
-2.4649131526415884,1.7783339204404207
-2.4628514269420156,1.6718636342343807
-2.4472252779518087,0.860921450619074
-2.4413059095612573,0.5458131506223922
-2.43556370566389,0.23513875425953518
-2.432582192606021,0.07644698874393072
-2.427711102372607,-0.18620034730081272
-2.427052798517906,-0.21893280088912212
-2.4194304370340722,-0.6185052507642681
-2.4174034529511994,-0.7235423007798145
-2.404207885617888,-1.3693580447406437
-2.3965044724091795,-1.706104396029732
-2.394808311753036,-1.7751310403296845
-2.3853998743891767,-2.124602050294138
-2.3777519754617193,-2.353491230390974
-2.3723871617017736,-2.487110228591776
-2.3599019358736424,-2.6882572859321208
-2.3485369401160385,-2.7450036439748513
-2.3449877073511205,-2.7399442371855076
-2.3439890484917125,-2.7350271472159253
-2.343580503177538,-2.7341512146742866
-2.333966579793657,-2.6580558204023585
-2.3151958530274435,-2.3619465420016015
-2.309717289315662,-2.256427240202201
-2.309564054485813,-2.254007779879785
-2.3095358843181923,-2.253228174166279
-2.3080049386251584,-2.220021604877261
-2.3037596786808914,-2.1379612553992073
-2.2992538657659685,-2.050236813562836
-2.2889799613195154,-1.8653069926698636
-2.283050895918131,-1.7726052943982655
-2.264774836903631,-1.5887137666261764
-2.256020319143118,-1.55201490565854
-2.2555230374311614,-1.5509723874387327
-2.2467495243063187,-1.5435751738849113
-2.242112693455807,-1.5481494029089806
-2.2414405548106986,-1.5458573505888087
-2.222300599222758,-1.5558892217948506
-2.2091754052196757,-1.4934785577221716
-2.191463478662911,-1.2381845232908386
-2.1800875423643133,-0.9512007191341084
-2.1712669164370606,-0.6688823763940307
-2.163224300578222,-0.3831812928945148
-2.159230990592301,-0.23160093487634675
-2.159211443861907,-0.2309120278389067
-2.1581967352996148,-0.1922502725033963
-2.1525963770372476,0.018456820469727818
-2.151871839316571,0.046239896419131676
-2.137613069832579,0.535192308252401
-2.1358137469358676,0.5849466129241183
-2.1334543831052235,0.6504487832717013
-2.133278736503171,0.6555387582977283
-2.1260506561315067,0.809062030697982
-2.119814206698877,0.8868943667660961
-2.117605740031144,0.9038655859460488
-2.113402677890615,0.9070030266041968
-2.1038715437234075,0.8060102808787496
-2.1027580552721483,0.7829631584740251
-2.0840087082937675,0.05529658654175206
-2.083284452346507,0.015602419278335358
-2.080911734570677,-0.12287940499117074
-2.079368078394518,-0.21698315087325745
-2.0758343890293327,-0.44721736963770053
-2.0730669743381593,-0.6385993904315419
-2.0726414897020407,-0.6683050116489192
-2.0721972578109655,-0.7008688257256891
-2.07050021549699,-0.8245317605015424
-2.0584068675697487,-1.7762581345109227
-2.052207762238896,-2.291423032334457
-2.0440581763992505,-2.9584494906594254
-2.0287964434616637,-4.0539202108367824
-2.0266278865219034,-4.183417856381542
-2.010705617801896,-4.825216062022812
-2.007936715078192,-4.870263923066395
-1.9933424153085737,-4.779086409181315
-1.9913970819071938,-4.720912241727723
-1.9688826440558025,-3.3445894890667005
-1.9513866796515846,-1.6059078619515725
-1.9452982686393834,-0.9394802835481667
-1.933383158114145,0.35251234637083356
-1.9327830959800885,0.4155023886529159
-1.9303019017657974,0.6713834762959675
-1.9197720382598744,1.6597749982285357
-1.9148740443192889,2.053072030963174
-1.8756651681881351,3.0863716052959695
-1.8714410536788062,2.963765496358423
-1.8645320981584417,2.687210566704083
-1.8605390609579777,2.4861300095840644
-1.8586433071048687,2.3809687576054066
-1.8406258317201747,1.2067888572892942
-1.8342649902231216,0.7568571760949884
-1.8205588520386131,-0.15631762525909237
-1.8183850613391466,-0.28997102765997435
-1.813766424173942,-0.5491183982223422
-1.8097456630888593,-0.7526814905577537
-1.807972846226595,-0.8369447800557331
-1.8076498514741735,-0.8522233547530684
-1.8025943108363451,-1.0614494810140442
-1.8003202389211872,-1.1441618541064487
-1.7941521419416013,-1.3201382556088295
-1.794008521250562,-1.3269319206694412
-1.7901509592956812,-1.4063548980877985
-1.784861081781684,-1.4791509821413842
-1.7826211992216663,-1.499057551922627
-1.7644032476045075,-1.4067322667780593
-1.7569243474313834,-1.2757551454042328
-1.7558325541884408,-1.2522952141866088
-1.7540634984387005,-1.2163408772075164
-1.7450480157334622,-1.0204563381817258
-1.7348980269152718,-0.8003268418743525
-1.7337673508884819,-0.7796253221649198
-1.7318186068524213,-0.7425187839563049
-1.7290112013683743,-0.6909786686005329
-1.7239327945835188,-0.6098863944880053
-1.72312071365069,-0.5988603265280104
-1.7091472748711387,-0.4830935565365845
-1.6994032857973302,-0.4903955363375307
-1.6932192339729157,-0.528053816450417
-1.6906894741903984,-0.5506104072592825
-1.6882671145892787,-0.5748119790734615
-1.6790162430064075,-0.678394128408307
-1.6657429264076842,-0.8329906843674262
-1.6635651267816596,-0.8587074620951262
-1.656353002142876,-0.9073814321529539
-1.6540132542447734,-0.9124659742350072
-1.6529786394457644,-0.9139376992966466
-1.6522317691918798,-0.9144629179673224
-1.6483223026321334,-0.9124219803489556
-1.6471069607418234,-0.9072224380329283
-1.6379426986333658,-0.8265002824934022
-1.6340952554860848,-0.7622239966263407
-1.6320074767629402,-0.7229432674081188
-1.6311309047823808,-0.704337029930763
-1.6295223195033026,-0.666174338524053
-1.6279844501838432,-0.6299029345830456
-1.6255423813015417,-0.5633266661335508
-1.6236077136045108,-0.5049943631794058
-1.6187226483165698,-0.34484542053689826
-1.6120362820680956,-0.08397940047268565
-1.6062483635453662,0.17072125473428873
-1.6053739158545481,0.2113071015827308
-1.5983938394802102,0.5488044715947334
-1.5965158152230685,0.6397206223093668
-1.5951317218303234,0.7085579757950791
-1.5664627245604916,1.9755683686019
-1.5642315874307873,2.0422253642239574
-1.5625653628142195,2.0871795330559713
-1.5567731902473751,2.21141531025955
-1.5561544048150862,2.219205204123242
-1.5531349079194265,2.2565926299133388
-1.5490186448128456,2.2865972873031812
-1.5487389379343501,2.2860653277398266
-1.530515660435006,2.023044575082274
-1.5221094476597754,1.7059220109638042
-1.5134813129687488,1.2743319315449275
-1.4983986932554216,0.3676140018440875
-1.4904463909708139,-0.13227777016707487
-1.4886789845482025,-0.23956755628268286
-1.4835651692053227,-0.541475855233456
-1.4817231802853739,-0.6442869266010237
-1.4810353472523672,-0.6804655042527641
-1.4787149787317027,-0.8037552064956194
-1.477522768676993,-0.863628945173302
-1.4681459135315442,-1.2625527289632328
-1.4573762911584094,-1.521814093633383
-1.4492098124310346,-1.552474064772526
-1.44400328600202,-1.4912924100995926
-1.4416003778857251,-1.442145404349004
-1.4340006488265378,-1.2027492695498736
-1.4299830251068433,-1.023842001993581
-1.4274405357914521,-0.8952109882235137
-1.422078073798359,-0.5875355938955084
-1.421713053850011,-0.5643821626578538
-1.420911327444934,-0.5144327782168706
-1.417784891274563,-0.30615449166251185
-1.403502548783014,0.7539239300667395
-1.380904273500081,2.430680266329674
-1.376067233194119,2.7136637802907035
-1.3759617052881934,2.7191283141455034
-1.3758401715490742,2.7260490895787988
-1.3714387439010636,2.945087462432091
-1.3677892520960544,3.0942664793413606
-1.3538620813616469,3.3624595800097694
-1.346827663620891,3.301428915091888
-1.342361267651481,3.1925848258601097
-1.3421721525339543,3.185574183168523
-1.3352616449693946,2.9077036708790516
-1.3315451805229062,2.708458084230907
-1.330854096988738,2.6671143029233835
-1.3278703734645307,2.4802779395357097
-1.3236052426401488,2.1779000213556845
-1.3227340679341593,2.114427758193688
-1.3128241875789877,1.2752427274849232
-1.3119253671407534,1.1952472183325928
-1.3108056945085642,1.0884912457456104
-1.3093159034500559,0.9489394257712481
-1.3004068586599213,0.08310108386250628
-1.300271447395045,0.06871889618806899
-1.286768553601016,-1.2352087150923576
-1.2814226942484073,-1.711679875293011
-1.2787060822140968,-1.9380570277912719
-1.2739153561828909,-2.3067359819010536
-1.2725219897801245,-2.406170129747962
-1.2649029863376957,-2.875814601468053
-1.26116872154029,-3.055159982972195
-1.2567684637512597,-3.2221334381733033
-1.2561026627826133,-3.2432039967238304
-1.2479132551107255,-3.404642351250519
-1.2477681822459663,-3.409048636907735
-1.2291423151746075,-3.1086632928124294
-1.2238043079687582,-2.8708425917715714
-1.189483072008212,-0.46122901535227123
-1.1755731556149163,0.5368831915825469
-1.1590896678864615,1.40096566117341
