n_harmonics,base_freq,magnitudes,instruments
9,1.0252815871847232,"[ 1.90932222 -0.91745537 -0.12570015  0.04221708 -1.03215071 -0.74275049
  1.7347331  -0.29368941  0.2241438 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9940821826282007,-0.5227635294367714
-2.9934858964411832,-0.5234311690134534
-2.9915650578569286,-0.5130280053246578
-2.986862506593975,-0.5893277068083537
-2.984490592743776,-0.602683738999761
-2.9844752841017907,-0.6135304598166106
-2.97502756421585,-0.6933942200668297
-2.964049909683207,-0.7608355657794776
-2.953903741604003,-0.8415002563040613
-2.9372803994028978,-0.9170428239000269
-2.937199396902439,-0.9453077022789472
-2.9362605345050747,-0.9273827245356565
-2.930464757754981,-0.9439846795097308
-2.924172871818583,-0.9565346927800673
-2.9195414009426566,-1.0434070227915593
-2.9121821973126263,-1.025270533277901
-2.9091415972782633,-1.0092351593247832
-2.9078935674043014,-1.0220358217220253
-2.899588627277646,-1.029232155509262
-2.898555541964309,-1.0491575727530509
-2.898396610896972,-1.0399690040659653
-2.8862001282144947,-1.0209100675488667
-2.8721670871108236,-1.0629035728392529
-2.8720816643551763,-1.0433726952638551
-2.863274486726181,-1.0129549417839465
-2.8515944230125645,-0.9795985397849354
-2.8426684691626423,-0.9717434497251348
-2.8401512960053323,-0.9774072457079716
-2.8341175791644835,-0.9262061366565989
-2.832713540489482,-0.9515672078501085
-2.8320353895087793,-0.9116422185736671
-2.8279277425466107,-0.8875084412612289
-2.822802251467192,-0.881135847694975
-2.8215245547405123,-0.8889187509663402
-2.821305938660598,-0.8830732155668818
-2.818807559684811,-0.9014419958301312
-2.8079338402994036,-0.823225206375744
-2.807373366178428,-0.8277412806099304
-2.8072291763884545,-0.8119195342669318
-2.804151806624021,-0.7931622684030077
-2.7956263981998166,-0.761058404823084
-2.7873872877758754,-0.7350500637848383
-2.7864766782421886,-0.697276220909719
-2.774495377261605,-0.6585513511561036
-2.7603583808553402,-0.5193803043142929
-2.750946708221421,-0.45661439243644963
-2.7471819082453326,-0.44847564539664875
-2.742339827694943,-0.40612151389627066
-2.733204850820267,-0.3318055635209886
-2.7328612548485998,-0.32232251460226596
-2.7261163216431186,-0.31026065936705394
-2.7181481771576914,-0.2310648698631521
-2.716332699898179,-0.22543432315215858
-2.7144978200573924,-0.18857251941719425
-2.709663800924566,-0.15292833000994013
-2.70474411019317,-0.13154738760745455
-2.7041120850451943,-0.12260834704789951
-2.7032277744738904,-0.11712423372624325
-2.6967140850788747,-0.08519153095590802
-2.6909007515645813,-0.02238779420959768
-2.6824303536870935,0.04887205932393531
-2.6765456602550266,0.12109333646325532
-2.671001902566192,0.15588598699783932
-2.6687254550595907,0.1543247637783457
-2.660430635993287,0.1947982334476626
-2.6400787276770386,0.3438018269419075
-2.6376584166693324,0.38342927115710773
-2.6357432123047473,0.4002581718469723
-2.6346087685466197,0.3770657536945985
-2.6292473746728406,0.445796975412273
-2.624226631524543,0.4606497676081065
-2.620559693254254,0.47290097649517826
-2.618819729154348,0.5053993939830418
-2.6156836333936466,0.5054529992613273
-2.6031246654140174,0.6247522012207096
-2.5972018174652147,0.6420132517221864
-2.596195580259975,0.6144025930555927
-2.5952113614506613,0.6123429159865832
-2.581116447314308,0.7341103614128983
-2.576720277884289,0.7760076656881758
-2.5740771968406015,0.7337998437096476
-2.5735569971492174,0.7728961439904022
-2.5735158866187136,0.7680847244037345
-2.5730664096705587,0.7357659708298737
-2.5646455266420745,0.7832967701946232
-2.5430260168088346,0.9060299016761488
-2.5370286474680217,0.9211854638489712
-2.5344247527280217,0.935427828145322
-2.525528917921413,0.934195423055207
-2.504600964787574,1.0184340856321086
-2.4908854286456723,1.08373499881166
-2.4895539794093553,1.108963771968512
-2.484027649235699,1.0712630673463843
-2.4621919964653394,1.1428735138196222
-2.4401261558900202,1.1547123866604005
-2.437964922180096,1.153643943795143
-2.4352578017124427,1.1522705988071607
-2.430572544434396,1.139800343698512
-2.424338819422891,1.1467789111796023
-2.420063058573896,1.213132535771398
-2.419927748116301,1.1632102794252006
-2.4190006253151894,1.1489882529518713
-2.4178090884388395,1.1451014941896096
-2.414824880508619,1.178800670367493
-2.411956508516558,1.1696543845027645
-2.4082769018755594,1.1634257214681656
-2.400810492016704,1.1733600744798738
-2.396594799367711,1.1663827884334015
-2.389843477176325,1.178988071836938
-2.3889004854080946,1.1472978611538969
-2.380302457274666,1.1685071500790716
-2.3644498855856004,1.1551525763196768
-2.3601399986142937,1.1524189684487218
-2.349811255892422,1.1412506641282272
-2.3481274660284397,1.1387346599652526
-2.344633717263167,1.1521641819245245
-2.340214051308405,1.1058461341239127
-2.337684925820139,1.110380662830958
-2.3357420544568575,1.111532932228893
