n_harmonics,base_freq,magnitudes,instruments
7,2.328081216277481,"[-0.40873047  0.59841789 -0.53394325  1.38131461  2.10431877 -1.58333703
  0.39311237]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9952604410837904,-1.7699142367155194
-2.981394559380984,-1.2886822000562494
-2.9720363261272356,-0.9552641159442364
-2.964003157482419,-0.6839007184534609
-2.95989658684746,-0.5416748138372862
-2.952873332930153,-0.2735351146827733
-2.9484547027016452,-0.11809370926751134
-2.9408260103262567,0.13752622376574733
-2.9355050820746698,0.3032243746219524
-2.9345773761680105,0.343451236687525
-2.916898005374459,0.8176238067188112
-2.9165612686453795,0.8533307373526066
-2.915084538932847,0.8703302913951085
-2.9112177291624826,0.9732919741832605
-2.9064062351536526,1.0704092472109141
-2.9061337573158665,1.053286808524438
-2.8824242374403637,1.4490287270402546
-2.8779070753725153,1.4906487423390815
-2.8693371546701254,1.530490393905416
-2.862747036846194,1.5263705386582824
-2.8595226351000553,1.5170751155234807
-2.8587537752152743,1.5153152229324696
-2.8499071480439877,1.436469676868703
-2.849417879375527,1.437024852456095
-2.8463721086186213,1.4112014689198646
-2.8377074086854344,1.3026319014826022
-2.8307192830520744,1.16953504707081
-2.828020482009965,1.0935387751680639
-2.8239013948945084,1.0254612765306528
-2.820173847100669,0.94362456045389
-2.813619627337414,0.7569541045336238
-2.806171398939243,0.5405487692633207
-2.7846326966072183,-0.2387846514158507
-2.7790816608783038,-0.4620197109513681
-2.7706380247689504,-0.8115386015053937
-2.764469815868151,-1.0741364449688349
-2.7637988856593907,-1.0925386977847746
-2.7632267613327532,-1.1175579484575318
-2.7441186339450825,-1.933158333565687
-2.740650468450008,-2.1055045010116817
-2.7331859342858795,-2.4225914282814838
-2.7258881782497557,-2.727828785478977
-2.725607803637873,-2.750594318212623
-2.7242011326965088,-2.8079915270399556
-2.7111820202593835,-3.292954302666642
-2.7083774447025544,-3.3921637886561564
-2.7077980582084566,-3.404767016784648
-2.7063475506532164,-3.449482602943079
-2.698535616091682,-3.700459483222627
-2.697427987944579,-3.751105336001543
-2.6971252870896616,-3.7749743372795455
-2.693019393343148,-3.8867193782487295
-2.6863902332279626,-4.05681041725275
-2.679466315424664,-4.228972286485106
-2.6752501669278086,-4.307623950068934
-2.6745237458294393,-4.33695698724723
-2.6713567072120123,-4.3981143482224265
-2.665816340999771,-4.471896111740756
-2.6612386183615633,-4.528848184840507
-2.653061197830628,-4.610315512347293
-2.6473405003232635,-4.614650963993712
-2.643824111034891,-4.635428084580628
-2.6291887480296685,-4.552709064360064
-2.6252813545225084,-4.493347633731027
-2.623012216230035,-4.460543317550414
-2.6144143152444856,-4.35549726533361
-2.609238335140179,-4.246479158924969
-2.591303259981231,-3.7589850920956276
-2.584541817236388,-3.5430630219348584
-2.571852978789315,-3.075704714714017
-2.570589498147254,-3.0116951402640852
-2.563612822114952,-2.7534588655219987
-2.563524342239404,-2.7263583001159515
-2.561386462614907,-2.6539963493446352
-2.558210799243363,-2.511627025951759
-2.556836709713197,-2.4576437164922575
-2.552446975765096,-2.2403839155155807
-2.5517739632638605,-2.2175745222003904
-2.550559140527841,-2.151463426958949
-2.550128355488318,-2.1516296773802877
-2.546012123055818,-1.9692103875368687
-2.53825731625723,-1.6046567391849529
-2.536231979400058,-1.514138518588448
-2.5354058063412834,-1.4590972293698787
-2.5224158150052234,-0.8749828748356712
-2.520645301971774,-0.7650680549964093
-2.502639773192479,0.03976670637140045
-2.496909452852177,0.29437551802459433
-2.4952743715393284,0.3617206060419956
-2.4913487295252965,0.5098331020377849
-2.4807017618208462,0.9554316316419817
-2.4762928361805114,1.129992811168186
-2.4756187561717766,1.1485072701472088
-2.4750462884177566,1.1753951553360562
-2.473649403567838,1.2244136129890546
-2.471649162690085,1.2759880667614674
-2.4682500499232938,1.3922910215454378
-2.4664080890354096,1.4402797705118309
-2.4644236417698497,1.5130709678820042
-2.4624139062649473,1.5771702283000344
-2.458300813467914,1.7142764249355835
-2.4505587975570533,1.8986445076346437
-2.449221162890294,1.9352744792751297
-2.449056400446617,1.927658885362432
-2.4429473639814336,2.0800091108127674
-2.440188084421476,2.1166853741648812
-2.438470730119973,2.1760835728749393
-2.426188203371572,2.3400868777531008
-2.4200567822652843,2.384822039275189
-2.418410060081608,2.4278924025808037
-2.4171674872181477,2.4449791899091173
-2.4164143930641755,2.4376974103023885
-2.416061080582237,2.422782547369571
-2.4151870429940256,2.4341397360780452
-2.3958094369347376,2.4345915005514374
-2.394194660503806,2.464568900992855
-2.3924350791310154,2.4281180491160113
-2.3794747143322814,2.2959560926980096
-2.3719634643566905,2.194590122034679
-2.3612839154656333,2.009488612844889
-2.35947557012242,1.9610724128493489
-2.3518273704295423,1.8166717156530658
-2.3512486114899547,1.777301541953479
