n_harmonics,base_freq,magnitudes,instruments
10,4.054223925198967,"[ 1.75260926  1.43979294  0.88067156  1.15153682 -0.69203528 -0.06362294
 -0.03650765  0.31743023 -0.5970472   0.97787705]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.98443854467127,-2.3322358682099886
-2.980541083848927,-2.3077209475523195
-2.9727301911667734,-2.208579331565546
-2.9711070486043623,-2.143739714411081
-2.965598111686549,-1.9959392815729828
-2.953810791250592,-1.3734952155964248
-2.9458593142051175,-0.8669277093764465
-2.945227533105512,-0.8112061901009521
-2.9451944574078412,-0.8328843694650683
-2.944509478368623,-0.7784749112745963
-2.9354638179488206,-0.0867747592082913
-2.9351349617634392,-0.04567936240841708
-2.930160443064694,0.31781215591184475
-2.9275271779661143,0.544920152331429
-2.9239944941706373,0.826646409168163
-2.9227883914341013,0.9316257808039475
-2.9034747709327124,2.181692271479775
-2.901351509665511,2.287567504865805
-2.897681223150393,2.4688718487230563
-2.896908862045854,2.4763536512351867
-2.8920790128180083,2.6561879534448005
-2.8884169136690714,2.743988078546048
-2.8867891776074783,2.762096055533264
-2.869699197075612,2.7437274719707454
-2.8546349158698785,2.2119823098824565
-2.850626647643864,2.0157762335478075
-2.847729904458668,1.8891261380631532
-2.846558563204261,1.7878450485281243
-2.8292525240600144,0.788551155094356
-2.817500253457851,0.01979072082937404
-2.8149826339659194,-0.1459160302876481
-2.810997113389531,-0.32084349356171427
-2.8109044541962027,-0.3453017647672848
-2.809218454011769,-0.4461300599607271
-2.803766463249678,-0.7318056625150778
-2.791378058358586,-1.3148149699207483
-2.789792504059333,-1.3820715407753448
-2.78770374873774,-1.449928875572896
-2.782443072024652,-1.636005203475492
-2.7794634673988647,-1.7144036787480008
-2.769461384662729,-2.0124001554782915
-2.7687932473724803,-2.0230351797124153
-2.756199586784196,-2.244717255891795
-2.741802527691602,-2.3861869496232457
-2.7298589040833523,-2.418392487420769
-2.7293171093242186,-2.4315497762126443
-2.7249682338050567,-2.4280985313929966
-2.722443243451627,-2.4190670345210585
-2.7184215446289537,-2.370065651193367
-2.7182124928397444,-2.370148295834351
-2.714568889211047,-2.3224787709790107
-2.7144586004365925,-2.3161206426929755
-2.7125701608818202,-2.3082194220877543
-2.7103014174368676,-2.2454271393211376
-2.700909202848038,-2.001778951224425
-2.7008133833587635,-2.012419644163112
-2.697566952880151,-1.8847261499253394
-2.6969156435361574,-1.849485252700396
-2.6930449976677817,-1.7164927862788075
-2.678116138358928,-0.9343920758685009
-2.6646175321495242,0.02331592571674531
-2.6561257090595705,0.7652228132160455
-2.6436221549404966,1.8304676935591428
-2.631364114499326,2.888897627166697
-2.627981725394857,3.140065076328366
-2.6246031837566752,3.4173156472334822
-2.6123872475781695,4.1576803855722995
-2.6050179003390124,4.482899098261227
-2.602756700259068,4.554909230435623
-2.5949767461623656,4.7103842519077705
-2.5834397682515537,4.687007571200319
-2.5822547611043927,4.678515677013507
-2.570544874500876,4.3155815715945645
-2.5649705872507766,4.056493908923626
-2.5553263042959395,3.529227576967875
-2.542521620311475,2.7339728563528416
-2.538334713186537,2.473367104361977
-2.5361908142897986,2.3588924075773323
-2.5263995329780213,1.7913516559602591
-2.521481701384981,1.5361213819150432
-2.513486360522508,1.1843088211141275
-2.511759765874537,1.1177256720677924
-2.5060425655702208,0.927083344068125
-2.5057960443557947,0.9150442371521449
-2.5053290929959813,0.8841579934593147
-2.496261200944483,0.6793813811175033
-2.4884428803101923,0.5218909808546642
-2.4837791636463025,0.4628552658597149
-2.4616398913520476,0.18690363273882493
-2.4567195415770877,0.1098902611193757
-2.4423211579319535,-0.2284459365845565
-2.4421838902568718,-0.21780949016092507
-2.438403498268458,-0.3258154174077945
-2.437030768164388,-0.40464684182997873
-2.427105290324858,-0.7623549640340861
-2.4253999210235397,-0.8419860931227293
-2.422745561893725,-0.9316857765182219
-2.4162566070207188,-1.2354700029419021
-2.414367802738441,-1.2980843449912762
-2.4059051685027164,-1.6870534915866127
-2.404578608672664,-1.7434298587338763
-2.38881814961833,-2.236259615136758
-2.388149500843026,-2.251607244732855
-2.386636467060884,-2.300861846990246
-2.374278464139427,-2.4020478381898966
-2.3663221740422724,-2.3168509930215744
-2.353151166978498,-1.9277868193387988
-2.3491851500055745,-1.7387436737592725
-2.34090156387062,-1.3290837321086535
-2.340493628217806,-1.3209571815811532
-2.337713348957356,-1.1524415740226288
-2.3369431994755683,-1.1208085162179389
-2.3341102226989974,-0.9441481718784123
-2.3271401591752703,-0.5228800713673428
-2.324494603477432,-0.40267112145817224
-2.322143360642444,-0.26261455870486283
-2.321366883235051,-0.2195647722000634
-2.3212586280687573,-0.20804329984700368
-2.316031506602407,0.06071753703108781
-2.305692094082201,0.45619599501678915
-2.302506577987988,0.5589992300715144
-2.294592870328656,0.6564667366139064
-2.2827951783529574,0.5785220846435166
-2.27079990884247,0.15499448421835477
-2.2648688471788243,-0.12437889893541675
-2.2614686555103836,-0.3044006932150668
-2.2597477474605183,-0.43307049421644905
-2.258538031239505,-0.49197782829650133
-2.2520646844490138,-0.9012580383130739
-2.249000652897339,-1.1075243731959057
-2.247323619944373,-1.203693203644047
-2.230711075923396,-2.0980588681882377
-2.2207005828595845,-2.438243359646261
-2.2132677409984884,-2.4625073734043967
-2.199281710452617,-2.114059448438688
-2.199068749141705,-2.135094021765984
-2.1985217281299274,-2.077810421671992
-2.1983458913901206,-2.0883800683996925
-2.1658193435111954,0.41554381619292796
-2.162009266478772,0.7702047564482252
-2.160539754759651,0.856666995258779
-2.157395587111366,1.1053124984211196
-2.1532812500919762,1.4278232376057838
-2.1513965492572527,1.5526240355427074
-2.1464395914524093,1.8623133019808629
-2.1448067655412495,1.9380978183524649
-2.134724862274264,2.2420082388342886
-2.128204783493551,2.2467339073085513
-2.1169768623588863,1.8690751887896584
-2.1096957860711125,1.3801901689219251
-2.1069354182935305,1.1628330414760928
-2.106507404195408,1.1227896057167341
-2.103031288892044,0.8160481150053964
-2.1026816597698836,0.7877315960070218
-2.099727260166933,0.4797753730546242
-2.0971422470467767,0.2030666182102722
-2.095748070899245,0.0635700033137766
-2.0938600873047255,-0.16352700136792958
-2.0788712905181983,-1.9194675821699363
-2.0780448388974078,-2.01949528196115
-2.0778516335962043,-2.0426411464552587
-2.077160897797823,-2.1450760483293765
-2.0747492335085154,-2.4176428057775525
-2.07203829154915,-2.7048715700378834
-2.065748507648368,-3.306082733026765
-2.064802597230833,-3.3803032712306447
-2.0434345378920757,-4.53414376311783
-2.0378971668608843,-4.5309394358422175
-2.0378208333894925,-4.497204968517831
-2.03306154755971,-4.423432779360225
-2.032102797892022,-4.379598836635135
-2.029211754191338,-4.254138782880442
-2.0289606100124438,-4.249506084125056
-2.0282253914496287,-4.202782066251249
-2.0257365525782363,-4.074252396322288
-2.0198891883718852,-3.683564947407355
-2.0003605168802476,-1.789808046699755
-1.9990834526331802,-1.6807943676219008
-1.9854724009629534,-0.2972612403558929
-1.9797090036948082,0.16576006296876314
-1.97756932405911,0.29334683711057336
-1.9737504756847504,0.5362292101222649
-1.9714285923111607,0.6715445315465206
-1.9707173868812695,0.7097591600151313
-1.968613664256582,0.7617741282636535
-1.9611471363337667,0.9593792498343557
-1.9575044592337592,0.9776314947234914
-1.9480399023836306,0.7120480304306813
-1.9328183589334031,-0.3832790691655025
-1.9312422727524736,-0.5375572539328684
-1.9303207546378556,-0.5986289248869293
-1.9247031120192242,-1.2014640727099908
-1.9244594200614271,-1.2094166861069147
-1.9034628383062986,-3.557210900650867
-1.9030060642893856,-3.595624602918936
-1.9017722009582438,-3.7216957496740757
-1.9013251933215167,-3.766169954096268
-1.8966664694957378,-4.173969406028503
-1.8891322806653392,-4.762297665460168
-1.8872370706145247,-4.8781106817064765
-1.882118542619092,-5.092503301891265
-1.877171001998655,-5.233299148180796
-1.8610315915222904,-4.943186343836661
-1.8453111174768344,-3.670357845908081
-1.8267067813648656,-1.4481975163638285
-1.8204704996024565,-0.6473963958953756
-1.818071184903053,-0.3219861065422385
-1.7868005845924868,2.6022470163617113
-1.783346596266281,2.7555656029759312
-1.7724639735628278,2.9825068197139517
-1.7531173701199971,2.548827888717994
-1.7449755306552133,2.188882931504751
-1.7409590290018226,1.9511279893684612
-1.735070490060668,1.6483456001294423
-1.733981082978339,1.5669149014818875
-1.7241429389029759,1.0757070042288512
-1.7227167014070708,1.0075114475560696
-1.7038035140450811,0.3149819563429926
-1.698840679939062,0.22680017935675661
-1.6986856816616338,0.209920063476025
-1.6928016171082407,0.18525276095318735
-1.6869469558164272,0.21812563836301097
-1.6830866667924351,0.2543621149345138
-1.6817759865126614,0.304719874488913
-1.6793771549294843,0.31331346101689983
-1.6659248436683776,0.7030536505234715
-1.6581359018592468,0.9673096236042016
-1.6558230868885457,1.0807978045933673
-1.6299881239166856,2.0722470052690714
-1.6191308521342642,2.382765762012426
-1.6118786783215109,2.560413197864826
-1.6103889712877697,2.565133343599434
-1.6100213168799704,2.5604381027290355
-1.6072893381714375,2.6196009054228386
-1.6040102684391728,2.6604946885350316
-1.600599511671887,2.707307784671925
-1.5952128065388642,2.7520636696589698
-1.584446359961719,2.8156793934778905
-1.5790408564969123,2.803397461948566
-1.575929782966047,2.8045991625229063
-1.568757450370332,2.783944344247087
-1.5615163022335743,2.722462695629614
-1.557723990718195,2.6739984492528515
-1.5380660090961529,2.3156215881290265
-1.5338687016464787,2.207416471824103
-1.5332674758022087,2.201498821113318
-1.527960597829669,2.0461965521911387
-1.5252550131851152,1.9517292059202018
-1.5235452497834843,1.8773380789971903
-1.51309694240095,1.469549525479978
-1.4931932459294026,0.37253710224851083
-1.4851228157540317,-0.140215974416662
-1.4841002306620212,-0.18456443915231657
-1.4822542177705338,-0.30904600541032823
-1.4803296614596926,-0.43042303622075306
-1.4740678900852657,-0.8286708990940201
-1.464215147900655,-1.3878408198450218
-1.4541357333475087,-1.881281351798096
-1.442042818517149,-2.244590264610575
-1.4412170372438649,-2.2494672969738456
-1.4338361091712957,-2.322916161314121
-1.4332772738142148,-2.3233963078389697
-1.4215346220027874,-2.1999470829107715
-1.4184031270361137,-2.0676763908577467
-1.388099606381761,-0.28067698049436207
-1.387118960231029,-0.18445087171240754
-1.3842529317808392,0.048546421654088776
