n_harmonics,base_freq,magnitudes,instruments
9,1.6790504982997385,"[ 0.0279262  -0.7375024   0.08451022  0.19251213 -1.39073464  1.32980552
  0.37881796  0.74771203  0.14209053]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.980536500572979,1.7240144942856281
-2.9766942927189275,1.6677414650758897
-2.9691429222216756,1.6013296789220672
-2.9672622008108567,1.5733440540800845
-2.9640354066724717,1.4972326048277937
-2.961399164178445,1.4829917878799987
-2.949311815416344,1.2386527584818965
-2.949105911201812,1.2502669364923125
-2.9228084885449754,0.6093942061952669
-2.9211562968844915,0.5737768574222236
-2.9145137219127326,0.3863451181078032
-2.9136558993250175,0.3647163952553326
-2.9080587934855586,0.21397847057745134
-2.8920324052496946,-0.29102986924611524
-2.885567034610718,-0.5056180479167953
-2.871293837459858,-0.9467250451729952
-2.8606130837029102,-1.2095722288317297
-2.857214015152876,-1.3350539638299361
-2.851651452183886,-1.548921202572006
-2.84379842765979,-1.7084085567869853
-2.843109749225293,-1.7362746755137928
-2.8398945218952365,-1.8228110750492021
-2.831655295745784,-2.014502618434094
-2.8091709619713847,-2.5197731208713368
-2.8024282842231054,-2.642214801850114
-2.8023980034362554,-2.6115730757181206
-2.7994047226236263,-2.685199875249601
-2.7952613301349327,-2.761574162028558
-2.7713076013630165,-2.928933579806287
-2.7655495999243334,-2.928579992297987
-2.756379140601649,-2.9291508631451184
-2.7439435420111584,-2.8542795342012988
-2.7387693274943405,-2.80138270164622
-2.735185600947923,-2.765286244033463
-2.7341177910588974,-2.6912884891860545
-2.7329338649215966,-2.6788067095219334
-2.7240954294044464,-2.567599020170757
-2.7234763378772344,-2.585471101384761
-2.719479637052034,-2.4481517227372236
-2.715118271447098,-2.4141831499108437
-2.7142472204562145,-2.402171683213902
-2.712789139875604,-2.403855408887698
-2.7104890795544394,-2.2836776704576036
-2.7101037509214927,-2.3559617186584387
-2.70182796417102,-2.124016905007828
-2.6762494714410057,-1.4522967697107823
-2.659684598173853,-0.9649020037317828
-2.629693472279328,-0.04096351119665287
-2.629685582651405,-0.00884578835035589
-2.624955805905538,0.07770544685715776
-2.620392740185453,0.21833537632587796
-2.6195320756207447,0.23199476293942148
-2.617469535934514,0.294903697081772
-2.614978367356643,0.33563632903577495
-2.6034269603620883,0.6641897918972354
-2.596693756784442,0.7843041219235576
-2.5922405513302333,0.9120673005956087
-2.584764571336239,1.0109398788481148
-2.567142014545868,1.2649598424202178
-2.560602068757264,1.2928039849412
-2.560397487483095,1.281640864639799
-2.5524783414588885,1.377241213059452
-2.5494318666065605,1.3479576449468182
-2.5456622899505637,1.3721801319600824
-2.537081060364914,1.397783896914942
-2.5345131048276786,1.3398173134396454
-2.5336782571947185,1.3696777679868195
-2.5308040468373036,1.348209204373768
-2.5276513281457524,1.3254113837883517
-2.5267480876300565,1.3181859555220414
-2.506380009699095,1.0872272424288865
-2.5033922382025446,1.0138471141379226
-2.4982046700409484,0.9497083365390476
-2.4939734938808877,0.8242139735217349
-2.490288497189783,0.7856722674855785
-2.4723091575176657,0.3356382752477541
-2.471747737563317,0.30634515275564705
-2.46711865657754,0.16363961746692177
-2.464864224926019,0.0965779382073948
-2.4539574169909617,-0.18992405972983825
-2.4493778323098763,-0.30031170205182106
-2.4409125090203605,-0.619104922376636
-2.438088579834261,-0.7089245636071658
-2.4370141149513955,-0.7859886219163831
-2.432277036496231,-0.9043757278499681
-2.427627962563513,-1.0331639084680668
-2.4268624670550434,-1.043887262703852
-2.4137016031141627,-1.5300684100779811
-2.411800586492178,-1.5225413264982768
-2.409982510568372,-1.628651057920058
-2.401348816140926,-1.8544054482604684
-2.398064410791701,-1.943001365267149
-2.398040755895284,-1.9333796678660014
-2.397768966876753,-1.9560238993786758
-2.397720417827324,-1.9651014495894519
-2.3957408205883466,-2.0591897344819365
-2.3900777311499,-2.182099766967505
-2.3900304528290497,-2.208481538616067
-2.3849911007773756,-2.3228541203823814
-2.3778172458538456,-2.4960569366986958
-2.370638944317192,-2.693771053807233
-2.3673924919770384,-2.733240035940402
-2.3663315007003902,-2.789385971312577
-2.338058997856451,-3.1855115861897874
-2.319387727958202,-3.1921844659043335
-2.3193163300581823,-3.203978687339211
-2.314279467092293,-3.1410653916036897
-2.3127020290181495,-3.2075673011216623
-2.301746415803769,-3.09373687049248
-2.2889227177469644,-3.0104006653643007
-2.2879832135975615,-2.9220826586328603
-2.28370065872837,-2.8696920564210364
-2.2754638531924005,-2.743910647082777
-2.262334033043716,-2.48117447805678
-2.2598760728811955,-2.339492111479887
-2.258911436891837,-2.378769110647282
-2.2588748605051805,-2.329894524199704
-2.255733240299075,-2.243522296534782
-2.2544631863212654,-2.2375351590538233
-2.2544341438299105,-2.2243977942549984
-2.245758277228704,-1.9652166101539235
-2.23727655933632,-1.7155616863804664
-2.237264559851441,-1.6770680232645248
-2.237123128462934,-1.7176267897530944
-2.2280478473252243,-1.3588581543705898
-2.222030720140268,-1.1883562633319122
-2.211645779201957,-0.8610606433992279
-2.2097118277923027,-0.7685544873677691
-2.208699403648758,-0.7518498021359405
-2.2041052293584573,-0.5410096149695526
-2.203756768720566,-0.5937085651645895
-2.20210538080784,-0.46787928932277767
-2.1968201245121044,-0.2934581634074865
-2.1864483281419234,0.06573838354112646
-2.1851155571707697,0.10937270761890514
-2.1794752643281616,0.26876522343626247
-2.165912440937775,0.7192252452542103
-2.1547877507341253,1.0703107427512837
-2.1456696376799664,1.3325928617368366
-2.1448775523793,1.3266323528167163
-2.1423928945924713,1.4269061362436322
-2.1407334879384434,1.4450331576995967
-2.1336425922312694,1.6305360314216881
-2.1285282985471072,1.7280539596085407
-2.1273967522700694,1.744993610239399
-2.1253586301643175,1.7730957290427025
-2.124098347580845,1.7904269519531115
-2.1222551771448988,1.8541030911909595
-2.1051142208093867,2.105840897130915
-2.101754857092753,2.162991288153684
-2.0973825669522608,2.2310491408243895
-2.089956255872476,2.1640105673373666
-2.0749329897899527,2.2535016874237788
-2.058739593098121,2.1892245466859963
-2.0548819933175784,2.0941332500513252
-2.0516802654393844,2.0847453270063276
-2.0448235993488755,2.0568629286338234
-2.0405569727801267,1.988514087109837
-2.037932326583187,1.9914945177330612
-2.029616121813163,1.8435834524368415
-2.0282921841200956,1.7756811190657165
-2.0281122727508816,1.8113674423504411
-2.027185371154443,1.7475778340744994
-2.022160850306596,1.6756865504271248
-2.019420012603123,1.616851966336674
-2.0134424280366465,1.50788951493228
-2.012712627774139,1.5112660247489182
-2.0093012409577327,1.4313594180779365
-2.0060272533636283,1.379703371785008
-1.9942385765036217,1.0501707062847285
-1.9918598462649515,1.0069813526215627
-1.9804689904309558,0.7379969417944796
-1.9675597838395107,0.4052687983376904
-1.9671568050433557,0.4035895704991823
-1.9548457709531895,0.09930242096206393
-1.948727706766088,-0.04280836456462018
-1.9470586117366908,-0.042867801016336415
-1.9459243637716324,-0.14108233057047748
-1.9439820005029256,-0.11127104601147988
-1.9203180736242789,-0.6361206335550047
-1.8975624892153165,-1.0081956674481456
-1.8975296746579204,-1.0013581422273092
-1.8843394741603348,-1.1477959417013903
-1.8774879519082535,-1.2119215952378828
-1.8467416636764906,-1.3011692875561327
-1.8332065834474451,-1.217835085623857
-1.8285462287667225,-1.216192147525281
-1.825152878040102,-1.2105858813550976
-1.8223164514579338,-1.1430027615046885
-1.8167499617545613,-1.14219280812708
-1.813758614130209,-1.102971272196458
-1.8067355293446052,-1.0775934840381687
-1.8035135639470408,-1.0144979584553826
-1.800358822337575,-1.0100097981959222
-1.7851801342790317,-0.8432603344789315
-1.7588738308193916,-0.5465859923599516
-1.7453023732292081,-0.4500446179053943
-1.7431347662814316,-0.3670120816769322
-1.7399288179167052,-0.3845969292309013
-1.7371383875711583,-0.3167519439636683
-1.7160051358074628,-0.2323918250900315
-1.714021585255947,-0.2550113094700942
-1.7046664041703266,-0.19116564806486747
-1.701826967796429,-0.19467346845170402
-1.6982536046427648,-0.16066904231450854
-1.6941331545215468,-0.26518953696864894
-1.687900301716108,-0.22000090045553256
-1.6626421408188652,-0.39629329555609744
-1.6538715366860552,-0.4927374034069841
-1.6516183247581762,-0.5456293591578416
-1.647985426418508,-0.591052674743194
-1.642343214486365,-0.6887586169722747
-1.6422030923677662,-0.6695539909369167
-1.6388316470993105,-0.7119973451687476
-1.6379731778317177,-0.7383780301172224
-1.6357747380376384,-0.8136333009603739
-1.6211552290520856,-1.0459042983592406
-1.606600088723253,-1.376629945378677
-1.6058126976526776,-1.4101034476127454
-1.6052525389297572,-1.4460319426493267
-1.604856662920287,-1.4511980762517052
-1.603007875740687,-1.5039713221113553
-1.5989992993251083,-1.5815776193719446
-1.5980032979627574,-1.6132509661839882
-1.5944712733025355,-1.7053796677560147
-1.5920328434349262,-1.784023268090616
-1.5818564454137314,-2.055702177270064
-1.5751597384235256,-2.2374041411688332
-1.5714523188592537,-2.3176650434878345
-1.5660382726636604,-2.481602889561852
-1.5583308645221636,-2.686869666759828
-1.5577596164584842,-2.700684137970805
-1.556686160077655,-2.741250493488874
-1.5497359501011712,-2.9356439007674613
-1.546279534137658,-2.9802831722991967
-1.5399572244528652,-3.18050110953265
-1.5292083690386988,-3.4336850544986945
-1.5206574848177343,-3.5904089964879486
-1.519463404460174,-3.664786424223717
-1.5111103880355172,-3.872025098929095
-1.5069138361011454,-3.915183728781236
-1.491461132231881,-4.175016372493153
-1.490751132244732,-4.174332582652827
-1.4869182123165976,-4.245611630306302
-1.476271829024543,-4.3989025467619385
-1.4700845526856916,-4.426458866859697
-1.467955098092099,-4.40124115717324
-1.4640013006914785,-4.471495470007186
-1.4630549328892721,-4.456205356335407
-1.461293112046634,-4.443736877268297
-1.4510155873120645,-4.471671954903927
-1.4491333387146805,-4.452635891043206
-1.4481720013858745,-4.4279849708125925
-1.4395911296175474,-4.399489352586681
-1.4339922474173674,-4.387230034812096
-1.4146111969434685,-4.176152673157752
-1.41332876228407,-4.142846576647762
-1.4128328736034903,-4.14210597700649
-1.4093571436920382,-4.0995535557605765
-1.4078478769860079,-4.0988513376001166
-1.4040725157352785,-4.032911005739777
-1.3885657247113343,-3.70126580487299
-1.3776063006001444,-3.3931304138040557
-1.3694848822807,-3.1572380829229605
-1.3657157156636965,-3.036396397707966
-1.3573359892596322,-2.805264663736351
-1.354656144776909,-2.743101786370022
-1.346360139949073,-2.4619148196713185
-1.3388789570454442,-2.1806319309846853
-1.3374923045657314,-2.0601892101435664
-1.3320945685073822,-1.8693817284164564
-1.3296980597115196,-1.8445395859069196
-1.3225978066198187,-1.5520498595677472
-1.3214969154942389,-1.516928152078588
-1.3079326593786407,-1.0373522392692756
-1.3012943738826193,-0.7779408238909955
-1.2982097534497101,-0.6179955038809255
-1.2955894093270732,-0.5230649387635008
-1.279440832113388,0.08075247617962525
-1.275579504934646,0.20026404770490883
-1.270717330998375,0.373678387452476
-1.2650142526277726,0.5799592873092008
-1.2630679789152957,0.6515275314021863
-1.2629549330443661,0.6366117042299382
-1.2550748246905912,0.9161881316332108
-1.253881287161902,0.9215518176043956
-1.2505638338022629,1.0444696068628632
-1.2461878908417299,1.2168826005592546
-1.243377660980209,1.232971827543815
-1.2405955645023108,1.3498899645713118
-1.2396471536139102,1.4086377325843424
-1.2390482095884108,1.409527424393404
-1.2370138635064185,1.4551821217991714
-1.230070134120431,1.6329243986737538
-1.2288709215296043,1.725294551947366
-1.2281491802031566,1.743815531345322
-1.2267136007930672,1.7793731485863002
-1.2262883528002395,1.746077334725217
-1.2239681599484251,1.8700870108766008
-1.2144162979143809,2.0913981355378795
-1.2075967338580686,2.2561841978372277
-1.2065868737568493,2.273779367878061
-1.198254284012381,2.4530246680804937
-1.1859732149634306,2.6421400180812897
-1.1748980503155806,2.802859293381283
-1.173318920778875,2.812015512889106
-1.1721264424071467,2.838645047453944
-1.1671491714688786,2.904370102919204
-1.1663499330359302,2.903813063093109
-1.1568348304434473,3.0085443559387963
-1.1561382634181638,2.960987637215334
-1.1484387523357078,3.0626869244788035
-1.1463657133972454,3.059855646056518
-1.1397325489291983,3.0815808415959
-1.1372806199504288,3.094789101311931
-1.1294234198136432,3.0577682867427787
-1.1255673438409337,3.0385638025841
-1.1221434743227414,3.0791353606037406
-1.115172424188357,3.04630938705807
-1.1082763450127116,3.0331459188083434
-1.1025211151509422,2.954232344838988
-1.0922587824025172,2.8476669351162585
-1.0799917166413626,2.755106665581134
-1.0579589736742767,2.4223020786566174
-1.0529115668607558,2.372297898789773
-1.0450892931769573,2.180870674807925
-1.0390670919622267,2.0931632711637076
-1.0372642017399774,2.0803608477414004
-1.031833843215094,1.9306047847439418
-1.0315084960716492,1.9716027573170851
-1.0177705525613676,1.6409950031639389
-1.017454949499749,1.681995592647728
-0.979651088724645,0.8703245412426314
-0.9787623886567021,0.8278667763448477
-0.9752489570929388,0.7943906997676924
-0.9720577482568311,0.6998651659591173
-0.9673870336343278,0.5742277388298249
-0.9668277092412172,0.5718810082395526
-0.9665344146632275,0.5788972514958897
-0.9662776410554517,0.5815386760621356
-0.962416942659877,0.5150064102886639
-0.9443860124116625,0.07034865265238363
-0.9370741420643265,-0.06582064202584464
-0.9330919806654254,-0.15927353343457884
-0.9296224084723006,-0.23728472771789896
-0.9243330968218029,-0.32388681656270757
-0.9104865052173543,-0.5789214598526742
-0.897443009404177,-0.7929187874754295
-0.8944854549063068,-0.8742529223254294
-0.8868498529541058,-0.993677312886942
-0.8846135945676643,-1.000144965968324
-0.8817990873109038,-1.0509266586677788
-0.8764514384405597,-1.1013654314625154
-0.8703862196641747,-1.1910108827795676
-0.8635983950659876,-1.278065993929681
-0.8617298655560983,-1.27497135608067
-0.8436842854958617,-1.3973197165877367
-0.843300022461813,-1.365439885690548
-0.8408808021360397,-1.4048578367157567
-0.8388746381906786,-1.4849115384822182
-0.8379262034613522,-1.4067334054749367
-0.8312602335984374,-1.4381184554318749
-0.8295957260921782,-1.4661969072820165
-0.8245546001333706,-1.4301240519959635
-0.81318028440751,-1.450189608589138
-0.8082260698383985,-1.4331209837616954
-0.8080357252770032,-1.4176880164068406
-0.7973386810220275,-1.3003562396130506
-0.7844312020406554,-1.24005035530474
-0.7734974610122047,-1.0730252892985532
-0.7588444377997909,-0.8741889040606052
-0.7437736836964643,-0.5012414064383064
-0.7308356547272061,-0.23438289895368247
-0.7173870440177925,0.18962268353391815
-0.7077148461778116,0.4927922572310587
-0.7020027062079723,0.6625853631139353
-0.7008098572695127,0.6904045249537047
-0.700139109493092,0.6916671883054368
-0.69788488137976,0.8207504904894949
-0.6833916921524805,1.2933284616323526
-0.6812597192325516,1.3565458882841062
-0.6616197914520541,2.104388105430022
-0.6406698858679407,2.8767045988234505
-0.6355339744119775,3.0731184905805153
-0.6345019259233053,3.087555688884997
