n_harmonics,base_freq,magnitudes,instruments
10,1.1343353541656946,"[-1.00350653 -0.13498542  1.99769533  1.69519334 -2.41306915 -0.63533166
  0.69596468 -0.40902349  0.39025725  1.07349813]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9980532819296593,-1.1379110719808687
-2.9956094080882885,-1.0974481081217309
-2.9921478514387223,-1.0630221409280474
-2.990900289972993,-1.0537413647732399
-2.980743964379429,-0.891251544937959
-2.974560649257854,-0.8216870162360768
-2.9624484845116594,-0.6463937517400197
-2.9532898647978154,-0.44960465705398966
-2.9523321933854914,-0.49605141082597193
-2.9522167392670005,-0.4771878755907782
-2.9257734379557148,-0.08964190308000602
-2.92180555855328,0.03655395673921011
-2.9018629896715806,0.3105871474272336
-2.896244155315908,0.39829982113724277
-2.891279440990469,0.49415414408519437
-2.883670522708246,0.5729703131183322
-2.881032159620388,0.6444465795071579
-2.880761357912048,0.6481665679661138
-2.8641078318718725,0.8715842171917408
-2.8589392704008967,0.8705784089692146
-2.8412344805858987,1.1046170916088927
-2.839786699801498,1.1046506041285789
-2.834349752116963,1.1559903007063246
-2.8312012844320913,1.1633997922597095
-2.8297241955769135,1.1757544076877602
-2.8163691998119944,1.2623390886812162
-2.816012675323882,1.1894133689445787
-2.783507533141711,1.3167760226890977
-2.766408130716729,1.3246090916576547
-2.7636855914905043,1.2573302819110148
-2.7620469074891867,1.2993927209693783
-2.753177018665781,1.2368494869217175
-2.7429171697924337,1.1744828867167734
-2.730506208550544,1.0023405363551205
-2.719122241334964,0.9041600528135476
-2.710895239312041,0.8091605205225392
-2.707939875708304,0.7284203406095392
-2.698790619117132,0.6163743932272066
-2.6928472885212433,0.48473782161894796
-2.6915626296309934,0.5237619560339676
-2.681378448506853,0.3385845935073451
-2.669451467548063,0.19908084023830303
-2.667967726040419,0.12626660031395442
-2.664021955446543,0.05799022008673112
-2.6576094129178074,0.0033101754870254185
-2.6319165543283143,-0.5038734102115959
-2.6144857154238386,-0.8366051648982329
-2.6134117596859445,-0.8595322731653307
-2.61313187448332,-0.815994382393355
-2.602587605853307,-1.065939569486021
-2.591574205197171,-1.2763888640224026
-2.584613984523955,-1.3907175241763463
-2.5741576812142672,-1.527580363875608
-2.5682800284729908,-1.7220066998681827
-2.5632703388438873,-1.7197282991038483
-2.531688527372211,-2.1525800770841097
-2.5276136137264453,-2.1553985234080995
-2.526384456934811,-2.222435396202436
-2.5228658215692654,-2.251732049949667
-2.5225536638735675,-2.2744047469070816
-2.505741961798755,-2.3530427479938507
-2.482933262703754,-2.3886198691704514
-2.4655472179005624,-2.4099435192410845
-2.454351252965221,-2.378537827194968
-2.449926691718063,-2.31540592196434
-2.4490319580191677,-2.304653762204839
-2.442817212720655,-2.2667515088926637
-2.4385162390936435,-2.2407330118172895
-2.43506252439159,-2.2779310725388364
-2.431523296923343,-2.189334756000788
-2.431215299252959,-2.161249292828886
-2.4166906790761837,-2.006045599925015
-2.4129545269996573,-1.9983928573371847
-2.3809136475750496,-1.4587174054528462
-2.3652254508043487,-1.1117439910608906
-2.3582976629203207,-1.0118077366010343
-2.3446734240451215,-0.7639650203310621
-2.3441322227345043,-0.7053161759821301
-2.343928025874766,-0.6499353549539175
-2.3410877858023023,-0.5860655815971205
-2.335190978612597,-0.49896084396977425
-2.329354429169685,-0.3928180496295772
-2.328596352241424,-0.31393504813034095
-2.327206642014426,-0.2609621633827576
-2.3156410904103115,-0.002413749652706111
-2.3033402865838397,0.23705623724684127
-2.2914938396995765,0.5263910595161467
-2.2910476421689605,0.5704871216400567
-2.2853503315403314,0.6286932525147527
-2.2737832568390823,0.8809177812167933
-2.2734464949277653,0.9093882288924208
-2.260273062740449,1.234081954907982
-2.2558548111179517,1.250012675913647
-2.247901179231889,1.3429883640064464
-2.2449569085299492,1.5117616822595068
-2.239131964634206,1.5992039220247412
-2.230387283101613,1.6951084038896331
-2.2246624637768457,1.8820550300347394
-2.2221180713108994,1.8632665844290142
-2.2124984247549984,2.009012963312153
-2.1986902631188228,2.2277872010888116
-2.1947378404499536,2.234460342049584
-2.1847045363894777,2.3238749655053694
-2.183306380463928,2.3494485018123714
-2.1815090187117603,2.3545795464492048
-2.175228084560599,2.353818471221068
-2.156018019220615,2.486385764493743
-2.1515930502056877,2.48664302360107
-2.1509407320517684,2.4857014890013773
-2.150121132721444,2.479946588545272
-2.1496727001795266,2.513484038073392
-2.1429746049162746,2.4635538253353904
-2.1419793808452123,2.498204201043168
-2.1338865072268653,2.4007769600704485
-2.1259573561137097,2.5209499825178336
-2.1248588828291224,2.4916231663251382
-2.1170644296776477,2.4352295917442754
-2.1010262700431035,2.3509108910819245
-2.088454808975463,2.2265072495469393
-2.0766755766852665,2.1472125618718088
-2.073323319169168,2.121669007595724
-2.058919115132162,1.9403739381212097
-2.0428713309841484,1.70336958995569
-2.0338162285319026,1.5729442181622455
-2.028055111065213,1.518581860268073
-2.023973823226167,1.4374213801426214
-2.019109916420189,1.3522743744843517
-2.018838545113862,1.4215275432536667
-2.016188023700324,1.30141638981972
-2.0144623867796976,1.3114266683804918
-2.0105851388588523,1.1924063177376014
-2.0027759647960135,1.1276373284124754
-2.002373030759143,1.1064807556369485
-2.0016286203737685,1.0751366441037107
-1.990955928816893,0.9423911287245927
-1.9890072172389999,0.8886673418353173
-1.9821450010977517,0.8271681658486121
-1.9807090050213776,0.7716267526543232
-1.9754811592437445,0.7014004978155383
-1.9732430107798902,0.6418087218601395
-1.9706999749995524,0.5844722614920401
-1.9706245106057378,0.6325285653598439
-1.9675040333982752,0.49393357671023363
-1.9644116084876353,0.5709313524067883
-1.9555004771205402,0.391830361650044
-1.949416353631716,0.3256455597511512
-1.9473382265291155,0.30693714409468614
-1.9439748829915773,0.2296132471153872
-1.9394469279267668,0.1720087506435847
-1.9394149412552912,0.18793140031548944
-1.928354754863598,0.047265478248785506
-1.926625898282431,-0.012205582241125262
-1.9201521446089431,-0.03605874776360615
-1.9194273003135296,-0.06320365643751247
-1.9156123296291045,-0.0628686023447049
-1.9154578323103382,-0.05655926158719472
-1.914701372812913,-0.07311109333970486
-1.9062635912627608,-0.1855889897138625
-1.896185560372983,-0.27991106341184013
-1.878558816710417,-0.3930638009084761
-1.8746644535401478,-0.41074918820735007
-1.873245552489797,-0.438533746444847
-1.865714940687485,-0.48855185467665496
-1.865457496615537,-0.519248213794211
-1.860137408168813,-0.49904936720769366
-1.859061170414682,-0.5300740665395653
-1.8564084389513344,-0.5345326736388868
-1.85544220256846,-0.5494952844608373
-1.850335860114284,-0.5510605830371378
-1.8452915546914634,-0.516173259892912
-1.8340995986415387,-0.5840394536298239
-1.8301046685701068,-0.5173313142530378
-1.8295245132232663,-0.5501418420591017
-1.8266214708934472,-0.5758852252094436
-1.8217126548695408,-0.5644466473655572
-1.8216832541859105,-0.5649390906353473
-1.8182432509363813,-0.5948366334184769
-1.811833989046066,-0.5769607180595373
-1.8106898237313314,-0.5989428633058931
-1.800575567620037,-0.5147110739341679
-1.777542677139996,-0.47284393763747357
-1.776978131682941,-0.4618748863037149
-1.7762844873622365,-0.4818176665453364
-1.7646917234942587,-0.4374709640482616
-1.7615848069869129,-0.4108142296436482
-1.7590988762149145,-0.3786905582383344
-1.758506749488086,-0.355842892380166
-1.756333143801683,-0.38416853767244297
-1.7528810436938467,-0.3874092321629578
-1.7526610983537871,-0.33304236805222265
-1.745111266130151,-0.33287420060989564
-1.7426398181093137,-0.2899161457917576
-1.742214970716631,-0.33907995873847807
-1.7261904480036092,-0.21554821772590838
-1.7222059040206519,-0.20478891690164588
-1.7205772231281904,-0.22955340898435694
-1.7168596064887163,-0.1896598893837794
-1.7160549173260216,-0.20115067166442363
-1.7153817125512236,-0.18527117837589732
-1.711892685732188,-0.19618462668196077
-1.707087057317335,-0.12063183170049734
-1.704875493205858,-0.0986156021169067
-1.7025372921277562,-0.1235630963038496
-1.696781227102719,-0.0622849362669201
-1.6941577445519154,-0.11217110614655787
-1.6933354135289527,-0.056070871890580534
-1.6878094242060548,-0.10010155352572941
-1.6812847383995,-0.02894924027450932
-1.6797982243251237,-0.07429970890303692
-1.6785024782200135,-0.034230106447119525
-1.678186508230171,-0.0026404053132823083
-1.6729648028694468,-0.05591672831529278
-1.629229236328458,0.03920584617381525
-1.6278057585496344,0.06226141998882257
-1.6269802143529746,0.07122255350421655
-1.6202624376586594,0.012037512742002083
-1.6194734054414621,0.03595418361250645
-1.6193881559747523,-0.033695856446003876
-1.6162264601405185,0.03323215481889725
-1.6060369081256514,0.005164944681589477
-1.5966463316190127,-0.0650020459855318
-1.5936102923883466,-0.07502567691282666
-1.5905306470372433,-0.08078822764817928
-1.5851252533613507,-0.16058310934378103
-1.5700833051583318,-0.17078242326289922
-1.569227454662621,-0.2500536953401489
-1.5616668289482738,-0.2784014092689928
-1.5554996428546313,-0.2751361896094218
-1.552882747178632,-0.34837464141614227
-1.5426672829386086,-0.38638273034559484
-1.5399989599232602,-0.4132752254321884
-1.534905891397079,-0.4848905961501208
-1.5223210125481483,-0.651960127435684
-1.522296570554364,-0.6445782815512306
-1.5190182909467091,-0.5951320220624748
-1.5144259062051448,-0.6729108393805758
-1.4981320120686974,-0.873476091191119
-1.4980746224767834,-0.8887308422999463
-1.4978708036657853,-0.846967366218752
-1.4820644206368683,-1.0719220254419162
-1.481583087750194,-1.1097545311603112
-1.4747623291843905,-1.1740962468723952
-1.4603724985677549,-1.2767308843791267
-1.4482651847018273,-1.448087635202371
-1.4461163383025415,-1.4141038087134892
-1.4361800696833087,-1.5359123201506781
-1.4345821770182567,-1.5932555841839924
-1.4244648175289578,-1.7189700834622732
