n_harmonics,base_freq,magnitudes,instruments
8,2.941022627223626,"[-0.7824355  -0.42748405 -1.68819558  0.10158443  2.01835166  0.94676145
  1.22251578 -2.25880831]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9850801808015843,-2.172464195395799
-2.984662454360618,-2.1644515790338765
-2.9791539248619574,-1.9586760534545218
-2.972485449350722,-1.7123888125097904
-2.969074993695705,-1.5912926260836378
-2.968019661972763,-1.5349611374831333
-2.9621909822244303,-1.2885632884732472
-2.954968723739462,-0.9964601624591837
-2.950804885915799,-0.8341369579098874
-2.950153863322557,-0.8045106491055154
-2.9476628833614296,-0.6998602249857178
-2.944626782634998,-0.5686977502566394
-2.937254433331792,-0.2536707590346995
-2.9309418976105466,0.03860781761523599
-2.927367488436774,0.18150733522641432
-2.9227538225426852,0.37963573564229247
-2.915572455283511,0.6799817781983113
-2.9102273977213944,0.9317298093895529
-2.896671569400832,1.4970026271305048
-2.885500904608359,1.9518916706581715
-2.8825283925246366,2.0737360547238466
-2.880941988736291,2.1288300581522086
-2.86676454171831,2.6301994758695013
-2.862711832627423,2.7854544376160737
-2.8604885825843693,2.8487983298077486
-2.848185262169582,3.190192257906637
-2.8455204897399344,3.2685856008884384
-2.8430383512751014,3.3304273777552775
-2.8425698688845102,3.3356435269292177
-2.8382791930373363,3.4329552564281047
-2.826801360641156,3.649443056204698
-2.814856651297009,3.7818563495388657
-2.8127070882025875,3.7720257699983453
-2.7951249198460655,3.754108833987184
-2.7849021935729636,3.633935022381769
-2.780696609654071,3.570417104819849
-2.7805422567778972,3.565464326939024
-2.7802465163967987,3.5558751776552597
-2.7800511093848286,3.541285505391044
-2.7797094321627673,3.53870188628736
-2.7756927206148996,3.4611039993040054
-2.751266715603202,2.7352605988642598
-2.7448352787231363,2.4950478960068936
-2.736756927631692,2.151343078541072
-2.7210326325191416,1.4468904328073349
-2.7187977882051273,1.3212828317756165
-2.7169817235428475,1.2127950629254998
-2.7156662556369797,1.1451206592509622
-2.71359573232934,1.0652585225514761
-2.7127988534387493,1.0272034214002943
-2.709755471803494,0.8848416381497439
-2.7069111940473363,0.7413619454018187
-2.7028371859654543,0.5250486165017698
-2.7022791762504044,0.4995180944754613
-2.7013632609569997,0.4714751264148357
-2.69683254383218,0.23616602165136533
-2.6958447810211936,0.18491636227089492
-2.6896332754373287,-0.09000677222197205
-2.6884321208007735,-0.15104112089719834
-2.676741336782284,-0.6699437235116213
-2.675145254898589,-0.7266281289135482
-2.673534001571661,-0.7764834341153438
-2.6718646205024195,-0.8595999700568517
-2.666580551067816,-1.0555925338267342
-2.6637467022176153,-1.1415131560419995
-2.655354204193439,-1.4156528765410374
-2.6524263812592332,-1.4964647522159609
-2.6510832778006144,-1.5421051989870003
-2.6431993003535665,-1.6987855595504642
-2.6425033599966357,-1.7121124479286796
-2.6326539894989205,-1.8639399043507812
-2.6296690457702576,-1.898698576369815
-2.6227230974394544,-1.9301473714254969
-2.613650931291584,-1.9373325020327654
-2.607578191607658,-1.8924487320386068
-2.6069842440996114,-1.8769645134849275
-2.6069481486815125,-1.8927514859639196
-2.604154686504497,-1.8691812627394824
-2.6023717512084374,-1.8438903333449328
-2.5896890075064123,-1.6245416998203046
-2.584574688116761,-1.517026943226421
-2.583364386349566,-1.4832112695468163
-2.5757799912113057,-1.2991495617681494
-2.573582466776623,-1.2376947856222966
-2.5628151693685948,-0.9172895935465796
-2.5613370910276387,-0.8709272820532187
-2.5571263992063367,-0.7497554997864133
-2.554172062619844,-0.6397874926570324
-2.554055711721732,-0.6330587518757015
-2.5412671438929797,-0.23901070061680244
-2.5369911991303993,-0.09923451832020048
-2.511305504824881,0.5791537147558983
-2.510331651680122,0.6078215989957608
-2.502775442871183,0.7459633341807063
-2.5027300160182353,0.7498084716459695
-2.4978486661430708,0.8222870906005749
-2.4894447818132086,0.9217218878930843
-2.4749353326613446,0.9945092967654263
-2.461882141556183,0.9230004809780141
-2.4600923642660835,0.9182459379292712
-2.4578094623251774,0.8999208164609809
-2.456801337643131,0.8848858752933169
-2.4171232527034148,0.13816683167782412
-2.4157263002561393,0.12325428497336745
-2.415481429416438,0.10047510031539719
-2.414244558742803,0.08881029153827602
-2.4122054864419376,0.03988162270909185
-2.4100999828921488,-0.01901273161888758
-2.4039337569835655,-0.1745542608290781
-2.4028449303525585,-0.19048051984184738
-2.402808570169143,-0.19970010932656648
-2.402483282808358,-0.20853472923251548
-2.3937116132928358,-0.41505638378303467
-2.3919847184536973,-0.4545207220321031
-2.3912255709082793,-0.4717299770889412
-2.389961835848523,-0.49679072362775173
-2.38861704087776,-0.5292224483359901
-2.388319627059606,-0.5404444336442651
