n_harmonics,base_freq,magnitudes,instruments
9,2.0835702167032393,"[-1.53142935 -0.79021127  1.97812728 -0.47791465 -0.39695319  0.0651067
  0.74124846 -0.37244358 -1.14506488]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9943219152969434,-5.2126835285731445
-2.992682848220082,-5.25769441976772
-2.9873512858877636,-5.411925832289213
-2.9773917336222375,-5.569441445619041
-2.9753348241172537,-5.646608229166807
-2.9589874415459327,-5.857023653932965
-2.9517556656317403,-5.784855584092408
-2.9452469574396103,-5.726072128091791
-2.9407089581287416,-5.716942704766345
-2.9389972344929354,-5.676030503620147
-2.9384106016714395,-5.7054538162646855
-2.9362571960302257,-5.670037063340622
-2.922708220661524,-5.383467058303625
-2.922334203771224,-5.368608484686281
-2.8949202626280552,-4.539610186100398
-2.8921044903456723,-4.367077798839308
-2.8858300677753084,-4.116234004264134
-2.8799262804830223,-3.879221191556309
-2.879817144997191,-3.8862325363236487
-2.866455101272666,-3.3366682858759305
-2.8580911899650046,-2.945980152910704
-2.8560696612003267,-2.8571786893692925
-2.846980459295234,-2.450406579626291
-2.844517458211106,-2.3957833430904003
-2.8377555202944134,-2.1643382961481854
-2.834902490710175,-2.0137170609450523
-2.828997815811466,-1.7954557072222654
-2.8122733758156677,-1.226085777234584
-2.7822496658762144,-0.5992078828718156
-2.7729894004524374,-0.49900306697024344
-2.7710228897220817,-0.4479522182917322
-2.758858861705477,-0.471362311941928
-2.749251304092267,-0.41858386678241744
-2.746452871401133,-0.4473471568638545
-2.7388822276093436,-0.5043130393419831
-2.7360732940128987,-0.5751477687222546
-2.7337938881609096,-0.5334539852320292
-2.719714154642281,-0.7903482549927578
-2.7134458220991498,-0.8866895292890971
-2.7011300630832826,-1.073310297740354
-2.697276497789142,-1.129312052550508
-2.690365836224073,-1.2224820419643732
-2.6733595076969943,-1.5014018202944595
-2.6635354921197156,-1.6392467315674628
-2.6507486947329917,-1.6784207569847804
-2.63573162761607,-1.743241622952492
-2.6294262760343203,-1.6992283599863967
-2.625084658295335,-1.6711614011311278
-2.62278457884902,-1.6398431399177527
-2.6224733941128706,-1.6173603304737245
-2.617708029758255,-1.622232634881793
-2.6162806012056325,-1.5505423829881821
-2.6116023864695794,-1.4551589948743764
-2.605060715716914,-1.3630297910830371
-2.5802026203730346,-0.607436039482562
-2.5676359953458165,-0.14997359192429324
-2.565965423102602,-0.07498404699142862
-2.560063962689057,0.16238689324435224
-2.558955122888984,0.24356414345760108
-2.5579822474747598,0.2686507554197433
-2.550390930468051,0.6264030850925386
-2.5494356792072095,0.6753725003470136
-2.5410746478171378,1.0652352704923702
-2.527828616075996,1.7223077094676946
-2.5255793864495404,1.8321632250128987
-2.5164609296520957,2.283539386377031
-2.502048839255488,2.9008783487366983
-2.4933869409917184,3.203544573264054
-2.4744390998549397,3.8869440488141973
-2.474304584171421,3.8501854840514347
-2.4712324829803993,3.9515394684897256
-2.467183991682778,4.0563825821361315
-2.465812415572242,4.06077126815751
-2.4551250505498183,4.267197105951226
-2.4377083086387614,4.3200905343975045
-2.4369247728195598,4.318183662447772
-2.436588610892331,4.379221958303206
-2.4233793190750674,4.2304124344564284
-2.415431012833198,4.114727891003573
-2.404521334901804,3.878066379202455
-2.3928398728159332,3.522323596821652
-2.386807016524096,3.299338965297123
-2.3822590765365925,3.0783963404474126
-2.3784179403617727,2.9115345209843113
-2.3765608139979055,2.8057556227938334
-2.3648282977180646,2.3307003676604556
-2.3607762108878614,2.1592111997853793
-2.360524995163454,2.1039055110319103
-2.3603604966752365,2.1469581110235243
-2.3553559995796203,1.8970178778585052
-2.3441161370561336,1.3421937922726637
-2.3423167025645073,1.2415457338459899
-2.329408958407665,0.57920419098888
-2.327526024861065,0.49890718908105075
-2.313303170067127,-0.17214667875776035
-2.311109411150359,-0.2889204828447594
-2.2825152678415623,-1.3086382936342722
-2.28065331443584,-1.3101090552411847
-2.27985335109583,-1.3717590649638571
-2.270900303082435,-1.5442070704353206
-2.270056245078016,-1.5601810745700064
-2.2682770343027796,-1.5789577386261449
-2.258145441774457,-1.7331683734899561
-2.235174369655567,-1.693017156184927
-2.222419556223034,-1.493558793987943
-2.2157852218306866,-1.3427145370742224
-2.2131197022164493,-1.2983999457739224
-2.2094690284214473,-1.2253255301069155
