n_harmonics,base_freq,magnitudes,instruments
9,4.798899724318041,"[-0.57321689 -0.14294035 -0.63774525 -1.62559985 -0.44990907 -0.63796284
  1.28998665  0.6332765  -1.54668548]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9918826167814556,-2.4377195260558993
-2.986389542889513,-2.458785139708878
-2.9742145658522228,-2.408705912626424
-2.972957077603482,-2.470858242258319
-2.9728813109900782,-2.438981366225216
-2.9513239845484964,-1.883004424819352
-2.9474499149238893,-1.7358960303382915
-2.93205582837124,-1.1687033864773293
-2.929685796550447,-1.0972985470247552
-2.924230974293427,-1.0100024928617435
-2.9212571972987327,-0.8798117575142819
-2.9117451335258324,-0.7526700572623973
-2.910397965502646,-0.7079756583474275
-2.897183305194629,-0.8311850135306471
-2.8957490475531165,-0.9215438469718925
-2.893359496520808,-0.8792768977756976
-2.8924493758699765,-0.9379408329475507
-2.889961469382609,-0.9899738360969822
-2.859222409388426,-1.9418505530666026
-2.850148852829623,-2.0076046114310038
-2.84115234426591,-1.8989598975426352
-2.82429827441195,-1.0863014153047956
-2.8230453372488107,-0.9925243641134368
-2.8182313381449977,-0.6308142319596575
-2.8153334638271827,-0.3340814979799008
-2.811741712849621,0.0004469874559963425
-2.800583052341484,1.2123562860268142
-2.7820450832741583,3.2621969803942887
-2.7807566272292616,3.442379961339393
-2.7799488824748018,3.4938552126638167
-2.7728240399317836,4.11976768073641
-2.7727979951851216,4.1692572087155915
-2.7661442482827114,4.606403754853387
-2.755861785967844,4.9463807061537475
-2.7518552657400597,4.96975417425072
-2.7484495801290203,4.9815211164235444
-2.7471982840988773,5.005270906270308
-2.742412436193849,4.842548014560023
-2.741202650744046,4.787543981679829
-2.7344226327392995,4.484653844510499
-2.7289664494844823,4.049688824100098
-2.7277226459191652,3.9734673435373744
-2.725020827412906,3.8010149422035524
-2.7191944544737474,3.209569654066627
-2.7179389604271895,3.145920839665678
-2.7161690093946964,2.9434770684178373
-2.715609683064641,2.9080299764031565
-2.714022658626885,2.7821070426494043
-2.712914612730997,2.6046560979868665
-2.7087222281396386,2.1669338346630074
-2.6997167310274524,1.3705288092142496
-2.698003964081571,1.1513068244637257
-2.6748153912033814,-0.29032931615918645
-2.674388221051165,-0.4205012931955482
-2.6711247396250655,-0.4924633867905163
-2.654500248573272,-0.5735785584020009
-2.6519466719593416,-0.4977542517553194
-2.65058182894319,-0.5029340718146714
-2.632753336965756,-0.1418829411290216
-2.620601399920818,0.09756463096732908
-2.6147648019724734,0.023903811838041727
-2.6009128667951926,-0.3748419272404339
-2.599421004623755,-0.3976393464017253
-2.591429622566075,-0.8844899357347911
-2.583069193071883,-1.5378125803381648
-2.5830457476574895,-1.5342186584159738
-2.578900172115646,-1.914374776517874
-2.569541539480029,-2.6693779285355137
-2.5675068693297893,-2.8912687247692364
-2.548491662131744,-4.219274867228596
-2.5475241918423426,-4.182082775005036
-2.5459042753309813,-4.301292221465507
-2.531130355491218,-4.2899622964958946
-2.5300687833734927,-4.255160033173398
-2.528446947445066,-4.205223724811021
-2.5234085003711098,-3.8765650980071413
-2.5063019170073306,-2.209392461708208
-2.5041355977989035,-1.9020685661339485
-2.50110227448006,-1.446480913477129
-2.4959456298519207,-0.720653022808363
-2.4740194488938823,2.658921619882178
-2.4706569728602,3.082122355875644
-2.4509897439811463,4.77799153790899
-2.4488871902073885,4.85135863589741
-2.4464620944062405,4.849769557714082
-2.443843239946178,4.92169412394082
-2.4422143584405616,4.844295836062932
-2.4368523697577,4.76286331164668
-2.432715909292779,4.534207960041524
-2.4318443142993535,4.511026778836001
-2.4273443481853727,4.139991478115927
-2.4218983010764865,3.694194890217372
-2.4152934130401906,2.929165088140263
-2.409146170623229,2.188157508874473
-2.40443240613199,1.5932885890229813
-2.4037522262632507,1.4880085099802869
-2.4035218951146335,1.4820873571874555
-2.4000644356857173,0.9681771585787883
-2.3875027771871338,-0.627647099954457
-2.3869517516984096,-0.6950759014449581
-2.3800550295757645,-1.4115485468994973
-2.351576610448287,-2.539382806628995
-2.3455021726370253,-2.363520789497697
-2.3426683558562664,-2.1914558411789997
-2.342448402431385,-2.1575050670609244
-2.3381102270876983,-1.9359796180776019
-2.334908369779045,-1.6686706592907092
-2.3211196940185213,-0.4385937930937664
-2.319359763495023,-0.20831908160979912
-2.3091865908347606,0.7830498462611024
-2.3041670376444903,1.374907845694377
-2.2981114724851146,1.9054733215628021
-2.2926918048663305,2.3233875208111767
-2.291919957249372,2.354758777731124
-2.276697859081534,3.2492600161609992
-2.274851816014262,3.299884949473336
-2.2735856615493537,3.321125666238077
-2.2711547161888648,3.445071627174321
-2.2604435207633573,3.531227103949305
-2.256843201283651,3.497499644855016
-2.2528631717734617,3.480023729403315
-2.2440419500424023,3.2733075515126657
-2.240165456745088,3.089793322919309
-2.2315143940493316,2.855106973111905
-2.2290127222493075,2.7202403929799144
-2.2277790999553755,2.6653869241093657
-2.2262439757577335,2.5732035949285055
-2.21255808500503,2.007990345319663
-2.212401712534641,2.0399089106900434
-2.2115711819570425,2.0261737150050934
-2.2095974278750186,1.9485475458873156
-2.2074366791635995,1.8809769473464413
-2.182779340390943,1.1436437518399547
-2.179603273894879,1.0547702293271652
-2.1761618018127447,0.9290025608587289
-2.174098689130488,0.9304367790654552
-2.1690611483763873,0.7803430095272591
-2.166423582508788,0.7407238437012834
-2.165661970778446,0.6486738111301346
-2.1621896854391647,0.6162554846460039
-2.157019855072551,0.5489864853218094
-2.1444905682136723,0.35395330407098813
-2.1258319653726225,0.08840330784480016
-2.124524286958441,0.02618750152631098
-2.121501114214442,-0.03993006870357137
-2.121301769152734,0.03417968894000361
-2.119737313400921,0.0574548118290899
-2.1187795597029364,0.023596352915017785
-2.1143107014475544,0.003345820141051322
-2.111466576692874,-0.054053671175617025
-2.101081904311962,0.07951048301337918
-2.0998012013661205,0.02371480608989355
-2.099757185072292,0.060802874923156176
-2.0847607374779353,0.26113389928590125
-2.0767602134582246,0.456404464603397
-2.0644617728385515,0.7214876086129515
-2.0415710704170023,1.0234333283883188
-2.0375869596403495,0.9918885070924238
-2.017139511066585,0.6876298961182732
-2.0165549806841456,0.7021136980606169
-2.0100774856065695,0.5022849444857105
-1.9948656449957174,-0.24671912060740508
-1.9911797159141722,-0.46472719840293875
-1.9875941460802753,-0.6753043120116706
-1.9755724393398901,-1.2598488116704782
-1.9645898769209438,-1.6862021751946286
-1.9596738328116972,-1.7935643456756396
-1.9537288004122804,-1.9327339753968076
-1.9400193373764216,-1.8766177484324411
-1.9328174160934244,-1.8350631439792722
-1.9318073376049774,-1.7573996600951851
-1.9168119624897508,-1.3091164351883062
-1.9070898003646801,-0.8809814416711124
-1.9032447304375102,-0.7462836274436393
-1.8999947240372685,-0.6047707867410039
-1.8997088741790156,-0.6366650747026117
-1.8901530842954524,-0.3178560147795346
-1.8862794843751485,-0.21073697472870578
-1.8820430871843963,-0.11447188727764168
-1.871733200649137,-0.018609652198260204
-1.8677048499068776,-0.006230514979087162
-1.8643696900776672,-0.10301951095467125
-1.8611810832168876,-0.06139058549150205
-1.8491895060400292,-0.3195180764357922
-1.8444229936473828,-0.4317713198663002
-1.843727456414738,-0.4757970505829169
-1.8234428565956866,-1.0603638519115843
-1.8134605759361393,-1.300499600994437
-1.8118483643400805,-1.35037371424807
-1.8078341309505699,-1.4076116442177298
-1.8034525540564326,-1.486886232083853
-1.7981742070411497,-1.4772542428095572
-1.7934210870849825,-1.5510424403906293
-1.7892568583848159,-1.5380175415782875
-1.785374515465609,-1.5246031860931597
-1.7805034493189642,-1.5301380003170864
-1.7669336420208763,-1.3583393824856738
-1.7632719125744056,-1.305856523959024
-1.7546478701367938,-1.25751609919039
-1.7522564997299042,-1.2003766959069961
-1.7464406057584365,-1.178750268237472
-1.745215037534787,-1.2002249752632153
-1.7323345964837842,-1.2623686156365006
-1.7241738289690143,-1.4474304724250344
-1.7235768728186067,-1.454356130192106
-1.707816762722727,-1.7944472581993234
-1.6951193678827374,-2.2073482244757883
-1.6932491004737802,-2.202713718292972
-1.6867173355929532,-2.3055011356651876
-1.6831742712649853,-2.415549276547486
-1.6818554505298517,-2.4712927319995104
-1.678367315546135,-2.4922081278457973
-1.6779502551704302,-2.502441453857227
-1.6762113082120653,-2.440035773541235
-1.6705962214465124,-2.472615343646623
-1.6666862960240996,-2.4945399500369363
-1.6663493385375452,-2.4072217505875613
-1.661011706174831,-2.38330667754624
-1.6096180705506518,-0.824918704144676
-1.607720820974853,-0.8430117706535535
-1.5960874150702111,-0.7091539434465484
-1.5960172752814794,-0.749865276652968
-1.5958300819037108,-0.7938167301605432
-1.5875321537034082,-0.7835327384831352
-1.5762874823094215,-1.092452118820843
-1.564404660246327,-1.5005479872993421
-1.5624608795408164,-1.628556441619275
-1.5546471214474407,-1.8380954864015828
-1.5538396557201943,-1.8604333392440704
-1.5483851162565063,-1.9022650729016302
-1.5433652100806632,-2.0068341454036847
-1.54190224882456,-1.9649832937098446
-1.5405782108368458,-1.9831240629723599
-1.5309468689757597,-1.8524940129799843
-1.529948279379744,-1.8500771971515162
-1.5190934272030552,-1.3541442647084443
-1.507427453444421,-0.48375179702900306
-1.5019705499086828,0.05017709921906323
-1.4991082065518302,0.41695491570914633
-1.4851658025188428,1.926984612366457
-1.4837959518959225,2.1250860886808867
-1.480870369281813,2.4460350270130595
-1.457378486017769,4.521085583364761
-1.4471788514309478,4.953969556231286
-1.446569618495026,4.972689068971313
-1.4426296322661292,5.042242974514278
-1.4389962076731868,4.973807361958953
-1.4388910974128832,4.9501465886179
-1.4326493562098026,4.854572911613135
-1.4264733083399392,4.528890112202154
-1.4218403406477536,4.239231231118719
-1.4170146516037054,3.8556312987956334
-1.4113759431980333,3.4174720608152587
-1.4107051330734588,3.3425242449584083
-1.384593622697813,0.822742187292828
-1.3813976672859818,0.5870541193342188
-1.3785923391488173,0.3661875470018995
-1.3729483370606954,-0.021121352846271965
-1.3623233744613343,-0.4487039558888444
-1.3620455791023283,-0.48963979018461534
-1.3517314532646738,-0.615889518254298
-1.3486030341474766,-0.5237639580884373
-1.3386564961811325,-0.44224792631556925
-1.3336973191604207,-0.3491931462793113
-1.3332510560544053,-0.280363186479233
-1.3229791544184786,-0.08104319060350797
-1.3203294964455072,-0.05265896830054515
-1.3165941913405055,0.06607467937786196
-1.3029382786470551,-0.009357497985928288
-1.287295796079178,-0.570959009599348
-1.2854099742917335,-0.6631322314122694
-1.279676090392719,-1.1115670570579737
-1.2785993367810113,-1.1102214411332738
-1.2750270234530567,-1.3745448013112653
-1.2730113479486524,-1.6072749106664959
-1.271489573193493,-1.6717925646119718
