n_harmonics,base_freq,magnitudes,instruments
8,1.9831585476488267,"[ 0.89808731 -0.68334477 -1.49304271  2.26385882 -0.77047264  0.6881857
  1.99552211 -0.97129758]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.994267159867734,-3.9373906209638174
-2.9861749635325925,-3.9149982104115115
-2.9744371340653695,-3.780116744091593
-2.9726593565944777,-3.7143502972130946
-2.969246269105894,-3.7251259662506397
-2.9661863508293704,-3.6360249089938974
-2.9656633165734236,-3.612939827102515
-2.9635342113199763,-3.6369550301959
-2.958575976795475,-3.4830399887144687
-2.9528106529314275,-3.4008125243795666
-2.9513380476973534,-3.3380065600236386
-2.9292577710158625,-2.743723469703727
-2.9279405647750316,-2.7266383978783266
-2.9240489727392758,-2.5450065293468054
-2.921167020902258,-2.43961858335338
-2.9097186408292552,-2.0695382390101487
-2.9085658729571646,-2.000788130841518
-2.9084769338476053,-1.9738758404457653
-2.9062311860766386,-1.9401660859429537
-2.8999233943823177,-1.6872149098152913
-2.899697293846816,-1.668335017377501
-2.899148973526322,-1.6541903235006823
-2.8961657557655176,-1.5452615396002212
-2.893920930059991,-1.4537589525396435
-2.8932317151871247,-1.4286313221475115
-2.890537723530364,-1.3214001700964433
-2.8792408379699905,-0.90439872169501
-2.878094080989835,-0.8571578341637903
-2.871673219765192,-0.5660062903966626
-2.8627277663963753,-0.23238872147657244
-2.855604088714764,0.012243665536681665
-2.8541678106714805,0.06638019400104798
-2.8508623785242397,0.22110776112706715
-2.8481547159028753,0.2452327380014201
-2.8220316492022324,1.0539640270585526
-2.821071425633094,1.0782634452943995
-2.8167414424511663,1.217746810004438
-2.808257328789235,1.3785615037127004
-2.801075824077646,1.56175218340866
-2.7983888881182395,1.5275140329898278
-2.794127977641229,1.649230328740249
-2.788139550573061,1.7225617457569418
-2.781117940864019,1.7456189787647594
-2.7776013563444772,1.7777444439316819
-2.7764588698088275,1.7981301715945497
-2.772292657918938,1.7877385178229992
-2.7623329659761904,1.795317593380592
-2.756421423145968,1.805602771262947
-2.7532861412294247,1.8112195084266987
-2.749583212407307,1.7727140257001852
-2.7478024686022087,1.758348803574642
-2.725826710169725,1.4609170725854972
-2.7220036518583504,1.422036335430939
-2.71552233052632,1.3049279635666835
-2.7091905558504292,1.1625916099170015
-2.709023564352199,1.1566454122088523
-2.6976343534031697,0.8638556112884681
-2.694489538153861,0.7922661436943523
-2.681610115977361,0.49530578016942306
-2.680507897691072,0.4831469000525704
-2.6790974767068043,0.4556571041336826
-2.644479562170985,-0.5086730980086045
-2.643959636197759,-0.5219298052145714
-2.634923471609098,-0.7810951517245484
-2.6341898301711204,-0.8136221344723615
-2.626375524833878,-1.0461632262229197
-2.6247879897573543,-1.0617170976305947
-2.6237999724650165,-1.0944813139408165
-2.619703341636542,-1.2190428958878716
-2.6098013936589646,-1.414152822174517
-2.5959720707662397,-1.738218111831221
-2.593484672780975,-1.7367533624485731
-2.583275124134474,-1.9333031923368273
-2.5807522804325633,-1.973502640753109
-2.5775985233308853,-2.012075429892008
-2.577451066882399,-1.997555564054342
-2.571397986181743,-2.09019677737648
-2.569539886294197,-2.1113061517500027
-2.567755841945781,-2.1414227647711033
-2.562888885246779,-2.1990488664481025
-2.5547237774403415,-2.2359969736209737
-2.54573235350125,-2.314560947472085
-2.5398272587732444,-2.3462040040592504
-2.5366926072065112,-2.397434277913962
-2.5302896567307345,-2.376150226545878
-2.5281539898841134,-2.4027359461511852
-2.521188272404726,-2.442915144631417
-2.5203413401824375,-2.43871142612339
-2.51945117935137,-2.408027684181285
-2.5180854327082476,-2.4113741521970873
-2.517095245436085,-2.417354704672585
-2.515656539365766,-2.442380011120882
-2.5153231978214246,-2.4383515618588856
-2.5146458795446556,-2.419357687500466
-2.509970535016783,-2.390462794570126
-2.5056736279042404,-2.411758247602228
-2.5029103377459476,-2.3684148592289533
-2.5024864107004086,-2.3697178048542256
-2.4922023098847528,-2.3772049187647912
-2.491593917883399,-2.3859976181980134
-2.4870835310439094,-2.2717473007746376
-2.485612555772663,-2.341667921485714
-2.482173339206499,-2.3276061456751442
-2.481309695947123,-2.308826801782705
-2.464090475986403,-2.211542362529229
-2.4619108331041697,-2.130308185134672
-2.457264155128432,-2.170332140940142
-2.4528371724504403,-2.129098809987301
-2.4301448114930446,-2.0108269969670443
-2.4298503589760356,-2.0515339569865354
-2.4124532999679587,-1.9533519463902131
-2.4120019661370735,-1.9414652061438922
-2.410369063269777,-1.9446589366836469
-2.403099733045919,-1.8718219609889946
-2.397030404216158,-1.8938725938237593
-2.3814714414176557,-1.8488638113944897
-2.3806215936935597,-1.8493030709598486
-2.3751157916436796,-1.8423811401234613
-2.3660074336830315,-1.8706355591287265
-2.365868875533368,-1.8243024441124218
-2.3637609047347894,-1.845199649955086
-2.3615011615350032,-1.8978220713163292
-2.3582961667101485,-1.887935103739312
-2.3445052458399678,-1.883374773535395
-2.34347591434309,-1.9007446715006033
-2.3390560646003897,-1.9072105530648746
-2.336386648086284,-1.880835802411242
-2.334078256442626,-1.909875727404982
-2.333243689531369,-1.8983018546609969
-2.324177580726482,-1.938510924407889
-2.3196287262437054,-1.952539422015908
-2.3121181103803607,-1.9482333825883231
-2.305148222683867,-1.9854203821716196
-2.3049874374175543,-1.960041675283704
-2.3019709362753273,-1.9503687495338176
-2.2751329526812523,-1.9758975274229749
-2.2716710307668366,-1.9456617365960198
-2.2646891859271827,-1.927730690085733
-2.24380431719351,-1.748254167608502
-2.240992334411906,-1.7714774769133164
-2.231335339450829,-1.695120872435902
-2.2276572378271906,-1.6484193842771964
-2.2096717716161134,-1.3850330277306966
-2.192205261318306,-1.0104765422926527
-2.191395720718936,-1.039053093211236
-2.1798382524955255,-0.8138971613726211
-2.178765813369087,-0.7669611881361265
-2.1701423559087774,-0.5453307974967395
-2.1659980252667035,-0.43187309418469016
-2.159087730179917,-0.2726981657716607
-2.158660056781102,-0.26730473822509687
-2.152877849988878,-0.08937301045205767
-2.134169280025545,0.3944565230335585
-2.131176511281785,0.5123432474304129
-2.127616303244657,0.5902657963766365
-2.115897246895063,0.9169899722382756
-2.1110153313298827,1.0252909049239651
-2.1075678008824097,1.1355357382931075
-2.103881284252706,1.2600945636500738
-2.101918175231313,1.2887188729214085
-2.086200118688816,1.679469001762334
-2.0849894950774246,1.7305849252082954
-2.073388199013169,1.9970023156700605
-2.05073449401127,2.3959149691483397
-2.0491959396342545,2.398495564922749
-2.04701900670696,2.406134115256353
-2.033202108054961,2.634501312028362
-2.0329073424680413,2.6127964475463927
-2.021643515256975,2.6859731467328456
-2.0196156830828125,2.6705626837594463
-2.010875852373273,2.7321115495315142
-2.0056549271153377,2.6692402447358283
-1.9912683794710007,2.6649474126996413
-1.987072174347568,2.581070737507694
-1.9853758190053052,2.576597202828698
-1.9799370183205753,2.514243826349473
-1.975571828760625,2.5061458601113666
-1.9616927202068095,2.299040270263045
-1.9518420110169454,2.0703836222845284
-1.9370132908860995,1.7633173739140202
-1.9336432093629605,1.68893972767353
-1.9240364028562913,1.4407013870132799
-1.923330719561779,1.4319388774780983
-1.9214680938054178,1.3790455259766046
-1.916691997167995,1.2575123033159736
-1.9131792532069676,1.116853807705703
-1.9102110779536645,1.0697635679299171
-1.9075618582132068,0.9891261324097086
-1.9031581350607676,0.8931334140097463
-1.897290233362965,0.6907701113417897
-1.8826446034541973,0.32354192385136454
-1.8782450181554857,0.21891870513809053
-1.8758757356466713,0.15445428528650187
-1.873420318619533,0.0874866804278497
