n_harmonics,base_freq,magnitudes,instruments
9,1.3591389583812346,"[ 0.08188744  0.49449115 -0.16702176 -0.91947091 -0.77781777  0.44789356
  0.29810323  0.91909684 -0.84489832]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9821340210945566,-0.7848077645601325
-2.9801811258730875,-0.8273986218580015
-2.9778333528141374,-0.8785730947790872
-2.9599213522131302,-1.287686467378325
-2.948342451065272,-1.5119666753696135
-2.9373307906930206,-1.7618835399983108
-2.9336752324280027,-1.8145716609714149
-2.93063036689462,-1.8557435240942308
-2.921320057614732,-2.0220467351240483
-2.8978664634914955,-2.236009389624822
-2.8914145534278077,-2.3759013113968694
-2.8892544011322405,-2.351536344764758
-2.8818493270929304,-2.3979083657562477
-2.8759007514208212,-2.428503449151329
-2.8740836577366045,-2.389834297006815
-2.8695489483253356,-2.447346101097623
-2.8637857402552145,-2.431123857972982
-2.856331162646509,-2.4606353883981478
-2.832094278545404,-2.3637596252627784
-2.830772718092752,-2.328314585976171
-2.829763886201917,-2.331027259473733
-2.8282043716372725,-2.338249945124864
-2.827468095950043,-2.3281709191693922
-2.8233522137704354,-2.30704269073398
-2.821837225651586,-2.261671649208128
-2.8009237164601117,-2.054056319454358
-2.798628997849325,-2.03305989360754
-2.7967249687254783,-2.035598801076554
-2.790730986786693,-1.8892859187399447
-2.790261699539109,-1.9370401508890305
-2.780630330533794,-1.8121668478684798
-2.7795858278864602,-1.7742761103253868
-2.775013751962988,-1.6961616364554093
-2.7573220199153488,-1.3560206434697868
-2.7546523858851826,-1.3522745093677748
-2.741487729474944,-1.135057394282352
-2.7388530581645254,-1.0784814423047444
-2.736820558737966,-1.0506567220146343
-2.7324649486879333,-0.9708187899637081
-2.72637242673063,-0.8518145731606503
-2.723084227919056,-0.7970999337337714
-2.720613703216182,-0.7552636380216555
-2.7162091360032763,-0.6987374426559667
-2.711363058051723,-0.6208243709539406
-2.702902849398665,-0.45283421652045486
-2.6984392162916864,-0.3831462969029105
-2.6961910186607905,-0.38207225541207546
-2.6950144815397064,-0.3258086634269376
-2.6890664454409916,-0.2661268653404826
-2.6788960462061686,-0.13400543601640363
-2.678099754531309,-0.12199931765238956
-2.6765322653439716,-0.0921343656784763
-2.6753558969711593,-0.08748134603668604
-2.66789568203818,0.0035129665015253084
-2.6675232884430855,0.03468142159331024
-2.6554733919432527,0.10879362888054141
-2.65499887766051,0.18150616063177485
-2.642587367456503,0.27109689365208184
-2.6303838516625735,0.32332938780859305
-2.6213962882755966,0.4088584279595827
-2.608829851436851,0.43709659159556713
-2.597766237144766,0.42901280981114104
-2.5922819466965334,0.43555718129029164
-2.5910183585704836,0.4214870949477191
-2.5893164316906008,0.41481533400639636
-2.573726196790628,0.3525054934893325
-2.570173752821371,0.32966890241640057
-2.5581916125070343,0.26946395629564046
-2.555387255090082,0.2682362934301698
-2.5548824472288105,0.2766668170672016
-2.553477185668134,0.2312500677507147
-2.553293253308759,0.25693416482424103
-2.552945387385191,0.2328160207693713
-2.5501041986382673,0.2189590296448557
-2.526465366045861,0.03248029080982093
-2.5255611244843816,0.01486062152569673
-2.519118218399469,-0.08281454706812236
-2.5115285130091403,-0.12857734228964443
-2.5088111064085927,-0.19391873106697943
-2.5033931896908745,-0.2514423910313423
-2.500477041482985,-0.31666007837124904
-2.499120002948945,-0.28490900526361845
-2.495389417715425,-0.3319572716842489
-2.4915558705096865,-0.3978283651940292
-2.487912764108838,-0.4170851349746277
-2.4849316350104917,-0.44162663205800057
-2.4754049854382485,-0.5580889435893284
-2.475232551165334,-0.5596193193093668
-2.458577478179506,-0.7739527675636924
-2.428973773145138,-1.0050931838249886
-2.4269556252707716,-1.0407630822949678
-2.4136810727189237,-1.1282551466379158
-2.399794475666814,-1.1752216980584986
-2.3960474601562796,-1.193279086176049
-2.3829406266675592,-1.180309366517902
-2.375994127679185,-1.1860481952627258
-2.373272026501567,-1.165423897812076
-2.3623264512454836,-1.1841628355423026
-2.3606224557579423,-1.1312375375270227
-2.356024011693967,-1.1423236971428512
-2.350839240344885,-1.1599511050820248
-2.349288910701666,-1.0877564006882747
-2.3488436948959794,-1.0818739759046105
-2.348596086913854,-1.1159340169721779
-2.345740194878834,-1.0866440514323241
-2.337625553253427,-1.0247043287474868
-2.3361671279849014,-1.0475641181215918
-2.332867404828896,-0.9930591830259065
-2.3151561128070237,-0.8363369875610142
-2.3092687680215747,-0.7841890844298287
-2.3090003740470086,-0.7414337645361225
-2.306432334501239,-0.7020081940445376
-2.30517041487934,-0.710383245761118
-2.3050880158102682,-0.6812826780102751
-2.2988208738321814,-0.6305694792175615
-2.2973166042653546,-0.6029017475620131
-2.286999975647019,-0.4853389292357979
-2.2842763096387646,-0.4136683912322682
-2.2703923997484243,-0.2418957889472833
-2.2700857765850926,-0.2074892173876955
-2.2685479737976277,-0.12000591229846919
-2.260247724324619,-0.024955493932387534
-2.256679879678399,0.045532447238477165
-2.2522624192424923,0.12584861051816623
-2.24703997523573,0.2320054778668912
-2.2459325034800317,0.2398073299881228
-2.244040604875739,0.28402294585012855
-2.240454239945854,0.32525392313247686
-2.237036745557101,0.3923613509933167
-2.2213622149286874,0.6723736298710528
-2.217981016942323,0.7489928254873107
-2.217000940620034,0.7148301348699465
-2.215343969564542,0.7501956039709252
-2.2018116175696036,0.9937665981231232
-2.200444697241819,1.0280461304708852
-2.1997263746567546,1.0520706648806213
-2.198294208692931,1.0138207568978286
-2.1797211962246337,1.3444162477287678
-2.170780174550656,1.4607852940196033
-2.1612726857253577,1.583224622332688
-2.15858642044601,1.5739284496055108
-2.157411940721607,1.6629554153882498
-2.1523679543873104,1.6869654810896495
-2.1513504395510212,1.6493239403777264
-2.148529875398726,1.7369889228246325
-2.1418349234288625,1.818463472826495
-2.1372512554390743,1.8241024943269435
-2.1366397211290864,1.8213059001908938
-2.1341220613229273,1.8374295134135346
-2.1288472004973387,1.9001567617020727
-2.1239598394344545,1.8983624571808972
-2.121498581988381,1.9318892017659404
-2.1182652989331046,1.916680116437567
-2.094993546535238,1.9758625166927823
-2.085843135708994,1.9452008795802758
-2.0826761025528326,1.9438485682703734
-2.0744222252105544,1.9240315510585593
-2.0707415464379184,1.9024492079381128
-2.062432256081232,1.867783730595229
-2.0522632364774176,1.7707996251542746
-2.0419166047867705,1.691735205651606
-2.029041541627313,1.5501544175232833
-2.0203041376825324,1.3965242688607817
-2.0195670899211517,1.395295320418473
-2.0193377738723615,1.4102755016304178
-2.0153000348678116,1.3393252044027835
-2.010263869515617,1.2607767827883172
-2.0031358884993766,1.144494454414656
-1.9987226850580777,1.121433592981217
-1.9915928098713813,0.9695020521554557
-1.9842709436996235,0.8071888702406906
-1.9695580099108225,0.5332636242251182
-1.9673178260566633,0.5073803921050173
-1.9653074361259397,0.4549808349145943
-1.95547462155114,0.22737196980005933
-1.950363954770739,0.12862163848204533
-1.9382477340783564,-0.12464666824527645
-1.9299123161520175,-0.28901236372026917
-1.9230441469312547,-0.4339764105082162
-1.921233037065351,-0.47170280786916136
-1.908518973976537,-0.7236184574908485
-1.9020610209745996,-0.8876260786120412
-1.9018666210337833,-0.840970970131934
-1.9006363687411811,-0.8676483386778645
-1.8990825052424953,-0.870686157804581
-1.8881555837336437,-1.1038050877170469
-1.8698336287082593,-1.4049509596575922
-1.869754882215568,-1.418341980001894
-1.8627452072112618,-1.5212042679117848
-1.8605646338046993,-1.5857712304336755
-1.8473933791651447,-1.7586994580349735
-1.8369015301296499,-1.9190499421114
-1.822930759050226,-2.064938965244545
-1.8225399412707446,-2.108902063985422
-1.8124399223355636,-2.188084217429034
-1.8123100898553908,-2.2043986714912824
-1.811262674576918,-2.1919700163095186
-1.8097186416951354,-2.2100203218605476
-1.8041287710221718,-2.238693984404093
-1.803432997551084,-2.196587383741597
-1.797970845672116,-2.316819808310064
-1.7976152273948116,-2.2861751570274764
-1.7800648875144274,-2.38938136077851
-1.7728910092187684,-2.4424841659137
-1.7676336885074388,-2.433064255360342
-1.7661626505574286,-2.4589970021827847
-1.7629715884422779,-2.472355584278323
-1.7614142876359522,-2.463721807483556
-1.7410289554523726,-2.5039929237370404
-1.7222980699364179,-2.4703568198588948
-1.7182134007782697,-2.4664647661471313
-1.7126771605645417,-2.3700762657393635
-1.7106775225978212,-2.4376457618005163
-1.7056336820970674,-2.3588392560329665
-1.704595794988719,-2.4227965704105165
-1.684738160860639,-2.255849393799385
-1.6802527597635921,-2.270286960332177
-1.6732655250374862,-2.181196558262232
-1.6618703933560717,-2.056935963526474
-1.6614161123869728,-2.1042797184224407
-1.6467610526786138,-1.9724916713946639
-1.6437999104381416,-1.9255743506598677
-1.6422824864420364,-1.9043855838720973
-1.6389562267052398,-1.8738659839966725
-1.6257049916285446,-1.743869681658279
-1.6241773187473956,-1.7055542079589867
-1.6236825328798827,-1.7110666705795752
-1.6227960637144923,-1.680010021928705
-1.6202051329692098,-1.6747293265006564
-1.6170553125225,-1.6404213364713498
-1.616571719378773,-1.6235534096324917
-1.6149405690669352,-1.616963554165872
