n_harmonics,base_freq,magnitudes,instruments
10,4.9597124662204175,"[-0.04453954  0.40155536 -0.24049912  0.56166676  0.5840795   0.77956959
  0.12250926  1.01398984 -1.64875715 -0.51462452]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9990735502319983,3.390481092024366
-2.9943853606376063,3.37228671733777
-2.9899877540209636,3.2794667452315864
-2.971678641636922,2.2780255566975494
-2.9669079846973556,1.9533704954132938
-2.964782956206844,1.785658670351634
-2.9601987409923822,1.4530308213023022
-2.9555297922447368,1.1252297910767168
-2.9507882238192584,0.7910426162710323
-2.9505744364719817,0.8105035515961035
-2.943908649018473,0.42236031341225455
-2.943196409834171,0.3902443415823864
-2.928615663101605,-0.057283549510949966
-2.9257335571729453,-0.08018360600362195
-2.896315231618151,0.09721810182157957
-2.8915900850602982,0.08582280005354857
-2.8907416632751985,0.06758742496892017
-2.883977419410037,-0.03478118785411631
-2.8758220455554495,-0.3291236075227753
-2.8703196603929664,-0.6074687248314632
-2.8612743123651043,-1.260353274142077
-2.8597951866600093,-1.369424508289056
-2.8422348671363284,-2.9586067855595095
-2.841985364498933,-3.0221532305815844
-2.840944562173429,-3.094067489917775
-2.831480860931337,-3.8948326935389233
-2.83119905744351,-3.8935541112559635
-2.8221590769886453,-4.410051404831938
-2.8147334197029945,-4.569717450346179
-2.8133394535407703,-4.6145415761984365
-2.8028954963693478,-4.3879662015861784
-2.782929859182528,-2.9940754238580007
-2.769683561632824,-1.7597705604861034
-2.7565000060503086,-0.814408346267134
-2.7431557871194157,-0.5189162864115028
-2.736178503585647,-0.6533109548265768
-2.72829975528333,-0.9785848655315138
-2.7262079931838565,-1.126258681315057
-2.7260163601614513,-1.1269971589798242
-2.7186375126811226,-1.699221895633958
-2.718165464230792,-1.7240399653720477
-2.709571110543828,-2.4512926790746494
-2.688590909186942,-3.7245182736421447
-2.688235015239052,-3.734668362418293
-2.6879184500596214,-3.744100363060637
-2.6869055627132754,-3.76131256235562
-2.6862849229370145,-3.772227743689305
-2.684981029067399,-3.782983774220614
-2.6803282272040185,-3.7802682583981784
-2.6710543976515275,-3.498681713277517
-2.665023082647382,-3.1232870565863045
-2.6456005561495566,-1.0889641392990421
-2.638402415604615,-0.22015955708965207
-2.6366128292985307,-0.015601394091587513
-2.630737251885604,0.6210508569878399
-2.629993300124023,0.7174393899339657
-2.626691968016444,1.0097144391253665
-2.624148572778651,1.214350600894234
-2.620691113178233,1.4516048472501872
-2.6154531629581155,1.747878921650935
-2.6057710800375435,1.9153370904438731
-2.5977271708279597,1.7603837660944548
-2.589181157121211,1.3310414699643949
-2.585993102868791,1.109767192269834
-2.585582802783467,1.0748786496439666
-2.584899710913012,1.029088290312038
-2.5681216066422343,-0.2650446272591414
-2.562093565254122,-0.6701972247076369
-2.5552725491069856,-1.0107913071928663
-2.5542811592373207,-1.0313736044892456
-2.54440064454412,-1.13603713515744
-2.543031722395357,-1.132502311706104
-2.533818571960405,-0.8650008093458467
-2.5294185085845236,-0.604883483411035
-2.528003595464745,-0.5192341718849245
-2.5267146442119532,-0.41414217401435105
-2.5260183391311966,-0.37143563862530093
-2.521684446373207,-0.02757720759316013
-2.5207718571284987,0.04367869573693652
-2.518078283151386,0.29480927221181413
-2.511593692461357,0.8862412580518677
