n_harmonics,base_freq,magnitudes,instruments
9,2.4284090707526613,"[-1.69348947  0.52522997 -1.72703975  1.05184952 -0.45673094 -0.43126673
 -2.34688375 -1.74978905 -0.6556928 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999486103579387,-1.8673040140729444
-2.99634247550621,-1.8474652365420554
-2.9879175191229645,-1.7648662095205605
-2.9746879855836084,-1.5620019805013876
-2.973927210034785,-1.5476306730917169
-2.972411687834689,-1.5192293810792745
-2.970683869508999,-1.4860708057477745
-2.9654597132623586,-1.380136900083816
-2.95303668674525,-1.104951116915107
-2.9493914059823156,-1.0218920715760549
-2.9438608097217953,-0.8948829260672779
-2.9340105971199417,-0.6774148843697355
-2.930698706290417,-0.6081871517489689
-2.926755684204692,-0.530285998076218
-2.919938486156098,-0.40722125915260415
-2.9179240792976184,-0.37421054599764464
-2.9174713709879314,-0.3669980716671646
-2.904834681345077,-0.20584923522165505
-2.89566893916433,-0.14298292619224617
-2.8952785715417817,-0.14097094059234588
-2.8849732902478467,-0.13367417505181817
-2.8680063505878675,-0.2714944953682434
-2.8584285966287535,-0.42887996793503197
-2.847604967573293,-0.6703862574001932
-2.8469057154730963,-0.6878281478297432
-2.8316435631265233,-1.125629125716387
-2.8251823269406877,-1.3347768609646942
-2.823719693615641,-1.3831375654442126
-2.8208297922424226,-1.4800840972365734
-2.809404321361429,-1.872713920502219
-2.8053311739509947,-2.012808091255553
-2.8041755811865894,-2.052114202817191
-2.8041703745510924,-2.052295345975724
-2.798166556715593,-2.2541600915683575
-2.7847544379344726,-2.673519522709908
-2.7813907727895497,-2.7685645113504096
-2.7791065049109633,-2.829937280619575
-2.7775756829720493,-2.8698928846683995
-2.776854554150007,-2.88846365995952
-2.7653624985006218,-3.1417779447395127
-2.747261373951758,-3.3622418269407013
-2.7455863439234838,-3.3700697887145252
-2.7384132900429203,-3.3792628715634687
-2.7361136191224213,-3.3728822827339666
-2.7303336977440575,-3.3392918459747056
-2.721378154002268,-3.234578930081791
-2.7191594839659414,-3.198220590580178
-2.7135559081252065,-3.0913614833902474
-2.6994536180044184,-2.7240092744297058
-2.6804440523159467,-2.0517344679930094
-2.6798868338400976,-2.0297329210119273
-2.6773140173881247,-1.9272895905122924
-2.670384488867976,-1.6432611149663134
-2.668137622064484,-1.54954688351916
-2.6607276551902315,-1.2377806585424804
-2.6581933703673633,-1.1311290819940645
-2.6572046228637394,-1.090023714059021
-2.6546493894981706,-0.9832151308178001
-2.6540809565170242,-0.9598013303284042
-2.6474614537899037,-0.6898110716484924
-2.645446113885421,-0.6096207175074512
-2.6366175392125815,-0.27650145640028867
-2.6290522912629393,-0.019854093566119023
-2.6239087661207767,0.13633330147356296
-2.6201201892658608,0.2398552653020953
-2.618884799213492,0.27126878557677936
-2.6144532386560027,0.37525187592389003
-2.6143535975721557,0.37746102575104984
-2.6111883500644772,0.4417577029110616
-2.6095389194567735,0.4722813493227329
-2.6089830286912155,0.4816706475388595
-2.6012643619893314,0.5894089827252814
-2.597740669934878,0.6203722325996391
-2.5933099602965752,0.6434307131923775
-2.5863577715687214,0.6415290992775838
-2.5761929335665603,0.5561548535098938
-2.5743475418793036,0.5298712828555386
-2.5706792455989085,0.46893030013866416
-2.5694581181039027,0.4454488166338082
-2.5502781778141586,-0.08757327384711065
-2.5494624853049723,-0.11671256450822297
-2.5493737256991835,-0.11995566111272583
-2.543089654406394,-0.3596396722719603
-2.5329485211875853,-0.7957631436269785
-2.5126825200122953,-1.7803290431194192
-2.503609535760801,-2.2338663805498373
-2.50317451545345,-2.2554196518692096
-2.502338119773957,-2.296758885004347
-2.501854347979537,-2.320576396414218
-2.4914580593871087,-2.8152654848612686
-2.482674394187794,-3.197671728404738
-2.481995798851443,-3.225175623013706
-2.4808288283056106,-3.272038785119384
-2.480168856174708,-3.2982289578090827
-2.4732992890551966,-3.5518440712256605
-2.471183058114251,-3.623003904997077
-2.4679335144114205,-3.7246959287933743
-2.4678664636532357,-3.726658947535922
-2.466929393563708,-3.7539936128208127
-2.464756840395543,-3.814775524769994
-2.45712720461081,-3.9917308910797216
-2.439156877571699,-4.161954032184823
-2.439049649206166,-4.162115181799975
-2.4246391486297956,-4.022169993088873
-2.4123173400915867,-3.7042993021414174
-2.407926230282648,-3.5474539267923886
-2.3985508361414234,-3.143176918875978
-2.3955174931875787,-2.992711109742533
-2.389530954562847,-2.670322772271091
-2.3858383660444797,-2.4554882008847265
-2.385545711056138,-2.4380698248774593
-2.376653036256431,-1.8753482704316384
-2.3629266176975445,-0.9150936561742761
-2.3618824595514174,-0.838561890919239
-2.3613776075076105,-0.8017845782205956
-2.360266375328715,-0.7192474386465002
-2.3434792202227768,0.5385396679717297
-2.339117282801916,0.8635680254326633
-2.3325688498579833,1.342780393781432
-2.3319066247867726,1.3907498702052865
-2.328790181443005,1.6123769430069719
-2.298125705924501,3.450778752751719
-2.287606503150482,3.8800957537901315
-2.287458349149012,3.8845512877146597
-2.2763531265797066,4.196957532306249
-2.264631594163909,4.360924029761388
-2.2601047550121742,4.378028943505095
-2.253802496151036,4.35964774381572
-2.247817496229395,4.296902793681296
-2.2446810769248184,4.247330646066825
-2.231185355402634,3.9085677762803708
-2.2283970832095035,3.815159821326239
-2.2157499847010778,3.304055971203703
-2.2155332645226746,3.294147141670459
-2.2110151899884314,3.0806698346866526
-2.2105083741124525,3.055643389126362
-2.2013806561931126,2.583878505657327
-2.1974382904314713,2.3681183711518985
-2.195928713758231,2.284094344366889
-2.195545155663659,2.2619110120644867
-2.186652062444898,1.7519831265633325
-2.1588889593296914,0.16406802192498401
-2.1391870628016143,-0.7853979087815319
-2.13714107061411,-0.8697067181549003
-2.129121231956435,-1.1658286197177747
-2.127346735739657,-1.2246023545906588
-2.1154196069836964,-1.5431144341915919
-2.1147668254009924,-1.5566012128846924
-2.111872871536331,-1.6118828420171172
-2.1081256769146206,-1.6717244245879725
-2.1039111736860674,-1.7225364886181955
-2.1009421486242594,-1.7478797157373804
-2.0910753989992052,-1.7708914955335726
-2.089393772498927,-1.7657390797675052
-2.085586637130346,-1.7435620684785555
-2.0842770772433434,-1.7330309345783073
