n_harmonics,base_freq,magnitudes,instruments
9,3.009409184957696,"[-1.32653825 -2.49032646 -0.1128259   0.13908507  0.56132787  1.50286613
  1.11173734  0.7814202   2.3299247 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.984981342564791,0.6904246065286227
-2.9830781730327356,0.6534933603369456
-2.981469057097826,0.6232295946306474
-2.975502733321086,0.4950855034743104
-2.963052898227324,0.1850776100797174
-2.9574222031023805,0.03123340379249213
-2.9526847216057073,-0.10024227512497663
-2.9503846755142966,-0.16975780052324663
-2.942853724128207,-0.39330360286753857
-2.942548131177909,-0.40114298912920576
-2.9406826143264597,-0.45975198047824484
-2.9365924548979763,-0.5789081590459936
-2.9305649952029147,-0.7486251593015478
-2.929820592405293,-0.7721366213788962
-2.9223829125363006,-0.962907001355965
-2.9188570735801864,-1.0512839151281186
-2.918659138613328,-1.0519693842737525
-2.9131621376936927,-1.168609305138133
-2.8965396276324995,-1.394394522533727
-2.893416021817478,-1.4115904153373942
-2.891084373028404,-1.4188522709654765
-2.8806660023786703,-1.3782606357499325
-2.863911769455639,-1.0789293903139954
-2.8638220211312353,-1.0725769556377902
-2.8578570653449233,-0.8979109035411892
-2.8408308406343723,-0.23002995021628903
-2.8304560061571866,0.26696579993562913
-2.828829375523631,0.35046592813127253
-2.8239606365060683,0.5984103022923132
-2.823402511621165,0.6299772182195859
-2.82221653335361,0.6944875166885935
-2.820633417669475,0.7726916637916464
-2.8169478615210837,0.9672799972988132
-2.815406490511015,1.0474789752610731
-2.8025958793187007,1.6815630905687577
-2.8012778977581156,1.7463605138763787
-2.801123212882215,1.755173341282631
-2.7975531946413748,1.9116672979572997
-2.7876525758081345,2.303180974914528
-2.787083182298937,2.3186172151896933
-2.7845446208971696,2.3982951235662147
-2.7796646170657184,2.5350071298768393
-2.7697390118534724,2.712081433853057
-2.7693748202155364,2.7117508531582915
-2.7641955127818054,2.744192689888304
-2.7639891730778015,2.743624247707194
-2.761576090853226,2.7457470378539135
-2.7531894229500535,2.6613950371201995
-2.7433544076579746,2.410023796739779
-2.7429734482654093,2.3955420182744587
-2.7324672483839807,1.936667077749706
-2.724989898617973,1.4992926666593371
-2.7152757929593943,0.8129041580249385
-2.7035048044728613,-0.16676333217769423
-2.6954212391808983,-0.9060294845013493
-2.685621499985749,-1.8411702586645253
-2.6755854831432884,-2.796646207292403
-2.672714102518368,-3.063726262895659
-2.6703418523140865,-3.2848727520054593
-2.665866283699672,-3.6813589981292947
-2.664003142176312,-3.846525764322598
-2.660444337143894,-4.1463719796140746
-2.6585784523852816,-4.296189020962394
-2.6468448270226705,-5.150412261372303
-2.645183735538457,-5.257941137791069
-2.643869558656374,-5.332786214974782
-2.6396716836931935,-5.571152480499848
-2.627533571290381,-6.072529058792994
-2.6242082205761355,-6.158405151839749
-2.619523342373192,-6.242441204799183
-2.613609025808322,-6.285585412743433
-2.599379626113549,-6.106531966433268
-2.591536312454231,-5.839993790230136
-2.5833748730271724,-5.450170872948973
-2.562901140210279,-4.101356846256497
-2.5405310783257518,-2.333704132881492
-2.533309708671184,-1.7720487531196878
-2.5296631712632944,-1.5044851082490263
-2.526646510497188,-1.2893530115505127
-2.522314346067165,-0.9942147675797611
-2.5056153810857635,-0.06522862612094277
-2.5041121332766973,-0.0019487357600691262
-2.4884633318350753,0.4637991711804356
-2.478698231771974,0.5566669197097713
-2.4771228386837656,0.5517012156992347
-2.477040399965091,0.5549809967958927
-2.476898421603899,0.555947542742934
-2.4588907344683895,0.2866975642008734
-2.4563656416235737,0.2170608343852014
-2.455574127844158,0.19044297170750354
-2.4377090089000872,-0.5071068628760664
-2.4304699731171846,-0.841227573446058
-2.4216677635339847,-1.2669513155053145
-2.4154762799624843,-1.5582870009955523
-2.407905924554252,-1.8964819942503721
-2.4070716790137685,-1.9301454041945323
-2.403962774705702,-2.058473541765238
-2.4035618088420523,-2.074460905074958
-2.3936588611812946,-2.4188879609091245
-2.3806591455085515,-2.7049051279117404
-2.3712532372857487,-2.773507299962615
-2.3629423443944964,-2.722692542632583
-2.357850147377836,-2.6432699443467707
-2.3578323855260184,-2.642470598306066
-2.348423988629043,-2.394156099971301
-2.3454194054702815,-2.2883032075985525
-2.3443134995853505,-2.249622755580832
-2.3322317072497687,-1.7027208021234574
-2.328557567985479,-1.502116829946921
-2.325953718816849,-1.3552710784190884
-2.3251518214790394,-1.3083150662642897
-2.3165990041446607,-0.783462779959959
-2.310717107925173,-0.39776876215320084
-2.3065030475697497,-0.11503267098150569
-2.3054464868807547,-0.043340994894054484
-2.2919922235739314,0.8615705976348192
-2.286301909092831,1.2250229997878905
-2.2845631833134092,1.3329069220521246
-2.2841151216718116,1.3596536553194105
-2.281738139070729,1.5051278246708222
-2.272545991091993,2.018770789111267
-2.27130538672049,2.082768115674283
-2.271064375697139,2.098249979887883
-2.268942240573684,2.2015640714703437
-2.267561746942828,2.2670156997188315
-2.264123569098479,2.4213205959270865
-2.2566840248146685,2.7021121607609895
-2.2454751687494428,2.986711766937379
-2.240665196062059,3.052104212854681
-2.2379997196963304,3.0765803440350816
-2.2358997311520463,3.0833734564135002
-2.2341135349533916,3.0845059781538007
-2.23041757988927,3.0785712707785433
-2.230328085750391,3.0812902380530254
-2.2288592520497668,3.0695182842212625
-2.2225219633375737,2.9917708025512955
-2.214706684789407,2.8196409635881676
-2.213381244528689,2.7824293620431995
-2.213312850624475,2.7804483927250905
-2.208958455439541,2.6430183452274694
