n_harmonics,base_freq,magnitudes,instruments
8,2.679406678448455,"[ 0.24294634  0.24616252  0.18189005  0.62474583 -0.24684523  0.44488569
 -1.18588215 -0.46404156]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.989787403096134,-0.6188463617154156
-2.9713712627245004,-0.33226173804489345
-2.970418519240631,-0.28461818347829937
-2.9673697891450592,-0.2709928608929051
-2.964771024329006,-0.23371006130850244
-2.949602961122161,-0.18871697839356702
-2.942306456494678,-0.17291670155178457
-2.9403320500789656,-0.14756084702956537
-2.9380001653608776,-0.18139584422865013
-2.9321281227488125,-0.2228385428659679
-2.930188590225012,-0.16479307519655034
-2.9297329241598016,-0.22210190363293736
-2.9249758600978097,-0.25014243926255275
-2.923755987497768,-0.21117076492547648
-2.920673448322363,-0.2254091407792532
-2.911658185583862,-0.30246380356385677
-2.896995435938636,-0.5404971045853517
-2.8940444810686676,-0.5190013068720118
-2.8833192760395665,-0.6324174938400892
-2.8674218736588637,-0.8712776591967849
-2.8659600300715136,-0.9232460361408436
-2.8656781976318664,-0.879134825337195
-2.8653674229613455,-0.8686540149392536
-2.8618391180014475,-0.9300136335995535
-2.861381313080881,-0.9419165276936344
-2.848508978036574,-1.0660168654345261
-2.847888892788981,-1.066036140496678
-2.840075445716028,-1.1086722071600632
-2.8361421676905625,-1.0663674504379426
-2.8316984246743706,-1.1352739236419358
-2.8311708557270387,-1.095040569949449
-2.8305490190655256,-1.122267766717759
-2.823150813153992,-1.0537113091808756
-2.8215015569264024,-1.02818753561359
-2.809603024163019,-0.9322682452913584
-2.808883579370147,-0.8908788671330357
-2.7973073694496318,-0.7993065772342001
-2.7946404087541175,-0.6999092606330183
-2.7900258260862167,-0.6499336683827387
-2.7882988028403872,-0.5686466361446901
-2.767957698588741,-0.03721418067785775
-2.765336274111429,-0.008984253781806499
-2.761019844391668,0.14929411741954413
-2.756644128715668,0.2786477217550215
-2.7504313612141287,0.4883511997078793
-2.747537078000416,0.6342223699760412
-2.744177394008112,0.7401595527874792
-2.7366722334069755,0.914455288377807
-2.7337195538835326,1.0036491608593439
-2.7207285755541704,1.4894105214633027
-2.7174128495628875,1.5483794046463697
-2.7160036555929437,1.5476605991734873
-2.710446937425531,1.6583604571943975
-2.709665207120386,1.7253905628669512
-2.699786019636273,1.9450130518850408
-2.696999359295889,1.9928034175636813
-2.68392417877639,2.16339181195314
-2.679537726533918,2.223594377803205
-2.6722104203703445,2.283120600671006
-2.666265395930818,2.2882364620997007
-2.6624303443308905,2.223638422268255
-2.6301517442603846,1.5654235647108992
-2.6267575087757593,1.5652990192416414
-2.6253456727349223,1.4339103829236552
-2.621819457495117,1.3611862567785473
-2.6166741911215525,1.1634837443808737
-2.6129798835183546,1.044433404192105
-2.594816992372454,0.22942002353841512
-2.5762417280502055,-0.697520038906182
-2.567066357430451,-1.1040249130627342
-2.5395319466481947,-2.246061406688566
-2.5298153680420774,-2.4837011633999677
-2.517812490253255,-2.794603036695834
-2.514156945577573,-2.8771970193811836
-2.511033071570448,-2.8981162148438946
-2.509927109920829,-2.929786406332993
-2.5082412109495125,-2.9259124830641565
