n_harmonics,base_freq,magnitudes,instruments
9,4.513076807465721,"[ 1.18984525  0.99940165 -0.39284475  0.40216528 -0.54055374  1.06410403
 -0.19028728 -0.26859687 -0.48863909]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9965556452256186,-0.5518069895705471
-2.992576601315571,-0.7092093193491589
-2.9910414206424916,-0.7872740269813638
-2.9902385628069794,-0.8331072082612972
-2.985006227480473,-1.1192232220259
-2.978773006079834,-1.5477359929234173
-2.972497687364658,-2.022137213129649
-2.9667148716801925,-2.5052308989396335
-2.9532573040026238,-3.6479671678457635
-2.9501156523483476,-3.8998013576165205
-2.9437638206626477,-4.367522013022977
-2.9329541668471903,-4.955178070004201
-2.9148116694429564,-5.166582192003435
-2.894689653779553,-4.058317813112314
-2.890776917000725,-3.712853300992702
-2.88591430552634,-3.2159998889091512
-2.8753634034239495,-2.0249324398729374
-2.875107190030299,-1.9993970773026615
-2.8710974344577016,-1.5162117455526245
-2.867858236377831,-1.1362240837984354
-2.8622150547490595,-0.48708364565334084
-2.862030688018211,-0.46204999659475116
-2.8568255927080073,0.10319860826817753
-2.8494730027744586,0.8120546999756171
-2.849469774270057,0.8138648321452858
-2.8428370391299924,1.3339825570298747
-2.8399714695026756,1.5252718021525977
-2.8356083008540383,1.7554519065394236
-2.8102413829835644,1.7800311624417353
-2.80673480634694,1.6201475090528148
-2.7931003859558587,0.7559707463327875
-2.7772174715858418,-0.47521666297820714
-2.766581719875524,-1.230037712965075
-2.7650717240745966,-1.3193925373694482
-2.76425004280301,-1.368231417558098
-2.7522625619802636,-1.9028529196489439
-2.748547023720758,-2.0019242558759576
-2.7478648657497224,-2.010203513154846
-2.7370105124424047,-2.0604738954847526
-2.7278593188334965,-1.8643978193993622
-2.722341843444445,-1.6480428152131272
-2.721616382439576,-1.6268586030316992
-2.7087237304578924,-0.944579437029254
-2.70489583251775,-0.7274696065667442
-2.702748715588311,-0.5955859407137553
-2.6924599894131855,-0.0040907485000684345
-2.687247341378917,0.26659790594155713
-2.6721895062717573,0.8104849882894719
-2.669259680650217,0.878172790788055
-2.656444908204974,0.934811676949994
-2.654982613104921,0.9217317868461167
-2.6542873986309123,0.9086513434752449
-2.649274299616293,0.8292062042431351
-2.634075407189705,0.39543551717314673
-2.6302191251610303,0.2446519708594857
-2.6269622608330763,0.13522557778469568
-2.6238962217199377,0.018770690291172502
-2.6209738698448133,-0.09623656852994092
-2.6147962925371955,-0.29887956864852516
-2.614115617725881,-0.31622656960559853
