n_harmonics,base_freq,magnitudes,instruments
10,1.8930715956832986,"[-1.0686031   1.2804552  -1.63679645 -0.41279821 -0.16420573  1.09860593
 -0.58025827 -1.21390961 -1.20318726  0.60091684]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9958843876711074,-4.3143248910170975
-2.99509539676321,-4.36051473398456
-2.992153898912459,-4.281055187419323
-2.989570903016392,-4.2637736588739665
-2.967512294335587,-3.769818144456061
-2.9571296653493544,-3.3637744883314893
-2.9532559775002047,-3.1475514007244545
-2.9496776350481664,-3.0794434047831047
-2.9405354867317754,-2.617952735485761
-2.934162496600094,-2.3164102951844194
-2.9249270639895877,-1.7777040880505175
-2.9230747429075254,-1.6832334249353484
-2.8962199706985645,-0.0055257573232124525
-2.892680027358629,0.15143093731047558
-2.8837875988683033,0.7493818637059183
-2.8809070055910553,0.9137771989977287
-2.876542342633029,1.1827645950836765
-2.867722668727824,1.6588416912710013
-2.8676347608854886,1.7524118724787752
-2.867583964158994,1.677619095602671
-2.867521530564538,1.6920373616504165
-2.859732723193945,2.1097478802898753
-2.85728191033572,2.2953384952062303
-2.8533497155757517,2.463537968626256
-2.8513255476313244,2.5666222823390945
-2.8510700088386676,2.539737920882352
-2.844552905974881,2.8711361274358453
-2.836025675532915,3.2329761780107957
-2.809335739622804,4.089154699497012
-2.8038178959861053,4.1580752198810975
-2.8036931154856717,4.227969109584079
-2.7981835492701013,4.221629587929629
-2.794342603856386,4.347496583489529
-2.7888950379953252,4.431207058756102
-2.7800971095229183,4.4252978791292605
-2.7684169449374414,4.402523557520452
-2.7600621930908433,4.329283903371419
-2.7543816113247708,4.216418316051841
-2.751736007372982,4.270354292980287
-2.749324232514761,4.2008789512294635
-2.7452339857979204,4.121471716820216
-2.744972098535242,4.114379237694905
-2.7384574823181973,4.02373642740164
-2.738345854498683,4.015991848532664
-2.733258488972517,3.8909668205827828
-2.727846392266321,3.778415573104417
-2.7235006185039534,3.656583641348889
-2.720947405972196,3.5854807066047076
-2.7188489037099384,3.5660816034859057
-2.7181398319782746,3.549804124877954
-2.7140045703809905,3.4624218543915997
-2.710041851063749,3.3705197863594383
-2.7021580566372965,3.1491748313461523
-2.69103948780931,2.8459407345308207
-2.677709722527542,2.523095111841532
-2.669818192715457,2.304433989461435
-2.668793299274189,2.275126295363794
-2.6636733548565354,2.178324967096573
-2.6590951870214115,2.023519259881577
-2.656619243877077,1.9619797863400585
-2.6547497206519886,1.9582716342271689
-2.653807216129364,1.8890359497993248
-2.6475839327636894,1.7897565534992548
-2.646952655789507,1.786318006921346
-2.6389488789353486,1.6666894835587927
-2.622242621590929,1.4093818705315284
-2.61634777327994,1.3271863667013724
-2.6087555361437618,1.172565771023178
-2.58468869668562,0.9935001983394577
-2.5819842982517383,0.9837148915436231
