n_harmonics,base_freq,magnitudes,instruments
7,4.849025898814045,"[ 0.46491397  0.38257398 -0.28000685 -0.20212771  0.44584291  0.21177028
 -0.89695551]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997947571516968,-0.36553220702106315
-2.9944458973126857,-0.4896506699344536
-2.985580671218521,-0.6815495277790488
-2.969703158823055,-0.8884348423425488
-2.9608272904210775,-0.8863211307255456
-2.958667437474232,-0.826831544670805
-2.951524225487317,-0.748672120438086
-2.9382875991341137,-0.4579274643546098
-2.9349740635556625,-0.4085877774694872
-2.9287974358380784,-0.2521211684383312
-2.9281394161708425,-0.25008959141586107
-2.923528669041084,-0.13814035113180817
-2.92203337951538,-0.06493280607157152
-2.9160207859835623,0.016903076186598073
-2.9142546640467426,0.028396902417435015
-2.9132690738497553,0.05013108061924158
-2.908858989805581,0.1679449389484171
-2.893256391502497,0.3288889580760149
-2.8898785872301582,0.3645882770840272
-2.8879908797148914,0.3376472475718071
-2.886707931352035,0.36066102549247786
-2.8352806927331016,-0.43150226998940466
-2.828989886687706,-0.5762251944237776
-2.8215074622168093,-0.7238956471759428
-2.8140388989829708,-0.8083908447953322
-2.793611359161798,-1.0102393275333081
-2.783930794838472,-1.0132272714264874
-2.782466066264306,-1.0398951246054873
-2.7780974835316514,-0.9991797970366367
-2.777449251399003,-0.9911981875364785
-2.760461431099675,-0.8089607034661283
-2.749071246509918,-0.6904020974661724
-2.7438641369384658,-0.5774001008294536
-2.73984752307217,-0.5391650473067524
-2.7338393392545637,-0.4395988073901443
-2.7267771528995643,-0.3330476170002752
-2.718874395954801,-0.20423656023177414
-2.7146945361927988,-0.13546039664400586
-2.7108142978998178,-0.06529267872546826
-2.705860865966354,-0.003082885357066901
-2.7040424237975635,0.004378510731047738
-2.69802880446671,0.12273431309781359
-2.692552280172936,0.22280367179894178
-2.673670311817475,0.56191653599879
-2.652578627697035,1.0010134025263364
-2.6390245983145313,1.323469672980433
-2.6282643656422255,1.5930054208824993
-2.6210163104555186,1.748599445014831
-2.61912254043658,1.793249697789655
-2.603069885089094,2.0793083767875493
-2.585024485828141,2.144593435096556
-2.559895668922911,1.6267300238662212
-2.559749473184144,1.5926334300716838
-2.5506124272573953,1.2514690881603634
-2.539959724362033,0.7045634396391888
-2.5359120828059307,0.4765289317238676
-2.5296612286740308,0.07703701977547829
-2.5238530761572004,-0.2676699475361397
-2.5205817039012937,-0.4633845078766009
-2.5188733989107943,-0.5840078695212199
-2.516567434691902,-0.7142911466542236
-2.5164560626179626,-0.7121635780918106
-2.512131110796779,-1.0023083611632433
-2.508705678318698,-1.198210143045564
-2.501028817145136,-1.6429491424596527
-2.4966524410649007,-1.8515991375137562
-2.4940835663769887,-2.003232191510271
-2.4841959994401703,-2.3346413876052083
-2.478647885522887,-2.500293648753568
-2.477928440978313,-2.4934309938494303
-2.4755825993866916,-2.5801570111355865
-2.474561749901394,-2.5460596345431745
-2.4494748379108042,-2.2942669534453324
-2.4472214102849112,-2.236652061271577
-2.4461535208704053,-2.2346310660925006
-2.445973872553837,-2.1934522407263124
-2.445396554489127,-2.1504201777814576
-2.4402202289005785,-1.9540094054963153
-2.4402048961896674,-1.938763747946948
-2.4400576438237107,-1.9508975200787109
-2.437501628605146,-1.799908404434388
-2.4362957820343634,-1.74089777876818
-2.434665479273636,-1.6641023796635235
-2.423072394599478,-0.9608911122540611
-2.4094356749731394,0.00789950510092527
-2.3998883053738007,0.6934945218332503
-2.3922826878490007,1.2058013589381669
-2.3844587773229486,1.6764048082018421
-2.3783350529174725,2.0202073683864836
-2.3745435415525504,2.2140193971924482
-2.359679491870068,2.6819931721110812
-2.3571225154209405,2.757194939763648
-2.355413836945647,2.8004556993812515
-2.3523195969684965,2.8328930740513427
-2.3471445523949286,2.8922369538629358
-2.3444441951159742,2.8864596092157635
-2.3398098425974156,2.8571915928258553
-2.3354646958524494,2.7889769466627166
-2.3154918526847883,2.441763231859555
-2.314430519046983,2.4110773397344754
-2.309790214170567,2.2853990585527706
-2.3045682350006436,2.1473326299476105
-2.302275437626956,2.1120961791790935
-2.3011636444766435,2.070133357110583
-2.283080515316418,1.669374452203289
-2.2788667912269336,1.6193523432868284
-2.2757372901123545,1.5992205355909153
-2.2719923873261236,1.5448737975117495
-2.2655724155139874,1.5689556427743958
-2.2638599309007326,1.5371457458975524
-2.2626487038444782,1.528372042027547
-2.256850179610292,1.5570960736057362
-2.239649126616296,1.8075843942614997
-2.196623461546599,2.274798582203209
-2.193275094870625,2.277744190871645
-2.1923138739585477,2.2978543908313993
-2.1876176092505446,2.207445123184429
-2.169068712010869,1.7309282130139343
-2.1663091704643764,1.5967613108548404
-2.165270198763088,1.5909402112037367
-2.1640601278702323,1.5346867584214037
-2.161672331141959,1.4101984854795488
-2.1588382018061196,1.2416484458974524
-2.1566612285532005,1.1834959464844588
-2.150303508557382,0.887134625786752
-2.139292253086967,0.30344497089947436
-2.138923020874657,0.27114465641565766
-2.133767741223429,0.014779708618782483
-2.1336092858541953,-0.020377948804293614
-2.127619407408665,-0.3442148230995189
-2.122430544305467,-0.5601222215775377
-2.0907778475546124,-1.386809337096199
-2.0905773262950804,-1.4202623913766916
-2.090392642424746,-1.427355029791895
-2.076284084048086,-1.2575245273503923
-2.073844748987808,-1.2150980093808266
-2.0734117400833094,-1.1875157230841429
-2.066371115922225,-0.9788012746871582
-2.0607869602544584,-0.7672686621544056
-2.0516255969804513,-0.40081628785899487
-2.05009236322583,-0.3136592722794353
-2.0466710659310503,-0.15070994695213827
-2.04546349973902,-0.11597433542773994
-2.04491535568215,-0.10799592804902633
-2.042113804051804,0.03689081831293609
-2.0339069060419623,0.4286749717567541
-2.029952293687872,0.5803952836950385
-2.0276618013946917,0.6682988722875844
-2.0148463766220512,1.0200354846001076
-2.0122952023715133,1.0434522773875554
-1.9933362621257071,0.9525706727845199
-1.985496479294019,0.6954963102413829
-1.9739433334786778,0.0838558968337022
-1.9733282828391638,0.015323108658328453
-1.9412222776679544,-2.671698869683051
-1.9398964795761318,-2.8051488008276095
-1.9355251676863636,-3.196160143788387
-1.9321901819665201,-3.4926119783597382
-1.9307847907655453,-3.598585104318545
-1.9264993010359497,-3.970669213805859
-1.9256486401151547,-4.032438531072235
-1.9241397531366191,-4.163683687030586
-1.9177398767575167,-4.633129659489645
-1.9047700628500024,-5.301990069116185
-1.9022849571991727,-5.353947689213792
-1.901844239857621,-5.391639273728424
-1.9010573472402204,-5.402864313443961
-1.8963256360663374,-5.489060246239308
-1.8945738476969527,-5.488957483407725
-1.8941041450149412,-5.484573346765217
-1.8911990913276289,-5.541034460765011
-1.877133718090251,-5.259932317271255
-1.870269135711862,-4.91387943237821
-1.8652908472392904,-4.630323073722018
-1.8625762015753098,-4.40759474540779
-1.8512400736013985,-3.490938486509579
-1.8479909748501981,-3.1964979998660996
-1.8464865577920904,-3.037689106085175
-1.8319121535683038,-1.5976665471840057
-1.8292759579177,-1.2829750771594584
-1.8230751383932284,-0.7089199724370132
-1.8217928877756757,-0.6065094414721244
-1.8209102405364581,-0.4769569498692266
-1.7898637072787411,1.7571383818804975
-1.7872641909403182,1.8130407256049408
-1.784083982000703,1.9313706552304972
-1.7761848755645069,2.113844084031081
-1.7754302227895893,2.0957693245694036
-1.7746188105062557,2.122858223266088
-1.7684414053056206,2.1047368938158906
-1.7592978080327337,2.0220800552446754
-1.7557613455860515,1.9154049319545814
-1.7510644522633214,1.7598454779877164
-1.7439460268786116,1.5914638222930413
-1.7354731193197144,1.1443015465749622
-1.7326952367870456,1.0014399248153827
-1.732588886788514,1.0070441027479922
-1.7313103793124853,0.9311628424241851
-1.731157553948395,0.936948737729419
-1.7182945470358244,0.30381200228934546
