n_harmonics,base_freq,magnitudes,instruments
9,4.151302298327179,"[-0.93800829 -0.08910293  0.08720764  1.54577514  0.82326504  0.02888046
  0.63960776  0.34004463 -0.8805286 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9817642534712476,-2.2014698870904907
-2.979909898209705,-2.0347613579549337
-2.9591479503489824,-0.26124645369572713
-2.955531311090902,0.084585906156285
-2.9432649398283672,1.0416643384351147
-2.9427897681748068,1.0794533350335045
-2.935400048432065,1.5847658397828754
-2.9257691623672004,2.079177585177604
-2.9202060645719206,2.337514435528141
-2.9167327513332046,2.4208116247330724
-2.902731042202756,2.5703651154361253
-2.900420677724707,2.5579455115491267
-2.8972147468323866,2.5303370352916446
-2.8878480084071154,2.315474087268916
-2.882535203429283,2.1278841893794755
-2.870823050752709,1.609662101866246
-2.8679088765976513,1.46852772308698
-2.8675063943866608,1.4451431484535153
-2.863195474957677,1.2146782411885997
-2.847732073286666,0.4420169701142206
-2.8345197814486913,-0.07246882028618566
-2.8344599422827503,-0.06512155380026098
-2.8268272471652214,-0.264051933070536
-2.8222630454794047,-0.3315970852480175
-2.8167766977783337,-0.3846454867488598
-2.8119057631679176,-0.3743456117271649
-2.799200551454788,-0.22710407494366194
-2.7979322579969335,-0.22061445096136967
-2.795386634832637,-0.14640485571117806
-2.790350327230535,-0.028299405114130934
-2.7613395496518507,0.88211914233078
-2.7573717480338447,1.0112868519757523
-2.7560692623675305,1.0132017367565065
-2.7556518379931925,1.0207621182422673
-2.7547999063557267,1.0424075143850888
-2.7508115536838567,1.0958859495544593
-2.7498252380807937,1.1253924455614386
-2.7495518001568056,1.1221177392487371
-2.746659765642253,1.152451557583369
-2.719940003857536,0.884782325750941
-2.7108920285476956,0.5628960692427178
-2.703844219692082,0.2799245311196178
-2.6969378630918026,-0.03105613695040183
-2.6914361776315907,-0.2735706407634779
-2.6888621251786073,-0.3922068988062698
-2.6862513532118895,-0.5200558892744338
