n_harmonics,base_freq,magnitudes,instruments
7,3.8226339006423493,"[-0.77365255  1.37674564 -1.22744989 -0.08771622  0.57910163  0.8530054
  0.75736461]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997158883788993,1.180141574387145
-2.993896286959756,1.1991701272377722
-2.993374780652779,1.214210479749881
-2.99288573664057,1.2131983083317852
-2.9872744405034846,1.2641208481082293
-2.98240546167154,1.298576921549871
-2.9728719254657077,1.3292767508619447
-2.967364918632854,1.3324850875998295
-2.9651855351181586,1.3224573551242367
-2.942170757352616,1.2410166186538274
-2.9400632827155024,1.2182905671979853
-2.9355055110209887,1.1700528354398962
-2.9204928969276764,1.043175047510281
-2.918242261179902,1.0167587807652834
-2.9137491029612264,0.9609024244017397
-2.913628881668582,0.9398882071435384
-2.9118092054546696,0.9408976429428219
-2.907700483673729,0.9202161018844496
-2.890043985202385,0.7623503270888643
-2.8894257674094583,0.7788842366780507
-2.8678416430323863,0.7149161349283515
-2.8621124481028977,0.7305636830475095
-2.8543014755046343,0.7550333407295838
-2.8460053591549928,0.8168005909047437
-2.8442620444842763,0.8106479046278675
-2.840501099246396,0.8200510291671154
-2.8371770223555,0.8504987374375007
-2.835885365233274,0.8816242545898314
-2.835701359590959,0.9038869732540458
-2.829450604829381,0.9440288225438946
-2.8276132862046075,1.0027816332551958
-2.8239600629840225,1.005255385239465
-2.822434626173515,1.008541935503898
-2.806229458817472,1.181115474211512
-2.806211969586597,1.2503912845523542
-2.7964580036329845,1.274267326558885
-2.7795194825083627,1.3482475012090884
-2.7670427951898793,1.2609144624278532
-2.762043727154549,1.2198971007725543
-2.761738540115365,1.234052453929822
-2.7595487012293374,1.1937274261931539
-2.7580840193169927,1.2056698041093077
-2.745901699933316,1.008468284122412
-2.739400623608996,0.8683716980116313
-2.736327849139772,0.7574354125016999
-2.7295001728889448,0.6262590938503335
-2.7254410866354712,0.4689087645389583
-2.7179287631034645,0.25649275847162256
-2.7156573486273325,0.1763974434689437
-2.712915164111422,0.08877000933149999
-2.686050558690755,-0.7799707067362152
-2.685249639375835,-0.8253381788134367
-2.6811955721810716,-0.9316991923284675
-2.675137239415308,-1.1151774645147896
-2.6719510417431014,-1.2007609809699218
-2.6668806309416997,-1.326076971439885
-2.6625966288215395,-1.3993241692757308
-2.662065252793936,-1.4231083083369906
