n_harmonics,base_freq,magnitudes,instruments
10,1.9170039918344153,"[-2.45310339  0.53444568  1.29203729 -0.12444073 -1.86557768 -0.78134593
 -0.15301784  1.10767999  1.85988475  1.03484153]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9985007198910716,-0.8109822245611291
-2.9982527201572085,-0.8168236191867673
-2.9857611238568698,-0.39708571490206973
-2.981836618524476,-0.27932979315361506
-2.977907176569821,-0.09462144468026715
-2.976731297216479,-0.014199053837013021
-2.9680133957282466,0.3792753840129308
-2.9641875697510924,0.5560922368704255
-2.9601190965556974,0.7310496841602852
-2.95630553146268,0.9285179216344267
-2.9494916512812415,1.3339823862286797
-2.948114112097005,1.3769405160142076
-2.9365657551273108,2.027112708200107
-2.9257791247956035,2.646538752407588
-2.9230150996375937,2.775494545929115
-2.9157700213596263,3.219843505916824
-2.9153851073437886,3.229997574374835
-2.909471038588129,3.5166649189503123
-2.9093214876888407,3.5351731672524576
-2.908383575110757,3.5990713565328494
-2.902943631164579,3.90261619035009
-2.892332963670851,4.398599406730984
-2.89084877713133,4.459845645371316
-2.8879606656787495,4.581672432461024
-2.8869687787458487,4.609719793287952
-2.88439151730951,4.754524313984887
-2.881545292585517,4.811642934268766
-2.877372073108045,4.992602001745598
-2.8751216299952285,5.061692047175858
-2.8704162651139296,5.236959580563089
-2.862107562392394,5.420567030842747
-2.858231891046552,5.505582206339722
-2.85236526303237,5.625797692528936
-2.846939496498293,5.697112596160909
-2.819939543165564,5.5825539686117756
-2.819902429302579,5.578283597044848
-2.8086654374915048,5.361185857791255
-2.8053077864383362,5.230781227376228
-2.7998947969466585,5.076044591147658
-2.794118878907105,4.8628411846312
-2.7879256441466183,4.587640664761484
-2.786369117875812,4.541619503216188
-2.7688492835198835,3.6752548262156544
-2.76670817846132,3.5741141050180203
-2.763491562559622,3.397749051390029
-2.7456070443104146,2.409732083050168
-2.739590288612682,2.0384866125557974
-2.736089456333499,1.8282278627479625
-2.7301468696705764,1.5035683854841921
-2.726200335393943,1.296002105618563
-2.7254422367834152,1.2698522451449146
-2.7249698708734407,1.2069962494341429
-2.7191369315638863,0.8902625103791779
-2.71803198932329,0.8590284005770398
-2.7004284431319188,0.013999860306424309
-2.6996424347452335,-0.005733382588338185
-2.69910841041665,-0.06455821847391954
-2.6969668064343644,-0.12976678702016256
-2.6920733864214004,-0.317651298410838
-2.6905954701134522,-0.3534598034252751
-2.6883017903508737,-0.4450124008603558
-2.685990952169314,-0.4900869895961181
-2.6685176448207635,-0.9527387999448522
-2.663071827445987,-1.0301855327985403
-2.6605700097849154,-1.094806619342787
-2.6529417251121616,-1.1141852478991467
-2.6520223633328506,-1.1037890129323662
-2.645675591265518,-1.113269371204003
-2.641489292821022,-1.0958719980061264
-2.634096452757295,-0.9998755078802369
-2.6319687875836975,-0.9713368279047485
-2.6187160379006436,-0.7158976898036621
-2.6183730861242167,-0.6789835474857303
-2.6148466354839797,-0.579254045504716
-2.609438524763714,-0.4281508274494318
-2.6040511320285256,-0.24715209222693613
-2.596861336684161,0.022228401688602385
-2.5930113425035253,0.16557382262658224
-2.5873085559695044,0.41329114272767037
-2.585492000227988,0.5074384365537327
-2.5809525265037063,0.7191262966268667
-2.580748079535919,0.6960843766218502
-2.574911822691935,0.9924412928832008
-2.568886849434773,1.2499167411946286
-2.5671361391144973,1.3177361666727452
-2.561061499268085,1.5731362901062356
-2.5480702013385317,2.1862938450567837
-2.547782267828514,2.1929302019330144
-2.5403281317334283,2.5314462351612637
-2.5376547347562624,2.5952152802329236
-2.5260164880883296,3.0916309893121627
-2.5129661238934378,3.459165702152267
-2.489545745300112,3.824340658521564
-2.4880123134602563,3.824282762234738
-2.4866193704779374,3.8277829025722956
-2.469957440341722,3.7693197275897963
-2.4554869455907538,3.5212801403179594
-2.454841306271911,3.514877685882312
-2.4519460095599364,3.4313546094371525
-2.4485943663329985,3.351864591383418
-2.447329381614489,3.32411160847271
-2.4440821468497083,3.196924046167291
-2.4393965952014245,3.0313113364281077
-2.4379713838739985,2.982592590961467
-2.41890643902266,2.1606193521592423
-2.402533303804113,1.3053827989486
-2.402529391518591,1.3253332398679727
-2.4003532495560735,1.2077442840794768
-2.371546734391335,-0.4509099925776922
-2.360953567483492,-0.988911412813252
-2.3464058884277597,-1.6997867943913105
-2.346095274087343,-1.6905747723377043
-2.3421528356348027,-1.8911117118900398
-2.324368470248931,-2.5819273098879973
-2.3216255094939466,-2.611283274877811
-2.3130168216129556,-2.882013277294991
-2.3038414833632768,-3.066669947910825
-2.2988576111713845,-3.072176059508672
-2.296367177651306,-3.1321136005628096
-2.294498339772547,-3.13132610236274
-2.2928497552084672,-3.149125434465242
-2.289488547401783,-3.178957134114096
-2.2885375204725493,-3.1270849280769513
-2.2751569098553404,-3.118306227790861
-2.2749935740873948,-3.086831846930661
-2.2740855557817934,-3.1172486755872213
-2.2632004571561906,-2.939265710529465
-2.258521829627135,-2.853952978237982
-2.2526388832487516,-2.7040810825138344
-2.252086318378172,-2.6730773742605662
-2.240861838549009,-2.30376696474557
-2.236448008510936,-2.1752077043486158
-2.2327691516707704,-2.0157384463462207
-2.232522999561097,-2.0035200612626203
-2.23124063002843,-1.9610898310846414
-2.230800957827895,-1.9213350983365096
-2.22728893032595,-1.8053915012114885
-2.209412376679711,-1.0010421260477507
-2.203209937484953,-0.6699490403875327
-2.203115050378685,-0.6487244428362585
-2.2011640485114072,-0.573488335456999
-2.190938788486517,-0.040458073766375766
-2.1904666327276248,-0.028831027590054292
-2.1858508825962337,0.20705459916888158
-2.1749931522976818,0.7728218228888776
-2.1640095658472425,1.2992490385379918
-2.1597772209549704,1.493848853450001
-2.1576444268992803,1.5862150826172157
-2.155131956486038,1.7318886031555203
-2.1502981519626925,1.9320403865722688
-2.14133815009721,2.3106097319585435
-2.136218979916304,2.5325607532219228
-2.1357432324188768,2.492934945251332
-2.1355888318186267,2.491259791438988
-2.124380773325819,2.9278738216469007
-2.1199815722237227,3.0498290656345306
-2.1174959391379344,3.122234271025216
-2.110447066178933,3.301258462995952
-2.110064242857224,3.317407568442684
-2.1069003612425767,3.3905429604426494
-2.1043302807855513,3.4611066020614287
-2.083492656011158,3.770235252809472
-2.0685254477084003,3.8437329116141847
-2.064165656424224,3.823187065271315
-2.0635055704110643,3.832517038054277
-2.0620178141481365,3.813959097208648
-2.051009084154312,3.7782445939107614
-2.0492537594700773,3.7408321387548553
-2.03506733230876,3.596315340949463
-2.0334204949804304,3.5699621665448724
-2.0179889526440595,3.264972158735768
-2.0164042327520804,3.235129534989511
-2.00946846918145,3.120275568435531
-2.0075525126018388,3.042199634322327
-2.005763421941229,3.0155310174633243
-2.0041275600485484,2.9913428208551447
-2.0019645351805826,2.917421255340627
-1.998991436584503,2.871477748181703
-1.992552136976619,2.677775706749782
-1.9910630664154345,2.65661929553298
-1.9748314258384012,2.2614303853515523
-1.9713566499810096,2.1183405977499707
-1.9538485013433948,1.6518570952247997
