n_harmonics,base_freq,magnitudes,instruments
9,2.2533486505809064,"[-0.2490414   0.23032807 -0.76079087  3.72925746  0.32288095  0.66833592
 -1.05615927 -0.91658707  0.31289757]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999233324037137,0.20991040486058582
-2.983145698957867,0.19175760535771103
-2.9787715011204834,0.1679320872068685
-2.9706147514826307,0.13101339802972137
-2.970600245975235,0.1216131336141483
-2.967053851728635,0.09125442595052034
-2.96400897593316,0.06511331381129865
-2.9633888634121526,0.04763557314029883
-2.958723951746422,0.007671076690093926
-2.9575062051177823,-0.0066010156458082845
-2.9558677041079955,-0.03174778227039355
-2.9496542845460523,-0.11463392492785451
-2.945549139567066,-0.18626297975894138
-2.94235773048191,-0.23028635221095528
-2.940011791854788,-0.2742006649179993
-2.935966795493251,-0.35339175494614217
-2.922960826922144,-0.6215186090648237
-2.915060293537209,-0.7876455342951817
-2.9055258219346123,-1.0093989643774715
-2.902659516432702,-1.0714605519631821
-2.901051400058338,-1.0969797986966552
-2.8888570994251364,-1.3751091790392986
-2.8824143180362456,-1.5072031566861792
-2.8723874853424833,-1.71153611349243
-2.8670963471063535,-1.7958119952273903
-2.864495217679363,-1.8384746689369107
-2.863522128032887,-1.8551743514255306
-2.861779109358612,-1.8800329982346804
-2.8553537966995544,-1.9620803526765878
-2.851058298282891,-2.0187567698338307
-2.84790282110617,-2.047072845721247
-2.8451900269358665,-2.0697286323977244
-2.844539156977926,-2.064844057445807
-2.8415617837893654,-2.088317594034097
-2.8381940631485465,-2.110265711918558
-2.8315702835659335,-2.127959500148484
-2.806522024692808,-1.9555809008220584
-2.795562407454929,-1.7631837219231858
-2.7787439319831426,-1.3459468956620617
-2.7786624909091424,-1.349144555319402
-2.7786555888106816,-1.335944463763893
-2.7730212979656375,-1.177052492150195
-2.764627970605905,-0.8952602828709819
-2.759784222245651,-0.7197379497454215
-2.7555255548676936,-0.5656402591163716
-2.75092794456576,-0.3760039339691232
-2.7481944598697563,-0.2756355835109571
-2.7400184060692734,0.05980047872540002
-2.7339197183190507,0.32890678442970406
-2.7265234908006084,0.6547319021193757
-2.721998941092907,0.8343030765288028
-2.721030485717436,0.8910971060526365
-2.7152720412045213,1.1247972895661655
-2.7082723354644025,1.4335545564686878
-2.703543256390532,1.6316125291047316
-2.701677377937287,1.709080289689655
