n_harmonics,base_freq,magnitudes,instruments
9,2.0112992355368817,"[ 0.30145289  0.40065029 -2.68555426  1.39679559  1.52413847 -0.25376269
 -0.35322635 -1.25921055  0.15308858]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9990843660382733,0.9839163455653657
-2.996051967671997,1.1050281905496186
-2.9921749905859896,1.2266632099496828
-2.970823304949784,1.8447920978888028
-2.9615973540024934,2.0428424267668968
-2.9570526305208507,2.188249091586735
-2.93245151868694,2.6013290844847234
-2.925690494615824,2.712598146443145
-2.918756807098968,2.778653240002354
-2.9181299325272123,2.7706276419421307
-2.912905994436612,2.81723542954062
-2.91266410176767,2.8300602130777763
-2.911251426706066,2.8336539215299292
-2.9045654298308303,2.8518744175632076
-2.899604869067703,2.877609849106709
-2.8864709361769942,2.869771639194678
-2.8774778433824952,2.8200259570306234
-2.869477822119224,2.7445105054946572
-2.86868065845818,2.749472590791536
-2.864320695511235,2.69221528455803
-2.855784210413431,2.59130617971808
-2.8427459882566453,2.451386259741215
-2.8406453986872604,2.420805980263955
-2.8388077719386686,2.3882957881795175
-2.8366625493977997,2.3433868072537614
-2.8315898419068466,2.2910516591123327
-2.811458505484511,1.9397727637672568
-2.8061367676787166,1.83416714352368
-2.7996642042625695,1.6841176164932867
-2.797785715327496,1.7044323523204692
-2.793144460138702,1.599182531325409
-2.773890374852585,1.26229918400321
-2.7716668680991243,1.1973614154395853
-2.7566334454006443,0.9787808866150435
-2.752075210060722,0.9048403364221578
-2.745877987609015,0.8199707871251701
-2.7260424910031977,0.5430646239560849
-2.721309584125531,0.4935323655026514
-2.719057885371383,0.47992847093309876
-2.715675465453092,0.44282568012514023
-2.7126078846938624,0.40895885594003417
-2.7117495339515827,0.40684256603129354
-2.704415846070507,0.3437984665231543
-2.694971303376027,0.2403932323749894
-2.690516268355869,0.19642101611011398
-2.689708851096424,0.172168094741716
-2.681367166253791,0.11701331703240041
-2.6772185688698613,0.09687367124180528
-2.6654612482170337,-0.015539940919277757
-2.647582938930286,-0.0998215111956085
-2.647508094304154,-0.11160034164129712
-2.6463327573650304,-0.10710507280475576
-2.6285320971910062,-0.26929459791312715
-2.6256599965828085,-0.27541999112410703
-2.61929863723153,-0.32450175783547847
-2.6124527389453673,-0.3828042912722585
-2.610119689431853,-0.41697842097400656
-2.5899539708749244,-0.6114863126601247
-2.586354821183077,-0.6697795468289294
-2.5862999189415663,-0.6458031616403851
-2.582684861165695,-0.6626652504306992
-2.5819317091437908,-0.7072405725844222
-2.578816482675217,-0.7305523787456623
-2.5766121983576107,-0.7392070508895345
-2.576087554933846,-0.7539360743019815
-2.5674653578859052,-0.851262387116397
-2.5639681114717785,-0.9138146453047062
-2.556960933125313,-0.9569568140154657
-2.553914625156426,-1.0354091417487437
-2.54110971424867,-1.1665399821680622
-2.5402093245700783,-1.151827676890394
-2.540126815765557,-1.1865612061328394
-2.535306449287179,-1.2259133744491886
-2.5320665513409697,-1.2813915997271226
-2.5308130907038393,-1.284508080251861
-2.5269523614399567,-1.3279337317074555
-2.5131670818296854,-1.4733063415814653
-2.5129102567851307,-1.4948763982228468
-2.5070598463544416,-1.5757446516732354
-2.493778263254816,-1.683794348566973
-2.4916612719139684,-1.677786124725398
-2.4789543315914706,-1.7620563314996105
-2.478409723119763,-1.7706560955916177
-2.463177572893251,-1.8358103229745086
-2.43149865348233,-1.8499471869737854
-2.426528323074823,-1.8197873536887872
-2.4262516792550004,-1.8166576022749898
-2.416989585850516,-1.7609698363139672
-2.4071432010490064,-1.7121808158255833
-2.4035661722063253,-1.652185178529495
-2.3983496725724445,-1.6075354366970211
-2.398120785684964,-1.607152112956186
-2.3937879547827103,-1.5694035323421198
-2.39143778602047,-1.5432349582876437
-2.3900774658414266,-1.5104373661022559
-2.3831903411157835,-1.467235466132859
-2.3745496514343403,-1.334753407693209
-2.371653289856506,-1.3234409687591853
-2.3639981058332054,-1.2015573725355415
-2.3511376240887962,-1.0531017364822781
-2.342899233579594,-0.9449854705742367
-2.3410592400594776,-0.9454365983003602
-2.3392790082201067,-0.9121559277039424
-2.3328763975738056,-0.8388774906745217
-2.3309252872871298,-0.8143541682250245
-2.3268993981604247,-0.7614293851390082
-2.304432607382541,-0.5720113615060503
-2.298369819783907,-0.5145023960390641
-2.293952255416177,-0.5155037796126151
-2.292018050654378,-0.5296709901822779
-2.2880417908208788,-0.4734973817778134
-2.2864346796831887,-0.4421237434429293
-2.2797506760950856,-0.4764993803646969
-2.2745547225939777,-0.47389779939535975
-2.2691049070748703,-0.4710942454003936
-2.2610153476352153,-0.48443212464107205
-2.2326901328891915,-0.7112695911778889
-2.2316975634299228,-0.6858957823012936
-2.22960250564262,-0.7263934567833262
-2.2282981854151185,-0.7317315541978598
-2.224273397176483,-0.7713622409238234
-2.2229546521417243,-0.8041280125709406
-2.2188480270259636,-0.8224089071631818
-2.2139094287536887,-0.8904156402398836
-2.2060615002460606,-1.0285974186701263
-2.199977135126547,-1.106377918458582
-2.193948218867515,-1.2125037909172038
-2.1829846504949137,-1.3890937887958248
-2.1824446816488745,-1.397668578817185
-2.177688210332458,-1.4573235607411488
-2.177678274573065,-1.470141272037324
-2.160166709803522,-1.6892882499071011
-2.153535903235897,-1.8084440063566936
-2.148628217038307,-1.858946510787649
-2.148239256928771,-1.8980373819897625
-2.146819854759168,-1.9075399862508167
-2.1368953463208875,-2.0127339217834703
-2.1331824251471847,-2.0418531905761177
-2.131978050698806,-2.0726935055140103
-2.1304360857344244,-2.0700189157768127
-2.1301809014734396,-2.0493970903573993
-2.1213936920904675,-2.138553623885576
-2.1026827813454267,-2.2131628029140242
-2.1014232049805743,-2.2087712883335535
-2.08161179937454,-2.1521728880857967
-2.0661834687961957,-2.0436710292483315
-2.064766813071932,-2.0321620790451513
-2.059720582604417,-1.970695673906316
-2.059623433623573,-1.9404319649086788
-2.0477885463653545,-1.7957257230976675
-2.047765283236742,-1.8045172830131155
-2.034298364871757,-1.589458064105498
-2.0292280101746805,-1.4800242140347657
-2.026351611535132,-1.4146877120572297
-2.0263059497351366,-1.4480663959707079
-2.0250221696238335,-1.423238780604551
-2.024818588377709,-1.4083455092299475
-2.0240957988620747,-1.3921911870818
-2.022974220476822,-1.3370259099987956
-2.01841751169467,-1.268823083862802
-2.0178034824120696,-1.2737765343227265
-2.0162967934272915,-1.2602518535255154
-2.0099877264287724,-1.0801179138717412
-2.0024900827351315,-0.9509636423976306
-1.9891494690421674,-0.6321505060081727
-1.9862823167820471,-0.594542415183967
-1.9847156175013214,-0.5648475915874638
-1.9700017162056984,-0.2338017187320128
-1.9667204816689141,-0.18539774796897837
-1.9611464586543055,-0.091396801592689
-1.9529725868920724,0.0808133179361345
-1.9370801534095308,0.27232116100366066
-1.9228398348431495,0.4822654550660852
-1.9095286083579828,0.5762156960851149
-1.8995122113065945,0.5790188423998553
-1.8879441316724104,0.633760646674275
-1.8855195078451388,0.6627896199818246
-1.8796766365361066,0.5902559548714429
-1.8796258095865415,0.6292523742047399
-1.8699198972475009,0.6249091066887238
-1.8667802598711827,0.5941741561680539
-1.8643112833565303,0.564788739745694
-1.8557985518780364,0.5223805515149849
-1.8510886998985154,0.5058405449300166
-1.8266031999166863,0.24832127049853914
-1.8248520050134898,0.26617417069434673
-1.824692065559812,0.24032226272563986
-1.8245958968391565,0.23278546991870933
-1.818544919970724,0.18503423048691167
-1.810646059379349,0.09641725271025796
-1.8061542163131872,0.08383643262651234
-1.8045005147843476,0.04075679980132432
-1.7926120509188705,-0.060985031074925436
-1.7829368614772567,-0.11793957414743832
-1.7644778075518637,-0.24203643203774114
-1.7629598529734405,-0.23285567559536124
-1.75543626014222,-0.268770646555881
-1.7436338616002929,-0.3069499049689872
-1.7371119422845298,-0.3061434274087084
-1.7260162335077964,-0.306982209350457
-1.720957863772302,-0.29887703518251024
-1.7200184289565645,-0.2742002609691614
-1.694348878114238,-0.19468975123302298
-1.6924531092714388,-0.1915385437078151
-1.690453886987645,-0.18396273325607043
-1.664205302130843,-0.11986693291511792
-1.660725011134725,-0.051562483555395236
-1.648753303660288,-0.04905577222572146
-1.6485973239817273,-0.07100684373225057
-1.6339678819034076,-0.044578816450896744
-1.6327794122505348,-0.08155253461477543
-1.624902354216897,-0.0844139297910493
-1.622471155978687,-0.0830136280826247
-1.6152666947085852,-0.16844075309707057
-1.6113602673142895,-0.1660133562184102
-1.608845497905755,-0.1994846815749084
-1.599896154561093,-0.2594360201975706
-1.597140323260438,-0.28568203304957107
-1.5903213311519748,-0.40640466491106064
-1.5900587884642061,-0.3991189798095884
-1.585167621455128,-0.4836926981116614
-1.5812166670791006,-0.5121915334909425
-1.57816953823371,-0.6111291952442509
-1.5709326306094573,-0.7095954493276829
-1.5685451910458292,-0.7518905757990785
-1.5589614928179052,-0.9578506634587219
-1.550846441427275,-1.1212547550569296
-1.5495081664440982,-1.1886492240984952
-1.5447100041462312,-1.268182110792098
-1.5210939597769746,-1.8708381852698392
-1.5176802762441461,-1.9803299277477535
-1.5096459708363112,-2.158719290425349
-1.5064298611923082,-2.2441110961614115
-1.4733962580442517,-2.9633184316146486
-1.4663684131768846,-3.045152544848812
-1.46463687823546,-3.087582428070901
-1.4400059893943291,-3.2342243856016912
-1.4375441809093266,-3.2226970797969914
-1.435558713189386,-3.2750330248397606
-1.4319209171086806,-3.194365333284765
-1.4297381342096651,-3.1994658377119194
-1.4253813084322333,-3.149754554474734
-1.405602243850216,-2.8662411382502597
-1.3901844121165488,-2.444493897739261
-1.38796511424615,-2.4021447104837614
-1.3869291076678265,-2.3672462698208476
-1.38492047238986,-2.32286108924983
-1.382707209411061,-2.229172717014845
-1.374325997373779,-1.9339654980024588
-1.366676823734743,-1.6412885295260329
-1.3642018700983045,-1.51348269633569
