n_harmonics,base_freq,magnitudes,instruments
7,2.627504519799566,"[-0.41494637  1.17175959 -0.72696411  1.92147583 -1.05832272 -0.92952065
 -0.46474882]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9866058246935197,-0.8936695557219234
-2.9848316001215682,-0.8176954937816008
-2.97648658460477,-0.5555429660403396
-2.971705803003454,-0.3987733769672269
-2.966383812046246,-0.17011149695125474
-2.9647529919494753,-0.11430845726211039
-2.9641295410671793,-0.10031385261781801
-2.963488502344457,-0.06871217783989729
-2.9599736496598625,0.07808550858152458
-2.937669816414759,1.004493562543967
-2.9299001486394625,1.3578977239299006
-2.925470558194919,1.5464134037482278
-2.9235895720840164,1.6041493136826688
-2.920195345947311,1.7649855247116195
-2.918527732268603,1.8353137378952114
-2.908285168206058,2.272755825151658
-2.9063698707106815,2.372384478608279
-2.8972529831239893,2.725694163778358
-2.893899690800778,2.8500898255246083
-2.889970189207343,3.010755374335911
-2.889619013132555,3.0166000729792213
-2.8729752606776096,3.5480694469131473
-2.867953413800839,3.6802640262587714
-2.85808250996726,3.926763151343087
-2.8569880701244816,3.941451363441622
-2.8520756479875,4.043049201964024
-2.835828804745102,4.234530100100873
-2.831148409488425,4.255109487112656
-2.827870627421106,4.24287747142087
-2.821795065366416,4.243226591884661
-2.818671765904666,4.224092451511051
-2.8052334038229487,4.06253822439387
-2.7990437154490238,3.980404410218406
-2.7976022384294095,3.9623561519843995
-2.7899146462592155,3.7759084081985343
-2.7857520079735067,3.673798270833183
-2.782880519599133,3.5825348845530334
-2.781516470348185,3.5409439188199454
-2.7784651674360106,3.459493159844904
-2.77279383481126,3.24763737712056
-2.768243438533629,3.1056254472798135
-2.7678535105219724,3.0934910267608267
-2.7672116334539685,3.0526859697016904
-2.750456999328682,2.376732196708758
-2.749248204096462,2.3030338056008097
-2.7472731768212952,2.23866656209081
-2.7447985387229434,2.1254260988038287
-2.7387482534180405,1.8358316079646504
-2.7342988470212983,1.6195788246603637
-2.728890386979602,1.3766556366912441
-2.7121239174490657,0.5729648574072752
-2.7090198931342657,0.4200443880280038
-2.700216642928836,0.010112554033861056
-2.688450528719338,-0.5142805199688187
