n_harmonics,base_freq,magnitudes,instruments
9,1.0982672452014297,"[-1.38095969 -0.79693732 -0.91336873 -1.047082    0.48150894  0.08972564
 -0.63582384 -0.94743634  1.95871447]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9955693398734304,0.14008472593540489
-2.9912863573710426,0.026844175659736506
-2.991077746422088,-0.002321268102585093
-2.9829975251246412,-0.24685298741709719
-2.9736083021975634,-0.5221691496654575
-2.9727430244387474,-0.5467418837391471
-2.9692183831035486,-0.6244666726749591
-2.966056982993206,-0.7348654926141749
-2.963661658304782,-0.7966717563720622
-2.9607608426503056,-0.8898263180443249
-2.9570682892701994,-1.0183217049539501
-2.9519265680106077,-1.1234194961870692
-2.950139079808359,-1.202018825322347
-2.9311427187782604,-1.6874813446109262
-2.923737993630495,-1.877402471304149
-2.912276109143491,-2.084566333773758
-2.907883770647197,-2.167005279160274
-2.9061757056862785,-2.2058714866092672
-2.9019816282413693,-2.3024190307868326
-2.884986751675071,-2.606845020764633
-2.8796829310104757,-2.6580559590963455
-2.8772519955612594,-2.712670454544744
-2.8644259953627373,-2.842017950552974
-2.859040987923911,-2.900793805446453
-2.851585828403315,-2.958349036505253
-2.8405984761687444,-2.996829962463726
-2.8365654503416113,-3.012894193085972
-2.8345624491880033,-2.999279544416891
-2.8319558294979084,-3.018318630886286
-2.7994372504467266,-2.9290166130552
-2.7788891212110904,-2.7587968006576045
-2.7583577917355258,-2.440085858422243
-2.7572371861427802,-2.443961846427221
-2.7505427247100633,-2.294618499076367
-2.7468024005571396,-2.243310448418155
-2.742314379178116,-2.1353068172642082
-2.738022154400451,-2.074191760173395
-2.7330573448284,-1.95778687022393
-2.730704946170305,-1.9196154483608174
-2.723103759407503,-1.7213599957521788
-2.7173964125962646,-1.6246035342554987
-2.7152920920300057,-1.5187333124469673
-2.71313785431402,-1.4808086181034341
-2.7124734746655097,-1.5020832805428157
-2.708510782756746,-1.3704289345555818
-2.705219094957337,-1.2823217743772422
-2.7018500718087948,-1.1918661602409264
-2.696489154264859,-1.0394960541408564
-2.695734757938668,-1.018753449885859
-2.6914339442689874,-0.8958990832534459
-2.6876076349894067,-0.8041026741550213
-2.682903825934079,-0.6712459732928222
-2.6827429873067503,-0.6884687293059365
-2.681161215223281,-0.6134636805802158
-2.6799938101671295,-0.5526639991305657
-2.6795361850397974,-0.5596742771595571
-2.668848030032632,-0.2567330921667978
-2.6559554073372875,0.12603550230859914
-2.654434266225736,0.21759067602518045
-2.6448121883128657,0.48241921572207813
