n_harmonics,base_freq,magnitudes,instruments
9,4.820590695222365,"[-0.42671914 -1.54820249 -1.19495539  0.51812243  0.53544796 -0.17003167
  0.73452342 -0.11644399  1.62652435]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9953739297084616,-1.574807358607519
-2.99394369773884,-1.5535305725127608
-2.9929046115199527,-1.5340484379345263
-2.9919125901458408,-1.5217632772337857
-2.987628827953637,-1.444139472851176
-2.9838779048053805,-1.38020385954538
-2.9789017306644148,-1.2982302457069093
-2.9695148065138244,-1.1783750309919439
-2.9669930821491093,-1.1564887288835652
-2.966145152510416,-1.1461258220210484
-2.9615591613627537,-1.1217935705587736
-2.95457236229767,-1.1203779181378797
-2.952284523274124,-1.1255522307542272
-2.949132863505162,-1.1446972480747575
-2.9355977868600944,-1.2999894844208102
-2.934537108685134,-1.3161872696285937
-2.93408612124646,-1.322988048906265
-2.9134099707132672,-1.6303143839788903
-2.9130611517837663,-1.6365505191743879
-2.905126925217165,-1.6846750285393874
-2.9028972046996,-1.6850715556644644
-2.895008828884054,-1.6402225634136691
-2.890340589381836,-1.567420325453823
-2.8856740071528093,-1.4562443252619788
-2.884172932193356,-1.4123617148838097
-2.8785990394807977,-1.2310212044983668
-2.871845378196058,-0.9428652058337217
-2.8709617318232694,-0.90155906919666
-2.8679139050202656,-0.7476372341477142
-2.8321736168531912,1.315359563170086
-2.806571553205149,2.0004752509362342
-2.8016253563021642,1.9836585377910498
-2.795624818928952,1.9049654271389054
-2.7951465950743497,1.8966539628504455
-2.7820778293255914,1.5176065550186468
-2.761936627818821,0.7188256557408464
-2.7521709975742388,0.3825820474847859
-2.7520223775331125,0.3771296145685908
-2.7338605241078935,0.10833517434108866
-2.7319831748773487,0.11044488310449502
-2.727721019899363,0.1461475325225549
-2.723441556407186,0.21320593558143985
-2.7202073318237283,0.28848031645539035
-2.7201251300984017,0.28881556218639737
-2.7182715600788083,0.34079986270685003
-2.7121189161764345,0.5398453451810219
-2.7088511042569747,0.6659163187877881
-2.7072723018799647,0.7327577307349856
-2.7049062587917487,0.8349198343650024
-2.7045338201148206,0.8554642986206882
-2.703907186007846,0.8768543380815602
-2.703201491730158,0.910254906840438
-2.6940075396393883,1.358552911328735
-2.691647850818094,1.4768124056773901
-2.6688713383016904,2.4958011982286017
-2.6682312626402407,2.5158900216614324
-2.6606027289809218,2.727568326227373
-2.6579362219633342,2.7816610155559482
-2.6532496088503326,2.8507729224853273
-2.6524245149861,2.860621630991308
-2.636249669945278,2.8071720221489693
-2.633315546266567,2.7547587139123717
-2.6242548550054634,2.5247919155988874
-2.6181064762346207,2.31384696294056
-2.6133525964304942,2.1277463388365447
-2.6130187843308113,2.1137105117395807
-2.6090068926912267,1.946254627038462
-2.607653129136655,1.887611563136263
-2.6070332522375264,1.8613878036333544
-2.594973041173608,1.2889494077164456
-2.5922336905871255,1.1515182141909426
-2.5885851512619156,0.9706876527808833
-2.5837895685243097,0.7304225458771879
-2.58101011893526,0.59123135328256
-2.5774461349579565,0.41337784739621836
-2.565603996411048,-0.1699213446805375
-2.5636381556824492,-0.2652459466853399
-2.558724992058548,-0.4995781589311417
-2.5526616522097494,-0.7752826107022359
-2.543706212931134,-1.159499442521739
-2.541371842429676,-1.253892070882129
-2.5392861923056342,-1.3301302606708878
-2.5295012991686994,-1.6612959679330799
-2.5178030124291233,-1.9173706454040784
-2.5145975551842117,-1.9482340666662221
-2.5133733841287036,-1.9570700043369518
-2.506672877788381,-1.9581777104972082
-2.494038393514254,-1.6996431945007382
-2.4905918216654817,-1.5626013789178521
-2.4843443393156273,-1.245862848504411
-2.4785752056062123,-0.8668363670107634
-2.475861088508749,-0.6625705586667049
-2.4646497369892204,0.3478630420129644
-2.457260658661566,1.124701633470165
-2.4221280867828585,4.771926441426374
-2.42145074912174,4.820749258000273
-2.4155216113655404,5.1843793059306575
-2.4136451348928745,5.273014413800082
-2.4085125271627206,5.445809754509686
-2.3967957911331608,5.4278660286986735
-2.3942097907607334,5.342732211282295
-2.39265091800862,5.274953843628392
-2.38852902561597,5.05313728063353
-2.385969516023307,4.881610937535594
-2.3730531612669994,3.6370296049690123
-2.3647037276929743,2.58857762634105
-2.3450617681316857,-0.1523923181156461
-2.343747001109236,-0.32372357230359305
-2.340878242087067,-0.6951983028434492
-2.3349120214007395,-1.4145908272892245
-2.3340135928907517,-1.5150720224287524
-2.3336958361362585,-1.5466682709501791
-2.324017701725955,-2.45483430813787
-2.31706785643528,-2.8951204933564885
-2.316950399722084,-2.901275599982533
-2.313196285875412,-3.0589117774677748
-2.311729012145393,-3.1047593052009326
-2.310673674318922,-3.1306928571153025
-2.3043876076858467,-3.213254259194914
-2.3010876905525137,-3.1955356562483996
-2.2808458530778113,-2.41198839944382
-2.278597713844324,-2.2777279491525735
-2.2707637653621164,-1.7860816497348766
-2.2528240087666798,-0.805473728397344
-2.2498823643472545,-0.7033295990408436
-2.243294356053582,-0.542641310157329
-2.231685335402539,-0.5410345169519517
-2.2314437613573546,-0.5462407552378263
-2.2285262336828224,-0.6051156961716783
-2.2279074448040443,-0.6171064463756568
-2.2238453483988363,-0.7356609636299505
-2.222053004336543,-0.799440933064008
-2.218941896180776,-0.9283459800170821
-2.2123048605876465,-1.2391693925339624
-2.208552554208099,-1.433855613083762
-2.207064454898738,-1.515074452119448
-2.2040098430789703,-1.6818282557051665
-2.2039324732492687,-1.6842153368498158
-2.1879468438605008,-2.4167552126825447
-2.1866129994537977,-2.4589765398168826
-2.1820550805516428,-2.570691331424025
-2.1792349341836763,-2.6092766494035846
-2.1726727795863794,-2.602046241302113
-2.1717594835721297,-2.591615199928142
-2.164826976994542,-2.40582176355641
-2.162383922619255,-2.297745312456476
-2.157766962031071,-2.044194060680405
-2.1522885286087305,-1.649891255829122
-2.150956737631538,-1.540273499261405
-2.1485493255980472,-1.3333601973899392
-2.136160108764601,-0.058702668438679446
-2.129670896044595,0.6841399822199831
-2.1224609003252146,1.4989920450514216
-2.117274438131795,2.0491321324805787
-2.110021133888525,2.731643574887565
-2.1070045082708564,2.9736648525019813
-2.106717444934376,2.995827082278957
-2.1032373397873942,3.2327416603656562
-2.0930289219036657,3.6534861182985106
-2.0917865168716197,3.6751537089206234
-2.0851412529726927,3.6812467557306774
-2.067357911231571,2.822559228696958
-2.0602593827969353,2.192308434326256
-2.0549526660627384,1.65651486091826
-2.0518168135660586,1.3257623884123044
-2.0400309532432703,0.07817496606917318
-2.032557217288157,-0.6285218500844252
-2.030187385723467,-0.8286791155454533
-2.020288149744444,-1.4745268584845244
-2.0142187990804397,-1.701369144315784
-2.013216662102212,-1.7294555004083416
-2.0112834478406656,-1.759746675259833
-2.0112678327779285,-1.7579025570207143
-2.0100211645754253,-1.773173850627442
-2.003622022456147,-1.7482727561068454
-2.0011969531372955,-1.6919886439140173
-1.9970833644323311,-1.5548798698066395
-1.9957488439553897,-1.5037125603164363
-1.9936700983855198,-1.4011716948262913
-1.9803029967868464,-0.4631329548888945
-1.979082771019924,-0.35978610645905185
-1.978707002599758,-0.33188184257012043
-1.9690602328285072,0.5402121512014384
-1.9478327609830803,2.1891176902405736
-1.9454633723506647,2.314707875753641
-1.9397069257965798,2.5313849739135232
-1.9385839694131444,2.561439030259483
-1.9379798559541803,2.5692671277319197
-1.9339061291653807,2.629516924040346
-1.9335479595604632,2.628228413791787
-1.921404733659895,2.4175143166549504
-1.9134378943170873,1.9889874702174186
-1.8858958466142215,-0.5576169096156192
-1.8720854586836586,-1.8955094782835613
-1.8650222863187296,-2.4568803846782368
-1.8633957597438837,-2.5720924264435285
-1.852803027511937,-3.1428708981237117
-1.8490500625177542,-3.276506504933354
-1.8399380132255765,-3.4296181623504634
-1.8392456909572443,-3.4324965223510526
-1.8376543894040966,-3.4328777404905026
-1.8289317502867741,-3.344432196709766
-1.8205078996914577,-3.1244768748235643
-1.8187570967880664,-3.0665103308123816
-1.8173811196293368,-3.018407805335306
-1.8081203652047007,-2.671419308788099
-1.7946714479876598,-2.161231202535926
-1.7816655780704562,-1.7971807690825463
-1.7808333173390747,-1.7756878853517795
-1.78071770589493,-1.7742127870566728
-1.7713371881918407,-1.638575871661363
-1.7689356563796026,-1.6198920209532617
-1.7685825473959098,-1.6147158261721444
-1.7504650467531548,-1.6488331241472758
-1.7502071130585766,-1.6484185945095893
-1.7474483986647833,-1.674421471569105
-1.7472844391517768,-1.6760811445096786
-1.7457901023601698,-1.6873731104109944
-1.7346975065627854,-1.787446343277145
