n_harmonics,base_freq,magnitudes,instruments
9,3.9825046960247112,"[ 0.46443925  1.99190372  0.87096937  0.75183022 -0.96388471 -0.93252771
 -0.43299604 -2.14606959 -0.53349868]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9942016668673457,-1.6800845579093047
-2.9909662243919497,-1.5658667866479918
-2.9909206644531023,-1.5738233380571793
-2.988252676818191,-1.4606120157889904
-2.987482859532029,-1.4301235493327178
-2.985571782821398,-1.339257099653455
-2.9797971505608136,-1.0567848397404103
-2.9729197777780136,-0.6712818338814129
-2.9679360062730873,-0.38910236805844095
-2.965562671793945,-0.2339775403974486
-2.9577888978064957,0.24749943896847862
-2.9414859300490095,1.1652368533047626
-2.9371246801294832,1.3654793153406515
-2.9269130814696616,1.71833366538474
-2.9239006430426127,1.7811917950562242
-2.9232769430651317,1.8008781332926258
-2.9159565542275776,1.9241835535208502
-2.9153606023834007,1.9299118806325959
-2.909911658368906,1.946815368229527
-2.899168746280923,1.8566691672415605
-2.8975832888949693,1.8413323179507077
-2.89662301148463,1.8134209494750588
-2.8920195472588937,1.7214524127613335
-2.889400505582408,1.665902465981248
-2.8886985356980865,1.6456770085372272
-2.887629539634907,1.61929755720592
-2.8875074975052826,1.627040443174166
-2.8854986032122905,1.5570869087809123
-2.8849238652480325,1.5518256548136313
-2.8842573295323266,1.522253355165478
-2.880899723120349,1.4484209255251421
-2.8759160950913794,1.300003404343427
-2.872331333991427,1.1937986713497029
-2.8706735849655347,1.1535641527424305
-2.869155532897576,1.117425978979912
-2.8682187557247625,1.0836166125339142
-2.8664698911395368,1.0473812174462784
-2.86644230282823,1.0419054567715775
-2.863351665122568,0.9750156953807069
-2.848417638821469,0.75237983519475
-2.8468153488659613,0.7521808073666452
-2.8354805278191297,0.833202749900846
-2.833204231204782,0.867921252654538
-2.8288486820542027,0.9735825525263718
-2.823983925694734,1.1157297914651958
-2.823735839240028,1.1383901482696859
-2.817635745776835,1.3740643573994273
-2.8094658373506087,1.7645544478087174
-2.793214023719571,2.7014533614221143
-2.7888372770045584,2.952238136205473
-2.7778231584463366,3.532529183485415
-2.775458006989439,3.651051150357353
-2.7749305464140015,3.6744167130315306
-2.7627361526835825,4.087832980655085
-2.7615634054151634,4.115121375354196
-2.742370379048297,4.083100536588316
-2.73617800294383,3.8942014203883577
-2.7305954916261204,3.6223148811713024
-2.730284955537396,3.6088801499843584
-2.7277767351328532,3.4761546133525747
-2.721046258131671,3.0387904504286385
-2.7183093178163134,2.8408581233113326
-2.714336923161543,2.539082976613035
-2.7102863997849598,2.20731942700558
-2.705396703617885,1.7838045982133413
-2.7015039864735755,1.4425627720140008
-2.6963883283413512,0.997280167688354
-2.67899453632937,-0.4098317215641092
-2.6789119865694104,-0.4294636719639435
-2.6763901485860537,-0.5829882049814764
-2.672943014318745,-0.7934778122040609
-2.6651562764350274,-1.1706658605453588
-2.6643685654051836,-1.21708152676295
-2.661197445909769,-1.3094347752290816
-2.6521208697165948,-1.463647716792065
-2.6491168293016614,-1.4570337222488752
-2.6432560591216,-1.3812520023449817
-2.6357231618776567,-1.1439735494624128
-2.630805030085434,-0.9105279546636478
-2.6255354027132936,-0.5884064272641614
-2.625443639742677,-0.610847394534936
-2.6224954423007363,-0.39878856727807704
-2.613678629662771,0.282540821628837
-2.6119393560760535,0.4316228963586541
-2.6048420589575727,1.029923212787404
-2.5999388097512495,1.4626830203264292
-2.5843004777339615,2.7277976677177453
-2.5841791961281992,2.734264664320142
-2.5764243482118747,3.222554538886934
-2.564363420265208,3.7396877719253983
-2.5609751929563487,3.7986844879300286
-2.5561541094833267,3.858555785365529
-2.5515955945960225,3.8263346479474776
-2.5431844443811435,3.6267271680500603
-2.542818871108924,3.6197148972579156
-2.529927990396212,2.9092577588363415
-2.520417630942041,2.154267802487961
-2.5011183853142387,0.2516232160016966
-2.500014217052072,0.13345226540387486
-2.494548775631542,-0.41160858443126247
-2.4904736350308108,-0.8358317031649045
-2.479490541056748,-1.831601638472807
-2.467585034797303,-2.6916028663769245
-2.4623336278493175,-2.966658057495846
-2.460351111823346,-3.058749330023556
-2.4580016168568215,-3.1432943242908946
-2.448944774885366,-3.36582868830799
-2.440341963864339,-3.3896719830108903
-2.4277834937384455,-3.143554149867894
-2.416859332254868,-2.683305017165175
-2.4148747189090294,-2.581592813520523
-2.4111297282594277,-2.3845538048451096
-2.4091906955596025,-2.276269901123866
-2.40035041354146,-1.7493749601775583
-2.3802704458330677,-0.5983078497203169
-2.374844628574052,-0.3463719262472723
-2.364519984213125,0.04228535044019699
-2.3590218103987377,0.19275994886535167
-2.3428354233372866,0.37553793522787654
-2.3389679806582198,0.36397298932991246
-2.3378959285057106,0.34970405762139095
-2.3348478921027076,0.32522967439482087
-2.332937113732877,0.3001228139872855
-2.327707884132655,0.21018884749492953
-2.3198304134151932,0.032741841544747775
-2.3193653655225743,0.017379505623293677
-2.3091662572513725,-0.2806710821456588
-2.3056142664654846,-0.40898631035110794
-2.296752776959523,-0.7141431774111755
-2.2929334619120683,-0.8334193305550115
-2.2859377000569046,-1.0713813832654957
-2.2823655995770045,-1.1761833944545745
-2.275393695444948,-1.3496538405163998
-2.271144066019515,-1.448722783927414
-2.2576574097529907,-1.6979121107839574
-2.2548940457805347,-1.7230876291199826
-2.253806469508166,-1.7451397163178057
-2.2486088118631034,-1.786620815415061
-2.248064802448221,-1.7866099420314068
-2.2357432929852536,-1.7846435747299163
-2.2270617584267085,-1.7053630405279039
-2.2179148229787247,-1.590677579562825
-2.2066949229011605,-1.3664909402687624
-2.2019141800828486,-1.2612736897482437
-2.1954419255738906,-1.1013789049537652
-2.194815080986638,-1.0783585335301222
-2.1836781911208107,-0.7844706262512183
-2.182952086262765,-0.7770809750174646
-2.1726076233372043,-0.4694204714009714
-2.1721559457074333,-0.45230954167127035
-2.1629825608960305,-0.18348000275528578
-2.1543800970595095,0.07286185855438869
-2.1422007404680894,0.3852037948153014
-2.140346763967993,0.4326824179687871
-2.134685999008396,0.5394792060436951
-2.1201245054006996,0.7707472277568667
-2.1187089581664766,0.7853293304657982
-2.117446319665577,0.7914280615223813
-2.1155087121633995,0.8054238106993559
-2.113888746665726,0.8243445227824724
-2.113015873599282,0.8191110799141439
-2.092106546155096,0.6636824106171183
-2.0908049244257008,0.6357137547754341
-2.0899506985296403,0.6266707736148464
-2.0755907077157025,0.1575461208682517
-2.0689845970131846,-0.13926728952787554
-2.06812365795944,-0.19244557061651205
-2.064527160266394,-0.37688025480642257
-2.064311324189381,-0.38243824594048603
-2.0506907283976687,-1.2174799549473336
-2.039997707309187,-1.9800423407456862
-2.03898730708495,-2.0596716925757876
-2.037210230032137,-2.1946590364789644
-2.0209083127536767,-3.3593357297132704
-2.019814780561129,-3.4296070716142624
-2.019159660855967,-3.4830226691226223
-2.0122264471925257,-3.9238426820810868
-1.9995715814851676,-4.5685714157786474
-1.9873889082073426,-4.923156476274894
-1.973036889159016,-4.8969079103919295
-1.9700280486518353,-4.833142248490594
-1.9681226804113967,-4.781225226283579
-1.9642505735159792,-4.657803824259692
-1.9546925201945602,-4.199262625374534
-1.9527110356243078,-4.071594177140074
-1.9496609381058205,-3.8632031041455797
-1.9399732999035897,-3.1109617124616578
-1.9393640653764628,-3.05260486251268
-1.9389647097823448,-3.0165310540307626
-1.935079398151455,-2.662787628796636
-1.9183417581914126,-1.033416242203388
-1.9110199635712861,-0.28002871690115966
-1.9084255632416678,-0.028415074184960008
-1.903681987246181,0.42469907343594815
-1.9035147660882623,0.4456570035296844
-1.900848656886635,0.7035736142880176
-1.8979147225993538,0.9766029039642368
-1.8965821882702378,1.093356930557499
-1.8909387751673958,1.5746233807612604
-1.8885449690751255,1.7608683238085259
-1.8883470945967955,1.777367861145666
-1.8848228116039614,2.0375312513297863
-1.8829497238791086,2.166860503425903
-1.8813426294963076,2.269328616008792
-1.8656803287210773,3.048350154715118
-1.8623548051013992,3.1559540439979608
-1.8412276878253029,3.347753746312258
-1.840514912087937,3.343420368910998
-1.8329256729657466,3.244681280695095
-1.830888139650076,3.21238088069068
-1.8300792617027601,3.197888307180218
-1.8248956814610358,3.0743780946055765
-1.817884236320354,2.8976007702942392
-1.8062244181409075,2.560440646013359
-1.8012330309629003,2.4250865614849193
-1.7854015951468891,2.028180698593304
-1.7833354522933391,1.9869339459798974
-1.7818591497652954,1.961163741311599
-1.7708928145005887,1.783361861202743
-1.7704561803348091,1.7804062905754203
-1.7620463864586753,1.6785550408173768
-1.7487978839038303,1.5711227761973305
-1.7358748870988407,1.450451785885184
-1.6997929575151867,0.5095566549387953
-1.6976352615971284,0.41980772280235695
-1.6912676502655857,0.1112921592983702
-1.6786563575191717,-0.5726061738822603
-1.6783725963807772,-0.5817576850659486
-1.6751295903941104,-0.7851858189426545
-1.648466072992351,-2.261451907095718
-1.6347341435037954,-2.7650386907832982
-1.6327207259195786,-2.821227951177587
-1.6303598721091468,-2.86549356921894
-1.6230850662365646,-2.968130167063793
-1.6214781973625885,-2.9903125496444365
-1.6204421881636366,-2.9810048476916005
-1.6200465088770557,-2.974209523115869
-1.6194502720512953,-2.9798271012838993
-1.6127494226584753,-2.9317192736111
-1.6117655485033875,-2.900854037763639
-1.5870182531189327,-2.0118209363250137
-1.5745079853005992,-1.2678852691838132
-1.5605867492714662,-0.3889982768325293
-1.5581162046129071,-0.2452351638973697
-1.5557954882243175,-0.10992120779319843
-1.531247148201237,0.8618106650835331
-1.5264178048094859,0.9444531900399084
-1.5250673172831144,0.9605885266267256
-1.512023640597467,0.89211853730777
-1.5103610705392345,0.86175834663519
-1.4979377706928076,0.48979107279683
-1.4929987732312535,0.27793450405556946
-1.49214829038274,0.2448699840422775
-1.4594484475539757,-1.3880432698549683
-1.4483572817293962,-1.7818169115542801
-1.4473324546404676,-1.7999666366294356
-1.4452216645515867,-1.8556060665034297
-1.4447057775246668,-1.8657362705161082
-1.4408058471961538,-1.927405989478407
-1.418877204272787,-1.7555272628518346
-1.4148197936415952,-1.636500674279566
-1.3957767296901438,-0.708139596760852
-1.3935446368355342,-0.576938523358622
-1.3739272372352824,0.6222009378818377
-1.3534027119884526,1.5895780655529872
-1.3520991222560395,1.6392719564235947
-1.3366778086898,1.9295805548656229
-1.3255133416632134,1.9090113123167802
-1.3145067204551635,1.7327150074014888
-1.2911327402038018,1.114948801605427
-1.27908675444097,0.839122496122989
-1.275365223782707,0.793874319334603
-1.2593019265961578,0.8165940415183324
-1.2584210761061982,0.8136541544053004
-1.2572973098116447,0.832055065808193
-1.2531765437019433,0.9165691862277102
-1.2518353492636156,0.9599990015099676
-1.247328087579183,1.0903845868766069
-1.234812511397314,1.6120664145643575
-1.2265427501199468,2.0590493260009644
-1.2073166396635746,3.166604653228646
-1.1996053357239584,3.5683854088314177
-1.199011224291592,3.5922676354089695
-1.1940395817394178,3.819062234093223
-1.1924846917534448,3.863102009833472
-1.1914303366129344,3.90301561176639
-1.1830288891541605,4.1304543816057135
-1.1774295916245223,4.20179902495428
-1.1643784029138369,4.0730115840639005
-1.162981316321602,4.045438662582429
-1.1623849837562827,4.026727720058069
-1.1604467017797542,3.964119229163679
-1.1559267588660882,3.7839872754603725
-1.1427229579376597,2.9965333451964162
-1.136265268970122,2.498608094525041
-1.1286947317764708,1.8748593549208223
-1.117665802169921,0.9167221960099177
-1.1116516405910488,0.39224686974821743
-1.109547481535523,0.21611531555966862
-1.0980873941943663,-0.6119641802225573
-1.0969596309131937,-0.6991882183486354
-1.0892270700882336,-1.0993638392308303
-1.0817556986139512,-1.3605350141154944
-1.0810661491757938,-1.3691821371744022
-1.074847233435046,-1.4584015078585697
-1.0515495985860803,-0.8245546810651067
-1.0484010095459086,-0.6311209481650658
-1.042113652669614,-0.20176954226408006
-1.0296319879157967,0.8163082850918464
-1.0290386726447531,0.8649975823613995
-1.0224989830345481,1.4303497877180904
-1.0218610706434796,1.483938315193514
-1.0207603849741165,1.5831720360970478
-1.0135935701178123,2.1981580186540075
-1.0123646356293106,2.2813396071975527
-1.0055798361255917,2.7988216977118987
-0.9957659014745799,3.3963490053798355
-0.9815431145129496,3.820698326623976
-0.9798782136612236,3.849484093070761
-0.9785919140821928,3.8477183828495987
-0.9751334977640003,3.841827175907987
-0.9704169839707433,3.777019891412192
-0.9690727015456049,3.7397303401765476
-0.9669558819727406,3.6815518230099724
-0.9586226178219284,3.317881903924223
-0.9541427952992798,3.046827878519998
-0.9524106579349239,2.929249103417934
-0.9500630207782259,2.7590006379356633
-0.9418594257640089,2.06293192987231
-0.9312913715465996,1.0498911484565545
-0.9246535916970497,0.37001364320680646
-0.9166709517882499,-0.4440282762541846
-0.9154904763239893,-0.5688474506660874
-0.9138609655156351,-0.7220659457623039
-0.9084391006399875,-1.2500691678144182
-0.9077293351732352,-1.3124570555232264
-0.904235885022846,-1.6208441560279094
-0.9016453938353397,-1.8412952418688637
-0.8874880900193194,-2.8200666231681137
-0.8871626288403327,-2.8378585434872843
-0.8839644137629712,-2.990958397221592
-0.8817015329561917,-3.090996345818269
-0.88031576443192,-3.150128739270287
-0.874167862711865,-3.3205092770947156
-0.8700719550428708,-3.3910130840499244
-0.8657093497679975,-3.4071116652425846
-0.8504231042279882,-3.155612874565563
-0.8463669151708397,-3.0046631092975775
-0.8430246578733627,-2.8565224363003847
-0.8412887169477772,-2.7879765592992105
-0.8398902226667304,-2.710580583728072
-0.8326374328178501,-2.3316928589127
-0.829643255309108,-2.1722277032705737
-0.8213656256448432,-1.681677164312022
-0.8204912015437507,-1.6252998961134408
-0.8193035670868767,-1.558328818802587
-0.8143035325293972,-1.2521985345787152
-0.810837770479155,-1.0443085234266023
-0.7947694904042399,-0.24737104947738106
-0.7940853984296918,-0.22809673637556402
-0.7702813955962657,0.3584830168033988
-0.7672026917564598,0.3704912784809012
-0.7595742560148446,0.35842288544028983
-0.7592841703403161,0.3462754253399371
-0.7574382522837926,0.33328340481971397
-0.7376813590252711,-0.0952909855194216
-0.7373784871768638,-0.10750056669325915
-0.7319452206608572,-0.2714697656155208
-0.730939451907962,-0.3085178408450784
-0.6893736353408899,-1.5633311366932043
-0.6776225306531565,-1.722625124840125
-0.6745116702987239,-1.7647074507342824
-0.6651198373229423,-1.8025863726288158
-0.6568318956645198,-1.7820600107144657
-0.655558853806764,-1.7690676375426408
-0.6547676369094502,-1.7626177249383783
-0.6449753055522693,-1.6525667282961516
-0.6423177640944617,-1.6286308155559384
-0.6348523884703594,-1.493995336444003
-0.6332788498124375,-1.4550323067540485
-0.6275152244661548,-1.3329777204749733
-0.6136260213097557,-0.9891654415772205
-0.5922187805251182,-0.3747716283404963
-0.5917428138904155,-0.3693239963943915
-0.5830428905379854,-0.11710496454524995
-0.5828673037968652,-0.10609870703682217
-0.5816701230322598,-0.07345236436096395
-0.5721744662052375,0.18965390648114147
-0.5690037067110034,0.2747194758915088
-0.5593907551234008,0.509071356500039
-0.5528641808292818,0.6351391883914073
-0.5519860509889769,0.6398750779726533
-0.5517906701508055,0.6494834952044407
