n_harmonics,base_freq,magnitudes,instruments
9,4.3137638459487935,"[-1.48902294 -1.09420729  0.31946353 -0.0548751  -0.82706731 -1.1382836
  0.23375112  0.8056964   0.23674496]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.99673729159879,0.5604719727439249
-2.96539195757269,-0.26319114272617616
-2.9625320557859496,-0.40864595160930767
-2.9623069927447876,-0.4713460345340689
-2.950648973185567,-0.9707642753856014
-2.9437192671624475,-1.188299100808277
-2.9304753437231974,-1.5672123471237436
-2.9302061620991644,-1.5628230523108906
-2.920982140639898,-1.6242921079083135
-2.9005404183051615,-1.2781576760917426
-2.8988872483685544,-1.2584967935087692
-2.8854816696305843,-0.6836444782972732
-2.8799427693984656,-0.4099258848105418
-2.8774398644709533,-0.2924766885546537
-2.872826198645164,-0.02878894937771273
-2.8714883832410187,-0.023962004273654136
-2.871155446663912,0.030338671991823336
-2.869347704965487,0.06791698460165912
-2.869235275814027,0.1412435855519285
-2.8599243528626226,0.4948825069301076
-2.8549754299550947,0.7128558141023649
-2.8482022783061653,0.7949916048255025
-2.846151431386021,0.892497313873293
-2.8401072661688715,0.9246218365066391
-2.830333740812925,0.8433334893151141
-2.829203573205702,0.7977957676212826
-2.821963931809803,0.6750569797160691
-2.821928728416445,0.6854990134873333
-2.802330512483797,-0.14445753060127198
-2.7994650024966714,-0.29435334808178076
-2.7959145950343105,-0.44726051455849986
-2.789822912801049,-0.7741619260015754
-2.787345275389263,-0.8121371481243305
-2.7844145809274155,-0.9389545100488715
-2.784037915240706,-0.981548807583088
-2.7837268478092856,-0.9657641988666404
-2.781941583623822,-1.0391354427186776
-2.7793272687770547,-1.1050272026206636
-2.7739094733214014,-1.314362816656777
-2.7676401591388435,-1.4195551637474801
-2.7672298516242715,-1.4581523646353536
-2.761200363772879,-1.4941145476635707
-2.7590296426030334,-1.4194635325699576
-2.73914742310709,-0.8269344250087066
-2.710812488655317,1.242792610736361
-2.6957949951354356,2.5184000521877445
-2.68059004627371,3.443101933247529
-2.674424593223762,3.6880690312677515
-2.659967312973272,3.8559723098755265
-2.6569107942024264,3.7575718743400865
-2.653461527525385,3.7923426595133103
-2.651330637032056,3.6731181289138366
-2.649326428289144,3.630992247172023
-2.644236600889556,3.4021116375515756
-2.644015761438283,3.4715315314442114
-2.6366087579044937,3.0292480969262887
-2.636240628304937,2.9817320549966606
-2.6357009316883673,2.935210061674732
-2.615261788133899,1.4457318767809748
-2.614233533908454,1.3765377155824292
-2.6053024181787734,0.6795022912872059
-2.6048545180165887,0.6743108394805749
-2.595559733798281,0.04344214417582202
-2.595310023170729,0.00038516725272436363
-2.5782228901957893,-0.8156733648974954
-2.5727009154018434,-0.93946638654679
-2.567159798933244,-1.1147409548690423
-2.5469137951338365,-1.041847072420452
-2.5326770862910273,-0.7128358835814765
-2.524862541517428,-0.46098494070912555
-2.5202055590141184,-0.4484479973017879
-2.5153919633327115,-0.24962559029366369
-2.5094146564267383,-0.1793193082244649
-2.5092255618062724,-0.14218569942882855
-2.505385312707089,-0.07721540079450044
-2.4966786106574306,-0.03805313124549212
-2.481034619992273,-0.054254988028794846
-2.4759732326745296,-0.23366162544672137
-2.47444175814855,-0.23389557115509696
-2.4719088534195075,-0.318286893697624
-2.4676024291370933,-0.47463343736028507
-2.4651532919387993,-0.567991727908752
-2.4568016723555712,-0.9160937724716423
