n_harmonics,base_freq,magnitudes,instruments
10,2.7859764612633016,"[ 2.49311571  2.45128036 -0.00796676  0.36723218  0.32936146 -0.35143019
 -0.19655292  0.03237515  0.4708573  -0.0842332 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9971064246207604,0.21696944889933883
-2.9929918050254294,0.3733887853950412
-2.98750285552581,0.5921126603277473
-2.982133059145564,0.7728159829999159
-2.976404759463244,0.9524619353075493
-2.976111960093475,0.9660217509275905
-2.9760485210629954,0.9952624413292476
-2.9728806588866883,1.0886799943746857
-2.962984462904217,1.3536702373350056
-2.9617842594809787,1.4106105974909902
-2.955599057147536,1.5372026011887026
-2.9332737705051226,1.9417883668405889
-2.931798968103001,1.9655069143695105
-2.9163036744153126,2.099863350111827
-2.9133058127991935,2.1007394868767073
-2.8905039764320053,2.0105531018126452
-2.884820938466217,1.94986688038708
-2.8812217864297596,1.8760229067315466
-2.8788725408105984,1.8682644795419965
-2.878057832218645,1.852253820235768
-2.8775748433368094,1.832411253693751
-2.8702614675677167,1.7273618606918826
-2.867241135085103,1.6488135683723422
-2.850194174981829,1.3188213547312808
-2.84890055778075,1.2842554129325072
-2.8487143751008377,1.2950925247519243
-2.8437406302804806,1.1852666623299635
-2.842152498831987,1.1808155802891476
-2.841908527837348,1.175428589181621
-2.8321060840099497,0.9543629996818506
-2.819507857827372,0.7544067809483481
-2.8195007628752444,0.7658353477352282
-2.8178840059279513,0.7378217731470923
-2.816481273763239,0.7053020806607555
-2.815247161749692,0.6995929236812136
-2.8150251770085597,0.6973508670231022
-2.8149740369604768,0.695424510528707
-2.804713429304187,0.5651335849119608
-2.7956699518962864,0.5355180267291046
-2.7703092005922922,0.6887041299469451
-2.763149369233761,0.8070299494322842
-2.7601079807565725,0.8753190675957367
-2.7592986687623324,0.8994551735925298
-2.7475941124971266,1.139118696659873
-2.7455766787302176,1.2175494009983305
-2.7446097071873234,1.2296740419297032
-2.730886087227259,1.6167834794564828
-2.723490652922515,1.8277611835734497
