n_harmonics,base_freq,magnitudes,instruments
7,3.944914733584656,"[-0.26476131 -0.01909331  0.8197062  -0.75348287  1.28943309  1.02100085
  0.00535206]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9948511811983547,-1.5255865635834236
-2.986506335951706,-1.660399411640118
-2.985938540443417,-1.634455152808467
-2.9830043209641843,-1.638683106648263
-2.9823559758397566,-1.687269264851113
-2.9721426518455405,-1.67153158057799
-2.965737931920704,-1.669970396629748
-2.96235393896681,-1.6895304419355412
-2.953002862427556,-1.5835443021203828
-2.948618163912359,-1.5946799173321848
-2.93145708807435,-1.3919177077558909
-2.931212921484521,-1.3527325247471174
-2.9200494350054056,-1.2156437397118354
-2.9110550749486994,-1.1991112567193651
-2.902342608713683,-1.0219029157145236
-2.896958747213226,-1.0309689737102363
-2.8922348386903503,-0.9769306367119639
-2.878344966422885,-0.8831318134078749
-2.8715051272608463,-0.8516154448848875
-2.8624627691341336,-0.8424080458637458
-2.8605633768039658,-0.8267791245782531
-2.8540745504159832,-0.8060153881246315
-2.852229405463976,-0.762039776638706
-2.8439156344469767,-0.7679742056060668
-2.8302916303933836,-0.6896685035060685
-2.815526139726601,-0.6076305005407148
-2.8100073772907646,-0.6587711242897649
-2.807987192821963,-0.6168414696722728
-2.79583830642195,-0.5200266967659384
-2.790442193352092,-0.5356189980870932
-2.767533181493486,-0.33996835945010195
-2.7597928270932695,-0.29897402748684093
-2.7579451942664983,-0.2772068337248379
-2.757215142704737,-0.26290399023722505
-2.7416920731404026,-0.27327255661282884
-2.722386419810322,-0.16272906128029294
-2.7154075052648334,-0.15520583472595134
-2.709297220817414,-0.21145649146478107
-2.7083131324688523,-0.23810863191635745
-2.7067542450339936,-0.16984218436427176
-2.703769482835585,-0.26762854407991715
-2.7034570854798616,-0.23824615101504315
-2.6973833728461765,-0.24883245908372642
-2.6929327241269387,-0.3356839464894331
-2.687283195405252,-0.3451135796895807
-2.682335811180079,-0.36010183991344596
-2.679156153835664,-0.34355610781084206
-2.677580016190989,-0.4459954379881882
-2.675636951989902,-0.4281616347842953
-2.6715853847535045,-0.40504492996133795
-2.6654632964917755,-0.450977377451872
-2.6628822396906653,-0.4486061128789605
-2.6519909487519007,-0.5384522260772598
-2.6510481385597764,-0.5364553553003082
-2.650342393343891,-0.4984361333772954
-2.6382275696790236,-0.5090583687849544
-2.630314822923072,-0.3979098937882537
-2.62415169305514,-0.3694497852689749
-2.622714659236424,-0.35985895167631193
-2.609993492934552,-0.19631939484878552
-2.6093550861246655,-0.12518935907450654
-2.601782612968849,0.0856810317921089
-2.589459429263055,0.40949977751459893
-2.5860805053363483,0.5033228402929701
-2.5854766478262037,0.5281730277939535
-2.583243965668794,0.6592756605292089
-2.5827514755748435,0.631290654943913
-2.5762510286824223,0.8508316228167615
-2.5693659241876645,1.0571469311397845
-2.566786800531643,1.1610056025753026
-2.552534074123571,1.7107863687976577
-2.545603892558714,2.0055497552223613
-2.5370530884142255,2.177045115099715
-2.52495142735925,2.4950444756170054
-2.520104427583909,2.5293236917741133
-2.5101404713104043,2.613953203657144
-2.5040956783045907,2.624009067124785
-2.501503529543897,2.6150294023590743
-2.495137604035272,2.529921542876878
-2.4754063619249056,2.00917338475094
-2.4734961195442726,1.8899644121038988
-2.472548078839086,1.8224740245499806
-2.4671951480053025,1.607164712052439
-2.452609440768923,0.7380874684360058
-2.449729794549391,0.5679469867138234
-2.4400127104810494,-0.08024441562328012
-2.439095716768777,-0.14700742023271904
-2.436544027827517,-0.3135746821678247
-2.427464309945408,-1.0396540963336267
-2.4259465958077775,-1.141868374642944
-2.421249080155437,-1.4639356472501532
-2.4149243895926653,-1.98269607591236
-2.4086347139284303,-2.3328094071944383
-2.395889060684062,-3.1447831693808173
-2.3928425879991906,-3.3339804496634717
-2.391245638425003,-3.39618730726815
-2.3852114668703175,-3.710515533393783
-2.3837920628391043,-3.713605687334698
-2.3807431448506278,-3.9013390796963736
-2.377077823187986,-4.037245639818939
-2.3666656466897713,-4.225609319578277
-2.366284823682837,-4.2957935787491435
-2.3606693800378595,-4.365163348958709
-2.3553073646656566,-4.383622836627104
-2.354015118613246,-4.377453052518542
-2.351544211010686,-4.3079188429738515
-2.3503815571943782,-4.3186808961422
-2.3496274054383663,-4.338194885106196
-2.3492421401752823,-4.295535816374803
-2.338880065719899,-4.1129903461731505
-2.33453174705449,-3.96587425545414
-2.3254258964895764,-3.6180209211569783
-2.314057981675013,-3.0415102780296652
-2.312171105529206,-2.9486905566837547
-2.3021777172824383,-2.266370995837759
-2.2755220819833863,-0.4870808405500947
-2.2746781136931693,-0.43928464393972116
-2.2722205673634406,-0.24269027234246227
-2.270418721299455,-0.1491347027305845
-2.258121586963849,0.6181315756040165
-2.257673038903385,0.6107568966068344
-2.2503060589857586,1.0016632240343917
-2.2501016796360487,1.0331460937870842
-2.2459768073216426,1.1506825541535342
-2.243553727228577,1.3383723813377109
-2.231056412831603,1.7439396808819927
-2.2287750361443353,1.9170334005905703
-2.211291527979615,2.1362901841841686
-2.2019274604207886,2.161612815470394
-2.1965816676848764,2.194128505413106
-2.1932024437228903,2.1010243939984448
-2.1915461464981125,2.1233180251089774
-2.176760330667328,2.0593445381181095
-2.1746014346914277,1.9926240975368383
-2.1706447741268073,2.0073823492318796
-2.169925250735025,1.9889384319114927
-2.1660349377173578,1.9768564672610676
-2.160657551686932,1.9149207981757126
-2.155546793091988,1.891844477227065
-2.1510436854411443,1.7878103680586979
-2.1491727267727274,1.806063389501245
-2.132089878728866,1.82554200858587
-2.131432548719845,1.7792250015449695
-2.1183492333466374,1.910120101461042
