n_harmonics,base_freq,magnitudes,instruments
8,1.4326359562085669,"[ 1.30718954  0.68638847 -0.10955867  0.79529478 -0.63896163  0.69735054
 -2.67904705  0.33592939]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997786764422128,-0.5377729178745878
-2.9954756255121637,-0.4827316101596902
-2.9862330828350356,-0.2640307520814473
-2.9786958297895962,-0.08242006372105516
-2.975543920127688,-0.0030121660212413127
-2.96821609678567,0.17298151301220746
-2.967132497169545,0.1997239679896237
-2.9612341732508787,0.3437609759442586
-2.958080288606801,0.42326527068591835
-2.94619394027416,0.7046093875309576
-2.9438684300044717,0.7607293328637615
-2.9379521805540905,0.8973714611672776
-2.92662236327387,1.1491539493358385
-2.924943621412154,1.1882122834106086
-2.922050659665965,1.2523230924609983
-2.919267911358027,1.308643630585356
-2.9185335285191827,1.3240115206132732
-2.9143958177012275,1.4143432888260166
-2.9137752353704327,1.4220474121730458
-2.90890640223598,1.5247832958097642
-2.904246405748,1.6124700523471895
-2.8951965208567056,1.7828243231965724
-2.893308358617908,1.8083263147142477
-2.8891325063303097,1.8866942259909782
-2.8820404652807112,2.0006075253474656
-2.8773503413714714,2.066329893012161
-2.8711021729527166,2.157081992770421
-2.8676765172218586,2.2027712090789886
-2.8522480137202733,2.372375241928118
-2.842908932612045,2.4477181829817782
-2.840189781381686,2.4676266759844157
-2.8395511540715717,2.4704164774452906
-2.8330276689927816,2.508200376444916
-2.8313995209300193,2.5177655134258146
-2.8190109375324104,2.554266661683646
-2.818009153855657,2.5567363684100926
-2.815537235472494,2.5585561087274704
-2.8136740406021326,2.562571924508322
-2.8048528178509873,2.555692249290359
-2.793701662466411,2.5213699956804785
-2.771689216590577,2.369152171575986
-2.771565237135216,2.3703026701601164
-2.771101142981458,2.3676558110478476
-2.770588011908301,2.359593700613211
-2.768016554235204,2.3367245087116593
-2.7649375929243876,2.300823955976168
-2.7609155555356644,2.2549271437437586
-2.753615411079803,2.1667123548854583
-2.7431069716367267,2.0130633695754545
-2.737849713187838,1.926661461695579
-2.731426215827869,1.8188032156569265
-2.7231129538386876,1.6651439030316415
-2.720248440859142,1.6147979185348746
-2.7130569943453096,1.4690659152734562
-2.71134825590104,1.428897052534604
-2.7090857281855936,1.3857889459905997
-2.683636136088266,0.8023166221708504
-2.6787074472255243,0.6763949488540232
-2.6762515668578253,0.6156434570714209
-2.669179674968548,0.4319404514175298
-2.667848368137534,0.39819024004230036
-2.663040440767703,0.2733813492818985
-2.658828894602123,0.1627067850154019
-2.657178484906868,0.12142288981193025
-2.6507516682970014,-0.055561451752006594
-2.644969359034987,-0.21039355699515214
-2.638379112889245,-0.3887102013283602
-2.6368729487643225,-0.4317378988492015
-2.6327153475141354,-0.5481535555786353
-2.6284906981427865,-0.661726777030664
-2.617521709028295,-0.9627765186896996
-2.600394502551561,-1.433858905615538
-2.5933510020644066,-1.6302101082400184
-2.591688132450871,-1.670069904396267
-2.5854351570834737,-1.836979165265314
-2.5843798604876866,-1.8659182486825021
-2.58354500308842,-1.8865009896661846
-2.5823730735938017,-1.9184301861682844
-2.5768577934635433,-2.063814662792955
-2.5692605928915824,-2.259881929662723
-2.5650467667800347,-2.367330883665296
-2.561784591119845,-2.4491377871665114
-2.5601921049810246,-2.486193322280733
-2.5524499158811267,-2.6756242709524276
-2.551481260715331,-2.700728195372531
-2.5386303420103093,-2.9977774953728713
-2.5318970096303772,-3.1463480557576347
-2.530312845184947,-3.17731388393075
