n_harmonics,base_freq,magnitudes,instruments
10,1.0723320318203293,"[-0.41571149  0.74490848 -1.05519395 -0.01252506 -1.98909121 -1.12822295
 -1.53273368  0.10784702  0.07547657  0.07287972]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.992872619663955,-1.6961335619945632
-2.9912109065880883,-1.7264015110786208
-2.989929444988187,-1.7458982668709364
-2.987229595515204,-1.7737246150415762
-2.9867258655220117,-1.778232957606979
-2.982043415748146,-1.8428431401974972
-2.973612983968132,-1.9386144668725613
-2.963166620818539,-2.044150268375747
-2.9602794167786195,-2.0610962553318024
-2.957979820977865,-2.091783632487462
-2.953996634226784,-2.1233025222346757
-2.9539583685752646,-2.1271483618860962
-2.9531352011554226,-2.126265000676623
-2.946200922632646,-2.1810373560797895
-2.937486966048977,-2.2324407751460296
-2.9196187199557357,-2.291086566010594
-2.9195963877421285,-2.2839552210312606
-2.9186767840847274,-2.2917588089689676
-2.9142404577119523,-2.2891796469979218
-2.8997358547149803,-2.2780964647656075
-2.8941826513389053,-2.250821799562426
-2.8929025850889927,-2.250709661966062
-2.886545308949921,-2.216871680494614
-2.885977289920514,-2.2086374605601087
-2.874161443716032,-2.13640456473995
-2.862724833095072,-2.022521485206279
-2.861758925537176,-2.017415336180927
-2.859052858144361,-1.9865354083873417
-2.855145033398398,-1.9401984104592247
-2.8523143145325363,-1.9014780478282416
-2.8433730141649995,-1.7821189602042526
-2.842492027076233,-1.7762281857501094
-2.839031946246935,-1.7245519872278974
-2.8367273503531742,-1.6821414308894833
-2.832377094252018,-1.617930423905774
-2.8179752302025367,-1.3702298127446306
-2.8111092082929097,-1.248165416585964
-2.810778186722209,-1.2387912169358826
-2.807662442917282,-1.1766365835159551
-2.8076135577510213,-1.1667470035550782
-2.8068218923021764,-1.1597565909137355
-2.8058195574898885,-1.143092011368867
-2.804053751293294,-1.1087513010711836
-2.8038786941365395,-1.100782582085786
-2.802549556715835,-1.0760055025462965
-2.8017839099293247,-1.0593140079013403
-2.793927253909321,-0.8936861784796756
-2.787578663493045,-0.761953258994165
-2.785618030934469,-0.7131081733810445
-2.7833435359908973,-0.6629222170962059
-2.766873388754394,-0.29021647243222587
-2.75413222172371,0.001999966074761237
-2.7376008373880616,0.4014495319133459
-2.735199987004478,0.45354145619735803
-2.7322491992207563,0.524234606311523
-2.7261278036793257,0.6702977443692774
-2.7174087746137614,0.8653532204675746
-2.714398415206835,0.939859800331555
-2.7121102576017675,0.9890208765451777
-2.708855369923703,1.0617615889254506
-2.7005338112926753,1.2422350493498842
-2.6973564781426704,1.3167751206063756
-2.6865551755104375,1.535437154006974
-2.678889674970506,1.6792769337204978
-2.6724290276701876,1.7945658135927276
-2.65287174466022,2.1151511096954208
-2.6483143867814247,2.1719190761110316
-2.6446340599340936,2.2157346688992674
-2.6433946449008006,2.238641759404711
-2.6329123087081916,2.3616461033373812
-2.6323834443520706,2.3663229390940814
-2.6314851104898827,2.373659211908117
-2.6295552383753886,2.390881872174107
-2.6295294321006883,2.397289057894709
-2.627014720164267,2.4177976016990486
-2.6165180629158584,2.501474466565275
-2.615133145329628,2.506182015871591
-2.607983618051481,2.5527534479854013
-2.602590631129387,2.575307749378288
-2.5978717920995043,2.596133900906728
-2.597869764311989,2.5940480817363816
-2.5649609589359086,2.5546496057883537
-2.538302491275579,2.351008502366674
-2.5372902723601323,2.3386292049275177
-2.533240820985763,2.289849574159984
-2.510852997762136,1.9846097786714116
-2.4989015005187607,1.7832986703426947
-2.4873718321421405,1.5759749938330476
-2.4871228898398856,1.5741772616876546
-2.4821285741695105,1.4782176883461986
-2.47216091841437,1.2775705626259848
-2.446144726961788,0.7218385689887297
-2.435287691868025,0.4889556617735676
-2.415615427008936,0.04917817609578373
-2.4139161727887517,0.014128455471896503
-2.4136028216482686,0.0062241684331444695
-2.412514941356677,-0.019620675184923338
-2.410942988488925,-0.04945098511636552
-2.4088600127456603,-0.09144945369433652
-2.3945523802821804,-0.3863348168683289
-2.389999158402056,-0.48662161129275255
-2.3798233953306296,-0.6737520751453235
-2.375139072603108,-0.7612064791422471
-2.3492772095442165,-1.1806313389585068
-2.3476079500482103,-1.2028306416346164
-2.3461102423012603,-1.2119102348001765
-2.3338698146682693,-1.3588105568638604
-2.327442742314008,-1.4238615359927793
-2.324256853243726,-1.4582188147440038
-2.3227397099132863,-1.4632646342518907
-2.3207554039945597,-1.4778184407560593
-2.3161602584574426,-1.5200347063570814
-2.311190206968674,-1.5438891637495618
-2.3071712332229497,-1.5705288284544376
-2.3049698169430473,-1.5756329074761521
-2.30247965686162,-1.5901611597330325
-2.296005524043225,-1.6070862230740264
-2.292685197547815,-1.6122696549559612
-2.2830786311906435,-1.6170917872073978
-2.280245803362111,-1.6121397111819222
-2.275793195015952,-1.6105000101043596
-2.274580475174953,-1.5988915638806573
-2.2595411072964278,-1.5232667487669724
-2.258835786254741,-1.5210021988419167
-2.2522008866201766,-1.4756437180868833
-2.2497002369688897,-1.457136691593578
-2.2429045337491553,-1.3885123213932649
-2.2425059644906877,-1.3850043074599716
-2.2272015652404997,-1.2068401826607593
-2.2255633760882843,-1.1814310938777821
-2.224866688258521,-1.1698889716516896
-2.223621174214121,-1.156414063971801
-2.2178294165780406,-1.0685600373738506
-2.1923758384720173,-0.6272398842100326
-2.179103479763084,-0.34069345167119913
-2.1761264823636965,-0.2854607949924263
-2.1717267290349507,-0.17686054066257528
-2.1608384418476794,0.07082665722090255
-2.153517488787503,0.2377787864899265
-2.1528919596627443,0.2516742241391443
-2.1527891826300896,0.26174719397737334
-2.149218000271162,0.34278963329557877
-2.1481849252768868,0.3690310132631755
-2.1412673229127543,0.5374857989724449
-2.135481998155612,0.6809601100156877
-2.1317191275479366,0.7702178726525589
-2.131165849296315,0.7857537899281555
-2.1255357808138413,0.9242675020608241
-2.1208169004413344,1.0337700905268068
-2.120118688375706,1.056129259360974
-2.104627018223833,1.4355640501332532
-2.1037164961135946,1.4560553609771827
-2.10028787588975,1.5364698649402686
-2.0750349053457375,2.09166759797965
-2.0744981545778356,2.1052643512645313
-2.0735679893013637,2.123793107910711
-2.0725996356927174,2.1425075926314787
-2.067985559018533,2.2317294484322487
-2.0623057547963572,2.350436346402369
-2.0611855515450817,2.3624079501341453
-2.061146790735397,2.3711080633846473
-2.0584992249805873,2.42057886116398
-2.0502216660160806,2.5541254300179377
-2.0479297528849267,2.59555607462494
-2.0444414025803477,2.6455793958437996
-2.037427183651718,2.749225446145346
-2.0363804939825867,2.770019513748958
-2.035544593078427,2.7803619890091413
-2.030646868936943,2.8381557469824212
-2.0295178466681523,2.8481538110718003
-2.0265307813672044,2.8863640827309283
-2.0225152729319555,2.9270490569767116
-2.0107373545606695,3.0286931805100172
-2.008033634394465,3.0552403237885777
-1.9992240910289614,3.1028186075493305
-1.9965202481894544,3.1086646241005598
-1.9937784010659816,3.1184412521459426
-1.975072652643952,3.1170334107077204
-1.9666658761791282,3.0850539524998943
-1.9663715724874014,3.0868365565002156
-1.9636472814298522,3.065552528152075
