n_harmonics,base_freq,magnitudes,instruments
8,1.112174108191771,"[ 1.12772431 -0.94610258  1.56681085 -2.15453709 -2.24821692  0.90192033
 -0.46717954 -1.83678935]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9990585206889984,-1.8152887213603897
-2.9953517391693234,-1.8821122167081952
-2.9893728062427547,-1.9879997049428015
-2.9800745642986026,-2.068658495224129
-2.9746366034609664,-2.1207752652485685
-2.9718515343303142,-2.1815656581053418
-2.9694383687297803,-2.210399980763911
-2.968315709629038,-2.179499390297289
-2.955614095330888,-2.3351453581971238
-2.939389730184077,-2.4960748962613644
-2.939050119928588,-2.400748381428854
-2.931932094387264,-2.4467541447616923
-2.9319092138562475,-2.4917819682581674
-2.887011069105983,-2.729032048501208
-2.885290689128886,-2.7039574418868964
-2.8711078186384364,-2.7257435105861143
-2.861458199573917,-2.709465704937742
-2.8442202188611754,-2.7196481146419904
-2.8414813446068665,-2.721544724175072
-2.836914207173675,-2.6438341005138657
-2.8245995309381797,-2.5924623810061487
-2.821375904941002,-2.5874686902674346
-2.820318329737579,-2.598293304629426
-2.805675635179279,-2.4784138967996046
-2.8024975191163946,-2.4848377156528247
-2.8024662432261813,-2.472870892997719
-2.800363296331865,-2.48546923211383
-2.7897982831291612,-2.3869534827373866
-2.770881521773113,-2.1456662600325793
-2.7707650383346074,-2.1614724044150773
-2.7599331994256917,-2.0068387697206327
-2.7586646654290488,-1.9235534956468456
-2.7250068678493333,-1.4953675265786692
-2.7197914581952896,-1.4445837848344307
-2.7124252084452873,-1.3331780651711875
-2.7051417792155377,-1.1447771733705907
-2.694708916519019,-1.037075871201694
-2.6901422944775004,-0.9147733630628081
-2.685031519126466,-0.8161522155721095
-2.682912849527615,-0.8867842200309901
-2.674739219856458,-0.6252341781797911
-2.6514178027326514,-0.18055049211796953
-2.6499491265512614,-0.2721631300547255
-2.648459527181873,-0.18600832401401932
-2.6479717248284436,-0.13365453928168095
-2.6456426245523765,-0.0558953950001408
-2.645521240473152,-0.1074480008685737
-2.6323222244781705,0.13232045970251916
-2.630511373318945,0.20881117468885865
-2.625442344971777,0.24854087651608534
-2.622175591252984,0.34973885969916185
-2.61568742071101,0.432724774635639
-2.6137348708695516,0.568325326659404
-2.6131144880730526,0.4895535666248618
-2.6125518891253376,0.5432221049840655
-2.598786316267176,0.8408120536926975
-2.594116426281768,0.865308258603145
-2.587743070876143,0.960892764294059
-2.586628949344192,0.9921713505196139
-2.5801863123203024,1.1326719702377857
-2.572551562292036,1.2360400608936137
-2.561306150983461,1.4791075781201906
-2.556785907117957,1.5345227353151243
-2.537035103850038,1.8367178444046617
-2.5348541208429207,1.88395928040027
-2.534000573050444,1.8501540943255659
-2.5310464411666986,1.9746312072727947
-2.5227762743627125,2.0589825184674395
-2.521907303647825,2.0420350526650837
-2.5133288922708363,2.141758498597734
-2.512861900121646,2.1751362067383617
-2.50820624030939,2.244017465312938
-2.4956483431639382,2.3259061575605564
-2.4940240683432915,2.424027644808748
-2.4934539334200174,2.3910715532913653
-2.4870526724750466,2.5158298561894177
-2.461630281899145,2.696361283812321
-2.4475039910698904,2.781804536041436
-2.446463104075515,2.725899006550994
-2.441346577763473,2.767160087529128
-2.4351574931500535,2.8021185242806297
-2.4349613643307424,2.7901896078092685
-2.433911353413083,2.8048227088728113
-2.431667163214187,2.777676936018305
-2.4254648788448234,2.8498733161060144
-2.4207399076058156,2.8316118539144717
-2.400895996529747,2.853773259512233
-2.393751242985185,2.809279796865601
-2.3577820803312513,2.705831926801737
-2.356918263332428,2.735849842444495
-2.3504338572484382,2.6904245858262366
-2.349383498739868,2.737214319672459
-2.3477231843829274,2.664576815555158
-2.3475377770155665,2.6697113535118624
-2.3463279791994536,2.6341073982972953
-2.341556242583356,2.6271895219573933
-2.33281895807515,2.560266101120648
-2.3283181605467336,2.540078273646681
-2.3261574846832045,2.526743296926135
-2.326146098944035,2.5954038869545073
-2.3224085567609363,2.491170864360607
-2.3173484809577687,2.4332641368333623
-2.3169560099545943,2.4577771622914195
-2.312882900875721,2.397529593095604
-2.3067872801041593,2.357420437108269
-2.3051129245290922,2.2652257115300625
