n_harmonics,base_freq,magnitudes,instruments
9,3.995334314625649,"[ 0.04215772  1.26340852  0.17942929 -0.56042758 -0.30703774  1.94821662
 -1.3378784   0.24021529  0.56269536]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9910859683688704,-1.5124659610644116
-2.9869629799783546,-1.331502584697484
-2.9835538389922203,-1.1624594265616335
-2.9763450815777914,-0.870438708238613
-2.9698627826923802,-0.6333164685047554
-2.9668363914389824,-0.5092253921087748
-2.9568649153598363,-0.2338257196733166
-2.952032918842898,-0.11867183672065267
-2.938974133655459,0.06563066554856556
-2.9343010556544007,0.0821668084818548
-2.9338922861841925,0.08644610763702512
-2.9296366149065456,0.09753446883855268
-2.9295029150875393,0.1183945641368093
-2.9272243514677214,0.12608848516745125
-2.921086218214737,0.10086973254680662
-2.9181546081226593,0.07982199985256426
-2.9112285190281586,0.056185768601574315
-2.9087182723838287,0.02832846776088601
-2.906574678360068,0.016682364471659408
-2.9064601914422044,0.02790590558385142
-2.9030445054095066,-0.018990653082536845
-2.8975237613106195,-0.06434505717371518
-2.88803729160826,-0.14480350944353113
-2.8846000647907646,-0.1805020127286356
-2.883164768958216,-0.17483392325750607
-2.879854506252763,-0.20937931424555153
-2.876764683666011,-0.22826028442767957
-2.8718236881232873,-0.27980153280946063
-2.8701747309630825,-0.28273744709616305
-2.862855519182448,-0.32355471299262256
-2.8568935139840135,-0.3460383990488064
-2.8493745690312116,-0.3907223676470962
-2.844997369643716,-0.41817785109593414
-2.842772407186633,-0.4172528176987962
-2.8422993883771213,-0.42654155311462405
-2.8420541659229364,-0.4295094349552265
-2.8406294774411176,-0.4404203249208603
-2.8395874726354258,-0.44773293758823346
-2.839174574183425,-0.44390338440414007
-2.834289221976709,-0.4768334241370956
-2.8312547907809904,-0.4925009431952077
-2.826746423595864,-0.5333620297662108
-2.8182236180019955,-0.6094248661587638
-2.8057865870410454,-0.7498902292561817
-2.797948999214653,-0.8537490498907153
-2.776019223647151,-1.1326127397001313
-2.7723756257276557,-1.187196408749179
-2.767432471192665,-1.2223168565598204
-2.7651187295869786,-1.2578911357707983
-2.7554538101408514,-1.2956952249458533
-2.7510566804855667,-1.256629949049445
-2.749549164408023,-1.2551254468831456
-2.7434917356388895,-1.1977754012678121
-2.737042344276012,-1.0958014352141439
-2.7303281340801107,-0.9408715016331445
-2.7281473816078856,-0.8708419257136555
-2.725775768354419,-0.8047857298635906
-2.7201385770287994,-0.5884912329428601
-2.7073626200383965,0.020446824557173972
-2.7072591098125303,0.030593685490931822
-2.705345239209814,0.12524463587843207
-2.699532838351568,0.4564722949247859
-2.6973092189077152,0.5981048474903414
-2.6928088304332203,0.8719305017048525
-2.6848668752406564,1.3711327280481893
-2.6845195766355285,1.3991687731141491
-2.67458056061017,2.0215579579714573
-2.671140695172614,2.2420442571826795
-2.666966903913046,2.49270326607087
-2.6510498085611385,3.2859502894828254
-2.649031943452547,3.3686399702857517
-2.6313597954038066,3.8241599315244463
-2.629230464370141,3.8657818561466293
-2.6192246541188364,3.8807066978142544
-2.6132425569673945,3.8089322312903295
-2.599577349646098,3.4999756226541137
-2.5972210794222508,3.4268232447972085
-2.570893687787182,2.464127451653699
-2.5695370715231354,2.4047214250695004
