n_harmonics,base_freq,magnitudes,instruments
9,4.8365939968177525,"[-1.30199772  0.94816343  0.36839093 -0.05070805  2.79488278 -0.6211204
  1.15868561 -0.68945878 -1.39449664]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9978249130006707,0.0906638276281223
-2.9929776015940925,-0.1857860465095155
-2.9897858775444996,-0.33020174286799436
-2.9765857907696156,-1.0101036641417276
-2.9645624623873887,-1.3797465945083658
-2.9610873799849573,-1.3672240789051315
-2.960158717034833,-1.425353258979489
-2.9597333557433885,-1.451678582014023
-2.95664666654632,-1.4700910909382452
-2.9520172872783226,-1.385367319387483
-2.9518537350440237,-1.3420672294496692
-2.9472226579768357,-1.2881313023577126
-2.9461925100462345,-1.2833529307414187
-2.9435867183272153,-1.1926107991469372
-2.9419891276108405,-1.1248822711398878
-2.9412871401166685,-1.1136613371618338
-2.9290203498009406,-0.5513994537266039
-2.9241656743685187,-0.2634724235731716
-2.9034476963809315,1.0539376076320561
-2.8780894658909784,2.046602342519302
-2.8743494065792072,2.1149659787147876
-2.871721784030873,2.1435526148699453
-2.8651497750426334,2.070117404255199
-2.863569678663249,2.1050188194055894
-2.8618423429062805,2.160570368350338
-2.861788657001746,2.086895364459818
-2.860883442862768,2.0533612464215656
-2.8598742356007962,2.0676567399969357
-2.856199041233307,2.026136949209903
-2.8553209052909674,2.0307143102615512
-2.846674327125591,1.801774410483822
-2.8391038516317355,1.494252919335612
-2.826279045186342,1.1003105025843423
-2.8251167108731186,1.0233142623420828
-2.82285472523501,0.940520543487151
-2.821388521471677,0.9344996221272687
-2.8189683751691064,0.9077179201612076
-2.8134871741602723,0.7373117653651613
-2.812703173709002,0.7160134230499797
-2.8126849090246475,0.7057071230688139
-2.8116408411800444,0.7134792656083954
-2.8101869795346266,0.6467449831720181
-2.808702758289219,0.6412358349051509
-2.8041444144143606,0.522929908507392
-2.797907412382118,0.5107387833494638
-2.795057400930144,0.4957607063332723
-2.792640994611266,0.5005904123516145
-2.7880700521232336,0.5167665289054574
-2.787728096487501,0.5196164023187547
-2.784177345445787,0.5194176887166345
-2.7753518558771395,0.555927755142313
