n_harmonics,base_freq,magnitudes,instruments
9,2.3310539036824593,"[ 0.02116138 -0.2693135   1.01344211 -1.48256857 -0.78873991 -1.73021388
  0.73559393  0.47216298  1.46988627]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.996912800504086,-1.224912936412482
-2.978811859435176,-1.4242321802342925
-2.9780094779118165,-1.3754971775555134
-2.9749559266397787,-1.40968195630904
-2.968595361279408,-1.453320372172583
-2.9654457362689097,-1.5218208372403514
-2.9632325978260434,-1.4991878779329395
-2.960482889185805,-1.5342785163992114
-2.9577476025242317,-1.574573665950699
-2.955410830018632,-1.5900579181666812
-2.9537475662363777,-1.6222859153054499
-2.9479283397084197,-1.6518540418482948
-2.937038733475221,-1.731049446333438
-2.9317223965896853,-1.763104928750081
-2.921481561622339,-1.87221771897376
-2.909225893116811,-1.9906137260221946
-2.907719807467852,-2.035002875437811
-2.907193021243847,-2.0260393879066205
-2.8982014592332437,-2.0806282595422334
-2.8848687493024903,-2.2374742548186854
-2.883280710100392,-2.236432013094035
-2.8814452483593964,-2.215397504660078
-2.858333215793677,-2.3632749569001366
-2.8581549569248654,-2.3368335477930553
-2.836774205467279,-2.3094790737066706
-2.836471392746606,-2.270242846070954
-2.835870636577264,-2.278786457350659
-2.833873176523886,-2.262364613312742
-2.8272298049284217,-2.2354898101732346
-2.8136425194423023,-1.9823472189163178
-2.813386806676987,-2.0090161789151098
-2.8130392472116825,-2.0011572045569666
-2.8111703834471404,-1.9550156061993011
-2.8039783553840634,-1.790662114757205
-2.8036535027411693,-1.814246929675
-2.8023805925824883,-1.7398025478325652
-2.795898934071083,-1.5424020537168153
-2.7923720000086987,-1.4793986973496347
-2.7905678046884224,-1.4270525562704643
-2.789769118290958,-1.39119796092547
-2.7897532135759597,-1.3819738881044863
-2.7785608788678777,-0.9953011428937563
-2.7726810534019064,-0.7726362136614354
-2.769475745879815,-0.6256380930118335
-2.7642033337700447,-0.39034526249020823
-2.7540207243627917,0.10766283517417002
-2.730435018989451,1.30042087829349
-2.7300895726261887,1.2979711198488966
-2.7230639939298253,1.7315522721926158
