n_harmonics,base_freq,magnitudes,instruments
8,2.7621722898125487,"[-0.15247091 -0.22587365 -1.30514908  1.94153429 -0.55440735  1.18416232
 -0.34500165 -1.07633166]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999023275057228,2.19591191391659
-2.997645441459383,2.1574974436896044
-2.9958319484296787,2.1356009705698433
-2.9911265072519004,2.0488169942447323
-2.9813776137069903,1.8500395126531664
-2.9734675426135553,1.6664596046815225
-2.9558079258555368,1.2219989144219383
-2.953364607620758,1.1488865957234629
-2.952778056969583,1.144816197381224
-2.9425818194140794,0.8592110848716608
-2.9395570643818907,0.7699799117939112
-2.9354684004961875,0.6624344488067326
-2.9353013385028985,0.6519980023297738
-2.924942012923805,0.3648907647840212
-2.9154583018972184,0.11412620151427622
-2.9050412515602453,-0.1511310289013742
-2.904876380543489,-0.15436218154982462
-2.8952966561247244,-0.38046273175929396
-2.8948820940630124,-0.3981975339858973
-2.888446582002402,-0.5339396863371392
-2.8788083380147915,-0.7320052149620773
-2.8731441768166475,-0.8278356699310672
-2.867162544970057,-0.9359488883401837
-2.861554583277818,-1.0134075838316445
-2.8557480996957905,-1.0916560934408333
-2.855493280944443,-1.1011229972678487
-2.8551180927705024,-1.1106656195833073
-2.8527990351756345,-1.132575444712694
-2.829205639637709,-1.37640751767602
-2.827340717070315,-1.395208342549436
-2.826689725190981,-1.4000418741377372
-2.817104148448321,-1.4652682092308278
-2.8107918224606463,-1.4989406837989045
-2.8096040687987713,-1.5138588245342934
-2.80952456677605,-1.5150000855129122
-2.806964438941743,-1.529924573859791
-2.8046571583947824,-1.5354109922926047
-2.7979332087051656,-1.5754597947825517
-2.7945387290916757,-1.5942651334256728
-2.7927781930239406,-1.6019301339014096
-2.7913502344523655,-1.6096156275826305
-2.7803905498459605,-1.6692711817580865
-2.7785240364133275,-1.6797621723375025
-2.7737485583269885,-1.7071837497945566
-2.761508258517148,-1.7887528385323523
-2.7520978218766223,-1.8561846393708759
-2.7468612140003437,-1.902239505970988
-2.7424905836306577,-1.9399267155148947
-2.7421448760210043,-1.9276967748869989
-2.7415286128171994,-1.9385939844108258
-2.741048655483377,-1.9398713991156984
-2.7388179267138417,-1.9645203822395687
-2.736939507951657,-1.9833161594863011
-2.7333317667046906,-2.0091483263605694
-2.728937811328759,-2.0495174647065886
-2.7287004014807454,-2.048528236551553
-2.7210269198676538,-2.1151136518261144
-2.7160486323094526,-2.1582136177361972
-2.711777411443924,-2.203805421009886
-2.7112146693006034,-2.2053524781879403
-2.700835250323797,-2.2836821079012406
-2.69344800831852,-2.342218601437968
-2.6773420794521816,-2.414840545607606
-2.6760951924409975,-2.414081581076531
-2.664704269731289,-2.4211522396046368
-2.651828609068307,-2.3630570635525583
-2.651818588047453,-2.368528931418184
-2.6493765199176775,-2.3520889983809012
-2.6472234555868424,-2.3330963212929436
-2.645697078977965,-2.3135278941254342
-2.640053386794367,-2.2567163777016956
-2.639069476203858,-2.2454308645636694
-2.6317912901652463,-2.1442424147713646
-2.630144131921933,-2.1131427113099717
-2.6177845496644974,-1.8677880737198111
-2.6147136424428883,-1.790773225519147
-2.6114239871900184,-1.7129195431068052
-2.5916364585035163,-1.10623737784616
-2.5837360609553444,-0.820890059221478
-2.582307997566275,-0.7670717517605008
-2.579460964312605,-0.6571337895961484
-2.577878107932723,-0.5833451519967772
-2.577216343905347,-0.5614423584535471
-2.5769452118682765,-0.5542583867889526
-2.5728649114169193,-0.3852922633410202
-2.564668788095391,-0.044264547640336
-2.5501412911704917,0.5943181520168874
-2.541632416449314,0.9629389715241625
-2.5367026491925273,1.1771032031362523
-2.5315217575902764,1.4003098855940583
-2.519241299904204,1.9020804646428704
-2.516238169058045,2.014009266167903
-2.5143021709517184,2.090008914639391
-2.5026375018905327,2.4914327381961012
-2.4946444977226996,2.727235446573587
-2.4896724700249253,2.8572835609516347
-2.487276472666747,2.913314816454342
-2.486901354656597,2.9210862771281905
-2.4865686546694405,2.931645068897657
-2.4842736092950695,2.9789033596239904
-2.4790587976864717,3.079497919306227
-2.465786531459745,3.254676278900688
-2.461672047063096,3.2854875868035056
-2.452356742309408,3.308157477458132
-2.446565174118818,3.293764587684243
-2.446337800070477,3.2885857833859573
-2.4421152185106965,3.2590488051544275
-2.4309441174748714,3.145802924329043
-2.4231464430615066,3.014228690071181
-2.414939251072818,2.842835304701088
-2.401929014816227,2.5021643464727643
-2.3990530615722614,2.4341854980468667
-2.395679614757068,2.336903055431609
-2.390660926190539,2.1756302115038086
-2.38811037497553,2.098005620773012
-2.3873800456367507,2.078216962977051
-2.380017312036488,1.8405275383490802
-2.379165386135721,1.812409911041853
-2.3579459049084472,1.1326537742491603
-2.3534852545636458,0.9962356288395458
-2.3530780264238818,0.9938504918311645
-2.3506650487188914,0.920170570117504
-2.339792736856304,0.6049469086445344
-2.3366743506587726,0.5207010166775227
-2.3273055892602157,0.2941440518407031
-2.313447991523013,-0.0003434345422874134
-2.306972988802581,-0.10696865333182114
-2.292955448757516,-0.2895785784933857
-2.2925780261974738,-0.29585320546327654
-2.28891462454059,-0.32503881514166283
-2.2848423369383983,-0.3623154149805907
-2.2819021759831184,-0.38693681432876903
-2.2769962294324033,-0.41396476722707815
-2.2726190361894245,-0.44131695044637315
-2.2648004066983605,-0.46140943995687517
-2.263288003289409,-0.46832306002942786
-2.258829642371068,-0.47487053104251875
-2.2516810643445195,-0.476842073515385
-2.248840851007698,-0.47548037205201005
-2.247455587567504,-0.47545314165740116
-2.247363806426726,-0.47843116683370984
-2.2439799880171387,-0.48094119377297717
-2.2334783260717783,-0.4847288337064023
-2.230917708001317,-0.48540301726075796
-2.2221924002761284,-0.4842272878999557
-2.201069523210495,-0.5158152503095343
-2.1995510934959075,-0.5345524484930714
-2.1855462027673314,-0.6098527962801613
-2.1854053969927207,-0.6134779834290292
-2.175687604619707,-0.6861656044789277
-2.1742724997639655,-0.7067401892372398
-2.140310692891262,-1.116224964239841
-2.1400753676984916,-1.1147701406254393
-2.1385662970897377,-1.1342602756849258
-2.1377238524439486,-1.1471798818234158
-2.1362666424794723,-1.1652897657954786
-2.135126108525297,-1.183164276843532
-2.1194739956771866,-1.387036704774595
-2.108140173069577,-1.5134035962644619
-2.1019208884045764,-1.5746521248117678
-2.0956045564644574,-1.623727065201015
-2.09068617209717,-1.6462141196142333
-2.089476661129143,-1.649063656506764
-2.0741912039050927,-1.6615715551925987
-2.07328756678484,-1.6717135458223575
-2.07261583500955,-1.6708172077834418
-2.0675336383670992,-1.635699027340552
-2.0644298106502745,-1.615990517658536
-2.05823925091316,-1.5652242293216143
-2.0555957253526773,-1.5321862178686287
-2.048873117626612,-1.4536223684569023
-2.0468691098926355,-1.414229976160109
-2.0434250431017675,-1.3564634775405657
-2.0415473714970958,-1.325396543739466
-2.028484966125549,-1.0599583799834955
-2.0270348805604046,-1.0245836928574186
-2.026921853896692,-1.0152260497413268
-2.016156769152255,-0.743193863851765
-1.9998060403068683,-0.27657196496441744
-1.9872904753454725,0.0899796789777056
-1.9808093799813433,0.2771782844789604
-1.9720429144540224,0.5134159483991306
-1.9682386052001823,0.5979656134302138
-1.9667979848781791,0.6323757568602643
-1.961790713395246,0.7344067879155887
-1.956052056204995,0.8485668030965706
-1.9483530076131375,0.9614760669700209
-1.9468955307974527,0.9820393264972284
-1.9399869084678905,1.049670761236715
-1.9259367487806556,1.0459931595600942
-1.9242874140695727,1.035598987329715
-1.908934702542346,0.8320155778158553
-1.879285600440881,-0.16317963408016167
-1.8602991115731176,-1.1405828370000455
-1.853320130829669,-1.54660046544989
-1.8506681495415207,-1.7076390091236675
-1.8503368101756057,-1.7221747551606374
-1.8399740045643938,-2.351291891932729
-1.8318923690025841,-2.8558173057145075
-1.830592464088145,-2.92943764377057
-1.8271451526255031,-3.14781362444335
-1.8228260783179828,-3.408076326094882
-1.7968910099206956,-4.781622767984021
-1.795503563367314,-4.838498988504218
-1.7942646879373376,-4.897161353305613
-1.7919252638914174,-4.99120849227804
-1.7900382169680962,-5.063103566597357
-1.7806095309757184,-5.377903557675812
-1.7796915140066312,-5.3949994196216435
-1.7786771437507227,-5.428702066530095
-1.7628109689339921,-5.690900569251099
-1.759563062076794,-5.70059944640965
-1.7490960005444758,-5.672273414723457
-1.7461942230728642,-5.6196997472343275
-1.739320658500795,-5.500183348760872
-1.733119925644468,-5.326457109204494
-1.7262980864182773,-5.088073616747462
-1.717383723853283,-4.694536991069879
-1.7141327312133074,-4.5374647385632985
-1.7140990310425068,-4.528278150164338
-1.7107164836957098,-4.350168337684778
-1.7059980177721308,-4.081787161113273
-1.6963071449625466,-3.4675717658000744
-1.6954320037210757,-3.404054847769035
-1.6907375113798133,-3.0864439601805302
-1.6894834148749924,-2.99404636953256
-1.6893479677977483,-2.983219194977348
-1.6883017144512615,-2.908655629989574
-1.6844655232667154,-2.633825403702431
-1.6785580013644243,-2.1942682802357516
-1.6759659630503958,-2.0050520717411664
-1.670341639122252,-1.5718607087113756
-1.6675095254018808,-1.3614919254491418
-1.6651337601634733,-1.1844277898143238
-1.6546982996966841,-0.40173492444011744
-1.6533510353942371,-0.30019719750500967
-1.6407895539349955,0.5759239237720188
-1.6322326099504048,1.12405497746471
-1.62653538738383,1.4520821483918478
-1.6175669674562128,1.906052205463372
-1.6062127873992298,2.35402938478758
-1.600710852290749,2.5212099696172787
-1.5958231534932121,2.637562710499167
-1.5955935484697221,2.6494270531289885
-1.5822025595138685,2.8035152752716472
-1.5648790416143006,2.7023510824340193
-1.5592941677741625,2.597943564566546
-1.5571392156298565,2.5465275551644146
-1.5488653754917687,2.3104718249654095
-1.5447561467919928,2.1714659172573927
-1.5304235359294227,1.5906320067324244
-1.5281411534456308,1.4893157618954154
-1.525995929950944,1.3792087688340622
-1.525269843922626,1.3516459836823302
-1.5234800783452143,1.273127113867725
-1.5207808399234004,1.126277114672612
-1.5182986071601812,1.008950193163369
-1.507559396895651,0.4592747634384462
-1.4921070655455282,-0.3333593402505613
-1.484074892357961,-0.7101456242636699
-1.4800565341434755,-0.8949407310262127
-1.4786320456182294,-0.9500899774324978
-1.4745117760655695,-1.124062185990855
-1.4668652496483081,-1.4226149034116957
-1.4667919921511043,-1.4249637718907266
-1.4634021000150652,-1.539647011018524
-1.463319445865849,-1.5438318292956876
-1.4631996832350864,-1.5430763164904278
-1.4618382388767752,-1.583480794968377
-1.4593718788962882,-1.6653217340607502
-1.4501222729288201,-1.9041605260575116
-1.4412795548270045,-2.056081849177106
-1.4381547532154444,-2.0919435633769106
-1.4371898666643277,-2.0963220987299667
-1.427746024719439,-2.142664284825813
-1.424092784987277,-2.1336548898068752
-1.419079509405176,-2.1083504390825993
-1.4154424213030516,-2.065871408712272
-1.4063343626994615,-1.9090577937061108
-1.3991650595237568,-1.7417177265003665
-1.3971657336646914,-1.695765132645793
-1.3840090917369368,-1.2678314372096555
-1.3655198415534444,-0.5204815700561187
-1.349927516725017,0.18896576098813134
-1.3447419576724642,0.4184890463027431
-1.3345019636213724,0.8740589360388219
-1.3316184836577822,0.9885391163861987
-1.3273881057529744,1.1557448529272076
-1.314514948613778,1.6351029044627092
-1.303104906129876,1.9883766767111395
-1.302696486817379,1.9975145402278551
-1.3001107780262735,2.050974030062278
-1.2927542623639523,2.2250592211217013
-1.2912099857659378,2.2494743969567943
-1.2906016982503634,2.255715761342048
-1.2764294404704695,2.431828979998638
-1.2756737418327002,2.4334822468674258
-1.2740884378586999,2.436602021507896
-1.269074986286557,2.449451281276162
-1.2659898355770811,2.4514463787199
-1.261046041957347,2.4305382671337448
-1.2529104000580507,2.3682752940160747
-1.2404344439655097,2.1755934283827014
-1.239129941330581,2.1593009142569093
-1.2358341373284705,2.0950669640914157
-1.2313402738171422,1.9923719688102477
-1.2310163380671135,1.9796153087969937
-1.2254702950657592,1.838202736563285
-1.2254684931548347,1.8443753571665638
-1.2249565909740852,1.8333604795433098
-1.2102864379518128,1.4224562424831424
-1.207428868267267,1.3406501076254902
-1.1831219617962552,0.593150862771314
-1.1760609449064585,0.38878494842079314
-1.1756355665072504,0.3814237369348389
-1.1680431458979816,0.17625672228107173
-1.163583052706238,0.06398686951994663
-1.1622911615803158,0.03223022016496152
-1.1506458274814222,-0.20375783283065185
-1.1411619068184138,-0.35871559689549865
-1.1352631381876623,-0.42484293243905114
-1.1299039706863951,-0.46843736983648987
-1.1239080250818165,-0.5122614468361403
-1.122479331011682,-0.5159032410967945
-1.1217787870976716,-0.5024981095881144
-1.1153562452000259,-0.5211334750878803
-1.111058514385346,-0.5212314987633272
-1.1074574898859377,-0.5020264188775442
-1.105980123977022,-0.49877731134033504
-1.0961701026880797,-0.4264550685980409
-1.09057204261673,-0.36271064566089684
-1.0884853680353974,-0.3497402984402529
-1.0696331112531408,-0.052691663090981285
-1.0618883535699606,0.09453575839273802
-1.0592542911735094,0.1548687666733181
-1.042765134720032,0.4867196460765948
-1.0398814750752245,0.5490556940200177
-1.0309903899647515,0.728578054516581
-1.0295399900534645,0.7637463449009647
-1.0290923469025808,0.7687521718035211
-1.0287090202819187,0.7778082017123834
-1.020666366756707,0.9434667215506306
-1.0181900100982872,0.9867417461288719
-1.0051873229854211,1.2107050281006548
-1.004973339510795,1.219164823181424
-1.0042440430075903,1.22568338244259
-0.9927391789444169,1.4001469718052093
-0.9925023166130433,1.4080364127175073
-0.9918127242698871,1.4089407893588417
-0.9883921560754523,1.460102638659745
-0.986880695223082,1.4842366055644534
-0.9851405274328684,1.489229283827135
-0.9812341592371325,1.5455931452601677
-0.9738686299855095,1.6171983778199899
-0.9664235580484668,1.6903981172709033
-0.9572619308594792,1.743710330004438
-0.9512733365284691,1.7770704747264496
-0.9391436478333883,1.8328974769212008
-0.9385248494317286,1.8262252531209844
-0.930399446342359,1.8463590418239078
-0.9299092366862176,1.8525210930485225
-0.9295923214747339,1.8459633643965545
-0.9265837090234674,1.860823514236573
-0.915237301965508,1.8863822906129397
-0.9076942529064316,1.9085666740585636
-0.905383774189565,1.9092386081437864
-0.9053557071228502,1.9129772085759158
-0.8961678924072554,1.9386560354201772
-0.8899882016168545,1.9607122599998343
-0.8888615552470105,1.9558587427568395
-0.8855785398912852,1.972176334436789
-0.8834600044974361,1.982244126806199
-0.8728816276391345,2.0314363541194007
-0.8702836863968599,2.038629266329371
-0.8670235975794855,2.0611323705647
-0.8495012886302193,2.173481440471364
-0.8477226816036079,2.1885830576629113
-0.8337057471148115,2.297636161549481
-0.8308605676245095,2.30884063350054
-0.8299950222014671,2.3185816314912686
-0.826921679361452,2.3494339314167765
-0.8160529649329149,2.4295565530226355
-0.8110441622687796,2.4677756779388798
-0.8035948597747158,2.5225814180614674
-0.8014506802180219,2.527629501203125
-0.7938629974499909,2.5739539368088837
-0.7808058515915057,2.6041891819937693
-0.7803129453608664,2.609169970663038
-0.7783035964760838,2.606281889037002
-0.777578623770268,2.60880146494758
-0.7730613009886635,2.6082129829436647
-0.7728637733859314,2.609650905399465
-0.7695165908015351,2.608101297307945
-0.7644575142093455,2.585453713500531
-0.762086600265468,2.5837079968181276
-0.760461883810609,2.5723861958513
-0.7510717998644405,2.50964985859596
-0.7460628100039628,2.4696110389993193
-0.7448941342421609,2.4608760161958583
-0.7438897749917719,2.4437391536147444
