n_harmonics,base_freq,magnitudes,instruments
8,4.2871033940308445,"[ 0.64807466  0.54466722 -1.27415942 -0.24711287 -0.10557638 -0.52748564
  0.32068768  0.2656612 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.967626099855735,-2.009807959745852
-2.9655410848204147,-2.0299589852014055
-2.963605116284805,-2.113165455421332
-2.96167638391798,-2.1108351595022743
-2.9542217117324725,-2.25872441893442
-2.9540520421731706,-2.2182704867039074
-2.949657910618245,-2.2891167961189396
-2.9469744817422296,-2.3204330290936372
-2.9453483553431936,-2.2957803197958517
-2.944172354123518,-2.3038366471483678
-2.9431743383828133,-2.3276181874528667
-2.941574776248351,-2.3301572710748206
-2.9371741530103197,-2.3001890736320827
-2.933267142207149,-2.2950232567480047
-2.92112744523929,-2.22993794127438
-2.9107467642889824,-2.0746072260303627
-2.910539647382099,-2.0894339776168858
-2.902189447867352,-1.9978978648390826
-2.900657637931795,-2.000218196466071
-2.9003625745331827,-1.9823159681101576
-2.9003387756754773,-1.9689596717669822
-2.898349544747119,-1.9287941566857463
-2.88885134019917,-1.832772200537276
-2.86577861239307,-1.780782148563556
-2.8653795544390093,-1.7424344685075916
-2.8611930823065785,-1.7823687049566879
-2.859143650668474,-1.7583147818339075
-2.852889194259669,-1.7801145706978552
-2.8476242897203248,-1.7622969189988915
-2.8452582171204837,-1.7857715979117748
-2.824000162090731,-1.9021969980595579
-2.813709925095387,-1.8831076716488726
-2.8074491935680737,-1.905012013240993
-2.806383270075818,-1.878029990392629
-2.8002677641891953,-1.820504493824132
-2.7988563157746267,-1.832466612139182
-2.7986211036767936,-1.8184584762519362
-2.7689348252582784,-1.3856828658173406
-2.7664826315357134,-1.2941531255888254
-2.7570894406403674,-1.1112870071795442
-2.7547934484967262,-1.0286051959025355
-2.7425516559676457,-0.8496100037091802
-2.7412636562203563,-0.8258742771425123
-2.739415734084612,-0.8218455504838927
-2.733068532885865,-0.7020073109172287
-2.732759299440554,-0.7494935157589147
-2.7140778531842606,-0.7901830284674738
-2.713497894349251,-0.7991391198425664
-2.701743074356207,-1.0039074486263073
-2.6966284860271728,-1.099834840468838
-2.689895595963998,-1.2859979833043345
-2.6868934233414747,-1.4017422250344567
-2.683039019190131,-1.5250333437799863
-2.6811207898113665,-1.610072990496035
-2.6737962193230222,-1.883633409709173
-2.663385672904429,-2.304877724681013
-2.6595819392369355,-2.3914998950804556
-2.6568839930124453,-2.4763131863215992
-2.6534778410914024,-2.5834514987349886
-2.6510255850736106,-2.6170523244874673
-2.6415225194545666,-2.817262451094097
-2.6402302402683904,-2.8056332694814357
-2.6383007981780895,-2.8213858756446415
-2.636668385463535,-2.819944277752008
-2.634593496488848,-2.8295930862384338
-2.634128863960292,-2.810716900803934
-2.6325341307216243,-2.8291812980912865
-2.62316807666938,-2.7307197543755075
-2.617015087800803,-2.552985768933263
-2.6150735727831935,-2.436372893369905
-2.593397072368174,-1.1342722189595007
-2.588269050562256,-0.732519659405633
-2.5871738940237563,-0.6628567894370878
-2.586081915559207,-0.5754046628034184
-2.5859553392412495,-0.5571556791808476
-2.5773765166491187,0.21923423846798706
-2.5705171325753784,0.9181271238236504
-2.5692458531149107,1.0137704728613166
-2.5674684764712428,1.1430493770631367
-2.562680553440332,1.654929421351887
-2.562450743064815,1.6318783529760816
-2.56026804561255,1.842120111997779
-2.5505630122267733,2.6927368686816924
-2.5421330569788547,3.2996533233064413
-2.5380609690573372,3.526229821339006
-2.5319973415900834,3.8126160070400616
-2.51236977003488,4.108986956027291
-2.5015955379873294,3.8327138144641775
-2.4950149450781804,3.536430550868535
-2.4902339152466,3.233780680153152
-2.4875133463662626,3.0407253229742204
-2.486260465322038,2.968098621793669
-2.4753320447444436,2.060540070715385
-2.4704675946912187,1.6733105828389394
