n_harmonics,base_freq,magnitudes,instruments
7,2.591460216783308,"[-0.26591054 -0.18693961  0.52867455  0.74435865 -0.55768073  1.84040459
  0.1858087 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999753392369226,0.43949313240259746
-2.9961075889034494,0.40739976996730887
-2.991986937296867,0.3965651266910042
-2.991151423419444,0.3861785330078635
-2.988044639832025,0.3161115412227185
-2.986039350763954,0.33261278800972494
-2.9832308731391484,0.321942123766696
-2.9735085627635844,0.23925107329914788
-2.9712473430395705,0.2274989680092215
-2.970104059203848,0.23943050755028733
-2.9596659176648843,0.15325831222449202
-2.9542093336732766,0.11679278559526649
-2.9505131790436003,0.09457428557326424
-2.94660530202823,0.07915539620664708
-2.9455240482298084,0.06471878110317193
-2.9438486121542415,0.04778673717719129
-2.9380272113454504,0.02638961964811147
-2.931614232048675,-0.017005240685550326
-2.8971921633251676,-0.17589927353494222
-2.8896902618204607,-0.22191216472646746
-2.8858231607294083,-0.20571652906499036
-2.845068827974612,-0.1548454118454317
-2.844869319843513,-0.12441990430290922
-2.8445655326438932,-0.1542608132886151
-2.8401692394439895,-0.1322986671940507
-2.8361990830696966,-0.10754431428012275
-2.83482811308226,-0.08131361457801589
-2.834591085104202,-0.07114031952672448
-2.829240101840914,-0.07351030581198671
-2.8270917038933625,-0.05909122401313801
-2.8263887225655715,-0.05612104155756112
-2.8220240809511314,-0.015875539978338314
-2.804999379459942,0.08386577797192343
-2.7986913810285774,0.1685669891599091
-2.7938993844457736,0.18505140229118777
-2.7933029031517744,0.23114611669094065
-2.791052707199551,0.21579060969981392
-2.7886420358631843,0.2201739418750693
-2.787200435206368,0.2682884107538332
-2.777476743986846,0.35095886915041546
-2.7763983693135454,0.35269884376619703
-2.774316977028602,0.3616987470270158
-2.7633324912972546,0.43425068593388866
-2.7606236014195997,0.46409668786882774
-2.757073264860516,0.45415085938901306
-2.756120729278412,0.49171994540150926
-2.751597886733988,0.5104343109000906
-2.743881394803664,0.5303074096904524
-2.742769978059643,0.5681818944108892
-2.7346706674411747,0.5552479240588682
-2.724009080071676,0.5872322946014144
-2.722459657899055,0.5785701842157894
-2.7201526855097904,0.5798358735258095
-2.71988580619293,0.582525628858268
-2.71724231259933,0.5745599668423765
-2.7097262067371313,0.5431286940052961
-2.682974732982762,0.3586360376408005
-2.681754815157858,0.32167346943982017
-2.6811576065131266,0.35300123374592157
-2.6784628333195615,0.29956012279704486
-2.6756409505295995,0.28205692776008046
-2.6668865735903777,0.15804503314447432
-2.650071617275459,-0.10839186608308375
-2.638042964890609,-0.3256645320629161
-2.6376154573541895,-0.3400805190296854
-2.633021483258206,-0.42312686675716427
-2.6299107960685566,-0.47207240348224755
-2.6254473700221115,-0.5556125683871403
-2.6160757484628796,-0.7362876273272659
-2.601351870059749,-1.0208850158110165
-2.578677368972304,-1.37260804613086
-2.57386329747289,-1.425701237457089
-2.5689521144498286,-1.4668620120698461
-2.5677563829818224,-1.517069931109
-2.566004497273645,-1.5362042796906907
-2.563132308214559,-1.5421008996681602
-2.562990414387795,-1.542566858909355
-2.5532119712994397,-1.6025180702135924
-2.5349736309422815,-1.6419988451490604
-2.528822515703384,-1.572574478379812
-2.5284677121796957,-1.5950824602399856
-2.518906850854055,-1.5034152603462172
-2.5099499283660887,-1.389976950972101
-2.509134671037568,-1.3587393716470157
-2.4881388431662055,-0.9115691255703432
-2.4608575959901025,-0.05262192553354149
-2.451128322084307,0.2720456793476843
-2.4464431281903627,0.4454510796948571
-2.4439758030687533,0.5661142014625802
-2.439679478160536,0.7591550815750225
-2.436485309818427,0.8964225738351086
-2.429095681630553,1.1519681520252827
-2.4069976439943375,2.0983707227759263
-2.4056252495376276,2.1554962255373455
-2.3779273543636474,3.1579837486616116
-2.3723138459133954,3.3282311533143374
-2.3612373926934667,3.6057080616258275
-2.3482864076808454,3.8752746242740614
-2.333147939507592,4.03544653598673
-2.319480962409812,4.0753074825819295
-2.3172625023784827,4.078161684343589
-2.3128366310623885,4.0724411258229045
-2.3118166188233653,4.0469327454631525
-2.3082389203132063,4.012772800943584
-2.303621351720806,3.967822019310451
-2.2911825119038416,3.787031464300153
-2.2743337018914342,3.3848090807965354
-2.267419480181903,3.192636624802635
-2.255438752479546,2.80099417316653
-2.253012715347113,2.713941554296246
-2.248389937001815,2.547277727019482
-2.246853530188738,2.4812827995049234
-2.2362897905572128,2.11724086864712
-2.2286685627410003,1.7856335311327827
-2.222212836819936,1.5527063119661615
-2.217068264077062,1.3358658114787967
-2.201597091423099,0.7714555996953412
-2.198934413958712,0.6605175304366309
-2.1977513225053333,0.6362772045547886
-2.1762854030751955,-0.04645918453741307
-2.1745700208512657,-0.07174909186361836
-2.1744632738169543,-0.08048994542156734
-2.1719592111761044,-0.14550147480895786
-2.156963258095719,-0.454332515888857
-2.1512169683365774,-0.5344226361736235
-2.1395084456520923,-0.6275030464843877
-2.1193163281621734,-0.6510152150634648
-2.1111899409947084,-0.588258578458916
-2.1083021209070902,-0.5227106750906383
-2.1075937994807736,-0.5362257773639405
-2.0991117419972705,-0.4138177892387074
-2.098784796587747,-0.4141705511622901
-2.095075959698762,-0.31854022309508084
-2.086479976791297,-0.13000887910272726
-2.0717378794946373,0.23036291404911455
-2.066088508186243,0.4081813894147808
-2.0614739746953195,0.5671937046582592
-2.053967902579054,0.801998314837369
-2.0448929109535783,1.08474772404252
-2.037535600480286,1.3417254826221883
-2.0188369286807406,1.9714824073071378
-2.0105692851614556,2.210322336304596
-2.00458611112393,2.383408571029314
-1.9919816093978107,2.6786982255963756
-1.9913894512652315,2.710813277664588
-1.989815304324589,2.752080949424985
-1.9872663721337527,2.7761295512472492
-1.9853553511421709,2.8059551813678936
-1.9830531724803508,2.8720739828327777
-1.9768382068637123,2.958565232092212
-1.9759120654242832,2.989933461511571
-1.968499209939466,3.082419624452202
-1.9621023988704214,3.0990586134910245
-1.9493192709056864,3.1553856258418085
-1.9477990618754566,3.133251375082307
-1.9440188365683988,3.12961356540769
-1.9438229221894303,3.1014160047241495
-1.9287985989645304,2.9771298665691175
-1.9282915966216123,2.955059753104056
-1.9249976016168264,2.896313430995396
-1.9243799096881185,2.899952352305761
-1.9216687394329846,2.8397280549316535
-1.9191366419684959,2.7881919102926016
-1.9132230529537837,2.6508202231402325
-1.905866467284924,2.4507632303233557
-1.8936505124755336,2.0635837942191855
-1.8564257087840277,0.632728814208986
-1.8486023887739036,0.25265055276843634
-1.8470071594256408,0.19457576701545035
-1.834874740307131,-0.35851172034384726
-1.8302463824307924,-0.5499124260726018
-1.828238460216145,-0.6226704658715456
-1.8163321881564054,-1.1275843609921103
-1.8139615742688857,-1.2364983449024247
-1.811871227273882,-1.2729129265079064
-1.8117050209053411,-1.3124750208589195
-1.8042143565835018,-1.5668548926427472
-1.8031354502540429,-1.6286644260551653
-1.7971511864794083,-1.850521705947673
-1.796156375247533,-1.8788368991197406
-1.7885497572828848,-2.1147892894098126
-1.7773035542779847,-2.4311680600551835
-1.7767072126265389,-2.450069601046131
-1.7754315844955946,-2.515635638550615
-1.7618097118898142,-2.803303157945652
-1.7570537530736825,-2.8764719098369538
-1.7544302231644497,-2.916915321059472
-1.742139392501085,-3.0801350144584383
-1.7414106322364946,-3.1155416199318093
-1.7379210571019659,-3.139985250731039
-1.730567322978711,-3.1706336659313608
-1.7277339890333714,-3.1895265010535443
-1.7269020390624046,-3.184509380910747
-1.7225991533794884,-3.21055649811054
-1.7191949310592334,-3.2095879417318254
-1.7107458358189018,-3.1835249474113603
-1.709831165777878,-3.214911044346002
-1.700888935970384,-3.1508232301663868
-1.691634103810168,-3.1269576577111104
-1.6893612328125802,-3.089001814088161
-1.6819632902054757,-3.0173809679991828
-1.6743938972919952,-2.925950837233662
-1.672387588866476,-2.9186541240003336
-1.6708229117387188,-2.9168055590297617
-1.6598887834785314,-2.7739002826301458
-1.6580184796372437,-2.7659861302345012
-1.6551005103052057,-2.714126239616873
