n_harmonics,base_freq,magnitudes,instruments
8,3.1786867342976834,"[ 0.29070122 -0.31749075 -1.64495566 -0.28528358 -0.61533739 -0.83725234
  0.19122193  1.3600517 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9965664558128218,-1.30517183157405
-2.9938835690521994,-1.3579060469669557
-2.9814755442098098,-1.6345559859711205
-2.9791326277425494,-1.6873240790988346
-2.9712319796011504,-1.8669052156883348
-2.968436516986179,-1.8988060736313968
-2.967491852807135,-1.898983467555624
-2.9656940483663465,-1.9572092411631767
-2.956686657407247,-2.0831956566715895
-2.9437226171103044,-2.1917108841232187
-2.942753644428435,-2.189006242050925
-2.9404913704073543,-2.208028964514892
-2.92760023733019,-2.091727744806503
-2.9269471733411283,-2.103514573987359
-2.914577515086238,-1.8488603418958516
-2.9105468375017187,-1.7524468867202685
-2.905281445231764,-1.57553026515194
-2.877699708154915,-0.1739420336963339
-2.8745673031987686,0.06382439902000268
-2.8671329233258356,0.5491215354849169
-2.866915850420325,0.561146956430173
-2.866725896535418,0.573688715952092
-2.866547139366643,0.6048518118325134
-2.8662896131711495,0.6153806599979398
-2.859447558294291,1.1091895633754452
-2.85591507099493,1.3729501527994126
-2.8542151567698513,1.4513922180147363
-2.8494734000983226,1.8274690032434422
-2.827026169207363,3.4953871481217558
-2.8252756401187065,3.613115501904068
-2.8227561320667505,3.7877439276809075
-2.8201130134158277,3.9392806064528894
-2.8138797458462594,4.364392033460475
-2.813676438577623,4.336960403961879
-2.806496176736152,4.702076683829429
-2.798899536986152,5.054766447510367
-2.7933781992627384,5.236818411441015
-2.7902253892010496,5.33340335070321
-2.7863847070678647,5.385373527423929
-2.7796052461696705,5.506864910165109
-2.779305361917385,5.536675915576249
-2.764930997246732,5.492874496761201
-2.7602454004314723,5.405851204509975
-2.753857905733004,5.2691966480183385
-2.74542392210411,4.923254614362142
-2.7446862637935685,4.892027919152547
-2.7388114295740698,4.602457014601782
-2.725311895642935,3.7972273926329985
-2.7167305025794297,3.2144027584512815
-2.7141507373014386,3.040140843760707
-2.704290256322839,2.2943919262886094
-2.7004107111093942,2.0455205310109905
-2.699441007202675,1.9585595295931562
-2.698857230904205,1.9099851435681507
-2.698404536270699,1.8854733599396483
-2.6979491910611677,1.8236109763115158
-2.696812645764377,1.7597930767048622
-2.6798771382867,0.5664219429997517
-2.661957977739193,-0.4706755196102845
-2.6571841684861193,-0.6809975934899544
-2.6521019279112314,-0.879632980702207
-2.6504538337404973,-0.9174870607027616
-2.65027086610203,-0.9252017498587225
-2.642400275158009,-1.1358035249392067
-2.6422065998495943,-1.1877533601742731
-2.642056033189561,-1.1378185855423335
-2.636324316715597,-1.2640921833898626
-2.6342158514162817,-1.2579108460448525
-2.6236558179399365,-1.3132400859889122
-2.6093924300348124,-1.0135089917356328
-2.5846923295031914,-0.09419564253954862
-2.580704141952153,0.15545804699040675
-2.571579650606172,0.6163890909156442
-2.568632968957547,0.7631519721764661
-2.5645226787365143,0.9960128310435185
-2.5442773009082558,2.0019586190270364
-2.5293095798386136,2.581548510637229
-2.5258616176144764,2.6921097235882407
-2.524778586565918,2.6952897789564663
-2.5179451065609895,2.851260475448292
-2.517803738769813,2.898185589354208
-2.5160093873341434,2.89264114425486
-2.515268670184897,2.897425715120954
-2.508165034304512,2.9326252831110176
-2.4944308657036927,2.8327115053162433
-2.4900522265530514,2.779077237922315
-2.4895036124594228,2.7566428905115283
-2.4889860268460184,2.749749548783486
-2.4814146721365207,2.4874352007673313
-2.477302809476418,2.363369873390853
-2.4733629873970795,2.1756867917394525
-2.4642643479103743,1.7183341178470157
-2.460892301523005,1.5166100317236049
-2.4574906679246946,1.306631642354354
-2.453848799905489,1.1227404103626173
-2.4527809227870527,1.0254618349279043
-2.4393806834214926,0.10135213823769852
