n_harmonics,base_freq,magnitudes,instruments
10,2.36867787386522,"[ 0.80461204  0.46784118  1.11932705 -0.01672766 -1.18039405 -0.07835759
 -1.41811596 -0.99389272 -0.47983255  0.33889923]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9983303595117254,0.9061754730288043
-2.9904869440640125,1.0673003725840533
-2.9890226648971403,1.1246164793646
-2.9880375658094067,1.1413263614506142
-2.980581987112478,1.366030283650674
-2.979520284589036,1.4033738298057548
-2.974630278397343,1.5121844226925325
-2.9742818788739704,1.4903907878939247
-2.9450857459525013,2.001219639167992
-2.935655508636316,2.071669438478263
-2.9348895078690136,2.08769306638284
-2.934753432880145,2.0903367518079747
-2.9182829466287963,1.9909765165690845
-2.918135448712539,1.9839690917885542
-2.9063062764100263,1.8138299070140544
-2.905709377309753,1.774265925708771
-2.9051768480353677,1.7587394994296508
-2.902077957848089,1.7012883015832048
-2.891798298173563,1.4377175433499545
-2.88993560579664,1.3755019042427938
-2.873973106384774,0.8215846326242828
-2.8699284769023468,0.6878112291357303
-2.8672171564973326,0.5484001033514498
-2.866006648739363,0.5568477238864057
-2.863441526053563,0.44785506279320464
-2.8191500519415476,-0.9219458843718642
-2.816424956440277,-1.0172919420699293
-2.814802362282534,-1.073036950318874
-2.813025006984767,-1.0975963083975961
-2.809859037065751,-1.1419382980484172
-2.798773180911561,-1.2079323166535425
-2.7890630770376217,-1.1494661836272189
-2.785520519389716,-1.0871011329419782
-2.7740342832738034,-0.828345289524518
-2.7739288964559714,-0.8816815127751708
-2.772145233625733,-0.8251274094313251
-2.770585843171413,-0.7066886912715937
-2.768827820573837,-0.690246653900929
-2.7646409653585207,-0.52334681923993
-2.7627338093421283,-0.4385653647705302
-2.7481722658035603,0.21366285310349437
-2.7460529049909415,0.3375332819527223
-2.746022190890629,0.3770946139622978
-2.744034346475296,0.4774227735250015
-2.7401939898785588,0.6434087406548574
-2.7333618897527723,1.089162212009902
-2.7260530508768293,1.564569006126126
-2.718670257199511,2.0333334409977537
-2.7149722187952827,2.253488471632759
-2.7117593673901776,2.550845569818561
-2.708229539394125,2.7899218922182167
-2.7059145571537635,2.878099048783058
-2.698131466759765,3.3900541678914937
-2.6931539655188805,3.6664260878605934
-2.692840627275717,3.667095977712678
-2.6883780169750753,3.871380642920438
-2.6826462059277123,4.189731624668186
-2.6764941842450627,4.466773423973487
-2.6741683017905826,4.57589578658871
-2.6730965507959894,4.580209475722014
-2.6662851888955927,4.882537575349249
-2.6506566640579643,5.117010257556738
-2.6497726752483306,5.148887048804918
-2.641836967529656,5.137019767211009
-2.636541805364627,5.084419579905963
-2.6333562574547544,4.981065910340151
-2.6314352972392747,4.940172242086166
-2.6301057730919464,4.952885226221502
-2.6295134102728164,4.9266264332298935
-2.628996908961227,4.900144373486475
-2.623032654752201,4.747920278036497
-2.621899909346358,4.656979363821721
-2.615121195943177,4.330792758776641
-2.6064604131683353,3.9238715796813097
-2.59016099887046,2.7866210785954637
-2.5861949156381945,2.488090281843757
-2.583226285309417,2.219399649080669
-2.569952787676963,1.1302537467423244
-2.567884331991499,0.89425106380637
-2.5605654936343587,0.27547075097640794
-2.558527374588783,0.031129340924119578
-2.5488671728911667,-0.8211783641260382
-2.5471759572487054,-0.9082554093712206
-2.546622213291438,-0.9956855612447103
-2.542194844061167,-1.3465217236918616
-2.535852179707706,-1.8855974015937877
-2.5334754798197725,-2.091367869397588
-2.518290955207407,-3.0647868801676297
-2.5169860676234928,-3.155454352734512
-2.509178646744399,-3.5767804487548838
-2.4975001154293954,-4.002881637927752
-2.4935418544272956,-4.097665117366665
-2.4868149882430153,-4.251830408845903
-2.486055766065391,-4.224125901770569
-2.472861145467691,-4.2504049409652245
-2.470270245820326,-4.223546465575556
-2.449382885162404,-3.6816049506633175
-2.448630953613563,-3.5942874210629543
-2.4423295289903164,-3.3570169197043698
-2.4417729063480254,-3.319903624507235
-2.4389343789023172,-3.1844255925241103
-2.4381436434525505,-3.140896247331644
-2.421513500536456,-2.2046061138126416
-2.4107111643776373,-1.5237580966930977
-2.4087275692409627,-1.432236783551654
-2.4056916958750962,-1.2285171739335892
