n_harmonics,base_freq,magnitudes,instruments
10,4.0325735502030735,"[-0.10136948  0.32119469  0.89955106  1.98173874  1.07951564 -1.16206162
 -0.09671039 -0.14549019  0.89608776  0.38720844]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9922107910087234,-1.9696895510514296
-2.9895811398575627,-1.9496751551858638
-2.983974563127051,-1.8960838113303833
-2.9831760151385436,-1.878973746954233
-2.972108696799973,-1.5561333132916106
-2.9655693980872013,-1.3305931964735824
-2.963583251152275,-1.2599295035985787
-2.958438194613185,-1.064222079420595
-2.957959816145194,-1.0563590081361771
-2.9443450306746106,-0.6162980773478791
-2.9441640777500737,-0.6395921540071201
-2.941134584453431,-0.5696898506183549
-2.9394187676693875,-0.5400440060080586
-2.9311614545772775,-0.47568859391994645
-2.9239077314589874,-0.5311274277416815
-2.923740745827332,-0.5465373857279028
-2.923025857702473,-0.5398934875275949
-2.9217049013474288,-0.5541114400047746
-2.9172218122807547,-0.6667744924719722
-2.9172204705960754,-0.6523986005248568
-2.91093770179165,-0.885044448551477
-2.907005632667757,-1.0386617928244013
-2.882507642851623,-2.423920331376367
-2.8774378060202457,-2.7126549503067676
-2.8755023902069636,-2.826620359150929
-2.8562816729187945,-3.516467426028415
-2.8435515166435916,-3.4939553240957553
-2.843521103243236,-3.4764320915459814
-2.8402613069964704,-3.4191020946694057
-2.8387974773793228,-3.380432974874937
-2.8371267890895036,-3.3116175963053918
-2.8231732719089733,-2.493472244039599
-2.822509702707824,-2.470482798581878
-2.8205897138232334,-2.3039857143365676
-2.806595430096129,-0.9842583552968691
-2.798923781419643,-0.15653903762434798
-2.797633920753963,-0.018457558291939118
-2.7916079934405813,0.6495284953580855
-2.7885679732843838,0.9891996141079769
-2.7874325469853636,1.1158482300581574
-2.7706017628413786,2.7626859023157615
-2.7694789829449524,2.8566283605948377
-2.7466179403768893,4.070471924111148
