n_harmonics,base_freq,magnitudes,instruments
9,3.6019666702530104,"[ 0.24385656  0.07263049 -0.47637818 -0.61786829 -0.08137443  0.82979062
  0.29963799 -0.63644305  0.77156225]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9953386911520123,-0.49056245029314727
-2.976738726140796,0.17052935811797718
-2.9714703720747146,0.33671334147663257
-2.9711025881017203,0.32315987103098004
-2.964974608207626,0.47635513028333476
-2.961713254376649,0.5984502279772818
-2.960774122835601,0.561221258910133
-2.942356484183839,0.9820508589827471
-2.942006311027399,0.9588396984478003
-2.940277749907061,1.0212595357705896
-2.919370996292136,1.4271532732110215
-2.914533668136687,1.5306896413365754
-2.907742007344762,1.6367446804518644
-2.9050671119377416,1.688357270542706
-2.899097231331981,1.7761687059673676
-2.8943572653836425,1.9146311468406096
-2.893506364568239,1.89916539869088
-2.882614176578894,2.145533268440773
-2.873279627033255,2.313536119767893
-2.871734409030057,2.3525065070514204
-2.867317189985012,2.457561199393924
-2.861253849584461,2.494368734195012
-2.852096114984758,2.642130075029786
-2.8490377493374366,2.6783549295037132
-2.8421743775784862,2.704331933218525
-2.8420773109916833,2.6955083450926787
-2.832441979955103,2.689234444379046
-2.8290744850561103,2.7161502415966945
-2.82223877417958,2.6100588473397943
-2.816835713451247,2.5852115554612753
-2.8110961929558655,2.4575266286086417
-2.8090734356171896,2.3690896553069374
-2.805892912763339,2.2996756684429562
-2.802374066809865,2.232305772197894
-2.798417567461839,2.1503343272677076
-2.7938184265905743,1.981848368135518
-2.7937297526691105,1.995493891869773
-2.7867566431134785,1.7735940438229254
-2.764978553608662,1.0087098171052833
-2.757413614400713,0.8378086952940121
-2.7501477608718523,0.6312660183139988
-2.742446213155344,0.5245655907373348
-2.7345645001794314,0.4823630530261211
-2.728995758592903,0.4999137610992283
-2.724214076668778,0.520740383062554
-2.722923834612495,0.5191088598194599
-2.721393179131458,0.5325095811894335
-2.718592584148695,0.6113610781657154
-2.7047625578475296,0.9495036411604567
-2.6959721509203924,1.219023930743146
-2.691763133250368,1.4147453987973875
-2.6891644970473534,1.529354039184565
-2.685663284269405,1.6715083530211199
-2.6829385980563805,1.798831912180551
-2.6744646792584597,2.1906450355547173
-2.6732530095831457,2.2952200643943907
-2.6718045512589192,2.3160240185616248
-2.6681995457619383,2.4614133353791674
-2.663362236075912,2.7048854901363013
-2.642608203975266,3.3592701669916822
-2.637917834941807,3.4465316183897965
-2.6277605685123318,3.4764245393943902
-2.6258835271661756,3.4194413943184805
-2.6174993094837298,3.2772441991356556
-2.6158977630180944,3.216036412558771
-2.614830145818594,3.2017876708676063
-2.611172550848086,3.0794599328241796
-2.6036897570430257,2.788059860876792
-2.601337479040952,2.677855105234045
-2.6013010208759217,2.670215304084925
-2.599238913162866,2.5593353944950774
-2.5990104156876166,2.531319071855872
-2.5924409702934597,2.153922914255703
-2.5911458530750195,2.0353991284225037
-2.5867232640557196,1.7763017405614718
-2.5820755999767258,1.458536191494336
-2.5709762096830557,0.6860879883228741
-2.5648959872956745,0.1866057555418631
-2.5580625429626958,-0.2495908246239729
-2.5542027951358763,-0.5226624120404897
-2.5448615802428494,-1.056075759650383
-2.5390739929208066,-1.3078348291540303
-2.5371826325580535,-1.3403315652029841
-2.535958798613837,-1.3968158961348343
-2.5326716217785945,-1.4705033581115041
