n_harmonics,base_freq,magnitudes,instruments
10,2.8961173428615457,"[-0.15452149  0.74925544  1.53755381 -0.04354304  0.65244841 -0.127221
 -1.0620136  -0.72550302 -0.4783578  -0.77762276]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9989136149399105,-0.46334319571586635
-2.9968570030707404,-0.5131686163696642
-2.992688460434647,-0.5795428931943732
-2.9593993861256025,-0.9521866016128459
-2.9358940449124447,-0.7752758502976456
-2.9334345525831753,-0.6893112558755482
-2.9285943058997326,-0.5252916970602572
-2.9153514120690245,-0.15922065091928472
-2.911619852491475,0.032522461077883605
-2.910910565835369,0.011043542512754412
-2.9002797823240303,0.4417309310489584
-2.900082863461422,0.47660968602827103
-2.8994697094407216,0.5354916943393999
-2.8827514200124975,1.1125902418733775
-2.87264787516146,1.4848474576859239
-2.852936176315814,1.8929593238365714
-2.849635905215693,1.8863922456161515
-2.8442739049502914,1.9469941205406784
-2.8410428884256804,1.9389991428945925
-2.828203030183589,1.7260521154100972
-2.826746274694326,1.6103822000905583
-2.824419277433165,1.5430282240146915
-2.82190158040734,1.4580928227403958
-2.8202435297066515,1.4028205984335163
-2.8168045087080857,1.248768779634523
-2.815418797053953,1.3007340571281247
-2.8147880318909237,1.2367015400732828
-2.8076320568329,0.8397166068434234
-2.8070648722183638,0.8548419299713703
-2.8054195605830894,0.8117326683055515
-2.805225228385135,0.7454611050400415
-2.7985013968062766,0.3987727387525609
-2.7951684158380647,0.20686791864126394
-2.7933555213757004,0.05907985309138184
-2.785219700579427,-0.318460520109497
-2.7816218739801464,-0.7178839695947432
-2.7815621298765256,-0.7351764282966071
-2.7787298785172747,-0.8789847131440807
-2.769022525511212,-1.443157905274636
-2.755897701721784,-2.2093170335925962
-2.75480706771088,-2.203908305716305
-2.7535881501160215,-2.2715122055608354
-2.7526202331378995,-2.3063040544835136
-2.752191045698738,-2.317996915642251
-2.7481688344021036,-2.456936975472439
-2.733720081344636,-2.9080098318960594
-2.725290680597235,-3.011307182312608
-2.7220322734453637,-3.0208836566807133
-2.717510306316697,-2.9555860966991747
-2.7102721399052543,-2.8055549340373216
-2.70548201466588,-2.7588015166912627
-2.7032280211445023,-2.618615977465831
-2.694365227944611,-2.2931472214770685
-2.6817742513327567,-1.5946160927497934
-2.68129549024484,-1.4799821336538432
-2.678794087472697,-1.3655062450592352
-2.67575682272693,-1.235953339892516
-2.6751146961999748,-1.1140883960221155
-2.6685805370240177,-0.6494953357909772
-2.66715104924206,-0.577932356126726
-2.6671021029397104,-0.569923965774291
-2.65250200711545,0.5275409446018964
-2.6442649107452074,1.127168973086296
-2.6206028029185076,2.592633438353261
-2.6059023393270375,3.1491983006651707
-2.603036548553289,3.1665684719423743
-2.6014735041660777,3.2276090647135236
-2.5925968908312607,3.302971970792239
-2.591539821053277,3.2982056894953224
-2.5896289957953558,3.3292299792208873
-2.578130266023769,3.2722577371020627
-2.5753296805205013,3.159317057787977
-2.5699784526136336,3.0865440259031707
-2.5698056837921164,3.1176837824329673
-2.569194695410242,3.0637170732527816
-2.5672344980301967,3.0755961504899423
-2.5650808824987497,2.987672614738939
-2.5505328480626135,2.452460564063806
-2.547139157908446,2.2309634818287565
-2.5459960519745026,2.3109168423000184
-2.5419790724321305,2.1413049468325682
-2.5382012825708227,1.9205238993299814
-2.5345654349567646,1.7483207211718133
-2.525036236782631,1.3457437029537607
-2.519459997710322,1.1227936322766792
-2.506076759500699,0.5531419104689332
-2.482037356346139,0.06132594887091551
-2.4766900409731614,-0.10396196829867818
-2.465527388330871,-0.22220447500569104
-2.4540683569230346,-0.31050501383208606
-2.447933505206111,-0.2885865140692772
-2.4431486895925305,-0.30487370291321736
-2.4404628585630777,-0.31887511499871685
-2.43236750796854,-0.35263890994876057
-2.4288642885913814,-0.4029079472069509
-2.418247545111552,-0.4315625057699771
-2.4102451813543335,-0.5571070695672902
-2.40995543594671,-0.6030744968920425
-2.4005709750966098,-0.8575425891984936
-2.3963171548575963,-0.9393400395048528
-2.3911391643289956,-1.1366113335874428
