n_harmonics,base_freq,magnitudes,instruments
9,3.5456651035918085,"[-0.05470411 -0.9458741   0.79444302 -1.69717842  1.24602768 -0.88858164
 -0.12154173 -0.37004643  0.03516161]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993400289969153,3.238919784048467
-2.988190739914644,3.515659369078337
-2.9859252920459918,3.6345326194499887
-2.9851578225882847,3.6728694102583654
-2.984978567233534,3.681558298941227
-2.964770320721299,4.522263337917935
-2.9601305570527288,4.646938251449956
-2.959109022579039,4.666689683176805
-2.9444515570346352,4.840837457991894
-2.9422849268766917,4.8373649557304335
-2.9414245138575064,4.836884543873094
-2.940820323118815,4.846525316826503
-2.9377261584587417,4.813535646941907
-2.93086957883397,4.709370254884883
-2.924561416904271,4.558986898612883
-2.870514480751971,1.5142378489442936
-2.8678808413184846,1.3354974017741792
-2.865023928689289,1.1496982195802032
-2.863227303961617,1.025925260408935
-2.8620602975244562,0.9495218793746132
-2.8620575136602886,0.9479345632575638
-2.8607368975870644,0.8664580852945997
-2.860466664012356,0.8512425466178765
-2.8580093491495675,0.6848427947357091
-2.85620756225725,0.5704289372794701
-2.8551075099611296,0.5035221886069765
-2.8378218212539794,-0.44917739107560894
-2.836107505125117,-0.5387287627780457
-2.8360580185983766,-0.5364646357653072
-2.8325891248504056,-0.6923206029611487
-2.832167495789788,-0.7101508710917879
-2.8270598045709283,-0.9216377341439302
-2.8246671873699247,-1.0025715557323476
-2.818787509009926,-1.1998051735835173
-2.8173408060745704,-1.2339925352645984
-2.81726989939688,-1.2420557825221774
-2.8110856003815528,-1.399207103557946
-2.8105424938485797,-1.4060357207697043
-2.8100717320854853,-1.4160839405266
-2.8095350398388392,-1.4295594065627266
-2.8069210604808292,-1.4797464123655797
-2.805064322325494,-1.5154078281434114
-2.796643365247743,-1.622332876435197
-2.79214539179804,-1.64569818915764
-2.777428793005668,-1.646896525779005
-2.7744471035248814,-1.6221239577474302
-2.7730434512541664,-1.6116014562814671
-2.7646746001232207,-1.535417653357722
-2.7493488543330136,-1.3443013271085966
-2.738068444801261,-1.165201204516099
-2.7378686549131697,-1.1635618280657287
-2.7351803797252683,-1.1103491511974937
-2.722940965557411,-0.9278928606143896
-2.722239225283336,-0.9195012213739564
-2.7056889549325085,-0.6866646036031708
-2.7055090579416885,-0.6910384393294866
-2.695896162927353,-0.5890279769587534
-2.69430180423492,-0.5736432719264555
-2.681682986579855,-0.498980598738028
-2.67515025934391,-0.478095148371632
-2.6650338809000544,-0.47954675175283407
-2.647063190894783,-0.617477309564027
-2.6447934421201573,-0.6468265303573596
-2.636443343506588,-0.7722733388916772
-2.6349047581272544,-0.798042972406998
-2.624522046718848,-1.027616429561981
-2.6191727784061145,-1.1595175586338518
